"seqnames","start","end","width","seg_group","mean_meth","n_genes","gene_bp","prop_gene_bp","genes_per_mb","n_promoters","promoter_bp","prop_promoter_bp","gene_ids","gene_names"
"1",968,13927357,13926390,3,0.941627349514621,247,10397689,0.746617680533146,17.7361110811919,1004,1204800,0.0865120106502834,"ENSSSAG00000095985;ENSSSAG00000088399;ENSSSAG00000103107;ENSSSAG00000000063;ENSSSAG00000110109;ENSSSAG00000000049;ENSSSAG00000101513;ENSSSAG00000109226;ENSSSAG00000112437;ENSSSAG00000000051;ENSSSAG00000000052;ENSSSAG00000098245;ENSSSAG00000000057;ENSSSAG00000083486;ENSSSAG00000098639;ENSSSAG00000000055;ENSSSAG00000088197;ENSSSAG00000105454;ENSSSAG00000110187;ENSSSAG00000090551;ENSSSAG00000082077;ENSSSAG00000000044;ENSSSAG00000110898;ENSSSAG00000096526;ENSSSAG00000044034;ENSSSAG00000063772;ENSSSAG00000114841;ENSSSAG00000001017;ENSSSAG00000000041;ENSSSAG00000119872;ENSSSAG00000086702;ENSSSAG00000000048;ENSSSAG00000000040;ENSSSAG00000082060;ENSSSAG00000062885;ENSSSAG00000121530;ENSSSAG00000107445;ENSSSAG00000105589;ENSSSAG00000000059;ENSSSAG00000063299;ENSSSAG00000083603;ENSSSAG00000116341;ENSSSAG00000105031;ENSSSAG00000115259;ENSSSAG00000084748;ENSSSAG00000102505;ENSSSAG00000106653;ENSSSAG00000093490;ENSSSAG00000083690;ENSSSAG00000117299;ENSSSAG00000094436;ENSSSAG00000101304;ENSSSAG00000099537;ENSSSAG00000098148;ENSSSAG00000083764;ENSSSAG00000110200;ENSSSAG00000094425;ENSSSAG00000005121;ENSSSAG00000111306;ENSSSAG00000103130;ENSSSAG00000093548;ENSSSAG00000104556;ENSSSAG00000093994;ENSSSAG00000122293;ENSSSAG00000000069;ENSSSAG00000000073;ENSSSAG00000119525;ENSSSAG00000087243;ENSSSAG00000101037;ENSSSAG00000095958;ENSSSAG00000121670;ENSSSAG00000112412;ENSSSAG00000111307;ENSSSAG00000111497;ENSSSAG00000110306;ENSSSAG00000090427;ENSSSAG00000093388;ENSSSAG00000096491;ENSSSAG00000095678;ENSSSAG00000000091;ENSSSAG00000000090;ENSSSAG00000065158;ENSSSAG00000094591;ENSSSAG00000084715;ENSSSAG00000000085;ENSSSAG00000000083;ENSSSAG00000000082;ENSSSAG00000055921;ENSSSAG00000000080;ENSSSAG00000000079;ENSSSAG00000000078;ENSSSAG00000114705;ENSSSAG00000000077;ENSSSAG00000000075;ENSSSAG00000000096;ENSSSAG00000000097;ENSSSAG00000000100;ENSSSAG00000110729;ENSSSAG00000059276;ENSSSAG00000114975;ENSSSAG00000098932;ENSSSAG00000000094;ENSSSAG00000057703;ENSSSAG00000100445;ENSSSAG00000102205;ENSSSAG00000110913;ENSSSAG00000113199;ENSSSAG00000100154;ENSSSAG00000057589;ENSSSAG00000057565;ENSSSAG00000057551;ENSSSAG00000119932;ENSSSAG00000057156;ENSSSAG00000108437;ENSSSAG00000056846;ENSSSAG00000056816;ENSSSAG00000099783;ENSSSAG00000055072;ENSSSAG00000053952;ENSSSAG00000053919;ENSSSAG00000092315;ENSSSAG00000053915;ENSSSAG00000093779;ENSSSAG00000036264;ENSSSAG00000104684;ENSSSAG00000058229;ENSSSAG00000107292;ENSSSAG00000116603;ENSSSAG00000083748;ENSSSAG00000039639;ENSSSAG00000106554;ENSSSAG00000112028;ENSSSAG00000070629;ENSSSAG00000070765;ENSSSAG00000036357;ENSSSAG00000034188;ENSSSAG00000034886;ENSSSAG00000120676;ENSSSAG00000034575;ENSSSAG00000115052;ENSSSAG00000037181;ENSSSAG00000035097;ENSSSAG00000035519;ENSSSAG00000121022;ENSSSAG00000109568;ENSSSAG00000103497;ENSSSAG00000070782;ENSSSAG00000103752;ENSSSAG00000070793;ENSSSAG00000070825;ENSSSAG00000070864;ENSSSAG00000070896;ENSSSAG00000084497;ENSSSAG00000103367;ENSSSAG00000070919;ENSSSAG00000070930;ENSSSAG00000070943;ENSSSAG00000070995;ENSSSAG00000071009;ENSSSAG00000071029;ENSSSAG00000104117;ENSSSAG00000071099;ENSSSAG00000088937;ENSSSAG00000115845;ENSSSAG00000091795;ENSSSAG00000096301;ENSSSAG00000071867;ENSSSAG00000073684;ENSSSAG00000073686;ENSSSAG00000073694;ENSSSAG00000073720;ENSSSAG00000090572;ENSSSAG00000073725;ENSSSAG00000073729;ENSSSAG00000073732;ENSSSAG00000085698;ENSSSAG00000098542;ENSSSAG00000073913;ENSSSAG00000078331;ENSSSAG00000005514;ENSSSAG00000078353;ENSSSAG00000078358;ENSSSAG00000078367;ENSSSAG00000119276;ENSSSAG00000078395;ENSSSAG00000078509;ENSSSAG00000078513;ENSSSAG00000078528;ENSSSAG00000078627;ENSSSAG00000078632;ENSSSAG00000078685;ENSSSAG00000078693;ENSSSAG00000078738;ENSSSAG00000078981;ENSSSAG00000083433;ENSSSAG00000000276;ENSSSAG00000091445;ENSSSAG00000000460;ENSSSAG00000000511;ENSSSAG00000000545;ENSSSAG00000089663;ENSSSAG00000112704;ENSSSAG00000000581;ENSSSAG00000000593;ENSSSAG00000102071;ENSSSAG00000098997;ENSSSAG00000000657;ENSSSAG00000000682;ENSSSAG00000000701;ENSSSAG00000103858;ENSSSAG00000102024;ENSSSAG00000005797;ENSSSAG00000008499;ENSSSAG00000113624;ENSSSAG00000094156;ENSSSAG00000008511;ENSSSAG00000113510;ENSSSAG00000008530;ENSSSAG00000114874;ENSSSAG00000008543;ENSSSAG00000120708;ENSSSAG00000107579;ENSSSAG00000008561;ENSSSAG00000008574;ENSSSAG00000101521;ENSSSAG00000008582;ENSSSAG00000103575;ENSSSAG00000008598;ENSSSAG00000100813;ENSSSAG00000113451;ENSSSAG00000008676;ENSSSAG00000008822;ENSSSAG00000008979;ENSSSAG00000082248;ENSSSAG00000009047;ENSSSAG00000009184;ENSSSAG00000009205;ENSSSAG00000009217;ENSSSAG00000009232;ENSSSAG00000084515;ENSSSAG00000009278;ENSSSAG00000093886;ENSSSAG00000116318;ENSSSAG00000009327;ENSSSAG00000009411;ENSSSAG00000085565;ENSSSAG00000009375","ube2d3;si:ch211-195e19.1;noto;gfra4a;atrn;rpia;cfd;GALNT16;EXD2;smoc1;slc39a9;rdh12;si:ch211-10a23.2;plek2;TC2N;fbln5;rtf1;ndufaf1;nusap1;CHP1;lgmn;pcnx1;med6;map3k9;slc8a3;actn1;dcaf5;pacs2;srsf5a;synj2bp;gmfb;cnih1;cdkn3;sos2;l2hgdh;dmac2l;cdkl1;map4k5;atl1;sav1;nin;pygl;trim9;xdh;DNAJC27;efr3ba;POMC A2;alkal2b;si:dkey-190l8.2;ptk2ba;chrna2a;ephx2;zgc:194275;cssa01h8orf74;matn3b;wdr35;kcns3a;rdh14a;osr1;pomk;ivd;bahd1;prlh2r;ccdc32;rpusd2;disp2;pkdccb;eml1;evla;degs2;yy1a;mdga2a;LRR1;dync1h1;dlk1;WARS1;SLC25A47;SLC25A29;soul3;rcan3;nipal3;grhl3;cnksr1;rps6ka1;si:ch211-160f23.7;asap3;si:ch211-160f23.5;id3;ythdf2;vgll2b;ctsl.1;ctl2b;ptafr;luzp1;kdm1a;tmem30b;rpl13a;atp5if1b;zmpste24;dylt1;rlf;znf593;selenon;mtfr1l;stac"
"1",13927363,13948716,21354,2,0.518778280542986,0,0,0,0,1,1200,0.0561955605507165,"",""
"1",13957709,28255520,14297812,3,0.947490534743977,245,8258052,0.577574526787735,17.1354889825101,929,1111948,0.0777705008290779,"ENSSSAG00000102689;ENSSSAG00000091836;ENSSSAG00000009525;ENSSSAG00000009614;ENSSSAG00000114790;ENSSSAG00000015644;ENSSSAG00000015656;ENSSSAG00000015684;ENSSSAG00000015918;ENSSSAG00000115270;ENSSSAG00000016007;ENSSSAG00000019460;ENSSSAG00000047979;ENSSSAG00000048018;ENSSSAG00000115192;ENSSSAG00000108184;ENSSSAG00000088730;ENSSSAG00000048046;ENSSSAG00000048071;ENSSSAG00000048356;ENSSSAG00000055885;ENSSSAG00000090250;ENSSSAG00000095688;ENSSSAG00000056052;ENSSSAG00000057740;ENSSSAG00000063098;ENSSSAG00000063122;ENSSSAG00000034115;ENSSSAG00000034349;ENSSSAG00000034849;ENSSSAG00000039768;ENSSSAG00000039783;ENSSSAG00000039798;ENSSSAG00000040186;ENSSSAG00000054074;ENSSSAG00000090710;ENSSSAG00000054124;ENSSSAG00000103211;ENSSSAG00000113358;ENSSSAG00000088170;ENSSSAG00000054485;ENSSSAG00000054498;ENSSSAG00000054523;ENSSSAG00000108458;ENSSSAG00000054720;ENSSSAG00000055120;ENSSSAG00000055740;ENSSSAG00000097032;ENSSSAG00000055167;ENSSSAG00000055500;ENSSSAG00000118635;ENSSSAG00000112355;ENSSSAG00000055804;ENSSSAG00000055918;ENSSSAG00000056166;ENSSSAG00000056357;ENSSSAG00000056399;ENSSSAG00000056403;ENSSSAG00000056408;ENSSSAG00000056422;ENSSSAG00000056432;ENSSSAG00000056489;ENSSSAG00000061686;ENSSSAG00000061751;ENSSSAG00000061763;ENSSSAG00000061820;ENSSSAG00000062942;ENSSSAG00000068510;ENSSSAG00000070251;ENSSSAG00000070266;ENSSSAG00000122190;ENSSSAG00000117279;ENSSSAG00000070283;ENSSSAG00000071296;ENSSSAG00000116875;ENSSSAG00000071306;ENSSSAG00000071310;ENSSSAG00000071321;ENSSSAG00000071348;ENSSSAG00000104014;ENSSSAG00000071421;ENSSSAG00000071424;ENSSSAG00000011273;ENSSSAG00000121632;ENSSSAG00000071503;ENSSSAG00000100822;ENSSSAG00000015506;ENSSSAG00000072638;ENSSSAG00000072642;ENSSSAG00000072654;ENSSSAG00000099671;ENSSSAG00000072655;ENSSSAG00000072667;ENSSSAG00000099631;ENSSSAG00000072670;ENSSSAG00000072677;ENSSSAG00000120534;ENSSSAG00000072714;ENSSSAG00000073018;ENSSSAG00000116674;ENSSSAG00000000114;ENSSSAG00000000142;ENSSSAG00000000151;ENSSSAG00000000813;ENSSSAG00000085113;ENSSSAG00000001849;ENSSSAG00000001865;ENSSSAG00000001852;ENSSSAG00000085500;ENSSSAG00000001907;ENSSSAG00000001930;ENSSSAG00000001941;ENSSSAG00000002003;ENSSSAG00000089587;ENSSSAG00000002904;ENSSSAG00000002976;ENSSSAG00000121492;ENSSSAG00000003298;ENSSSAG00000116342;ENSSSAG00000003347;ENSSSAG00000003414;ENSSSAG00000003444;ENSSSAG00000110580;ENSSSAG00000094686;ENSSSAG00000114315;ENSSSAG00000003545;ENSSSAG00000003564;ENSSSAG00000003601;ENSSSAG00000003723;ENSSSAG00000003732;ENSSSAG00000003748;ENSSSAG00000100093;ENSSSAG00000003797;ENSSSAG00000003806;ENSSSAG00000117447;ENSSSAG00000003815;ENSSSAG00000003879;ENSSSAG00000064674;ENSSSAG00000096492;ENSSSAG00000116517;ENSSSAG00000086751;ENSSSAG00000004104;ENSSSAG00000004076;ENSSSAG00000004186;ENSSSAG00000005082;ENSSSAG00000005091;ENSSSAG00000005096;ENSSSAG00000005107;ENSSSAG00000005120;ENSSSAG00000002448;ENSSSAG00000005135;ENSSSAG00000005331;ENSSSAG00000007092;ENSSSAG00000111422;ENSSSAG00000106191;ENSSSAG00000007106;ENSSSAG00000007122;ENSSSAG00000007135;ENSSSAG00000007139;ENSSSAG00000007145;ENSSSAG00000100306;ENSSSAG00000117033;ENSSSAG00000007182;ENSSSAG00000087337;ENSSSAG00000120525;ENSSSAG00000014992;ENSSSAG00000015427;ENSSSAG00000043349;ENSSSAG00000078052;ENSSSAG00000043419;ENSSSAG00000106511;ENSSSAG00000043443;ENSSSAG00000043462;ENSSSAG00000085966;ENSSSAG00000108030;ENSSSAG00000043505;ENSSSAG00000043592;ENSSSAG00000079015;ENSSSAG00000044192;ENSSSAG00000044406;ENSSSAG00000005202;ENSSSAG00000044422;ENSSSAG00000118818;ENSSSAG00000044611;ENSSSAG00000049694;ENSSSAG00000120493;ENSSSAG00000049726;ENSSSAG00000049713;ENSSSAG00000049735;ENSSSAG00000049900;ENSSSAG00000121402;ENSSSAG00000104536;ENSSSAG00000056648;ENSSSAG00000043940;ENSSSAG00000000128;ENSSSAG00000099780;ENSSSAG00000000188;ENSSSAG00000089264;ENSSSAG00000061187;ENSSSAG00000102437;ENSSSAG00000001124;ENSSSAG00000001347;ENSSSAG00000001146;ENSSSAG00000113518;ENSSSAG00000001477;ENSSSAG00000001539;ENSSSAG00000001837;ENSSSAG00000001838;ENSSSAG00000001840;ENSSSAG00000001857;ENSSSAG00000001932;ENSSSAG00000001958;ENSSSAG00000001968;ENSSSAG00000001973;ENSSSAG00000090505;ENSSSAG00000001984;ENSSSAG00000001995;ENSSSAG00000002013;ENSSSAG00000002055;ENSSSAG00000002255;ENSSSAG00000114191;ENSSSAG00000002308;ENSSSAG00000093159;ENSSSAG00000002380;ENSSSAG00000002471;ENSSSAG00000002479;ENSSSAG00000002486;ENSSSAG00000002539;ENSSSAG00000002314;ENSSSAG00000002756;ENSSSAG00000002995;ENSSSAG00000003002;ENSSSAG00000003159;ENSSSAG00000089042;ENSSSAG00000004511;ENSSSAG00000004793;ENSSSAG00000004914;ENSSSAG00000004925;ENSSSAG00000004952;ENSSSAG00000005070;ENSSSAG00000005117;ENSSSAG00000005336;ENSSSAG00000107410;ENSSSAG00000005373;ENSSSAG00000005424","CNR1;orc3;glha1;HTR1B;MYO6;colec11;si:dkey-25g12.4;sox11a;rsad2;rnf144aa;kidins220a;MBOAT2;asap2a;ADAM17;YWHAQ;grhl1;KLF11;znf395a;pnoca;kif13ba;hmbox1a;adpgk2;hnrnpu;efcab2;kif26ba;tfb2m;lpin1;greb1;esrrga;ush2a;kctd3;adf1;rab3gap2;iars2;rtn4ip1;ccr6b;zgc:113142;pxdn;eipr1;trappc12;filip1a;tmem30aa;cox7a2a;col12a1a;CD109;si:ch211-195o20.7;dlgap2;cln8;arhgef10;kbtbd11;ARID1B;TFB1M;CLDN20;tiam2a;SCAF8;icef1;qpct;mocs3;prkd3;foxa2;pax1a;nx22a;nkx2.4a;ralgapa2;insm1b;gale;zbtb8a;hmgcl;cx35.4;pabpc4;tmem54a;lck;fam167b;zgc:154055;tdh2;srrm1;clic4;runx3;syf2;mgst3b;tmem50a;rhd;maco1b;ldlrap1b;fndc5a;bsdc1;marcksl1a;mycla;mfsd2aa;KIAA1522;RBBP4;ZBTB8OS;C14orf28;mthfd1;ANKRD63;pak6a;zfyve19;ppp1r14d;spint1a;xgb;srp14;cep170b;zbtb42;adssl2;dnajc17;gchfr;cyp1c2;GREM1;FMN1;RYR3;CHRM5;lrrc74a;rps6kl1;dlst;prox2;esrrb;tgfb3;ttll5;flvcr2a;ERG28;JDP2;isca2;npc2.1;gskip;gstz1;aldh6a1;BBOF1;entpd5a;coq6;ngb;tmem63c;exoc5"
"1",28299364,28299532,169,1,0.371116835744982,0,0,0,0,0,0,0,"",""
"1",28309614,38333145,10023532,3,0.945775737531222,197,6211642,0.61970590805716,19.6537507936324,783,939600,0.0937394124147057,"ENSSSAG00000095681;ENSSSAG00000005723;ENSSSAG00000118723;ENSSSAG00000005769;ENSSSAG00000005814;ENSSSAG00000005833;ENSSSAG00000115677;ENSSSAG00000115378;ENSSSAG00000005851;ENSSSAG00000087607;ENSSSAG00000089421;ENSSSAG00000006492;ENSSSAG00000006672;ENSSSAG00000102113;ENSSSAG00000006694;ENSSSAG00000006782;ENSSSAG00000009432;ENSSSAG00000009145;ENSSSAG00000084487;ENSSSAG00000009610;ENSSSAG00000009678;ENSSSAG00000009690;ENSSSAG00000100892;ENSSSAG00000087385;ENSSSAG00000009746;ENSSSAG00000010383;ENSSSAG00000088643;ENSSSAG00000010578;ENSSSAG00000015350;ENSSSAG00000014877;ENSSSAG00000043245;ENSSSAG00000043280;ENSSSAG00000043377;ENSSSAG00000043436;ENSSSAG00000118123;ENSSSAG00000043775;ENSSSAG00000043966;ENSSSAG00000110598;ENSSSAG00000045335;ENSSSAG00000120277;ENSSSAG00000000238;ENSSSAG00000000357;ENSSSAG00000000387;ENSSSAG00000097477;ENSSSAG00000000408;ENSSSAG00000000414;ENSSSAG00000000424;ENSSSAG00000000442;ENSSSAG00000000602;ENSSSAG00000000976;ENSSSAG00000001552;ENSSSAG00000001557;ENSSSAG00000105087;ENSSSAG00000001667;ENSSSAG00000106684;ENSSSAG00000002567;ENSSSAG00000100502;ENSSSAG00000002641;ENSSSAG00000121425;ENSSSAG00000003295;ENSSSAG00000093721;ENSSSAG00000058274;ENSSSAG00000003364;ENSSSAG00000003451;ENSSSAG00000111799;ENSSSAG00000003466;ENSSSAG00000003552;ENSSSAG00000003482;ENSSSAG00000004307;ENSSSAG00000004364;ENSSSAG00000004378;ENSSSAG00000004392;ENSSSAG00000101310;ENSSSAG00000103441;ENSSSAG00000004570;ENSSSAG00000005519;ENSSSAG00000113076;ENSSSAG00000005749;ENSSSAG00000005830;ENSSSAG00000006881;ENSSSAG00000006892;ENSSSAG00000006982;ENSSSAG00000003895;ENSSSAG00000100266;ENSSSAG00000087843;ENSSSAG00000007643;ENSSSAG00000107390;ENSSSAG00000007758;ENSSSAG00000103013;ENSSSAG00000007775;ENSSSAG00000084574;ENSSSAG00000007916;ENSSSAG00000015443;ENSSSAG00000015487;ENSSSAG00000110250;ENSSSAG00000015602;ENSSSAG00000015639;ENSSSAG00000015812;ENSSSAG00000040142;ENSSSAG00000040275;ENSSSAG00000040331;ENSSSAG00000091043;ENSSSAG00000040444;ENSSSAG00000040538;ENSSSAG00000040581;ENSSSAG00000040584;ENSSSAG00000040987;ENSSSAG00000051698;ENSSSAG00000051717;ENSSSAG00000104356;ENSSSAG00000051724;ENSSSAG00000051730;ENSSSAG00000051736;ENSSSAG00000108520;ENSSSAG00000106705;ENSSSAG00000051763;ENSSSAG00000099542;ENSSSAG00000051774;ENSSSAG00000051814;ENSSSAG00000051825;ENSSSAG00000051847;ENSSSAG00000051888;ENSSSAG00000000215;ENSSSAG00000000550;ENSSSAG00000117463;ENSSSAG00000000598;ENSSSAG00000000890;ENSSSAG00000001577;ENSSSAG00000088245;ENSSSAG00000001608;ENSSSAG00000117790;ENSSSAG00000001687;ENSSSAG00000119826;ENSSSAG00000001690;ENSSSAG00000015081;ENSSSAG00000001786;ENSSSAG00000002049;ENSSSAG00000002087;ENSSSAG00000108676;ENSSSAG00000092556;ENSSSAG00000093417;ENSSSAG00000002097;ENSSSAG00000002110;ENSSSAG00000002126;ENSSSAG00000002115;ENSSSAG00000002203;ENSSSAG00000002769;ENSSSAG00000004406;ENSSSAG00000004430;ENSSSAG00000004732;ENSSSAG00000005387;ENSSSAG00000005423;ENSSSAG00000081753;ENSSSAG00000116888;ENSSSAG00000006332;ENSSSAG00000009012;ENSSSAG00000009786;ENSSSAG00000117096;ENSSSAG00000063988;ENSSSAG00000063995;ENSSSAG00000119733;ENSSSAG00000089895;ENSSSAG00000064093;ENSSSAG00000064105;ENSSSAG00000097864;ENSSSAG00000064144;ENSSSAG00000108718;ENSSSAG00000064146;ENSSSAG00000099373;ENSSSAG00000065785;ENSSSAG00000102587;ENSSSAG00000103454;ENSSSAG00000065859;ENSSSAG00000065866;ENSSSAG00000065864;ENSSSAG00000065872;ENSSSAG00000083291;ENSSSAG00000112622;ENSSSAG00000108761;ENSSSAG00000065930;ENSSSAG00000116615;ENSSSAG00000066101;ENSSSAG00000071501;ENSSSAG00000071642;ENSSSAG00000071695;ENSSSAG00000071720;ENSSSAG00000071739;ENSSSAG00000094718;ENSSSAG00000072645;ENSSSAG00000072849;ENSSSAG00000076941;ENSSSAG00000076831;ENSSSAG00000120473;ENSSSAG00000076945;ENSSSAG00000076953;ENSSSAG00000076969;ENSSSAG00000076988","otx2b;tmem260;peli2;ktn1;vcpkmt;arf6b;aspg;kif26ab;atxn3;si:ch1073-416d2.3;ddx24;otub2;asb2b;FAM181A;PRIMA1;UNC79;BTBD7;plk4;reep1;rd3l;RTN1;pcnx4;dhrs7;PPM1A;six6a;SIX1;six4a;mnat1;trmt5;prkcha;hif1aa;snapc1b;syt16;ppp2r5eb;kcnh5b;gphb5;esr2b;ZFYVE21;klc1;bag5;ckb;mark3;EIF5;tnfaip2;exoc3l4;enpp4;si:ch211-233a24.2;lingo2b;eif4eb;metap1;gnpi;GABRG1;GABRA2;GABRB1;commd8;atp10d;dapp1;lamtor3;ODC1;NOL10;KCNF1;cssa01h2orf50;rock2;sobpa;pdss2;bend3;mtres1;lclat1;bmp4;ddhd1a;stxbp6;gjd2;actc1;dph6;CDIN1;meis2;spred1;fam98b;gpn1;ccdc88c;slc24a4a;zgc:174356;brms1la;ralgapa1;insm2;nfkbiab;prorp;fam177a1;fbxo33;mia2;gemin2;pnn;lrfn5a;jkamp;daam1a;ppp1r13ba;ptp4a2a;si:ch211-266o15.1;tecpr2;ankrd9;rcor1;ehd4;sptbn5;foxg1;prkd1;g2e3;scfd1;opn6b;coch;strn3;AP4S1;hectd1;heatr5a;dtd2;nubpl;arhgap5;akap6;npas3;egln3"
"1",38433216,38483815,50600,1,0.400530663632268,5,67975,1.34337944664032,98.8142292490119,14,16800,0.33201581027668,"ENSSSAG00000077671;ENSSSAG00000077694;ENSSSAG00000118940;ENSSSAG00000077707;ENSSSAG00000077787","baz1a;srp54;sec23a"
"1",38483848,43288188,4804341,3,0.910670680338014,69,2323797,0.483686940623074,14.3620113559799,286,343176,0.0714304001318807,"ENSSSAG00000077707;ENSSSAG00000077787;ENSSSAG00000114142;ENSSSAG00000118561;ENSSSAG00000034160;ENSSSAG00000034634;ENSSSAG00000034734;ENSSSAG00000034990;ENSSSAG00000095724;ENSSSAG00000036764;ENSSSAG00000085836;ENSSSAG00000039831;ENSSSAG00000120737;ENSSSAG00000039982;ENSSSAG00000096853;ENSSSAG00000040068;ENSSSAG00000108152;ENSSSAG00000040134;ENSSSAG00000040551;ENSSSAG00000040761;ENSSSAG00000044056;ENSSSAG00000044077;ENSSSAG00000044143;ENSSSAG00000044488;ENSSSAG00000085902;ENSSSAG00000044526;ENSSSAG00000093051;ENSSSAG00000044699;ENSSSAG00000044977;ENSSSAG00000045088;ENSSSAG00000069183;ENSSSAG00000045132;ENSSSAG00000103728;ENSSSAG00000045547;ENSSSAG00000046330;ENSSSAG00000118246;ENSSSAG00000084646;ENSSSAG00000046590;ENSSSAG00000046898;ENSSSAG00000066013;ENSSSAG00000066022;ENSSSAG00000066058;ENSSSAG00000066081;ENSSSAG00000066205;ENSSSAG00000066213;ENSSSAG00000066239;ENSSSAG00000066262;ENSSSAG00000066504;ENSSSAG00000069930;ENSSSAG00000070012;ENSSSAG00000020173;ENSSSAG00000070026;ENSSSAG00000093164;ENSSSAG00000070390;ENSSSAG00000076492;ENSSSAG00000076520;ENSSSAG00000076554;ENSSSAG00000076556;ENSSSAG00000076564;ENSSSAG00000076601;ENSSSAG00000076605;ENSSSAG00000091691;ENSSSAG00000076651;ENSSSAG00000085684;ENSSSAG00000108885;ENSSSAG00000109874;ENSSSAG00000076963;ENSSSAG00000077374;ENSSSAG00000077394","sec23a;clec14a;sstr1a;ttc6;foxa1;mipol1;PSMA3;arid4a;KIAA0586;irf2bpl;dact1;fbxo34;jmjd7;mapkbp1;tyro3;hipl1;ccdc85ca;CCNK;setd3;BCL11B;vrk1;ak7b;galcb;flrt2;gsc;dicer1;clmn;syne3;gabrr2a;rragd;ankrd6a;EIF2S1;mpp5a;gphna;fut8a;tmem121aa;pth2;rin3;snap23;ttbk2;tmem62;ptgr2;elmsan1;crip1;crip2;mta1;tmem229b;zfp36l1a;plekhh1;slc25a21;pax9"
"1",43288206,43288436,231,2,0.578878193439705,0,0,0,0,0,0,0,"",""
"1",43288449,43345922,57474,3,0.881203689175297,3,36462,0.634408602150538,52.197515398267,8,9600,0.167032049274455,"ENSSSAG00000077395;ENSSSAG00000120893;ENSSSAG00000077406","NKX2-8;nkx2-1;mbip"
"1",43345926,43346041,116,2,0.54087251408338,1,116,1,8620.68965517241,0,0,0,"ENSSSAG00000077406","mbip"
