"seqnames","start","end","width","seg_group","mean_meth","n_genes","gene_bp","prop_gene_bp","genes_per_mb","n_promoters","promoter_bp","prop_promoter_bp","gene_ids","gene_names"
"1",13680,4035398,4021719,3,0.91239328643978,66,4230970,1.05203023881082,16.4108929539831,279,334800,0.083247984257478,"ENSSSAG00000095985;ENSSSAG00000088399;ENSSSAG00000103107;ENSSSAG00000000063;ENSSSAG00000110109;ENSSSAG00000000049;ENSSSAG00000101513;ENSSSAG00000109226;ENSSSAG00000112437;ENSSSAG00000000051;ENSSSAG00000000052;ENSSSAG00000098245;ENSSSAG00000000057;ENSSSAG00000083486;ENSSSAG00000098639;ENSSSAG00000000055;ENSSSAG00000088197;ENSSSAG00000105454;ENSSSAG00000110187;ENSSSAG00000090551;ENSSSAG00000082077;ENSSSAG00000000044;ENSSSAG00000110898;ENSSSAG00000096526;ENSSSAG00000044034;ENSSSAG00000063772;ENSSSAG00000114841;ENSSSAG00000001017;ENSSSAG00000000041;ENSSSAG00000119872;ENSSSAG00000086702;ENSSSAG00000000048;ENSSSAG00000000040;ENSSSAG00000082060;ENSSSAG00000062885;ENSSSAG00000121530;ENSSSAG00000107445;ENSSSAG00000105589;ENSSSAG00000000059;ENSSSAG00000063299;ENSSSAG00000083603;ENSSSAG00000116341;ENSSSAG00000105031;ENSSSAG00000115259;ENSSSAG00000084748;ENSSSAG00000102505;ENSSSAG00000106653;ENSSSAG00000093490;ENSSSAG00000083690;ENSSSAG00000117299;ENSSSAG00000094436;ENSSSAG00000101304;ENSSSAG00000099537;ENSSSAG00000098148;ENSSSAG00000083764;ENSSSAG00000110200;ENSSSAG00000094425;ENSSSAG00000005121;ENSSSAG00000111306;ENSSSAG00000103130;ENSSSAG00000093548;ENSSSAG00000104556;ENSSSAG00000093994;ENSSSAG00000122293;ENSSSAG00000000069;ENSSSAG00000000073","ube2d3;si:ch211-195e19.1;noto;gfra4a;atrn;rpia;cfd;GALNT16;EXD2;smoc1"
"1",4035429,4047629,12201,2,0.379418130888719,1,12201,1,81.96049504139,0,0,0,"ENSSSAG00000000073","smoc1"
"1",4050175,6168819,2118645,3,0.90975744190733,53,1603288,0.756751603029295,25.0159889929648,173,207600,0.097987156885651,"ENSSSAG00000000073;ENSSSAG00000119525;ENSSSAG00000087243;ENSSSAG00000101037;ENSSSAG00000095958;ENSSSAG00000121670;ENSSSAG00000112412;ENSSSAG00000111307;ENSSSAG00000111497;ENSSSAG00000110306;ENSSSAG00000090427;ENSSSAG00000093388;ENSSSAG00000096491;ENSSSAG00000095678;ENSSSAG00000000091;ENSSSAG00000000090;ENSSSAG00000065158;ENSSSAG00000094591;ENSSSAG00000084715;ENSSSAG00000000085;ENSSSAG00000000083;ENSSSAG00000000082;ENSSSAG00000055921;ENSSSAG00000000080;ENSSSAG00000000079;ENSSSAG00000000078;ENSSSAG00000114705;ENSSSAG00000000077;ENSSSAG00000000075;ENSSSAG00000000096;ENSSSAG00000000097;ENSSSAG00000000100;ENSSSAG00000110729;ENSSSAG00000059276;ENSSSAG00000114975;ENSSSAG00000098932;ENSSSAG00000000094;ENSSSAG00000057703;ENSSSAG00000100445;ENSSSAG00000102205;ENSSSAG00000110913;ENSSSAG00000113199;ENSSSAG00000100154;ENSSSAG00000057589;ENSSSAG00000057565;ENSSSAG00000057551;ENSSSAG00000119932;ENSSSAG00000057156;ENSSSAG00000108437;ENSSSAG00000056846;ENSSSAG00000056816;ENSSSAG00000099783;ENSSSAG00000055072","smoc1;slc39a9;rdh12;si:ch211-10a23.2;plek2;TC2N;fbln5;rtf1;ndufaf1;nusap1;CHP1;lgmn;pcnx1;med6;map3k9;slc8a3;actn1;dcaf5;pacs2;srsf5a;synj2bp;gmfb;cnih1;cdkn3;sos2;l2hgdh;dmac2l;cdkl1;map4k5"
"1",6168827,6173641,4815,2,0.47910927456382,1,4815,1,207.684319833853,0,0,0,"ENSSSAG00000055072","map4k5"
"1",6175986,6264085,88100,3,0.95602062694671,1,88100,1,11.3507377979569,0,0,0,"ENSSSAG00000055072","map4k5"
"1",6264137,6264816,680,1,0.025,1,680,1,1470.58823529412,0,0,0,"ENSSSAG00000055072","map4k5"
"1",6265491,6962771,697281,3,0.942941853812481,12,584914,0.8388497607134,17.2097045523971,70,84000,0.12046793186678,"ENSSSAG00000055072;ENSSSAG00000053952;ENSSSAG00000053919;ENSSSAG00000092315;ENSSSAG00000053915;ENSSSAG00000093779;ENSSSAG00000036264;ENSSSAG00000104684;ENSSSAG00000058229;ENSSSAG00000107292;ENSSSAG00000116603;ENSSSAG00000083748","map4k5;atl1;sav1;nin;pygl;trim9"
"1",6962829,6964392,1564,1,0.00992555831265509,0,0,0,0,0,0,0,"",""
"1",6964496,7233614,269119,3,0.829473203396746,0,0,0,0,38,45600,0.169441771112408,"",""
"1",7236356,7239298,2943,1,0.0497097523219814,0,0,0,0,0,0,0,"",""
"1",7240993,7269962,28970,3,0.94141291718823,0,0,0,0,0,0,0,"",""
"1",7270079,7271399,1321,2,0.238117623091589,0,0,0,0,0,0,0,"",""
"1",7271891,7278729,6839,3,0.909783206277525,0,0,0,0,0,0,0,"",""
"1",7280128,7280260,133,1,0.00178571428571429,0,0,0,0,0,0,0,"",""
"1",7282182,7297965,15784,3,0.943040263837742,0,0,0,0,0,0,0,"",""
"1",7300155,7300432,278,1,0,0,0,0,0,0,0,0,"",""
"1",7302614,7309692,7079,3,0.931341347715035,1,854,0.120638508263879,141.262890238734,0,0,0,"ENSSSAG00000039639","xdh"
"1",7310055,7311001,947,1,0.0470895412684628,1,947,1,1055.96620908131,0,0,0,"ENSSSAG00000039639","xdh"
"1",7311025,7312712,1688,3,0.950283506216569,1,1688,1,592.417061611374,0,0,0,"ENSSSAG00000039639","xdh"
"1",7313542,7315265,1724,1,0,1,1724,1,580.046403712297,0,0,0,"ENSSSAG00000039639","xdh"
