"seqnames","start","end","width","seg_group","mean_meth","n_genes","gene_bp","prop_gene_bp","genes_per_mb","n_promoters","promoter_bp","prop_promoter_bp","gene_ids","gene_names"
"1",4958,1275816,1270859,2,0.897254338704296,17,877758,0.690680870183081,13.3767790132501,119,142800,0.112364943711301,"ENSSSAG00000095985;ENSSSAG00000088399;ENSSSAG00000103107;ENSSSAG00000000063;ENSSSAG00000110109;ENSSSAG00000000049;ENSSSAG00000101513;ENSSSAG00000109226;ENSSSAG00000112437;ENSSSAG00000000051;ENSSSAG00000000052;ENSSSAG00000098245;ENSSSAG00000000057;ENSSSAG00000083486;ENSSSAG00000098639;ENSSSAG00000000055;ENSSSAG00000088197","ube2d3;si:ch211-195e19.1;noto"
"1",1275863,1276804,942,1,0.334758165763068,0,0,0,0,0,0,0,"",""
"1",1276886,1395858,118973,2,0.9167112206734,0,0,0,0,0,0,0,"",""
"1",1398170,1398644,475,1,0.0474759615384615,0,0,0,0,0,0,0,"",""
"1",1400930,1488564,87635,2,0.880764110548864,0,0,0,0,0,0,0,"",""
"1",1488766,1507196,18431,1,0.501710019246047,0,0,0,0,0,0,0,"",""
"1",1513124,1931197,418074,2,0.918295734910852,2,316581,0.757236757129121,4.78384209494013,3,3600,0.00861091577089223,"ENSSSAG00000105454;ENSSSAG00000110187","gfra4a;atrn"
"1",1931200,1933522,2323,1,0.0813397129186603,1,2323,1,430.477830391735,0,0,0,"ENSSSAG00000110187","atrn"
"1",1941045,2460814,519770,2,0.926262767790451,11,1300342,2.50176424187621,21.163206803009,38,45600,0.0877311118379283,"ENSSSAG00000110187;ENSSSAG00000090551;ENSSSAG00000082077;ENSSSAG00000000044;ENSSSAG00000110898;ENSSSAG00000096526;ENSSSAG00000044034;ENSSSAG00000063772;ENSSSAG00000114841;ENSSSAG00000001017;ENSSSAG00000000041","atrn;rpia;cfd"
"1",2460898,2461994,1097,1,0.20455140020551,3,3291,3,2734.73108477666,0,0,0,"ENSSSAG00000082077;ENSSSAG00000110898;ENSSSAG00000114841",""
"1",2462643,2474150,11508,2,0.915649132386671,3,34524,3,260.688216892596,0,0,0,"ENSSSAG00000082077;ENSSSAG00000110898;ENSSSAG00000114841",""
