"seqnames","start","end","width","seg_group","mean_meth","n_genes","gene_bp","prop_gene_bp","genes_per_mb","n_promoters","promoter_bp","prop_promoter_bp","gene_ids","gene_names"
"1",715,1291,577,1,0.756144005887122,0,0,0,0,0,0,0,"",""
"1",1291,5700,4410,1,0.329591543510354,0,0,0,0,0,0,0,"",""
"1",5705,8810,3106,1,0.671761686112778,0,0,0,0,0,0,0,"",""
"1",8855,10419,1565,1,0.395013719793088,0,0,0,0,0,0,0,"",""
"1",10515,11217,703,1,0.720892624935516,0,0,0,0,0,0,0,"",""
"1",11262,14330,3069,1,0.424088714959876,0,0,0,0,0,0,0,"",""
"1",14426,15120,695,1,0.706152827158809,0,0,0,0,0,0,0,"",""
"1",15124,19104,3981,1,0.482100437254926,0,0,0,0,0,0,0,"",""
"1",19200,24537,5338,1,0.601736026072071,0,0,0,0,0,0,0,"",""
"1",24582,27559,2978,1,0.402034841345573,0,0,0,0,0,0,0,"",""
"1",27655,28796,1142,1,0.64486227257888,0,0,0,0,0,0,0,"",""
"1",28864,30064,1201,1,0.413096305960638,0,0,0,0,0,0,0,"",""
"1",30640,33411,2772,1,0.655360780972157,0,0,0,0,0,0,0,"",""
"1",33411,39488,6078,1,0.356934342552137,0,0,0,0,0,0,0,"",""
"1",39584,39835,252,1,0.606513894070508,0,0,0,0,0,0,0,"",""
"1",39880,49561,9682,1,0.347517666774608,0,0,0,0,0,0,0,"",""
"1",50120,52365,2246,1,0.662181981653226,0,0,0,0,0,0,0,"",""
"1",52365,63962,11598,1,0.413205579911091,0,0,0,0,0,0,0,"",""
"1",64058,65415,1358,1,0.707675467696311,0,0,0,0,0,0,0,"",""
"1",65561,68156,2596,1,0.394657028285239,0,0,0,0,0,0,0,"",""
"1",70807,200351,129545,2,0.912224796524825,3,90950,0.702072638851364,23.1579759928982,11,13200,0.101895094368752,"ENSSSAG00000095985;ENSSSAG00000088399;ENSSSAG00000103107",""
"1",200674,201630,957,1,0.0831784367463553,2,1914,2,2089.86415882968,0,0,0,"ENSSSAG00000088399;ENSSSAG00000103107",""
