seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,139_T1,NC_059442.1,30,1159843,38661.4333,10918.5,54495.0264,69,2456.5,59264.25,206258,0.521,0.5147,0.1636,0.1811,0.3809,0.6597,0.793,0.3139,206258,69,0.0067
2,139_T1,NC_059442.1,21,172354415,8207353.0952,4624931,12914868.1475,6200,1854938,8263930,56268007,0.9037,0.907,0.0178,0.8659,0.9005,0.9166,0.9287,0.0196,56268007,6200,0.9933
1,139_T1,NC_059443.1,31,281702,9087.1613,1864,23149.8712,132,885.5,4458,123945,0.0608,0.0592,0.0439,0,0.0203,0.0931,0.1409,0.7218,123945,132,0.003
2,139_T1,NC_059443.1,79,2031456,25714.6329,5683,73454.9066,115,1241,20149,458515,0.4202,0.4338,0.1219,0.174,0.3252,0.5083,0.7109,0.2901,458515,115,0.0216
3,139_T1,NC_059443.1,101,91936248,910259.8812,55002,2428179.338,868,14699,309697,15703427,0.864,0.8687,0.0507,0.7444,0.8253,0.9043,0.9691,0.0587,15703427,868,0.9755
1,139_T1,NC_059444.1,23,118679,5159.9565,813,18566.096,182,619.5,1393.5,90110,0.0588,0.0656,0.0286,0.0028,0.0377,0.0805,0.1056,0.4864,90110,182,0.0011
2,139_T1,NC_059444.1,112,1806015,16125.1339,1846,46875.6327,86,799,7077.5,290804,0.3686,0.3743,0.1395,0.1167,0.2529,0.4672,0.6731,0.3785,290804,86,0.0173
3,139_T1,NC_059444.1,127,102757491,809114.1024,19861,2862521.2033,89,7386,95447,20368549,0.8462,0.853,0.0552,0.7101,0.8105,0.8862,0.9696,0.0652,20368549,89,0.9816
1,139_T1,NC_059445.1,8,196607,24575.875,2650,62831.7197,470,1934.75,3725.5,180046,0.0371,0.0384,0.0165,0.0179,0.02,0.0523,0.0562,0.4454,180046,470,0.0022
2,139_T1,NC_059445.1,25,837820,33512.8,3295,50438.3788,268,915,56857,169574,0.3798,0.3734,0.2005,0.0805,0.1911,0.49,0.8055,0.5279,169574,268,0.0093
3,139_T1,NC_059445.1,32,88905349,2778292.1562,1154958,3913494.4159,9134,95545.75,4958808,16666266,0.9026,0.9041,0.0246,0.8459,0.8842,0.9221,0.9595,0.0272,16666266,9134,0.9885
1,139_T1,NC_059446.1,11,720004,65454.9091,1915,94432.701,113,484,118045.5,253915,0.124,0.1065,0.081,0.0268,0.0628,0.1698,0.2716,0.6535,253915,113,0.0079
2,139_T1,NC_059446.1,15,2659893,177326.2,65256,265073.2452,275,9417.5,144158.5,833585,0.4564,0.4405,0.0739,0.3298,0.4209,0.5184,0.5786,0.1619,833585,275,0.029
3,139_T1,NC_059446.1,5,18800422,3760084.4,2374748,4150220.8418,710937,859626,4083342,10771769,0.8714,0.8709,0.0031,0.8679,0.869,0.874,0.8751,0.0036,10771769,710937,0.2052
4,139_T1,NC_059446.1,21,69433580,3306360.9524,1256549,6730454.2708,27551,445138,2011850,31143935,0.9096,0.9117,0.0122,0.8851,0.9019,0.9168,0.9351,0.0134,31143935,27551,0.7579
1,139_T1,NC_059447.1,15,1450507,96700.4667,36836,106831.9315,947,5102.5,157946.5,347926,0.2558,0.226,0.2126,0,0.088,0.3775,0.6559,0.8309,347926,947,0.0152
2,139_T1,NC_059447.1,16,94049250,5878078.125,2978066.5,7728289.4476,54789,1294346.5,5880115.75,27620670,0.9051,0.9054,0.0188,0.8757,0.8921,0.9139,0.9531,0.0208,27620670,54789,0.9848
1,139_T1,NC_059448.1,23,1153522,50153.1304,15542,79668.5821,238,3905.5,56659,321228,0.2824,0.293,0.1732,0.0309,0.1238,0.4074,0.6018,0.6133,321228,238,0.0169
2,139_T1,NC_059448.1,24,67196780,2799865.8333,928352.5,4017379.0088,564,114667,3768043.25,15102951,0.9088,0.9026,0.0274,0.8618,0.8926,0.9163,0.9732,0.0301,15102951,564,0.9831
1,139_T1,NC_059449.1,59,776370,13158.8136,3119,35368.2314,251,1721,6315,225538,0.4291,0.4099,0.2339,0,0.288,0.6244,0.8407,0.545,225538,251,0.0272
2,139_T1,NC_059449.1,20,27723739,1386186.95,198682.5,2653197.2134,4775,89010.5,550782.5,7611185,0.8966,0.9003,0.019,0.8588,0.8844,0.9113,0.9317,0.0212,7611185,4775,0.9728
1,139_T1,NC_059450.1,5,32131,6426.2,1099,12576.6975,103,165,1878,28886,0.0306,0.0283,0.039,0,0,0.0289,0.0955,1.2772,28886,103,2e-04
2,139_T1,NC_059450.1,19,955237,50275.6316,18161,67038.8327,115,1622.5,68845.5,239599,0.5116,0.5397,0.1116,0.2453,0.4216,0.5928,0.6646,0.2181,239599,115,0.0059
3,139_T1,NC_059450.1,24,159879618,6661650.75,4060477.5,6974322.318,3411,1546274.5,9924796,21988386,0.9079,0.9113,0.0177,0.8601,0.8994,0.9181,0.9442,0.0195,21988386,3411,0.9939
1,139_T1,NC_059451.1,17,6351693,373629,56648,937061.5079,316,38212,188938,3886692,0.4964,0.5661,0.2643,0.0065,0.3055,0.7069,0.8878,0.5324,3886692,316,0.0507
2,139_T1,NC_059451.1,14,118899957,8492854.0714,8884777,5748660.6531,381792,4393622,11287144.5,18846177,0.9188,0.9181,0.0078,0.904,0.913,0.9259,0.9295,0.0085,18846177,381792,0.9493
1,139_T1,NC_059452.1,4,265183,66295.75,11122,116244.9342,2487,5273.25,72144.5,240452,0.091,0.0725,0.0919,0,0.0538,0.1097,0.2189,1.0096,240452,2487,0.0024
2,139_T1,NC_059452.1,13,700474,53882.6154,8266,137324.9195,38,3110,26042,505686,0.5602,0.582,0.0914,0.4078,0.4885,0.635,0.7007,0.1632,505686,38,0.0063
3,139_T1,NC_059452.1,18,109749169,6097176.0556,1974807,8339816.6889,17078,671463,7450935.25,28784150,0.8834,0.8857,0.0372,0.812,0.8584,0.9132,0.9444,0.0421,28784150,17078,0.9913
1,139_T1,NC_059453.1,36,594800,16522.2222,4333,26767.4769,93,2027,18991.75,123102,0.3681,0.3936,0.2525,0.0059,0.1684,0.5766,0.7981,0.6858,123102,93,0.0059
2,139_T1,NC_059453.1,25,100067274,4002690.96,1271398,7376909.2654,159,62291,4288045,31276065,0.9025,0.9026,0.0292,0.8496,0.8873,0.918,0.975,0.0323,31276065,159,0.9941
1,139_T1,NC_059454.1,24,1494297,62262.375,29129.5,139815.6865,53,925.5,54257.25,691064,0.3962,0.4205,0.1979,0.0161,0.2456,0.5314,0.7205,0.4996,691064,53,0.0131
2,139_T1,NC_059454.1,21,112216352,5343635.8095,1322781,8387422.2045,532,8763,9113998,29782273,0.9007,0.9061,0.027,0.8453,0.8793,0.9196,0.9403,0.03,29782273,532,0.9869
1,139_T1,NC_059455.1,31,3665692,118248.129,17501,210833.0406,162,2522,145584,1022082,0.3876,0.4062,0.2547,0.0023,0.1823,0.5487,0.833,0.6572,1022082,162,0.0365
2,139_T1,NC_059455.1,22,96688509,4394932.2273,3521734.5,4770550.4941,7251,882529.5,5497917,17474617,0.9142,0.9131,0.0234,0.8713,0.9007,0.928,0.9745,0.0255,17474617,7251,0.9635
1,139_T1,NC_059456.1,27,969416,35904.2963,1665,62078.3451,166,540.5,54875,217673,0.4057,0.3603,0.2612,0.0553,0.1996,0.6431,0.8711,0.6438,217673,166,0.0088
2,139_T1,NC_059456.1,16,108948365,6809272.8125,6789498,4052656.2131,373,3541710.25,9773266.25,14336730,0.9162,0.916,0.0131,0.8865,0.9101,0.9241,0.9372,0.0143,14336730,373,0.9912
1,139_T1,NC_059457.1,21,1899171,90436.7143,1787,264953.3448,136,770,10812,1021094,0.4178,0.4583,0.2676,0.0192,0.1567,0.663,0.7978,0.6405,1021094,136,0.02
2,139_T1,NC_059457.1,20,93237418,4661870.9,1161763,9314280.7149,973,35120.25,3793077.75,40779967,0.8875,0.8993,0.0355,0.8211,0.8619,0.9129,0.9286,0.04,40779967,973,0.98
1,139_T1,NC_059458.1,5,86656,17331.2,1824,34554.2423,1066,1700,2934,79132,0.0257,0.0195,0.0267,0.0031,0.0089,0.026,0.0707,1.0419,79132,1066,0.001
2,139_T1,NC_059458.1,21,1793500,85404.7619,18184,147217.5113,90,2959,69574,513553,0.4535,0.4625,0.1206,0.2379,0.3827,0.5212,0.6798,0.266,513553,90,0.0208
3,139_T1,NC_059458.1,3,32121,10707,6464,12388.0191,998,3731,15561.5,24659,0.8192,0.8145,0.0106,0.8118,0.8132,0.8229,0.8314,0.0129,24659,998,4e-04
4,139_T1,NC_059458.1,24,84456644,3519026.8333,1822300.5,4785514.953,26626,457889.75,5366256.25,20253298,0.9054,0.9084,0.0201,0.8631,0.8925,0.9205,0.9533,0.0222,20253298,26626,0.9779
1,139_T1,NC_059459.1,13,222520,17116.9231,8078,21543.1964,525,2196,13720,61346,0.0967,0.1053,0.0845,0,0.0357,0.1201,0.2567,0.8737,61346,525,0.0027
2,139_T1,NC_059459.1,29,925154,31901.8621,3073,88115.4685,148,828,9963,351771,0.4725,0.4683,0.0812,0.3218,0.4012,0.5278,0.637,0.1718,351771,148,0.0111
3,139_T1,NC_059459.1,41,82113356,2002764.7805,117511,4206721.6287,176,2727,819364,16453999,0.8512,0.8726,0.0679,0.6741,0.8125,0.905,0.9376,0.0798,16453999,176,0.9862
1,139_T1,NC_059460.1,23,1413164,61441.913,9675,139383.9663,267,1303.5,55740.5,658563,0.4077,0.4211,0.2359,0,0.2148,0.5835,0.8447,0.5787,658563,267,0.0161
2,139_T1,NC_059460.1,20,86136284,4306814.2,4985068,3473865.3343,476,1212605.5,6550111.25,12323045,0.9206,0.9221,0.014,0.8959,0.9128,0.9308,0.943,0.0152,12323045,476,0.9839
1,139_T1,NC_059461.1,15,1418491,94566.0667,20605,133170.8175,395,3320,154255,459523,0.4205,0.4186,0.219,0.005,0.3544,0.5565,0.7267,0.5209,459523,395,0.0148
2,139_T1,NC_059461.1,16,94495796,5905987.25,5029959.5,5170091.505,4530,1491614.75,9338300.25,18111640,0.9157,0.9189,0.0167,0.8746,0.9062,0.9251,0.9447,0.0183,18111640,4530,0.9852
