seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,786_T2,NC_059442.1,31,4432290,142977.0968,33760,461721.4567,48,2385.5,108872.5,2602221,0.5281,0.4944,0.1834,0.2564,0.3788,0.6553,0.9881,0.3473,2602221,48,0.0255
2,786_T2,NC_059442.1,20,169475732,8473786.6,4559120.5,13248958.8917,6200,1909567,11204168.75,60060399,0.8981,0.9027,0.0222,0.85,0.8856,0.9107,0.9415,0.0248,60060399,6200,0.9745
1,786_T2,NC_059443.1,15,13196,879.7333,679,712.5098,132,354,1266.5,2492,0.0159,0.0155,0.0107,0,0.0071,0.0252,0.0345,0.6765,2492,132,1e-04
2,786_T2,NC_059443.1,90,1460944,16232.7111,4583.5,27888.6351,115,1264.5,18580,165089,0.3771,0.3955,0.1673,0.0512,0.2517,0.4852,0.7175,0.4437,165089,115,0.0155
3,786_T2,NC_059443.1,90,92978917,1033099.0778,85640.5,3124833.3905,1143,19455,556669,24981101,0.8561,0.8578,0.0465,0.7538,0.8186,0.8916,0.9639,0.0543,24981101,1143,0.9844
1,786_T2,NC_059444.1,127,1169731,9210.4803,1246,35077.535,182,734,4016,339405,0.3118,0.3096,0.1677,0.0049,0.1806,0.4529,0.6766,0.5379,339405,182,0.0112
2,786_T2,NC_059444.1,119,103473368,869524.1008,27768,3060644.3893,510,9901,101358,20372275,0.8275,0.8311,0.0613,0.6803,0.7821,0.8764,0.935,0.074,20372275,510,0.9888
1,786_T2,NC_059445.1,29,874153,30143.2069,3050,49727.5166,165,1318,37795,180046,0.3003,0.3634,0.2084,0,0.0981,0.4441,0.7675,0.694,180046,165,0.0097
2,786_T2,NC_059445.1,28,89326160,3190220,814495,6752998.9722,9151,90036.5,4974465.5,35085033,0.8908,0.8939,0.0222,0.8556,0.8706,0.9032,0.9475,0.0249,35085033,9151,0.9903
1,786_T2,NC_059446.1,13,673851,51834.6923,8298,81669.9615,343,517,57647,261725,0.1575,0.1521,0.0997,0.0097,0.0701,0.2298,0.3338,0.6332,261725,343,0.0074
2,786_T2,NC_059446.1,17,1158795,68164.4118,21676,139957.0293,356,4149,69977,592484,0.5014,0.501,0.0653,0.4119,0.4402,0.5599,0.616,0.1303,592484,356,0.0127
3,786_T2,NC_059446.1,30,89372460,2979082,1106826,5867063.1026,3086,326388.25,2224054.25,31184930,0.8879,0.8947,0.0236,0.8413,0.8733,0.8993,0.9349,0.0266,31184930,3086,0.9799
1,786_T2,NC_059447.1,5,193173,38634.6,10591,59696.046,1237,2346,36688,142311,0.0251,0.0272,0.0131,0.0046,0.0232,0.0298,0.0405,0.522,142311,1237,0.002
2,786_T2,NC_059447.1,10,373204,37320.4,23813.5,42631.7245,88,2347.25,54959.75,110432,0.3766,0.3109,0.1773,0.1616,0.2663,0.5494,0.6464,0.4708,110432,88,0.0039
3,786_T2,NC_059447.1,10,42462255,4246225.5,3119084.5,4969991.3111,10453,339595,6039637.25,15939883,0.8782,0.8816,0.0198,0.8372,0.8707,0.8924,0.8985,0.0225,15939883,10453,0.4455
4,786_T2,NC_059447.1,6,52283579,8713929.8333,4595014,10804621.9741,3101704,3590470.25,5702217.75,30664939,0.9103,0.9109,0.0037,0.9057,0.9077,0.9118,0.9157,0.004,30664939,3101704,0.5486
1,786_T2,NC_059448.1,24,1249737,52072.375,35526.5,78133.3276,213,2043.75,54799.25,346202,0.3063,0.3546,0.1795,0.0261,0.1654,0.4336,0.6226,0.5861,346202,213,0.0184
2,786_T2,NC_059448.1,23,66586940,2895084.3478,825300,4738421.7955,564,210960,2561217.5,16733425,0.8862,0.8791,0.0234,0.8437,0.8723,0.8958,0.939,0.0264,16733425,564,0.9816
1,786_T2,NC_059449.1,66,411024,6227.6364,2420,19188.5479,245,915,3780.25,140634,0.4327,0.4172,0.2121,0.0112,0.2919,0.6295,0.8284,0.4901,140634,245,0.0144
2,786_T2,NC_059449.1,19,28217760,1485145.2632,163132,2703745.6788,4775,82781,1113131,7624919,0.8828,0.888,0.0213,0.8452,0.8643,0.9005,0.9082,0.0242,7624919,4775,0.9856
1,786_T2,NC_059450.1,24,928057,38669.0417,13977,46505.0142,103,1676,69169.5,150563,0.4021,0.429,0.2156,0.0114,0.2747,0.5494,0.8442,0.5361,150563,103,0.0058
