seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,245_T1,NC_059442.1,25,12628978,505159.12,39243,1465859.546,155,7998,158667,5966027,0.5105,0.5185,0.188,0.1578,0.3732,0.6489,0.865,0.3683,5966027,155,0.0728
2,245_T1,NC_059442.1,18,160947868,8941548.2222,3037400.5,11251399.0031,6200,1857061,12497797,39242462,0.9147,0.9191,0.0115,0.8882,0.9108,0.9214,0.9293,0.0125,39242462,6200,0.9272
1,245_T1,NC_059443.1,17,44050,2591.1765,679,7259.4084,132,431,1148,30651,0.0193,0.0191,0.0146,0,0.0075,0.0307,0.0432,0.7547,30651,132,5e-04
2,245_T1,NC_059443.1,27,429700,15914.8148,4871,26805.2077,134,1723.5,19294.5,123945,0.204,0.2193,0.0788,0.084,0.1396,0.2694,0.3434,0.3866,123945,134,0.0046
3,245_T1,NC_059443.1,56,1208074,21572.75,5653,51849.3678,134,1866,17419.25,329776,0.4767,0.4737,0.0616,0.3613,0.4361,0.5169,0.6271,0.1293,329776,134,0.0128
4,245_T1,NC_059443.1,28,3086297,110224.8929,50243,164128.9316,2031,20953.5,107205,675806,0.8081,0.807,0.0487,0.6992,0.7745,0.8356,0.9778,0.0603,675806,2031,0.0328
5,245_T1,NC_059443.1,38,30516831,803074.5,81580,2038839.2032,1346,21532.25,317393,10019931,0.8722,0.8725,0.015,0.846,0.861,0.8836,0.8987,0.0172,10019931,1346,0.3244
6,245_T1,NC_059443.1,33,58774297,1781039.303,118017,3192259.6372,1687,15783,2011442,13228145,0.9193,0.9173,0.012,0.9012,0.9103,0.9306,0.9459,0.0131,13228145,1687,0.6249
1,245_T1,NC_059444.1,136,1273191,9361.6985,1104.5,34468.4159,71,655.25,3271.5,290804,0.3297,0.3394,0.1796,0.0055,0.1821,0.4632,0.7021,0.5448,290804,71,0.0121
2,245_T1,NC_059444.1,122,103597591,849160.582,26562,3614344.1028,509,7685.75,94622,31199543,0.8543,0.8593,0.0507,0.7374,0.8101,0.892,0.9486,0.0594,31199543,509,0.9879
1,245_T1,NC_059445.1,25,1056492,42259.68,3943,72490.8082,164,1512,59772,270251,0.2513,0.2625,0.1746,0.0058,0.0864,0.4167,0.5601,0.6949,270251,164,0.0117
2,245_T1,NC_059445.1,26,88933804,3420530.9231,859612,4692648.7004,9314,118756,5930670.75,14888206,0.9072,0.9088,0.0177,0.8807,0.8913,0.9175,0.9453,0.0195,14888206,9314,0.9883
1,245_T1,NC_059446.1,25,910194,36407.76,8469,62749.3459,113,554,39084,261725,0.3341,0.338,0.22,0.0158,0.1823,0.5689,0.7193,0.6583,261725,113,0.0099
2,245_T1,NC_059446.1,23,91017558,3957285.1304,1136606,7807060.3018,76926,540685,2966810,35755041,0.9074,0.9124,0.0222,0.8588,0.8983,0.9199,0.9427,0.0244,35755041,76926,0.9901
1,245_T1,NC_059447.1,18,1046350,58130.5556,36762,65305.2192,920,7983.5,86551,256728,0.3002,0.2983,0.2175,0.0129,0.0764,0.4929,0.6544,0.7245,256728,920,0.011
2,245_T1,NC_059447.1,19,94105627,4952927.7368,3440549,6303876.2503,54789,1812109.5,4946856,27604522,0.9111,0.9127,0.0176,0.8836,0.8994,0.9241,0.955,0.0193,27604522,54789,0.989
1,245_T1,NC_059448.1,11,113423,10311.1818,2253,15295.991,181,1325,11195.5,40341,0.1005,0.0779,0.0811,0,0.0351,0.1679,0.2262,0.807,40341,181,0.0017
2,245_T1,NC_059448.1,13,1108497,85269,24824,145118.7543,528,4588,70957,474184,0.4592,0.4424,0.0791,0.3545,0.4114,0.4939,0.6385,0.1722,474184,528,0.0163
3,245_T1,NC_059448.1,23,66730803,2901339.2609,975959,3868954.9969,564,212700.5,3396606.5,12671402,0.9045,0.9021,0.0295,0.8395,0.8854,0.9205,0.975,0.0326,12671402,564,0.982
1,245_T1,NC_059449.1,58,668116,11519.2414,2556,26028.4245,269,934.25,5832.25,138158,0.4196,0.4495,0.2069,0.0084,0.298,0.5578,0.8057,0.493,138158,269,0.0237
2,245_T1,NC_059449.1,27,27519274,1019232.3704,133441,2232193.2681,193,26655,558112,7629436,0.8862,0.9022,0.0377,0.8101,0.8553,0.9176,0.932,0.0426,7629436,193,0.9763
1,245_T1,NC_059450.1,24,1232410,51350.4167,31153,62135.3912,103,4186.25,77896.25,239554,0.4576,0.4902,0.2539,0.0065,0.3157,0.6192,0.987,0.5549,239554,103,0.0077
2,245_T1,NC_059450.1,20,159583165,7979158.25,6685926.5,7802595.2788,6279,1552795.75,10414937.75,27616485,0.9121,0.9158,0.0158,0.8806,0.8993,0.9258,0.9358,0.0173,27616485,6279,0.9923
1,245_T1,NC_059451.1,16,1593070,99566.875,44626.5,156531.7958,503,3813,141530.25,621787,0.4595,0.5039,0.1666,0.0443,0.3887,0.5327,0.6757,0.3627,621787,503,0.0127
2,245_T1,NC_059451.1,17,123538860,7266991.7647,4747634,8255785.0209,5864,1615083,8951243,31849901,0.9234,0.9259,0.0125,0.8927,0.9201,0.9307,0.9419,0.0136,31849901,5864,0.9873
1,245_T1,NC_059452.1,16,951600,59475,29857.5,84576.1,2487,5779.5,58369.5,281272,0.4283,0.4959,0.2366,0,0.3223,0.6398,0.6797,0.5523,281272,2487,0.0086
2,245_T1,NC_059452.1,17,109505492,6441499.5294,2782838,8081534.3247,17078,1087241,8202149,28280187,0.8944,0.9088,0.0369,0.8234,0.8559,0.9199,0.9365,0.0413,28280187,17078,0.9914
1,245_T1,NC_059453.1,6,27079,4513.1667,818,8610.4282,93,576,2359.75,21981,0.0205,0.0226,0.0162,0,0.0086,0.0276,0.0444,0.7931,21981,93,3e-04
2,245_T1,NC_059453.1,26,1043642,40140.0769,6291,75881.7216,189,2229,45983.75,319890,0.4011,0.3988,0.1903,0.0991,0.2405,0.4685,0.8038,0.4745,319890,189,0.0104
3,245_T1,NC_059453.1,26,99295744,3819067.0769,1275474.5,7187708.5757,3862,232671.75,4636495,35841071,0.9027,0.9056,0.0251,0.8401,0.8891,0.919,0.9391,0.0278,35841071,3862,0.9893
1,245_T1,NC_059454.1,20,939374,46968.7,23389,58615.8804,364,1038,73975.25,185300,0.3345,0.3497,0.215,0.0183,0.1407,0.4957,0.7174,0.6428,185300,364,0.0083
2,245_T1,NC_059454.1,19,112819812,5937884.8421,913103,9661165.8727,532,8669.5,4530745.5,31637765,0.902,0.9088,0.0265,0.8467,0.8822,0.9196,0.9421,0.0294,31637765,532,0.9917
1,245_T1,NC_059455.1,22,1269027,57683.0455,14502.5,99205.7922,162,2225.5,69317.5,375675,0.3294,0.3528,0.218,0.0125,0.1334,0.4952,0.7214,0.6617,375675,162,0.0125
2,245_T1,NC_059455.1,5,3456810,691362,667421,504801.3964,2790,456621,1022082,1307896,0.8483,0.8423,0.02,0.823,0.8413,0.8588,0.876,0.0236,1307896,2790,0.0341
3,245_T1,NC_059455.1,16,96630174,6039385.875,5131942,5533991.8081,9320,1675710,8255847.5,17461921,0.9193,0.9197,0.0146,0.8903,0.9119,0.9294,0.9476,0.0159,17461921,9320,0.9534
1,245_T1,NC_059456.1,28,1193349,42619.6071,1151.5,120913.8701,166,399.5,30971,612211,0.4396,0.4089,0.2524,0.0292,0.2291,0.659,0.8447,0.5742,612211,166,0.0109
2,245_T1,NC_059456.1,15,108552706,7236847.0667,5809226,6200312.3831,209449,2074409.5,10757973.5,19747468,0.919,0.9168,0.0107,0.897,0.9137,0.9259,0.9379,0.0116,19747468,209449,0.9891
1,245_T1,NC_059457.1,20,2145648,107282.4,2819,208150.0516,105,840.5,135398.75,725953,0.402,0.4653,0.247,0,0.2106,0.5792,0.831,0.6144,725953,105,0.0226
2,245_T1,NC_059457.1,17,92981163,5469480.1765,1750804,10209390.0343,117,365953,5102475,39794205,0.904,0.915,0.0231,0.8534,0.881,0.9214,0.9322,0.0256,39794205,117,0.9774
1,245_T1,NC_059458.1,4,7524,1881,1762,776.5402,1066,1541.5,2101.5,2934,0.0106,0.0113,0.0089,0,0.0052,0.0167,0.02,0.8392,2934,1066,1e-04
2,245_T1,NC_059458.1,24,2290476,95436.5,20920,144429.1317,47,2775.25,146824,513553,0.4577,0.4615,0.1197,0.2142,0.3797,0.5406,0.7017,0.2615,513553,47,0.0265
3,245_T1,NC_059458.1,29,84177021,2902655.8966,975390,4447182.1222,998,273240,3915083,20246340,0.9011,0.9045,0.0231,0.8395,0.8925,0.9152,0.9512,0.0256,20246340,998,0.9734
1,245_T1,NC_059459.1,14,546211,39015.0714,11355,67585.2303,525,1373.25,44533.75,235017,0.1179,0.1084,0.0841,0.0084,0.0622,0.1863,0.2612,0.7134,235017,525,0.0066
2,245_T1,NC_059459.1,28,659152,23541.1429,3438,68312.8413,130,986.5,12966.5,351830,0.5108,0.5077,0.0732,0.3865,0.4688,0.5512,0.6669,0.1434,351830,130,0.0079
3,245_T1,NC_059459.1,39,81979147,2102029.4103,91858,4133001.1026,177,5107.5,765666,16454084,0.8541,0.8743,0.076,0.6821,0.8139,0.9187,0.9599,0.089,16454084,177,0.9855
1,245_T1,NC_059460.1,18,1035273,57515.1667,4774,154719.6174,189,871.5,28392.75,658583,0.4391,0.5086,0.2531,0.033,0.1785,0.6203,0.8495,0.5765,658583,189,0.0118
2,245_T1,NC_059460.1,17,86724167,5101421.5882,4364628,6261983.8313,1997,109505,7550055,26000036,0.9192,0.9248,0.017,0.8859,0.9059,0.931,0.9446,0.0185,26000036,1997,0.9882
1,245_T1,NC_059461.1,12,1146985,95582.0833,53083,144203.3687,1663,3562.25,93684.25,484504,0.4435,0.4407,0.2221,0.1682,0.2238,0.6203,0.7938,0.5009,484504,1663,0.0119
2,245_T1,NC_059461.1,11,95146338,8649667.0909,4486738,10008723.42,4530,3205044,11371202,33461108,0.9277,0.9269,0.0124,0.9149,0.9187,0.932,0.9586,0.0134,33461108,4530,0.9881
1,245_T1,NC_059462.1,10,361642,36164.2,13395,47812.7889,94,1163.75,61199.25,123151,0.3199,0.2294,0.2248,0.0135,0.1634,0.5171,0.6507,0.7026,123151,94,0.0061
2,245_T1,NC_059462.1,11,59019277,5365388.8182,2556421,6399547.1386,38822,811176.5,7612445.5,17368771,0.9154,0.9201,0.0231,0.8629,0.9095,0.9243,0.9549,0.0253,17368771,38822,0.9939
1,245_T1,NC_059463.1,16,354687,22167.9375,374,51365.0195,154,247.25,5733.5,172951,0.2992,0.2891,0.1463,0.0236,0.1972,0.3905,0.5573,0.4888,172951,154,0.0056
2,245_T1,NC_059463.1,5,733412,146682.4,64232,235942.9336,194,261,107942,560783,0.6121,0.6096,0.0121,0.5998,0.6024,0.6207,0.6281,0.0197,560783,194,0.0115
3,245_T1,NC_059463.1,22,62451680,2838712.7273,2095985.5,3396559.0318,485,2710,4789702.5,12538954,0.8937,0.9071,0.0346,0.8183,0.8734,0.9201,0.9423,0.0387,12538954,485,0.9829
