seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,856_T2,NC_059442.1,24,1936131,80672.125,25717.5,122289.4597,155,1668.75,83809.75,485098,0.4908,0.504,0.1514,0.201,0.3824,0.6121,0.7401,0.3085,485098,155,0.0111
2,856_T2,NC_059442.1,19,171748357,9039387.2105,4609478,12096198.9059,6200,1616383.5,11563436,41255855,0.8928,0.8946,0.022,0.8465,0.8825,0.9011,0.944,0.0246,41255855,6200,0.9889
1,856_T2,NC_059443.1,31,314504,10145.2903,1734,23716.9285,119,942,5534,123945,0.0851,0.0934,0.0543,0,0.0358,0.1234,0.1806,0.6385,123945,119,0.0033
2,856_T2,NC_059443.1,72,2100741,29176.9583,5382,57995.0974,97,1543.75,32711.25,403460,0.4326,0.4487,0.1066,0.2117,0.3474,0.5097,0.6856,0.2463,403460,97,0.0223
3,856_T2,NC_059443.1,94,91826589,976878.6064,78962,2419264.7954,886,16346.25,470301.25,13263576,0.8416,0.8458,0.0545,0.7046,0.8083,0.8826,0.9625,0.0648,13263576,886,0.9744
1,856_T2,NC_059444.1,24,170386,7099.4167,960,20957.0239,182,677.25,1491.5,90110,0.0685,0.0759,0.0322,0,0.0541,0.0917,0.1091,0.4708,90110,182,0.0016
2,856_T2,NC_059444.1,99,742094,7495.899,1729,22077.8654,160,891,4483.5,154553,0.3736,0.3729,0.1258,0.1375,0.2755,0.4552,0.659,0.3366,154553,160,0.0071
3,856_T2,NC_059444.1,115,103928304,903724.3826,23985,4149950.5258,93,7224.5,95409,33038079,0.8196,0.8232,0.0585,0.6791,0.7827,0.8616,0.9479,0.0714,33038079,93,0.9913
1,856_T2,NC_059445.1,35,1419930,40569.4286,4205,67747.4257,166,905.5,59368,258922,0.3686,0.3929,0.2379,0,0.1528,0.5645,0.7968,0.6455,258922,166,0.0157
2,856_T2,NC_059445.1,30,88793286,2959776.2,774323,4840595.9602,9150,99793,3798752.5,19744867,0.8876,0.8853,0.0232,0.85,0.8677,0.8997,0.9454,0.0262,19744867,9150,0.9843
1,856_T2,NC_059446.1,15,1084541,72302.7333,8289,110233.7392,113,634.5,118045.5,328591,0.155,0.1528,0.1148,0.0077,0.0488,0.2227,0.3353,0.7408,328591,113,0.0118
2,856_T2,NC_059446.1,10,522460,52246,2443,144325.2299,156,1224.5,7990,461648,0.5378,0.5423,0.0556,0.4458,0.4944,0.5807,0.6176,0.1035,461648,156,0.0057
3,856_T2,NC_059446.1,25,90331993,3613279.72,1334539,6517608.7384,28342,636200,4101254,31160195,0.8806,0.8895,0.0231,0.8195,0.8685,0.896,0.9121,0.0263,31160195,28342,0.9825
1,856_T2,NC_059447.1,8,331657,41457.125,23652,50866.8807,1039,5008.75,53638,142311,0.0776,0.0708,0.0739,0,0.0186,0.1142,0.2153,0.9527,142311,1039,0.0035
2,856_T2,NC_059447.1,3,115376,38458.6667,49300,31486.4065,2984,26142,56196,63092,0.49,0.5163,0.0898,0.39,0.4531,0.54,0.5637,0.1833,63092,2984,0.0012
3,856_T2,NC_059447.1,12,95046662,7920555.1667,5783260,8912862.3409,77584,3355693,6436925.5,30664939,0.8856,0.8907,0.0231,0.8361,0.8701,0.902,0.9192,0.0261,30664939,77584,0.9953
1,856_T2,NC_059448.1,16,735552,45972,15881,64322.4769,886,2043.75,65888,231592,0.2448,0.1855,0.178,0.0364,0.0838,0.423,0.5231,0.7271,231592,886,0.0107
2,856_T2,NC_059448.1,17,67940163,3996480.1765,1805941,5592534.9815,564,218125,2992653,16955524,0.8856,0.8819,0.0406,0.8016,0.8727,0.904,0.9789,0.0458,16955524,564,0.9893
1,856_T2,NC_059449.1,14,189570,13540.7143,1219,37299.4636,337,696.5,2968.5,140634,0.1045,0.0876,0.0715,0.0111,0.0549,0.1625,0.236,0.6835,140634,337,0.0067
2,856_T2,NC_059449.1,29,187477,6464.7241,2655,13338.5603,357,1793,5395,72616,0.4006,0.3976,0.0571,0.2876,0.3642,0.4485,0.5116,0.1426,72616,357,0.0066
3,856_T2,NC_059449.1,12,44279,3689.9167,3379,2933.0404,198,1796,5208.75,10523,0.6394,0.6487,0.0538,0.5641,0.5917,0.6765,0.7239,0.0842,10523,198,0.0016
4,856_T2,NC_059449.1,28,28034453,1001230.4643,86037,2320280.3183,198,10349.75,253741.5,7624919,0.8485,0.8629,0.0496,0.7406,0.8153,0.8843,0.9164,0.0584,7624919,198,0.9852
1,856_T2,NC_059450.1,8,379662,47457.75,17208,73384.3233,103,1630.75,56387,215436,0.118,0.1014,0.0998,0,0.0322,0.2025,0.2552,0.8458,215436,103,0.0024
2,856_T2,NC_059450.1,10,601860,60186,16100.5,82415.038,115,2882.75,92476.25,251048,0.5495,0.5758,0.0685,0.4413,0.4997,0.5906,0.6385,0.1247,251048,115,0.0037
3,856_T2,NC_059450.1,18,159828213,8879345.1667,6917754.5,7629608.8889,80834,2457172.5,14225966,23543602,0.9,0.9006,0.013,0.8772,0.8911,0.909,0.9222,0.0145,23543602,80834,0.9939
1,856_T2,NC_059451.1,18,1690321,93906.7222,49876,145934.3098,154,10169,106061.25,621788,0.418,0.48,0.2376,0.0221,0.2564,0.62,0.7215,0.5686,621788,154,0.0135
2,856_T2,NC_059451.1,19,123592822,6504885.3684,3436133,6982106.6247,35642,1670995.5,9985367.5,27251623,0.8977,0.898,0.0237,0.8516,0.8842,0.9146,0.934,0.0264,27251623,35642,0.9865
1,856_T2,NC_059452.1,20,11308235,565411.75,39885,1078391.8677,161,4309.5,625385,3620700,0.5191,0.5474,0.2491,0,0.4039,0.6635,0.8647,0.48,3620700,161,0.1017
2,856_T2,NC_059452.1,11,99899936,9081812.3636,8463458,7640352.724,17078,2255660.5,15565850,21163526,0.9,0.9022,0.0106,0.8822,0.8943,0.907,0.9129,0.0117,21163526,17078,0.8983
1,856_T2,NC_059453.1,36,960228,26673,3245,60164.8257,93,740.25,15871,312900,0.3784,0.3727,0.2369,0,0.1749,0.5704,0.782,0.6261,312900,93,0.0095
2,856_T2,NC_059453.1,27,99741631,3694134.4815,1278820,7048057.0365,628,161346.5,4511722,35699177,0.882,0.8882,0.0335,0.8113,0.8525,0.9028,0.9333,0.0379,35699177,628,0.9905
1,856_T2,NC_059454.1,8,249131,31141.375,1630.5,48346.4544,364,923.25,49409.25,133138,0.1289,0.1331,0.06,0.0362,0.0932,0.1687,0.2109,0.4657,133138,364,0.0022
2,856_T2,NC_059454.1,19,753470,39656.3158,1740,56010.5,53,531.5,73330.5,157673,0.5474,0.5551,0.1169,0.3513,0.4543,0.6154,0.775,0.2135,157673,53,0.0066
3,856_T2,NC_059454.1,20,113025220,5651261,1591389,8673893.8867,684,19297.5,9241538.5,30299094,0.8873,0.8922,0.0283,0.8332,0.8694,0.9098,0.9342,0.0319,30299094,684,0.9912
1,856_T2,NC_059455.1,26,2292580,88176.1538,16915.5,144844.4461,162,3693.5,79854,447748,0.4061,0.4674,0.2426,0.0032,0.2726,0.589,0.8124,0.5973,447748,162,0.0226
2,856_T2,NC_059455.1,19,98967648,5208823.5789,2533348,5940693.3377,2790,1014906,7054344.5,20138782,0.894,0.8987,0.0259,0.844,0.8831,0.9078,0.9311,0.0289,20138782,2790,0.9774
1,856_T2,NC_059456.1,11,292416,26583.2727,1471,48771.8655,166,226.5,34973.5,152415,0.1987,0.1679,0.0705,0.1017,0.1477,0.2614,0.3045,0.355,152415,166,0.0027
2,856_T2,NC_059456.1,20,565263,28263.15,977.5,58199.4255,190,473,21885.75,238471,0.6175,0.6181,0.115,0.3991,0.5239,0.7204,0.7879,0.1862,238471,190,0.0052
3,856_T2,NC_059456.1,18,108730509,6040583.8333,7167276.5,4536891.7063,204205,1953732.25,8409076.75,16281835,0.9,0.898,0.0151,0.8735,0.8916,0.908,0.9306,0.0167,16281835,204205,0.9922
1,856_T2,NC_059457.1,6,100661,16776.8333,3421.5,27893.2792,404,896,17348.5,71369,0.0754,0.0633,0.0452,0.0215,0.0471,0.1135,0.1327,0.5995,71369,404,0.0011
2,856_T2,NC_059457.1,18,2614221,145234.5,1520.5,327008.2507,155,778.5,96588.5,1298154,0.5572,0.5466,0.1085,0.3705,0.4846,0.6343,0.7848,0.1947,1298154,155,0.0275
3,856_T2,NC_059457.1,19,92520665,4869508.6842,651686,9677175.297,4338,109785,3894015,37742888,0.892,0.8989,0.0242,0.8369,0.8739,0.9084,0.9248,0.0272,37742888,4338,0.9715
1,856_T2,NC_059458.1,25,2852172,114086.88,4809,238684.6384,90,2173,36449,980636,0.4217,0.4369,0.256,0.011,0.2738,0.5738,0.9572,0.6071,980636,90,0.0328
2,856_T2,NC_059458.1,18,84176699,4676483.2778,1292040.5,6766498.1651,6282,477287.25,5838267.25,21481808,0.8885,0.8871,0.0167,0.8599,0.877,0.8983,0.9191,0.0188,21481808,6282,0.9672
1,856_T2,NC_059459.1,11,213057,19368.8182,11937,21594.906,525,2129.5,28168.5,57107,0.111,0.1089,0.0699,0.0078,0.0511,0.1661,0.2098,0.6291,57107,525,0.0026
2,856_T2,NC_059459.1,32,730512,22828.5,7844,54203.4397,130,1630,15308,230484,0.4345,0.4324,0.0721,0.2704,0.3896,0.487,0.5959,0.1659,230484,130,0.0088
3,856_T2,NC_059459.1,42,82154312,1956055.0476,108927.5,4568276.6927,282,4559.75,760874.5,18693889,0.8331,0.8445,0.0786,0.6556,0.7878,0.8987,0.9712,0.0944,18693889,282,0.9886
1,856_T2,NC_059460.1,15,648319,43221.2667,5603,69266.4052,189,1081,60832,219821,0.4294,0.4669,0.2435,0.0098,0.179,0.623,0.8181,0.5671,219821,189,0.0074
2,856_T2,NC_059460.1,14,87239759,6231411.3571,5922038,6493064.482,1997,541985.25,8280866,24120223,0.9077,0.9083,0.0163,0.8741,0.8995,0.916,0.9363,0.018,24120223,1997,0.9926
1,856_T2,NC_059461.1,12,1059438,88286.5,9233.5,114441.1022,395,1997.75,174712.75,297037,0.4641,0.5155,0.2145,0.0961,0.3296,0.5822,0.8501,0.4622,297037,395,0.011
2,856_T2,NC_059461.1,11,95356077,8668734.2727,4333809,8834184.6731,4530,1353349.5,13851686,24477603,0.9075,0.9078,0.0132,0.8808,0.9029,0.912,0.9344,0.0145,24477603,4530,0.989
1,856_T2,NC_059462.1,14,695406,49671.8571,20832,90947.7214,1556,6516.5,46093.5,351509,0.4294,0.4587,0.2321,0.0275,0.2155,0.6018,0.8282,0.5404,351509,1556,0.0117
2,856_T2,NC_059462.1,13,58663131,4512548.5385,2328223,5746286.7291,7093,46312,8049655,16473542,0.9055,0.9024,0.0202,0.8694,0.8928,0.9113,0.9511,0.0223,16473542,7093,0.9883
1,856_T2,NC_059463.1,24,958660,39944.1667,595,84924.1592,152,218.75,16321.75,301931,0.4151,0.4275,0.2256,0,0.2502,0.6459,0.762,0.5434,301931,152,0.0151
2,856_T2,NC_059463.1,25,62483669,2499346.76,85066,3706100.6121,430,2339,3778804,12538954,0.8778,0.8785,0.044,0.793,0.8478,0.9151,0.952,0.0502,12538954,430,0.9849
1,856_T2,NC_059464.1,26,738404,28400.1538,2742.5,55445.4712,387,760,21016.5,221585,0.5322,0.5479,0.1814,0.0062,0.4768,0.6307,0.8274,0.3407,221585,387,0.0142
2,856_T2,NC_059464.1,19,51314059,2700739.9474,697849,3925146.1116,212,67630,2483978.5,13210829,0.8983,0.9002,0.017,0.8628,0.8905,0.9093,0.9335,0.0189,13210829,212,0.9858
1,856_T2,NC_059465.1,7,454540,64934.2857,5103,101616.5915,355,3181.5,91586,259547,0.4081,0.404,0.1968,0.0835,0.3025,0.5626,0.6393,0.4822,259547,355,0.0092
2,856_T2,NC_059465.1,8,48742423,6092802.875,4242596.5,6662124.447,2329,572140.5,10707674.25,17837246,0.8994,0.9077,0.0253,0.8555,0.8878,0.9123,0.9341,0.0282,17837246,2329,0.9908
1,856_T2,NC_059466.1,12,961917,80159.75,4860,143605.0885,232,1311.25,72210.5,420358,0.4546,0.4387,0.1786,0.1382,0.3292,0.6144,0.7203,0.3928,420358,232,0.0178
2,856_T2,NC_059466.1,11,53108872,4828079.2727,446411,11151482.9092,1007,47434.5,3001473.5,37670604,0.9006,0.9066,0.0295,0.8395,0.8914,0.916,0.9465,0.0327,37670604,1007,0.9822
1,856_T2,NC_059467.1,6,226408,37734.6667,1264,88642.0622,581,833,3279.75,218658,0.026,0.0186,0.0335,0,0.0027,0.0289,0.0892,1.2864,218658,581,0.0041
2,856_T2,NC_059467.1,15,191844,12789.6,1765,27898.3587,119,1193,8981,109187,0.328,0.3295,0.0794,0.2014,0.2522,0.3828,0.479,0.2422,109187,119,0.0035
3,856_T2,NC_059467.1,22,54912772,2496035.0909,1098116.5,3340198.1677,1622,59898.25,3655072.5,13497485,0.8623,0.8721,0.045,0.7698,0.8279,0.8935,0.9419,0.0522,13497485,1622,0.9924
1,856_T2,NC_059468.1,4,26803,6700.75,5954.5,7046.5871,597,758.25,11897,14297,0.1891,0.1781,0.0649,0.1222,0.1633,0.2039,0.2781,0.3433,14297,597,6e-04
2,856_T2,NC_059468.1,7,51719,7388.4286,4097,8057.339,183,2233.5,11337.5,20297,0.6238,0.5981,0.1497,0.4129,0.5476,0.7199,0.8203,0.24,20297,183,0.0011
3,856_T2,NC_059468.1,8,45031193,5628899.125,1454676.5,10260540.8755,3547,24333.25,5892545.5,30231256,0.8833,0.8845,0.011,0.8626,0.8784,0.891,0.8974,0.0124,30231256,3547,0.9983
1,856_T2,NC_059469.1,1,85436,85436,85436,,85436,85436,85436,85436,0.3679,0.3679,,0.3679,0.3679,0.3679,0.3679,,85436,85436,0.0021
