seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,161_T1,NC_059442.1,29,3662098,126279.2414,68430,258917.3558,155,6580,117291,1378524,0.5337,0.5388,0.2101,0.1889,0.3714,0.6713,0.9819,0.3937,1378524,155,0.0211
2,161_T1,NC_059442.1,5,18354746,3670949.2,2806535,2833315.2497,36268,2486446,5965991,7059506,0.8739,0.8793,0.0087,0.8598,0.8712,0.8794,0.8799,0.0099,7059506,36268,0.1057
3,161_T1,NC_059442.1,15,151711598,10114106.5333,5515032,11845720.4843,6200,2408076.5,13569542.5,44650050,0.9117,0.9117,0.0066,0.8993,0.9083,0.9151,0.9255,0.0072,44650050,6200,0.8733
1,161_T1,NC_059443.1,32,531792,16618.5,1803,64221.6782,131,796.75,5794.75,365533,0.0658,0.0587,0.0515,0,0.0185,0.1063,0.1688,0.7829,365533,131,0.0056
2,161_T1,NC_059443.1,54,1760604,32603.7778,4968,73690.7964,123,1317.25,28109.25,403460,0.3949,0.4151,0.1038,0.1865,0.3062,0.4878,0.5654,0.2629,403460,123,0.0187
3,161_T1,NC_059443.1,87,91907406,1056406.9655,80823,2572608.7436,868,26420.5,487646,15703427,0.8601,0.8687,0.0563,0.7263,0.8291,0.9015,0.9681,0.0655,15703427,868,0.9757
1,161_T1,NC_059444.1,29,180970,6240.3448,871,19100.2974,182,652,1480,90110,0.0657,0.0649,0.0375,0.0073,0.0367,0.1083,0.1249,0.5719,90110,182,0.0017
2,161_T1,NC_059444.1,106,1320114,12453.9057,1791,37364.5597,141,901.25,5949.75,280900,0.4013,0.4166,0.137,0.133,0.2951,0.4832,0.7156,0.3414,280900,141,0.0126
3,161_T1,NC_059444.1,117,103185721,881929.2393,25083,2872452.107,509,8567,106904,17511003,0.8516,0.8601,0.0531,0.723,0.8038,0.8899,0.937,0.0624,17511003,509,0.9857
1,161_T1,NC_059445.1,7,297828,42546.8571,2761,72019.1123,174,1612,55894.5,179880,0.0402,0.0456,0.0258,0.0067,0.02,0.0595,0.0699,0.642,179880,174,0.0033
2,161_T1,NC_059445.1,23,548474,23846.6957,3137,35142.7385,269,1233.5,39585.5,112700,0.4273,0.4327,0.1622,0.1182,0.3272,0.5337,0.8232,0.3796,112700,269,0.0061
3,161_T1,NC_059445.1,29,88972353,3068012.1724,637676,4448637.9384,9286,85525,4894755,14886531,0.9051,0.9082,0.0168,0.8767,0.8911,0.9185,0.9317,0.0185,14886531,9286,0.9906
1,161_T1,NC_059446.1,23,1623234,70575.3913,21690,103971.1717,113,1747,100027.5,364747,0.3209,0.2725,0.2207,0.0114,0.1459,0.5018,0.7183,0.6878,364747,113,0.0177
2,161_T1,NC_059446.1,21,89844074,4278289.2381,1252594,7977350.3775,76945,636199,4071589,35709319,0.8999,0.9034,0.0171,0.8666,0.8884,0.9111,0.9317,0.0191,35709319,76945,0.9823
1,161_T1,NC_059447.1,8,504063,63007.875,23652,77578.0785,2020,8341,103718.25,210868,0.0909,0.0528,0.08,0.0187,0.0394,0.1415,0.244,0.8802,210868,2020,0.0053
2,161_T1,NC_059447.1,6,380882,63480.3333,59944.5,54959.7317,2984,21476.5,91938.5,146752,0.5013,0.5076,0.0747,0.3867,0.4628,0.5559,0.5863,0.1489,146752,2984,0.004
3,161_T1,NC_059447.1,15,94562728,6304181.8667,5236462,7759664.4842,54789,2217456,6106508,30664939,0.9041,0.9037,0.015,0.8752,0.895,0.9158,0.9245,0.0166,30664939,54789,0.9907
1,161_T1,NC_059448.1,18,831279,46182.1667,17925,81631.4829,1215,3079.25,48133.5,346202,0.2593,0.2725,0.1594,0.0267,0.1228,0.3838,0.6091,0.6147,346202,1215,0.0122
2,161_T1,NC_059448.1,19,67259041,3539949.5263,899195,5640611.7897,564,145062,3206926,18506017,0.9022,0.8975,0.0299,0.8294,0.8926,0.9161,0.9591,0.0332,18506017,564,0.9878
