seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,183_T1,NC_059442.1,27,1100498,40759.1852,9957,75490.3927,115,2919.5,39284,362531,0.4816,0.4872,0.1595,0.1933,0.4045,0.558,0.806,0.3311,362531,115,0.0063
2,183_T1,NC_059442.1,19,172823655,9095981.8421,4613172,9487876.6799,6200,2340551,13182385,32231140,0.9121,0.9108,0.0194,0.8768,0.9033,0.9195,0.9657,0.0213,32231140,6200,0.9937
1,183_T1,NC_059443.1,33,534410,16194.2424,1723,69863.492,132,938,2942,403460,0.0685,0.0613,0.0582,0,0.0157,0.113,0.1718,0.8495,403460,132,0.0056
2,183_T1,NC_059443.1,67,1652807,24668.7612,7322,65595.5393,122,1334,18107.5,458515,0.4482,0.4471,0.1579,0.1791,0.3279,0.5541,0.7556,0.3523,458515,122,0.0174
3,183_T1,NC_059443.1,83,92706666,1116947.7831,43580,3049501.0439,868,18424.5,415043,17179499,0.8736,0.8753,0.0481,0.7594,0.8421,0.9124,0.9694,0.055,17179499,868,0.977
1,183_T1,NC_059444.1,31,347792,11219.0968,871,30430.177,141,633.5,1553,139025,0.0652,0.0676,0.0361,0.0027,0.0338,0.0924,0.1204,0.5542,139025,141,0.0033
2,183_T1,NC_059444.1,112,584972,5222.9643,1177.5,14063.4118,71,680.25,3462.5,100546,0.3937,0.3834,0.1488,0.1342,0.2715,0.4934,0.7178,0.378,100546,71,0.0056
3,183_T1,NC_059444.1,125,103845108,830760.864,21807,3536330.2856,93,8180,94887,33038246,0.8567,0.8596,0.0499,0.7427,0.8202,0.8956,0.9484,0.0583,33038246,93,0.9911
1,183_T1,NC_059445.1,13,391123,30086.3846,3497,55113.005,350,2315,15562,179925,0.071,0.0552,0.0583,0.0065,0.0368,0.0974,0.1669,0.8217,179925,350,0.0043
2,183_T1,NC_059445.1,15,304285,20285.6667,1747,32969.1301,264,841.5,22418,92890,0.4598,0.4296,0.131,0.2352,0.3838,0.5223,0.7511,0.2848,92890,264,0.0034
3,183_T1,NC_059445.1,27,89401229,3311156.6296,643279,4771830.527,9267,106096.5,5621972.5,16666257,0.9091,0.9049,0.0184,0.881,0.8927,0.9276,0.9385,0.0202,16666257,9267,0.9923
