seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,281_T1,NC_059442.1,27,1309403,48496.4074,20699,68500.2977,155,1511.5,70833,227227,0.4781,0.4685,0.1548,0.1639,0.3861,0.586,0.7516,0.3239,227227,155,0.0075
2,281_T1,NC_059442.1,21,172497616,8214172.1905,2830793,9916076.7338,343,441380,13632747,33063688,0.9141,0.9152,0.0245,0.8744,0.9026,0.9205,0.9811,0.0268,33063688,343,0.9925
1,281_T1,NC_059443.1,31,246709,7958.3548,1757,22429.175,132,914.5,3772.5,123945,0.0678,0.0624,0.05,0,0.0209,0.104,0.1619,0.737,123945,132,0.0026
2,281_T1,NC_059443.1,70,2181759,31167.9857,6719.5,81217.2192,166,1168.5,24431.25,455170,0.4125,0.4244,0.1094,0.1857,0.3347,0.5042,0.6213,0.2652,455170,166,0.0232
3,281_T1,NC_059443.1,13,499065,38389.6154,24536,48651.4109,3149,11220,38458,171745,0.7332,0.7298,0.0207,0.7025,0.719,0.7477,0.7685,0.0282,171745,3149,0.0053
4,281_T1,NC_059443.1,87,91252300,1048877.0115,80799,2398625.0332,1165,21027.5,612396.5,13263362,0.8727,0.876,0.0426,0.7707,0.8419,0.9022,0.9648,0.0488,13263362,1165,0.9689
1,281_T1,NC_059444.1,40,313056,7826.4,1132,22456.954,141,795.25,2842.75,103145,0.0909,0.0866,0.0486,0.0091,0.0578,0.1286,0.1666,0.5346,103145,141,0.003
2,281_T1,NC_059444.1,96,1053059,10969.3646,1955.5,28683.9912,71,951.75,5748,198058,0.4177,0.4053,0.1245,0.1769,0.3232,0.4991,0.6962,0.2981,198058,71,0.0101
3,281_T1,NC_059444.1,122,103300727,846727.2705,23342.5,2906556.8127,166,7762,103027.25,20372273,0.8541,0.8577,0.0547,0.7155,0.8185,0.8969,0.9826,0.0641,20372273,166,0.9869
1,281_T1,NC_059445.1,17,387213,22777.2353,2392,49612.5268,174,794,4049,180046,0.1002,0.1026,0.0638,0,0.0638,0.1351,0.2026,0.6369,180046,174,0.0043
2,281_T1,NC_059445.1,14,180761,12911.5,816.5,26723.1211,121,373.25,9211.5,89200,0.5508,0.5573,0.1419,0.3379,0.4427,0.6307,0.7943,0.2575,89200,121,0.002
3,281_T1,NC_059445.1,28,89435089,3194110.3214,578749.5,4838621.618,9288,110921.5,5352571.25,18935814,0.9037,0.9073,0.0208,0.8569,0.8959,0.9184,0.9341,0.023,18935814,9288,0.9937
