seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,248_T1,NC_059442.1,21,2244468,106879.4286,57134,125395.3142,155,8415,191424,411632,0.4971,0.5214,0.1329,0.2009,0.4458,0.5731,0.7075,0.2673,411632,155,0.0129
2,248_T1,NC_059442.1,20,171435159,8571757.95,3824903.5,11933245.3448,289,1658236.75,9691582.5,47188879,0.9081,0.91,0.0268,0.8543,0.8994,0.915,0.9787,0.0296,47188879,289,0.9871
1,248_T1,NC_059443.1,22,97922,4451,1740,7009.4269,132,894.5,4508.75,30763,0.0426,0.0323,0.0326,0,0.0138,0.0719,0.096,0.7653,30763,132,0.001
2,248_T1,NC_059443.1,80,2566532,32081.65,6892,88543.3579,127,2168.25,28168.75,748136,0.4084,0.4137,0.1507,0.1174,0.3012,0.5018,0.7395,0.369,748136,127,0.0272
3,248_T1,NC_059443.1,87,91741516,1054500.1839,58391,2713552.7522,868,19505.5,407522.5,15703268,0.8642,0.8728,0.0466,0.7536,0.8285,0.8985,0.956,0.0539,15703268,868,0.9718
1,248_T1,NC_059444.1,44,428263,9733.25,886.5,27875.6508,182,604.75,1504,122027,0.0907,0.0951,0.0532,0.0088,0.0499,0.1412,0.1768,0.587,122027,182,0.0041
2,248_T1,NC_059444.1,94,492858,5243.1702,1889.5,12081.0155,78,883.25,4867.5,99012,0.4029,0.4055,0.1168,0.182,0.3129,0.485,0.6788,0.2898,99012,78,0.0047
3,248_T1,NC_059444.1,130,103647606,797289.2769,22003.5,2939487.5661,510,6587.5,65882.25,20368617,0.8418,0.8453,0.063,0.6972,0.8025,0.8894,0.9719,0.0748,20368617,510,0.9912
1,248_T1,NC_059445.1,15,446234,29748.9333,3497,52403.3586,474,1095.5,37667,179880,0.1138,0.0909,0.068,0.0103,0.071,0.1575,0.2466,0.5978,179880,474,0.005
2,248_T1,NC_059445.1,15,220641,14709.4,3088,29581.8513,481,949,13514,116219,0.5812,0.5637,0.1286,0.3697,0.5141,0.6143,0.8055,0.2213,116219,481,0.0025
3,248_T1,NC_059445.1,25,89319621,3572784.84,947690,5673726.2208,9266,60381,4894338,19928071,0.8992,0.8986,0.0182,0.8694,0.8854,0.9129,0.9369,0.0202,19928071,9266,0.9926
1,248_T1,NC_059446.1,24,2175338,90639.0833,23018,197056.2508,113,1054.25,75552.25,934685,0.2828,0.2646,0.1848,0,0.1353,0.4355,0.5654,0.6534,934685,113,0.0237
2,248_T1,NC_059446.1,24,89707348,3737806.1667,1629223.5,6387680.2158,238521,803869.75,4170269,31184930,0.8958,0.8989,0.0265,0.8395,0.8757,0.916,0.9539,0.0296,31184930,238521,0.9763
1,248_T1,NC_059447.1,8,214230,26778.75,9758,32722.0482,1237,4998.75,41693.75,91849,0.0964,0.0906,0.0708,0.0056,0.0434,0.1276,0.2034,0.7342,91849,1237,0.0022
2,248_T1,NC_059447.1,6,657649,109608.1667,97160.5,95941.2412,6990,30333,187230.5,231027,0.5748,0.5147,0.2224,0.333,0.4681,0.622,0.9762,0.3869,231027,6990,0.0069
3,248_T1,NC_059447.1,13,94533105,7271777.3077,5158350,8177019.0087,81042,3101656,7292961,30664939,0.9026,0.9023,0.0145,0.8706,0.8914,0.9151,0.9215,0.0161,30664939,81042,0.9909
1,248_T1,NC_059448.1,21,1057723,50367.7619,9894,101945.4524,422,1508,40341,425467,0.2897,0.2702,0.1973,0.0316,0.1569,0.4348,0.8011,0.681,425467,422,0.0155
2,248_T1,NC_059448.1,20,67196916,3359845.8,1007027.5,5146154.9911,863,156566.25,4477415.25,16955541,0.9044,0.9003,0.0223,0.8648,0.8882,0.9184,0.9613,0.0247,16955541,863,0.9845
1,248_T1,NC_059449.1,55,285541,5191.6545,2517,9468.1604,198,1170.5,4698.5,53659,0.3963,0.3947,0.2153,0,0.2371,0.5602,0.7799,0.5433,53659,198,0.01
2,248_T1,NC_059449.1,24,28286502,1178604.25,190595.5,2457548.6547,463,19827,453982.25,7624919,0.8811,0.8901,0.0349,0.8155,0.8584,0.9069,0.9292,0.0396,7624919,463,0.99
1,248_T1,NC_059450.1,22,1525221,69328.2273,49703,92892.9309,120,2581,88200.25,394243,0.381,0.438,0.2007,0.0195,0.2327,0.5345,0.6411,0.5268,394243,120,0.0095
2,248_T1,NC_059450.1,22,159068358,7230379.9091,4415192,8021421.544,7121,1471677.75,9810791.5,27815678,0.904,0.9055,0.0214,0.864,0.8892,0.9178,0.9518,0.0236,27815678,7121,0.9905
1,248_T1,NC_059451.1,16,1131898,70743.625,40219.5,75401.6701,295,4187.5,145261.75,192708,0.3791,0.4508,0.2093,0.0075,0.2196,0.4984,0.6714,0.5522,192708,295,0.0091
2,248_T1,NC_059451.1,17,123924029,7289648.7647,4618341,8654267.7333,415472,2335737,6982152,28766257,0.9133,0.914,0.0153,0.8733,0.9107,0.9246,0.9315,0.0168,28766257,415472,0.9909
