seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,268_T1,NC_059442.1,35,2360439,67441.1143,17523,103914.8903,48,1916.5,79075,433095,0.5388,0.5277,0.2076,0.1594,0.4005,0.675,0.9761,0.3853,433095,48,0.0136
2,268_T1,NC_059442.1,19,171291136,9015322.9474,4646181,14205378.879,6200,1625734,9859926,58995064,0.9084,0.9094,0.0126,0.8862,0.9036,0.9165,0.9249,0.0139,58995064,6200,0.9864
1,268_T1,NC_059443.1,14,50459,3604.2143,909,8178.8985,132,445.75,1783,31130,0.0104,0.0104,0.0048,0.0045,0.0055,0.0147,0.0171,0.4599,31130,132,5e-04
2,268_T1,NC_059443.1,57,1750961,30718.614,4974,81344.2586,127,1517,19517,448831,0.3913,0.3972,0.1089,0.1742,0.3085,0.4588,0.6302,0.2783,448831,127,0.0185
3,268_T1,NC_059443.1,13,166320,12793.8462,1780,33657.5991,352,1309,5031,123945,0.0922,0.0905,0.038,0.0289,0.0788,0.1047,0.1567,0.4124,123945,352,0.0018
4,268_T1,NC_059443.1,57,43165156,757283.4386,66138,1947962.2957,868,14436,227427,10020091,0.8394,0.8365,0.0533,0.7304,0.811,0.871,0.9884,0.0635,10020091,868,0.4564
5,268_T1,NC_059443.1,26,49445437,1901747.5769,259714.5,4257657.205,1559,13886.25,2017632,20145155,0.9168,0.9125,0.0134,0.8992,0.9042,0.9262,0.9426,0.0147,20145155,1559,0.5228
1,268_T1,NC_059444.1,24,174231,7259.625,956,20920.9899,223,655.75,1478.75,90110,0.0658,0.0669,0.034,0.0086,0.0354,0.0933,0.1231,0.517,90110,223,0.0017
2,268_T1,NC_059444.1,98,923692,9425.4286,1742,38549.7342,157,884,4535,364239,0.3884,0.3893,0.1445,0.1318,0.2879,0.4962,0.7231,0.3722,364239,157,0.0088
3,268_T1,NC_059444.1,111,103380358,931354.5766,26092,3274076.9243,205,7960,101835.5,20368716,0.8509,0.8569,0.0475,0.7331,0.8153,0.8841,0.9389,0.0558,20368716,205,0.9895
1,268_T1,NC_059445.1,34,1183176,34799.2941,2523,60851.6364,227,849.25,36193.75,252857,0.3664,0.4002,0.2436,0.007,0.1625,0.4932,0.8443,0.6648,252857,227,0.0131
2,268_T1,NC_059445.1,27,88996719,3296174.7778,1098732,5095175.1477,9419,89920.5,4012358,16054636,0.9035,0.9072,0.0169,0.8597,0.8902,0.9151,0.9291,0.0187,16054636,9419,0.9869
1,268_T1,NC_059446.1,22,1408092,64004.1818,4441,142805.4349,113,912,51053,631106,0.3051,0.3437,0.1798,0,0.1952,0.4186,0.5914,0.5895,631106,113,0.0153
2,268_T1,NC_059446.1,22,90355582,4107071.9091,1598824.5,7027307.6873,171557,864183.5,2756742.75,31160195,0.8946,0.8955,0.0207,0.8568,0.8807,0.9122,0.9275,0.0232,31160195,171557,0.9847
1,268_T1,NC_059447.1,11,560693,50972.0909,36688,62165.9218,1038,7440,66375,184202,0.1466,0.1577,0.1426,0,0.015,0.2258,0.4094,0.9725,184202,1038,0.0059
2,268_T1,NC_059447.1,4,111660,27915,21848.5,26812.0269,4275,9162.75,40600.75,63688,0.5615,0.5607,0.0251,0.533,0.5467,0.5754,0.5914,0.0446,63688,4275,0.0012
