seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,152_T1,NC_059442.1,30,1702145,56738.1667,16331,102259.7401,48,2306.75,37806.75,411632,0.4999,0.4863,0.157,0.1641,0.4192,0.6083,0.7989,0.314,411632,48,0.0098
2,152_T1,NC_059442.1,21,171914695,8186414.0476,3246323,13348748.1322,6200,374374,7074847,58770802,0.9051,0.9104,0.0175,0.8746,0.8916,0.9171,0.9401,0.0194,58770802,6200,0.9902
1,152_T1,NC_059443.1,31,184694,5957.871,1864,9166.5956,165,931,5810.5,32954,0.0658,0.0618,0.0516,0,0.0137,0.0982,0.1603,0.7852,32954,165,0.002
2,152_T1,NC_059443.1,60,1625681,27094.6833,5575.5,68496.1114,182,1429.75,19681.75,448831,0.4033,0.4037,0.108,0.1891,0.3444,0.4798,0.6546,0.2679,448831,182,0.0172
3,152_T1,NC_059443.1,88,92817716,1054746.7727,81270.5,3170816.6572,868,22531.25,474255.75,24981101,0.8602,0.8666,0.051,0.7179,0.8236,0.8984,0.9602,0.0593,24981101,868,0.9809
1,152_T1,NC_059444.1,31,190410,6142.2581,1077,18462.5126,141,675,1817,90110,0.0769,0.0708,0.0427,0.0122,0.0378,0.1077,0.154,0.5549,90110,141,0.0018
2,152_T1,NC_059444.1,107,1110386,10377.4393,1514,29385.6799,170,765.5,5553.5,196380,0.4011,0.3945,0.1291,0.1652,0.3158,0.485,0.7011,0.3218,196380,170,0.0106
3,152_T1,NC_059444.1,126,103203308,819073.873,19139,2918106.4642,223,5968.75,86371,20368455,0.8476,0.8567,0.0552,0.708,0.8104,0.8924,0.9421,0.0652,20368455,223,0.9876
1,152_T1,NC_059445.1,31,1122531,36210.6774,4050,62368.0765,121,1129.5,59154,281422,0.3228,0.2523,0.2216,0.0333,0.1545,0.4961,0.8174,0.6864,281422,121,0.0125
2,152_T1,NC_059445.1,28,88859330,3173547.5,1154701.5,4401079.8578,9557,144480.25,5191708,18926001,0.8991,0.9011,0.0243,0.8376,0.8853,0.9161,0.9474,0.027,18926001,9557,0.9875
