seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,264_T1,NC_059442.1,27,6490215,240378.3333,30758,881681.095,142,1855,108003.5,4625089,0.539,0.5278,0.1788,0.2069,0.4192,0.696,0.8662,0.3317,4625089,142,0.0373
2,264_T1,NC_059442.1,17,167394517,9846736.2941,4890425,11797370.3305,6200,2322526,13835796,41135295,0.9163,0.9162,0.0135,0.8852,0.9146,0.9231,0.9387,0.0148,41135295,6200,0.9627
1,264_T1,NC_059443.1,13,48542,3734,880,8329.7123,132,444,1723,30554,0.0202,0.0225,0.0118,0,0.0143,0.0274,0.0419,0.5825,30554,132,5e-04
2,264_T1,NC_059443.1,54,1183172,21910.5926,5871.5,50764.6419,127,2148.75,18215.5,329776,0.4569,0.4542,0.0858,0.2946,0.4061,0.5336,0.6266,0.1878,329776,127,0.0126
3,264_T1,NC_059443.1,25,379204,15168.16,1958,28775.1456,127,1356,13639,123945,0.1486,0.1416,0.0649,0.0506,0.0973,0.1902,0.2526,0.4366,123945,127,0.004
4,264_T1,NC_059443.1,36,4463348,123981.8889,54058.5,150137.3362,1019,23108.25,177331.5,629426,0.8029,0.816,0.0492,0.7006,0.7794,0.8417,0.8656,0.0612,629426,1019,0.0475
5,264_T1,NC_059443.1,55,87957066,1599219.3818,85902,3982767.7096,1143,13804.5,1296867,25016532,0.9093,0.9111,0.0235,0.8685,0.8886,0.9251,0.969,0.0258,25016532,1143,0.9354
1,264_T1,NC_059444.1,31,287705,9280.8065,1032,25388.5578,166,643,1651.5,103140,0.0733,0.068,0.0412,0.0067,0.0401,0.1057,0.1473,0.5627,103140,166,0.0028
2,264_T1,NC_059444.1,106,996258,9398.6604,1666,24668.7044,71,807.25,6317.75,180414,0.4003,0.3996,0.1411,0.1557,0.2877,0.4963,0.7229,0.3525,180414,71,0.0095
3,264_T1,NC_059444.1,121,103294424,853672.9256,23985,2885068.5948,510,5697,100787,17519851,0.8607,0.8615,0.0483,0.7451,0.827,0.9023,0.947,0.0562,17519851,510,0.9877
