seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,873_T2,NC_059442.1,33,7158045,216910.4545,27508,797987.938,155,7135,142898,4622487,0.5106,0.5165,0.1588,0.1951,0.4392,0.5719,0.8482,0.311,4622487,155,0.0413
2,873_T2,NC_059442.1,23,166339529,7232153.4348,3245643,9505726.4884,6199,1773675,7915957,39242509,0.9009,0.9008,0.0167,0.8598,0.8943,0.9076,0.941,0.0185,39242509,6199,0.9587
1,873_T2,NC_059443.1,27,98220,3637.7778,1672,6293.3231,132,908.5,2885.5,31041,0.0564,0.0571,0.04,0,0.0156,0.0901,0.1229,0.7093,31041,132,0.001
2,873_T2,NC_059443.1,78,2118289,27157.5513,5373.5,74805.809,169,1216,23430.25,488447,0.3939,0.4029,0.1269,0.1489,0.2916,0.4894,0.6783,0.3223,488447,169,0.0224
3,873_T2,NC_059443.1,96,92498391,963524.9062,50615,2794842.3008,262,12985,385636.5,20145155,0.8402,0.8502,0.0584,0.7067,0.8011,0.8836,0.9463,0.0695,20145155,262,0.9766
1,873_T2,NC_059444.1,36,408072,11335.3333,901,30633.6783,182,684.75,1543,122027,0.0881,0.0878,0.0471,0,0.0497,0.1311,0.1613,0.5345,122027,182,0.0039
2,873_T2,NC_059444.1,96,696043,7250.4479,1717.5,17933.1358,103,951.5,4860,131481,0.3787,0.3736,0.116,0.1707,0.2829,0.4755,0.6283,0.3064,131481,103,0.0066
3,873_T2,NC_059444.1,105,32557486,310071.2952,17343,1487252.1041,510,5660,46070,10630923,0.8069,0.8111,0.0552,0.6896,0.7663,0.8455,0.9442,0.0684,10630923,510,0.3108
4,873_T2,NC_059444.1,21,71090701,3385271.4762,587914,5799159.2632,2223,34243,2918995,20368549,0.8968,0.8966,0.005,0.8879,0.8942,0.8999,0.9062,0.0056,20368549,2223,0.6787
1,873_T2,NC_059445.1,36,1125260,31257.2222,4586,50646.364,269,1408,31644.25,180046,0.3408,0.3454,0.2349,0,0.127,0.5225,0.7927,0.6892,180046,269,0.0125
2,873_T2,NC_059445.1,31,88852260,2866201.9355,516657,4279489.4931,3320,104746,5022861,18920933,0.8849,0.8822,0.0211,0.8474,0.8694,0.8953,0.9369,0.0239,18920933,3320,0.9875
1,873_T2,NC_059446.1,23,1649617,71722.4783,49436,76028.2844,240,744.5,122443,263725,0.2917,0.2727,0.1798,0,0.1868,0.4456,0.6376,0.6163,263725,240,0.018
2,873_T2,NC_059446.1,23,89972341,3911840.913,1020284,7527173.4221,10270,368950,4661804,35718927,0.8811,0.8794,0.0273,0.8072,0.8682,0.8922,0.9309,0.0309,35718927,10270,0.982
1,873_T2,NC_059447.1,10,690227,69022.7,36762,86457.8535,947,3202,116958.5,229271,0.1158,0.1473,0.078,0,0.0395,0.1811,0.2067,0.6732,229271,947,0.0072
2,873_T2,NC_059447.1,4,353841,88460.25,68844.5,78437.2158,22427,32103.5,125201.25,193725,0.5278,0.5144,0.0936,0.4331,0.4693,0.573,0.6494,0.1774,193725,22427,0.0037
3,873_T2,NC_059447.1,15,94234364,6282290.9333,4824139,7515064.5919,54789,2217456,6677463,30664939,0.883,0.8851,0.0238,0.8307,0.8678,0.9022,0.9088,0.027,30664939,54789,0.989
1,873_T2,NC_059448.1,10,346608,34660.8,3905.5,71697.8761,886,1439,32224.25,231592,0.085,0.0777,0.0409,0.0235,0.062,0.1052,0.1502,0.4812,231592,886,0.0051
2,873_T2,NC_059448.1,14,696603,49757.3571,23814.5,63229.8515,238,3942.25,92368.5,199256,0.3967,0.4018,0.1151,0.2301,0.3204,0.4712,0.6197,0.2901,199256,238,0.0102
3,873_T2,NC_059448.1,25,67386940,2695477.6,938370,3852996.3922,564,96775,3057054,15102967,0.8874,0.884,0.0365,0.7868,0.8763,0.8984,0.9786,0.0412,15102967,564,0.9848
1,873_T2,NC_059449.1,50,718963,14379.26,2309.5,37806.0189,222,954,6971.5,173620,0.3702,0.3477,0.193,0.0167,0.2331,0.5508,0.7839,0.5213,173620,222,0.025
2,873_T2,NC_059449.1,21,28015042,1334049.619,169268,2596761.4805,3920,95240,635881,7611185,0.8673,0.8595,0.032,0.7917,0.8489,0.8963,0.914,0.0369,7611185,3920,0.975
1,873_T2,NC_059450.1,21,1146600,54600,38384,60603.7957,93,1817,84630,239580,0.3666,0.3937,0.2,0,0.2022,0.5378,0.6155,0.5455,239580,93,0.0072
2,873_T2,NC_059450.1,21,158690368,7556684.1905,4862074,7510975.2174,5330,1875513,10965938,26073785,0.9041,0.9038,0.0204,0.8644,0.8922,0.9114,0.9639,0.0225,26073785,5330,0.9928
1,873_T2,NC_059451.1,17,754581,44387.1176,9733,60475.2836,157,800,77360,181665,0.4861,0.5491,0.2383,0.022,0.3309,0.6709,0.826,0.4902,181665,157,0.006
2,873_T2,NC_059451.1,16,124320881,7770055.0625,2753870.5,15362200.6407,529,886991.25,6321330.75,62682991,0.9047,0.9067,0.0248,0.859,0.8882,0.9172,0.9633,0.0274,62682991,529,0.994
1,873_T2,NC_059452.1,5,531155,106231,6061,223393.777,141,2438,16829,505686,0.171,0.1064,0.1783,0,0.0508,0.2596,0.4382,1.0425,505686,141,0.0048
2,873_T2,NC_059452.1,12,341283,28440.25,4754.5,55793.3322,774,2166.25,11621.75,173949,0.5598,0.569,0.0334,0.4917,0.5398,0.5772,0.6073,0.0596,173949,774,0.0031
3,873_T2,NC_059452.1,4,5623214,1405803.5,1161270,1398196.7218,7799,618668,1948405.5,3292875,0.8164,0.8175,0.0091,0.8049,0.8116,0.8223,0.8256,0.0111,3292875,7799,0.0505
4,873_T2,NC_059452.1,14,104816851,7486917.9286,4013049,8562507.2781,17636,1132899,10089507,27984964,0.8958,0.8952,0.0171,0.8611,0.8886,0.9109,0.9169,0.0191,27984964,17636,0.9416
1,873_T2,NC_059453.1,41,614313,14983.2439,3440,34075.5935,93,1545,10151,154741,0.3797,0.3705,0.2463,0,0.1491,0.5954,0.7667,0.6485,154741,93,0.0061
2,873_T2,NC_059453.1,24,100697061,4195710.875,623400.5,9989891.0609,504,60502.75,3967870,48588109,0.8777,0.8805,0.0306,0.8197,0.8577,0.8989,0.9251,0.0348,48588109,504,0.9939
1,873_T2,NC_059454.1,21,1127195,53675.9524,13636,66166.9496,614,1387,93379,237364,0.343,0.3364,0.1952,0.0308,0.1955,0.4997,0.6341,0.5692,237364,614,0.0099
2,873_T2,NC_059454.1,20,112756126,5637806.3,2545978,7040576.3258,533,8984.5,11037926.25,21985046,0.8867,0.8928,0.0317,0.8183,0.8754,0.9094,0.9336,0.0358,21985046,533,0.9901
1,873_T2,NC_059455.1,24,1582913,65954.7083,11288.5,120784.8611,162,1879.75,37474.75,416151,0.3769,0.4264,0.2235,0,0.2158,0.5491,0.797,0.5929,416151,162,0.0156
2,873_T2,NC_059455.1,17,99579617,5857624.5294,3813921,6468668.378,2790,825378,7383587,20138773,0.8859,0.8941,0.029,0.8249,0.859,0.9045,0.9298,0.0328,20138773,2790,0.9844
1,873_T2,NC_059456.1,28,893309,31903.8929,1288,52854.7458,166,468.75,57024.5,217673,0.4093,0.41,0.2531,0.0262,0.1639,0.6256,0.7814,0.6185,217673,166,0.0081
2,873_T2,NC_059456.1,17,108787509,6399265.2353,5809226,3869609.3101,375,2226664,9965422,11693566,0.907,0.9067,0.0149,0.8768,0.8964,0.9176,0.9344,0.0164,11693566,375,0.9919
1,873_T2,NC_059457.1,6,32623,5437.1667,1161,8234.6047,404,821.5,6251,21241,0.0518,0.0263,0.0514,0.0089,0.0197,0.0777,0.1368,0.992,21241,404,3e-04
2,873_T2,NC_059457.1,12,2620007,218333.9167,2001,349714.2635,167,801.25,277314.75,1021094,0.5435,0.5298,0.1256,0.3354,0.4941,0.621,0.776,0.2312,1021094,167,0.0276
3,873_T2,NC_059457.1,15,92336904,6155793.6,585660,15198539.9954,3696,198293,3623741,59539564,0.8846,0.889,0.0226,0.8354,0.8667,0.8999,0.917,0.0255,59539564,3696,0.9721
1,873_T2,NC_059458.1,5,47089,9417.8,2845,16301.0267,1066,1700,2934,38544,0.0264,0.03,0.0132,0.0069,0.022,0.0302,0.0429,0.5013,38544,1066,5e-04
2,873_T2,NC_059458.1,24,1369410,57058.75,5382,123001.7952,90,1739.75,35736.25,513577,0.4824,0.4787,0.1624,0.1528,0.4003,0.6044,0.7958,0.3367,513577,90,0.0159
3,873_T2,NC_059458.1,26,84443615,3247831.3462,737663.5,4933299.0243,4531,280059.5,3946595.75,20240138,0.8869,0.8885,0.0252,0.8265,0.8743,0.9031,0.9354,0.0284,20240138,4531,0.9835
1,873_T2,NC_059459.1,14,338640,24188.5714,6793,39895.4764,580,2127.5,13652.25,134275,0.1212,0.1033,0.0831,0.0119,0.0578,0.1896,0.2671,0.6857,134275,580,0.0041
2,873_T2,NC_059459.1,34,554477,16308.1471,3042.5,39709.7887,119,899,17610,230484,0.4619,0.4644,0.0838,0.3055,0.4014,0.5193,0.6374,0.1815,230484,119,0.0067
3,873_T2,NC_059459.1,43,82088123,1909026.1163,121428,4094697.5944,174,10011.5,697509,16430054,0.8356,0.8501,0.0753,0.6818,0.7788,0.8936,0.9528,0.0901,16430054,174,0.9892
