seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,272_T1,NC_059442.1,27,1900469,70387.7407,34692,92215.9686,115,4419.5,79087.5,375628,0.4882,0.4947,0.1349,0.1974,0.4007,0.5788,0.7627,0.2763,375628,115,0.011
2,272_T1,NC_059442.1,24,171536948,7147372.8333,2575974,11352677.0254,322,1436953.5,6869882.75,41554052,0.9223,0.9209,0.0257,0.8677,0.9122,0.9312,0.9755,0.0279,41554052,322,0.989
1,272_T1,NC_059443.1,34,325787,9581.9706,1911,22036.0254,132,940,7610.25,123945,0.0788,0.0775,0.0582,0,0.0232,0.1222,0.1735,0.7384,123945,132,0.0035
2,272_T1,NC_059443.1,68,1830309,26916.3088,7825.5,67947.0514,134,2414.5,21530.25,455170,0.4189,0.4217,0.1136,0.1882,0.3394,0.4881,0.7173,0.2711,455170,134,0.0194
3,272_T1,NC_059443.1,99,92030157,929597.5455,58216,2385593.9072,868,21317.5,441224,15703268,0.8715,0.8812,0.0493,0.7516,0.8384,0.9103,0.9661,0.0566,15703268,868,0.9771
1,272_T1,NC_059444.1,43,414860,9647.907,880,27806.1623,141,632,1506.5,122027,0.0927,0.089,0.049,0.005,0.0584,0.1284,0.1734,0.5283,122027,141,0.004
2,272_T1,NC_059444.1,95,994915,10472.7895,1866,38803.6123,79,788.5,5605,353071,0.4108,0.4101,0.1285,0.1778,0.3111,0.5119,0.703,0.3128,353071,79,0.0095
3,272_T1,NC_059444.1,126,103236412,819336.6032,21767.5,2938287.9725,96,6226.75,83426.5,20368752,0.8527,0.8538,0.0566,0.7151,0.8173,0.8979,0.9808,0.0664,20368752,96,0.9865
1,272_T1,NC_059445.1,32,1163107,36347.0938,3621.5,72567.3028,324,1057.25,24897.25,281422,0.3341,0.3172,0.2216,0.0079,0.1648,0.5009,0.7916,0.6631,281422,324,0.0129
2,272_T1,NC_059445.1,29,89011082,3069347.6552,897856,4294897.9095,9289,90904,4894755,14880246,0.9099,0.9134,0.0204,0.8771,0.8938,0.9267,0.9468,0.0224,14880246,9289,0.9871
1,272_T1,NC_059446.1,24,1518478,63269.9167,6455,104351.0861,113,702.5,80451.5,328619,0.2929,0.268,0.1739,0.0257,0.1587,0.454,0.5853,0.5936,328619,113,0.0166
2,272_T1,NC_059446.1,24,89952920,3748038.3333,1616317,6674076.3607,129440,588443.5,4126129,31184120,0.9117,0.9123,0.0209,0.8682,0.8999,0.926,0.9539,0.0229,31184120,129440,0.9834
1,272_T1,NC_059447.1,17,1096884,64522.5882,36688,91858.8752,920,4275,91849,367416,0.2619,0.193,0.2185,0,0.1022,0.4327,0.6703,0.8344,367416,920,0.0115
2,272_T1,NC_059447.1,18,94125522,5229195.6667,3647939,6508514.2346,54789,1532190.5,5833383.5,27662569,0.9105,0.9138,0.0202,0.8732,0.8947,0.9213,0.9572,0.0222,27662569,54789,0.9885
1,272_T1,NC_059448.1,8,269095,33636.875,2230,80317.5866,181,1386.5,11474,231592,0.0461,0.0436,0.0247,0.018,0.0261,0.0633,0.0784,0.5362,231592,181,0.004
2,272_T1,NC_059448.1,13,729535,56118.0769,4682,99204.1642,214,886,46451,346202,0.3777,0.3417,0.2047,0.1284,0.2235,0.4787,0.8082,0.5419,346202,214,0.0107
3,272_T1,NC_059448.1,18,67056697,3725372.0556,1168093,5083968.2324,863,229102.75,5475415,16698324,0.9057,0.9055,0.0223,0.8727,0.8874,0.9185,0.9606,0.0247,16698324,863,0.9853
1,272_T1,NC_059449.1,70,759335,10847.6429,2167,31405.1593,336,961.5,5343.75,173726,0.4312,0.4242,0.206,0,0.2796,0.5993,0.7791,0.4778,173726,336,0.0267
2,272_T1,NC_059449.1,25,27704965,1108198.6,158464,2392054.9629,571,34273,524976,7625039,0.8959,0.9046,0.0281,0.8456,0.8672,0.9193,0.9343,0.0314,7625039,571,0.9733
1,272_T1,NC_059450.1,25,1207896,48315.84,8819,65577.2704,66,1307,85980,255912,0.4271,0.4753,0.2242,0.0076,0.2826,0.58,0.7516,0.5249,255912,66,0.0075
2,272_T1,NC_059450.1,23,159478615,6933852.8261,7513984,6134471.1069,32509,2165494.5,9937472.5,27774350,0.9171,0.9191,0.0133,0.887,0.9055,0.9287,0.9384,0.0145,27774350,32509,0.9925
1,272_T1,NC_059451.1,21,3816816,181753.1429,56628,358311.177,316,10159,158327,1416459,0.5111,0.524,0.2577,0.0107,0.4391,0.6765,0.8884,0.5043,1416459,316,0.0306
2,272_T1,NC_059451.1,16,121067942,7566746.375,5375528.5,6260553.9823,356042,3016873.75,10494305.75,19441925,0.928,0.9301,0.0066,0.9153,0.9242,0.9321,0.9367,0.0071,19441925,356042,0.9694
1,272_T1,NC_059452.1,4,265549,66387.25,11515.5,115955.3972,2438,5261,72641.75,240080,0.0755,0.071,0.0689,0,0.0338,0.1127,0.16,0.9122,240080,2438,0.0024
2,272_T1,NC_059452.1,12,656917,54743.0833,29579.5,72899.8124,161,4078,77923.75,254848,0.5423,0.5466,0.0981,0.3947,0.4876,0.6009,0.7013,0.1809,254848,161,0.0059
