seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,176_T1,NC_059442.1,26,16519783,635376.2692,30424,1614589.6435,115,10317.75,126434.75,5950906,0.566,0.5675,0.1672,0.1704,0.5034,0.6225,0.868,0.2953,5950906,115,0.0952
2,176_T1,NC_059442.1,17,157019501,9236441.2353,6741804,9331790.3607,6200,4055353,9820917,39149365,0.9151,0.9163,0.011,0.8951,0.91,0.9201,0.9353,0.012,39149365,6200,0.9048
1,176_T1,NC_059443.1,23,580748,25249.913,938,80394.7914,132,467,2191.5,373420,0.0381,0.0281,0.0317,0,0.011,0.0705,0.0937,0.8329,373420,132,0.0062
2,176_T1,NC_059443.1,72,2851433,39603.2361,8874.5,103298.5715,122,2059.75,24874.25,633815,0.386,0.389,0.1547,0.1066,0.2642,0.5024,0.7107,0.4009,633815,122,0.0303
3,176_T1,NC_059443.1,88,90621729,1029792.375,78961.5,2456691.7408,421,22618.75,566679.75,15730941,0.8603,0.8732,0.0604,0.7208,0.8167,0.9047,0.961,0.0702,15730941,421,0.9635
1,176_T1,NC_059444.1,27,87195,3229.4444,874,10621.7781,182,619,1527,56110,0.0521,0.053,0.0336,0,0.0267,0.0642,0.1114,0.6451,56110,182,8e-04
2,176_T1,NC_059444.1,100,1330083,13300.83,1473.5,51741.2077,141,848.25,5356.5,437725,0.3752,0.3515,0.1514,0.1165,0.2519,0.4801,0.7009,0.4036,437725,141,0.0127
3,176_T1,NC_059444.1,113,103622300,917011.5044,21807,3804861.4151,510,7865,100860,33041870,0.8504,0.8597,0.0547,0.7205,0.8056,0.8961,0.9683,0.0643,33041870,510,0.9865
1,176_T1,NC_059445.1,9,246467,27385.2222,2430,59659.0583,474,2322,2845,180046,0.0527,0.0542,0.0274,0.0183,0.0303,0.0773,0.0875,0.5191,180046,474,0.0027
2,176_T1,NC_059445.1,24,401987,16749.4583,2683,25978.0996,150,794,17595.25,89156,0.4364,0.4301,0.1514,0.1457,0.3791,0.4685,0.8165,0.3468,89156,150,0.0045
3,176_T1,NC_059445.1,30,89385561,2979518.7,558276.5,4336931.5198,369,87399,5842180.25,16666266,0.901,0.9027,0.0197,0.849,0.8884,0.9126,0.943,0.0218,16666266,369,0.9928
1,176_T1,NC_059446.1,20,1280720,64036,12043,98763.1127,113,500.5,82630.75,368595,0.2717,0.2297,0.1905,0.0141,0.1395,0.4362,0.5768,0.7012,368595,113,0.0139
2,176_T1,NC_059446.1,20,90814780,4540739,1254571.5,7859936.5914,129074,689468.75,4206053.5,33779033,0.9047,0.907,0.0227,0.8673,0.8904,0.9173,0.9478,0.0251,33779033,129074,0.9861
1,176_T1,NC_059447.1,9,316699,35188.7778,10616,46252.0344,947,2346,36836,130243,0.1058,0.0851,0.0702,0.0069,0.0578,0.1605,0.1971,0.664,130243,947,0.0033
