seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,790_T2,NC_059442.1,38,2738945,72077.5,33024.5,92199.7917,120,479,100921.25,295044,0.523,0.5195,0.1524,0.1361,0.4589,0.6338,0.7477,0.2913,295044,120,0.0158
2,790_T2,NC_059442.1,9,15962795,1773643.8889,2092800,1956216.6916,7308,185573,2602153,5966027,0.8512,0.8522,0.0122,0.8348,0.8377,0.8614,0.8686,0.0144,5966027,7308,0.092
3,790_T2,NC_059442.1,22,154886838,7040310.8182,4631938,8756513.626,6199,1964069.75,7188243,39151304,0.9046,0.9032,0.0106,0.8918,0.8954,0.9122,0.9269,0.0117,39151304,6199,0.8923
1,790_T2,NC_059443.1,24,196143,8172.625,1047,25453.0738,132,478.5,2705,123945,0.0408,0.0287,0.035,0,0.0096,0.0726,0.1038,0.8588,123945,132,0.0021
2,790_T2,NC_059443.1,76,1520510,20006.7105,4882,55566.9148,145,1281.25,18777.25,455170,0.3792,0.3889,0.1453,0.106,0.2589,0.4812,0.6832,0.3833,455170,145,0.0161
3,790_T2,NC_059443.1,91,92502247,1016508.2088,88262,2511570.6529,1244,20610.5,520271.5,15703268,0.8385,0.8503,0.0568,0.7132,0.7958,0.8797,0.9515,0.0678,15703268,1244,0.9818
1,790_T2,NC_059444.1,76,763457,10045.4868,1246.5,24438.6344,141,759,4229.25,122027,0.1697,0.1796,0.0951,0.0052,0.0998,0.2365,0.3307,0.5604,122027,141,0.0073
2,790_T2,NC_059444.1,57,759477,13324.1579,1897,50598.9135,283,958,5803,277655,0.4658,0.4687,0.0666,0.3446,0.4132,0.5197,0.6184,0.143,277655,283,0.0073
3,790_T2,NC_059444.1,127,102965731,810753.7874,21727,2845623.7487,390,8129,101358,20372357,0.8167,0.8176,0.0635,0.652,0.7716,0.8704,0.9394,0.0777,20372357,390,0.9854
1,790_T2,NC_059445.1,30,1092167,36405.5667,9174.5,52827.1501,362,1530.75,56248,200373,0.295,0.2683,0.2055,0.0237,0.1043,0.4418,0.7682,0.6964,200373,362,0.0121
2,790_T2,NC_059445.1,29,88868804,3064441.5172,1211184,4318354.2987,9134,121289,4418461,15457609,0.8852,0.8855,0.027,0.8427,0.8584,0.911,0.9379,0.0304,15457609,9134,0.9879
1,790_T2,NC_059446.1,9,519008,57667.5556,752,93827.201,113,451,57647,253915,0.0963,0.1055,0.059,0.0215,0.0321,0.1553,0.1664,0.6125,253915,113,0.0057
2,790_T2,NC_059446.1,19,1212324,63806.5263,15622,143731.2902,356,948.5,65269,631106,0.4251,0.4413,0.0857,0.2898,0.3542,0.4748,0.5821,0.2016,631106,356,0.0133
3,790_T2,NC_059446.1,28,89730149,3204648.1786,1103493,6522579.3297,4055,250277.25,2534932,33529378,0.8771,0.8837,0.0294,0.816,0.8647,0.897,0.9196,0.0335,33529378,4055,0.9811
1,790_T2,NC_059447.1,17,817205,48070.8824,36688,62556.1371,947,2868,59077,229271,0.2717,0.1918,0.2145,0.0093,0.1442,0.4334,0.6695,0.7894,229271,947,0.0086
2,790_T2,NC_059447.1,18,94470161,5248342.2778,3736113.5,7183379.9127,13831,1351171.75,5482179.5,30664939,0.8809,0.8862,0.0223,0.8248,0.8784,0.8961,0.9085,0.0253,30664939,13831,0.9914
1,790_T2,NC_059448.1,11,377334,34303.0909,5558,68025.1603,886,1462,35490,231592,0.1082,0.0769,0.0566,0.0421,0.0678,0.1514,0.2146,0.5236,231592,886,0.0055
2,790_T2,NC_059448.1,9,621316,69035.1111,46500,101689.4329,214,4613,65953,321187,0.4355,0.4387,0.097,0.2699,0.3891,0.4787,0.5809,0.2226,321187,214,0.0091
3,790_T2,NC_059448.1,21,67466518,3212691.3333,1674167,4739258.575,564,218125,3040371,18107597,0.8764,0.8776,0.0365,0.8099,0.8537,0.8963,0.9508,0.0416,18107597,564,0.9854
1,790_T2,NC_059449.1,44,510345,11598.75,2286.5,29166.223,140,896.25,7087.5,173620,0.3387,0.3201,0.1866,0,0.2183,0.4811,0.7444,0.5508,173620,140,0.0178
2,790_T2,NC_059449.1,23,28223669,1227116.0435,133441,2508256.8747,416,18817.5,543628.5,7611185,0.8602,0.8629,0.0314,0.8028,0.8362,0.8825,0.9176,0.0365,7611185,416,0.9822
1,790_T2,NC_059450.1,25,3832442,153297.68,38384,305776.6704,103,1818,150671,1337026,0.4176,0.4638,0.2342,0.0076,0.2338,0.5817,0.8261,0.5608,1337026,103,0.0238
2,790_T2,NC_059450.1,21,156888056,7470859.8095,5727550,7495016.5119,1425,1875513,10009931,27850386,0.8982,0.9026,0.018,0.8568,0.8845,0.9093,0.9288,0.02,27850386,1425,0.9762
1,790_T2,NC_059451.1,3,211427,70475.6667,69936,70431.0507,316,35126,105555.5,141175,0.1031,0.0826,0.0866,0.0286,0.0556,0.1403,0.198,0.8397,141175,316,0.0017
