seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,815_T2,NC_059442.1,29,1892323,65252.5172,15739,96765.6589,115,824,84511,351451,0.5056,0.5104,0.1403,0.1625,0.4167,0.6048,0.748,0.2775,351451,115,0.0109
2,815_T2,NC_059442.1,7,14313365,2044766.4286,827167,2457530.4972,160,43724,3720478.5,5957633,0.8918,0.8749,0.054,0.8476,0.8536,0.9153,0.9824,0.0605,5957633,160,0.0824
3,815_T2,NC_059442.1,16,157449715,9840607.1875,6661297.5,9235948.72,18018,3141294,13107654.75,32231467,0.9051,0.905,0.0069,0.8944,0.9004,0.9111,0.916,0.0077,32231467,18018,0.9067
1,815_T2,NC_059443.1,27,215067,7965.4444,1773,23944.0424,277,914,2753,123945,0.0655,0.0747,0.0433,0,0.0276,0.0863,0.1435,0.6611,123945,277,0.0023
2,815_T2,NC_059443.1,88,3247781,36906.6023,6081,81398.2758,126,1605.75,28462.5,453537,0.4331,0.4286,0.1369,0.1543,0.3569,0.5185,0.7297,0.3161,453537,126,0.0344
3,815_T2,NC_059443.1,98,90921360,927768.9796,73071.5,2314015.0877,1143,19854.75,574304.75,15472551,0.8635,0.868,0.0447,0.7462,0.8303,0.8985,0.961,0.0517,15472551,1143,0.9633
1,815_T2,NC_059444.1,138,1838144,13319.8841,1464.5,44447.058,71,805.5,4163.5,297699,0.321,0.3381,0.1737,0.0053,0.1746,0.4592,0.6822,0.541,297699,71,0.0175
2,815_T2,NC_059444.1,124,102937838,830143.8548,21653.5,2945625.9917,329,7425.75,100127,20368617,0.8265,0.832,0.059,0.6907,0.7877,0.8754,0.9831,0.0714,20368617,329,0.9825
1,815_T2,NC_059445.1,34,1292740,38021.7647,3612.5,71172.8856,199,1111.5,28129,276536,0.3333,0.323,0.2175,0.0191,0.1502,0.4719,0.8144,0.6526,276536,199,0.0144
2,815_T2,NC_059445.1,29,88723761,3059440.0345,1098219,4726985.6826,9133,111508,4321144,18929473,0.8938,0.89,0.0205,0.8654,0.8818,0.9043,0.9463,0.0229,18929473,9133,0.9856
1,815_T2,NC_059446.1,34,1700793,50023.3235,3926,122068.7586,113,1201.5,18347.5,592484,0.3568,0.3816,0.2098,0.0059,0.1726,0.5537,0.6918,0.588,592484,113,0.0186
2,815_T2,NC_059446.1,32,89800760,2806273.75,1171137.5,5761307.8173,3055,280658.75,2082588.5,31167860,0.8859,0.8881,0.0253,0.8204,0.8738,0.9014,0.9416,0.0286,31167860,3055,0.9814
1,815_T2,NC_059447.1,18,1134485,63026.9444,47758,67476.1225,947,4499.25,99732.25,234331,0.3486,0.3813,0.2391,0.0212,0.1194,0.5529,0.6976,0.6859,234331,947,0.0119
2,815_T2,NC_059447.1,19,94344345,4965491.8421,3939255,6093809.6913,11858,1249006,6017011.5,27620602,0.8934,0.899,0.0258,0.8362,0.8793,0.9116,0.9467,0.0289,27620602,11858,0.9881
1,815_T2,NC_059448.1,6,301292,50215.3333,6716,91119.4183,886,2451.5,42442.25,231593,0.08,0.079,0.0171,0.0598,0.0681,0.0884,0.1065,0.2137,231593,886,0.0044
2,815_T2,NC_059448.1,3,43161,14387,1839,22021.0499,1508,1673.5,20826.5,39814,0.1724,0.1659,0.0175,0.1591,0.1625,0.1791,0.1923,0.1016,39814,1508,6e-04
3,815_T2,NC_059448.1,12,655580,54631.6667,35929.5,59695.7628,266,17911,59752,194309,0.3963,0.381,0.0758,0.2797,0.3433,0.446,0.5403,0.1914,194309,266,0.0096
4,815_T2,NC_059448.1,3,1835654,611884.6667,162292,922329.5572,564,81428,917545,1672798,0.8382,0.8381,0.0014,0.8368,0.8375,0.8389,0.8397,0.0017,1672798,564,0.0269
5,815_T2,NC_059448.1,10,53971253,5397125.3,3313653,5507791.7515,207259,803488.5,9306263,15102967,0.8835,0.8833,0.0034,0.8781,0.8811,0.8853,0.8895,0.0038,15102967,207259,0.7919
6,815_T2,NC_059448.1,9,11348216,1260912.8889,218125,2522375.1584,863,20461,938327,7851831,0.9155,0.9121,0.0334,0.8604,0.898,0.9328,0.9817,0.0365,7851831,863,0.1665
1,815_T2,NC_059449.1,70,496570,7093.8571,2152,20102.4071,151,914.25,3672.75,140634,0.4061,0.3788,0.198,0.0131,0.2927,0.5596,0.8033,0.4874,140634,151,0.0174
2,815_T2,NC_059449.1,23,27982430,1216627.3913,210844,2480124.9529,4612,82781,755773,7549551,0.8724,0.8804,0.0349,0.8055,0.85,0.9,0.9237,0.04,7549551,4612,0.9826
1,815_T2,NC_059450.1,9,270778,30086.4444,8975,36858.933,103,1099,58474,86686,0.1864,0.1807,0.1511,0,0.0496,0.2876,0.4313,0.8104,86686,103,0.0017
2,815_T2,NC_059450.1,10,719683,71968.3,29124,95114.3431,158,2379.25,92665.75,240596,0.5641,0.5715,0.0518,0.4759,0.5466,0.5947,0.6444,0.0918,240596,158,0.0045
3,815_T2,NC_059450.1,19,159915177,8416588.2632,7219336,7523914.542,57412,2849791.5,10777267.5,27815679,0.9031,0.9026,0.013,0.8746,0.8952,0.9104,0.9304,0.0143,27815679,57412,0.9938
