seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,799_T2,NC_059442.1,26,1531515,58904.4231,27391.5,66158.6362,155,2589.5,89383.75,215726,0.4955,0.5035,0.1361,0.1935,0.3919,0.6075,0.7213,0.2748,215726,155,0.0088
2,799_T2,NC_059442.1,23,172154074,7484959.7391,4624924,9190544.329,6200,1496217,10780024,32231140,0.8935,0.8995,0.0249,0.8523,0.8766,0.9059,0.9618,0.0279,32231140,6200,0.9912
1,799_T2,NC_059443.1,25,92674,3706.96,1397,6538.5889,165,584,2564,30554,0.054,0.0571,0.0425,0,0.0147,0.0932,0.1233,0.7877,30554,165,0.001
2,799_T2,NC_059443.1,78,1797427,23043.9359,5031.5,60568.2009,127,1636,19100.5,458515,0.3933,0.3962,0.1307,0.1326,0.292,0.4641,0.6903,0.3324,458515,127,0.019
3,799_T2,NC_059443.1,96,92679412,965410.5417,56418,3152227.8156,831,20512.25,311185.25,25016532,0.8492,0.8577,0.0549,0.7364,0.8117,0.8947,0.9585,0.0647,25016532,831,0.98
1,799_T2,NC_059444.1,26,175740,6759.2308,847,20154.7651,163,615.5,1291,90110,0.0538,0.053,0.0255,0.0046,0.0369,0.0757,0.0918,0.4743,90110,163,0.0017
2,799_T2,NC_059444.1,111,981161,8839.2883,1656,23093.5437,71,985,5840.5,141852,0.3608,0.3485,0.1384,0.1086,0.2566,0.4678,0.6603,0.3835,141852,71,0.0094
3,799_T2,NC_059444.1,129,103531999,802573.6357,22226,2953050.0427,510,7867,88522,20368617,0.8223,0.8269,0.061,0.6831,0.7723,0.8746,0.9303,0.0742,20368617,510,0.9889
1,799_T2,NC_059445.1,13,325831,25063.9231,2757,54700.3492,174,1402,5024,179880,0.0716,0.0519,0.0585,0,0.0176,0.1076,0.1782,0.8174,179880,174,0.0036
2,799_T2,NC_059445.1,20,490214,24510.7,2723,50449.432,104,923,11989.5,206419,0.5266,0.5121,0.1884,0.1932,0.3618,0.6519,0.826,0.3578,206419,104,0.0054
3,799_T2,NC_059445.1,24,89395260,3724802.5,597872,6166827.4281,9134,59852.75,4958808,19928253,0.8855,0.8829,0.0188,0.8576,0.8682,0.9016,0.9166,0.0212,19928253,9134,0.991
1,799_T2,NC_059446.1,33,2423052,73425.8182,10068,128666.9011,113,1343,78511,566938,0.3469,0.3595,0.1943,0.0119,0.227,0.5172,0.6143,0.56,566938,113,0.0264
2,799_T2,NC_059446.1,31,89374541,2883049.7097,1131119,4450626.4154,3055,305302.5,4089516,20856496,0.8962,0.8984,0.03,0.8349,0.8763,0.907,0.9728,0.0335,20856496,3055,0.9736
1,799_T2,NC_059447.1,19,1874604,98663.3684,36836,200250.4386,1237,10073.5,75463,885426,0.3065,0.2586,0.2266,0,0.1193,0.4732,0.6406,0.7395,885426,1237,0.0198
2,799_T2,NC_059447.1,20,92796895,4639844.75,3736017,5706136.6158,11998,1294330,5289515.75,24440093,0.8991,0.9013,0.0169,0.8587,0.8872,0.9116,0.9252,0.0187,24440093,11998,0.9802
1,799_T2,NC_059448.1,23,881456,38324.1739,13639,57973.4263,214,1462,42231,231592,0.2936,0.2197,0.2022,0.0418,0.1369,0.4553,0.7644,0.6887,231592,214,0.0129
2,799_T2,NC_059448.1,22,67474611,3067027.7727,1016546,4850579.2907,863,359302.75,2396854.5,17956929,0.891,0.8814,0.0313,0.8359,0.8722,0.9063,0.9686,0.0351,17956929,863,0.9871
1,799_T2,NC_059449.1,53,577752,10900.9811,2679,30222.277,337,911,5371,166391,0.3571,0.3316,0.1995,0.0109,0.2316,0.5414,0.7691,0.5588,166391,337,0.0203
2,799_T2,NC_059449.1,22,27928311,1269468.6818,143023,2559632.1257,4323,43868.75,561849.75,7629554,0.8769,0.8877,0.0258,0.8178,0.8632,0.8945,0.9112,0.0294,7629554,4323,0.9797
1,799_T2,NC_059450.1,11,476424,43311.2727,24900,56632.4415,103,1626.5,69306.5,184118,0.2178,0.2727,0.1445,0,0.1159,0.3162,0.4019,0.6635,184118,103,0.003
2,799_T2,NC_059450.1,10,650618,65061.8,66228,70461.3887,120,2243.75,94094.75,223898,0.552,0.5611,0.0239,0.51,0.5395,0.5655,0.5851,0.0433,223898,120,0.0041
3,799_T2,NC_059450.1,21,159500155,7595245.4762,7945116,6217022.3567,40841,1974355,11794939,21133165,0.8998,0.9036,0.0152,0.8569,0.8897,0.9117,0.9201,0.0169,21133165,40841,0.993
1,799_T2,NC_059451.1,5,175530,35106,45685,31275.7926,316,3865,56628,69036,0.1771,0.1909,0.1097,0.0276,0.1104,0.2597,0.2968,0.6194,69036,316,0.0014
2,799_T2,NC_059451.1,14,1234044,88146,52892.5,91239.7674,372,6868,159051.5,283706,0.5074,0.5061,0.0569,0.4291,0.4618,0.5494,0.6036,0.1121,283706,372,0.0099
3,799_T2,NC_059451.1,20,123561390,6178069.5,3121840.5,7246106.9984,3762,1395415.75,8139689,26561665,0.9036,0.9098,0.0213,0.8584,0.8947,0.9198,0.9347,0.0236,26561665,3762,0.9887
1,799_T2,NC_059452.1,29,9603625,331159.4828,49751,578422.156,929,6202,254865,1872213,0.5512,0.598,0.2344,0,0.4364,0.6668,0.8603,0.4252,1872213,929,0.0873
2,799_T2,NC_059452.1,16,100363704,6272731.5,2510815,7680682.4029,17636,1607548.75,8764016.25,26544552,0.9029,0.9023,0.0135,0.881,0.8913,0.9125,0.9298,0.0149,26544552,17636,0.9127
1,799_T2,NC_059453.1,7,43187,6169.5714,2849,7689.6584,93,818.5,8655,21298,0.0405,0.0415,0.016,0.0126,0.0368,0.0446,0.0668,0.3959,21298,93,4e-04
2,799_T2,NC_059453.1,26,985676,37910.6154,5909.5,75867.934,376,1460.5,17462.25,318776,0.4419,0.4392,0.1979,0.1016,0.2858,0.5812,0.7958,0.4478,318776,376,0.0098
3,799_T2,NC_059453.1,27,99563268,3687528.4444,798555,7657160.27,125,89143,3994280.5,35699177,0.8781,0.8855,0.0296,0.8135,0.8698,0.8933,0.9258,0.0337,35699177,125,0.9898
1,799_T2,NC_059454.1,21,885590,42170.9524,11480,57405.2882,143,1031,49892,185412,0.346,0.369,0.1785,0.0373,0.1718,0.456,0.667,0.516,185412,143,0.0078
2,799_T2,NC_059454.1,20,113180643,5659032.15,901313.5,8808716.8894,684,10268.5,9594960,31956192,0.888,0.8895,0.0312,0.8357,0.8554,0.9158,0.9329,0.0352,31956192,684,0.9922
1,799_T2,NC_059455.1,25,2010238,80409.52,12675,130110.8609,35,2312,120689,461505,0.3486,0.2955,0.2374,0.0098,0.1493,0.5698,0.8019,0.6811,461505,35,0.0199
