seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,107_T1,NC_059442.1,24,1733909,72246.2083,25485,101541.1447,155,4171.75,94516.75,351440,0.5212,0.5307,0.1391,0.2307,0.4327,0.5961,0.7358,0.267,351440,155,0.01
2,107_T1,NC_059442.1,21,172231777,8201513.1905,2830589,13567592.2528,170,692364,6650600,57078708,0.9083,0.9145,0.0287,0.8463,0.9023,0.9201,0.9802,0.0316,57078708,170,0.99
1,107_T1,NC_059443.1,27,247427,9163.963,1498,24377.8052,131,954.5,4489,123945,0.0505,0.046,0.0377,0,0.0165,0.084,0.1059,0.7471,123945,131,0.0026
2,107_T1,NC_059443.1,74,1965568,26561.7297,5208,72083.6283,127,1523.5,18621.25,455170,0.419,0.4274,0.1384,0.1587,0.3344,0.5205,0.7264,0.3302,455170,127,0.0209
3,107_T1,NC_059443.1,92,91929897,999238.0109,66216.5,2446682.3542,1165,21558.75,489877,15667817,0.8705,0.8708,0.0458,0.7598,0.8417,0.906,0.9621,0.0526,15667817,1165,0.9765
1,107_T1,NC_059444.1,40,307364,7684.1,1008.5,24589.0733,182,712,1762.5,139487,0.0908,0.0841,0.0529,0.008,0.0507,0.1428,0.1776,0.5822,139487,182,0.0029
2,107_T1,NC_059444.1,95,824980,8684,1996,22373.2774,62,964,5767,141452,0.4214,0.405,0.14,0.1886,0.3236,0.5387,0.7165,0.3323,141452,62,0.0079
3,107_T1,NC_059444.1,115,103566064,900574.4696,26719,2861706.9113,482,7706,103279,17510941,0.8589,0.8578,0.0499,0.7383,0.825,0.9002,0.9584,0.0581,17510941,482,0.9892
1,107_T1,NC_059445.1,13,263711,20285.4615,2861,48957.9097,174,2315,10957,179880,0.0794,0.0421,0.068,0.0083,0.029,0.1076,0.1898,0.8569,179880,174,0.0029
2,107_T1,NC_059445.1,18,600081,33337.8333,1573,64920.8693,80,699,46654,270488,0.4946,0.4864,0.1142,0.2675,0.4403,0.5561,0.6761,0.2309,270488,80,0.0067
3,107_T1,NC_059445.1,30,89279929,2975997.6333,548497.5,4995165.9595,481,92004.25,3690657.75,19927512,0.9026,0.9011,0.0214,0.8401,0.8905,0.9179,0.9403,0.0237,19927512,481,0.9904
1,107_T1,NC_059446.1,24,701455,29227.2917,2619,63257.3337,113,538,19534.25,263612,0.3312,0.34,0.2198,0,0.1749,0.4922,0.7926,0.6639,263612,113,0.0076
2,107_T1,NC_059446.1,22,91157474,4143521.5455,1082183,7500772.8683,23663,471700.5,4171080.5,33178983,0.9047,0.9057,0.0202,0.8687,0.8944,0.9165,0.9537,0.0224,33178983,23663,0.9924
1,107_T1,NC_059447.1,10,572770,57277,39238,67975.6473,947,2802,87795,210868,0.1629,0.167,0.1171,0.0114,0.0692,0.2551,0.3287,0.7188,210868,947,0.006
2,107_T1,NC_059447.1,4,124279,31069.75,19264.5,37630.3033,1190,6962.75,43371.5,84560,0.6027,0.5959,0.0472,0.5574,0.569,0.6297,0.6616,0.0783,84560,1190,0.0013
3,107_T1,NC_059447.1,15,94655514,6310367.6,5635064,5853146.5361,81042,3256526.5,6351376.5,22613412,0.9066,0.9079,0.0213,0.8563,0.8939,0.9256,0.9342,0.0235,22613412,81042,0.9927
1,107_T1,NC_059448.1,11,385960,35087.2727,5558,70655.4934,886,1628,17900,231592,0.0827,0.0795,0.0445,0.0184,0.0528,0.1178,0.1604,0.5387,231592,886,0.0057
2,107_T1,NC_059448.1,10,801098,80109.8,72055.5,74384.8331,1215,17707.5,113622.75,230659,0.3874,0.3887,0.0874,0.2268,0.3617,0.4434,0.5303,0.2255,230659,1215,0.0118
3,107_T1,NC_059448.1,22,66593606,3026982.0909,864772,5231319.029,564,81074.5,2130931.75,17922087,0.9078,0.9069,0.0269,0.8483,0.895,0.9276,0.9614,0.0297,17922087,564,0.9825
1,107_T1,NC_059449.1,68,571768,8408.3529,2276.5,26129.8955,203,1040.75,3928,159265,0.465,0.4725,0.225,0,0.3253,0.6521,0.839,0.4838,159265,203,0.02
2,107_T1,NC_059449.1,23,27966993,1215956.2174,225538,2485465.0663,1563,70141,665422,7624919,0.8989,0.8988,0.0203,0.8656,0.8829,0.9133,0.9381,0.0225,7624919,1563,0.98
1,107_T1,NC_059450.1,24,1933489,80562.0417,37628,94156.5923,103,1533,113695,303943,0.3834,0.4128,0.2443,0.0076,0.1955,0.4973,0.8679,0.6372,303943,103,0.012
2,107_T1,NC_059450.1,20,158624988,7931249.4,6374969.5,7371330.5775,34490,2247223.25,10460477.75,28200993,0.9182,0.9191,0.0116,0.8919,0.9113,0.9263,0.9443,0.0126,28200993,34490,0.988
1,107_T1,NC_059451.1,6,374671,62445.1667,36900.5,75642.5864,154,1203.25,106540.5,181658,0.1407,0.1388,0.1144,0.015,0.0412,0.224,0.2906,0.8128,181658,154,0.003
2,107_T1,NC_059451.1,12,879931,73327.5833,36389.5,81625.5811,503,9729,121412.75,234069,0.5763,0.5713,0.0503,0.4966,0.5489,0.6054,0.6839,0.0872,234069,503,0.007
3,107_T1,NC_059451.1,4,5375548,1343887,1219162.5,1212626.8339,7891,764705.5,1798344,2929332,0.8926,0.891,0.0065,0.8866,0.8892,0.8944,0.9017,0.0073,2929332,7891,0.0429
4,107_T1,NC_059451.1,15,118598906,7906593.7333,5697815,6150280.323,399396,2817617.5,13260299,17751338,0.9253,0.9261,0.0071,0.9109,0.9214,0.93,0.9366,0.0077,17751338,399396,0.9471
1,107_T1,NC_059452.1,4,501099,125274.75,36729,202112.915,2487,5273.25,156730.5,425154,0.079,0.071,0.0716,0,0.053,0.0969,0.1738,0.9063,425154,2487,0.0045
2,107_T1,NC_059452.1,8,898856,112357,9998,224909.4193,62,1066,79874.75,647055,0.5364,0.5544,0.0626,0.4328,0.4956,0.5687,0.6316,0.1166,647055,62,0.0081
3,107_T1,NC_059452.1,13,109561776,8427828.9231,7008293,8893801.4274,17078,822292,10751790,28575406,0.8968,0.9043,0.0327,0.8279,0.8839,0.9169,0.9411,0.0365,28575406,17078,0.9874
1,107_T1,NC_059453.1,32,967258,30226.8125,3840.5,51760.1755,93,1346.5,26141,210194,0.3907,0.3648,0.248,0.0114,0.1996,0.5827,0.832,0.6349,210194,93,0.0096
2,107_T1,NC_059453.1,23,99917327,4344231.6087,1392462,7528921.1241,3900,268029.5,6021865,35699177,0.909,0.9075,0.0179,0.8704,0.8981,0.9232,0.9471,0.0197,35699177,3900,0.9904
1,107_T1,NC_059454.1,6,137258,22876.3333,905.5,54017.6121,364,798.75,1112.75,133138,0.053,0.0571,0.0269,0.0091,0.0419,0.0697,0.0841,0.5065,133138,364,0.0012
