seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,759_T2,NC_059442.1,26,1670649,64255.7308,25864.5,92111.3092,115,3140,80068.25,345788,0.4933,0.5031,0.1581,0.1836,0.3544,0.61,0.738,0.3205,345788,115,0.0096
2,759_T2,NC_059442.1,23,172194069,7486698.6522,4646155,10721791.8173,6200,1325378.5,11189316,49578825,0.8985,0.9014,0.0201,0.8524,0.8923,0.9079,0.9375,0.0224,49578825,6200,0.9904
1,759_T2,NC_059443.1,49,996654,20339.8776,2626,60730.657,132,987,12057,403460,0.1279,0.1134,0.0911,0,0.0627,0.1965,0.2964,0.7122,403460,132,0.0106
2,759_T2,NC_059443.1,55,1229017,22345.7636,4725,63896.6783,50,1256.5,17113,455170,0.4608,0.465,0.0685,0.3221,0.4086,0.5088,0.5863,0.1486,455170,50,0.013
3,759_T2,NC_059443.1,61,11427160,187330.4918,49201,446031.4941,1164,19705,148791,2883763,0.8101,0.8118,0.0669,0.6521,0.763,0.8434,0.9737,0.0826,2883763,1164,0.1213
4,759_T2,NC_059443.1,40,80558977,2013974.425,476012.5,3342046.041,4063,11504.5,3063537.25,15519742,0.886,0.8858,0.0124,0.8652,0.8749,0.8936,0.911,0.0139,15519742,4063,0.8551
1,759_T2,NC_059444.1,58,671223,11572.8103,1029,34628.8033,182,791.5,4107.75,180854,0.1311,0.1301,0.0715,0.0074,0.0767,0.1937,0.2568,0.5454,180854,182,0.0064
2,759_T2,NC_059444.1,78,1042061,13359.7564,2282.5,45620.4723,42,1114,5990.5,290804,0.4467,0.4425,0.0968,0.264,0.3782,0.5059,0.657,0.2166,290804,42,0.01
3,759_T2,NC_059444.1,91,8418206,92507.7582,18842,513961.7529,510,6625.5,34436,4903276,0.8042,0.8092,0.0486,0.6932,0.7702,0.8377,0.9364,0.0605,4903276,510,0.0804
4,759_T2,NC_059444.1,33,94560985,2865484.3939,145707,4835717.7484,2663,35349,2880528,20368716,0.8932,0.8961,0.0119,0.8734,0.8803,0.9008,0.9207,0.0133,20368716,2663,0.9032
1,759_T2,NC_059445.1,8,203359,25419.875,2366,62494.5862,399,1715,6403,179880,0.0513,0.0461,0.0229,0.0205,0.0378,0.0649,0.0902,0.4472,179880,399,0.0023
2,759_T2,NC_059445.1,29,718032,24759.7241,2632,34917.2517,210,921,37771,119077,0.443,0.4421,0.1952,0.1202,0.2862,0.5748,0.8163,0.4406,119077,210,0.008
3,759_T2,NC_059445.1,30,89024300,2967476.6667,1143770.5,4117962.4786,8998,124576.5,4285317,16666266,0.8868,0.8868,0.0204,0.8513,0.8704,0.9029,0.926,0.023,16666266,8998,0.9898
1,759_T2,NC_059446.1,31,1868965,60289.1935,8298,117656.4076,113,941.5,64380.5,558897,0.3163,0.3138,0.1858,0.012,0.1875,0.4319,0.6509,0.5875,558897,113,0.0205
2,759_T2,NC_059446.1,31,89325492,2881467.4839,1020279,5789026.1763,9717,305456,3047596,31167847,0.8951,0.8912,0.0271,0.8417,0.8755,0.9088,0.9729,0.0303,31167847,9717,0.9795
1,759_T2,NC_059447.1,19,648311,34121.6316,16230,41715.5316,186,2665,47128.5,142311,0.3251,0.23,0.2684,0,0.0871,0.5534,0.826,0.8254,142311,186,0.0068
2,759_T2,NC_059447.1,18,94429689,5246093.8333,3271030,7108823.1721,13555,1358092.5,5626414.25,27662569,0.896,0.8976,0.0202,0.8493,0.8878,0.9063,0.9442,0.0225,27662569,13555,0.9932
1,759_T2,NC_059448.1,12,403198,33599.8333,5449.5,65331.0274,1128,1400,41584.5,231592,0.0925,0.0808,0.0602,0.0197,0.0447,0.1489,0.2,0.6506,231592,1128,0.0059
2,759_T2,NC_059448.1,13,810025,62309.6154,31122,84243.3332,728,4662,65813,257084,0.4667,0.4652,0.0968,0.3226,0.3745,0.5458,0.6198,0.2075,257084,728,0.0119
3,759_T2,NC_059448.1,24,67110623,2796275.9583,738646,4888573.9164,564,125911.25,1936549,17890087,0.8856,0.8856,0.0316,0.8248,0.8628,0.9057,0.951,0.0357,17890087,564,0.9822
1,759_T2,NC_059449.1,57,1316491,23096.3333,2595,62951.2312,172,875,9128,326098,0.3812,0.3685,0.2066,0.0089,0.2589,0.5639,0.7536,0.5422,326098,172,0.0471
2,759_T2,NC_059449.1,26,26633257,1024356.0385,173743,2027303.3916,4612,43427.25,608154.75,7611185,0.8666,0.8732,0.0383,0.7923,0.8432,0.8961,0.9389,0.0442,7611185,4612,0.9529
1,759_T2,NC_059450.1,16,1097251,68578.1875,36479,81690.8101,103,1732.5,98979.25,280690,0.2878,0.2804,0.1708,0,0.2006,0.4274,0.5123,0.5935,280690,103,0.0068
2,759_T2,NC_059450.1,10,418208,41820.8,3065,76997.149,115,395.75,60116.5,239599,0.6218,0.6273,0.0297,0.5731,0.601,0.6403,0.6644,0.0478,239599,115,0.0026
3,759_T2,NC_059450.1,26,159138703,6120719.3462,5439793.5,5735901.9273,24911,906925,9274063,21133165,0.9026,0.9039,0.016,0.8694,0.8941,0.91,0.9446,0.0177,21133165,24911,0.9906
1,759_T2,NC_059451.1,20,4413122,220656.1,69529.5,377315.0554,72,18615,193172.25,1420715,0.496,0.5179,0.2418,0.0236,0.3801,0.6175,0.8799,0.4876,1420715,72,0.0353
2,759_T2,NC_059451.1,15,120682663,8045510.8667,4986484,7201296.2073,381821,3589357.5,10408680,27428890,0.9144,0.9156,0.0086,0.8958,0.9096,0.9199,0.9291,0.0095,27428890,381821,0.9647
1,759_T2,NC_059452.1,24,4533587,188899.4583,16839.5,441274.8399,85,2984.25,134016.75,1937287,0.5349,0.5776,0.212,0.0491,0.4772,0.6636,0.8417,0.3963,1937287,85,0.041
2,759_T2,NC_059452.1,19,106158083,5587267.5263,2850294,6810204.639,5047,775114,6602345,25417226,0.8989,0.909,0.0216,0.8568,0.8885,0.9132,0.9239,0.024,25417226,5047,0.959
1,759_T2,NC_059453.1,42,1038658,24729.9524,4365.5,44016.4031,93,2450.25,28730.5,214147,0.4019,0.4059,0.2493,0.0125,0.1832,0.5797,0.8054,0.6204,214147,93,0.0103
2,759_T2,NC_059453.1,27,99659566,3691095.037,1245598,5953013.3392,3900,207699.5,3678985.5,20063391,0.8934,0.8989,0.0264,0.8471,0.88,0.9086,0.9518,0.0295,20063391,3900,0.9897
1,759_T2,NC_059454.1,28,1273950,45498.2143,22822.5,51953.6952,197,1132.5,95684.5,158403,0.4212,0.4069,0.2333,0.0556,0.2355,0.5851,0.8412,0.5539,158403,197,0.0112
2,759_T2,NC_059454.1,19,112493483,5920709.6316,2882824,7521926.7967,897,15682,9913748.5,23220204,0.8996,0.8991,0.0193,0.8594,0.891,0.917,0.9298,0.0214,23220204,897,0.9888
1,759_T2,NC_059455.1,28,3375781,120563.6071,21518,206516.1582,115,2709.25,129165,914806,0.3801,0.368,0.2377,0.0023,0.1814,0.5497,0.8216,0.6254,914806,115,0.0334
2,759_T2,NC_059455.1,23,97764483,4250629.6957,2616266,4489029.7573,205,1142077,6018566.5,15777011,0.9069,0.9065,0.0173,0.8745,0.8962,0.9175,0.9433,0.0191,15777011,205,0.9666
1,759_T2,NC_059456.1,27,844730,31286.2963,1943,56750.1812,102,364.5,48991.5,217673,0.4218,0.4524,0.2426,0.0045,0.1903,0.6257,0.7721,0.5752,217673,102,0.0077
2,759_T2,NC_059456.1,14,109226427,7801887.6429,8081535.5,5294985.832,1007565,2044778.5,12048725.75,15766746,0.9079,0.9099,0.0119,0.8888,0.901,0.9138,0.9291,0.0131,15766746,1007565,0.9923
1,759_T2,NC_059457.1,6,33214,5535.6667,1345.5,8109.3336,812,1003.5,6021.75,21241,0.0519,0.0307,0.0459,0.0143,0.0189,0.0829,0.1202,0.8853,21241,812,3e-04
