seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,196_T1,NC_059442.1,25,1265641,50625.64,6351,95227.1538,115,925,63616,345788,0.5107,0.5009,0.1657,0.1356,0.4228,0.624,0.8139,0.3245,345788,115,0.0073
2,196_T1,NC_059442.1,18,172317359,9573186.6111,3087384.5,14187653.4361,6199,1798075,12115008.75,57078630,0.9078,0.9115,0.0159,0.8761,0.8992,0.9197,0.9276,0.0175,57078630,6199,0.9927
1,196_T1,NC_059443.1,28,214424,7658,1697.5,23555.3558,132,814.75,2674.25,123945,0.0523,0.0381,0.044,0,0.0194,0.0895,0.1306,0.8411,123945,132,0.0023
2,196_T1,NC_059443.1,79,1811305,22927.9114,5903,59394.8995,108,1457,23108.5,448831,0.427,0.4212,0.1369,0.1488,0.3372,0.5184,0.732,0.3207,448831,108,0.0192
3,196_T1,NC_059443.1,98,92533604,944220.449,54223.5,3137890.8622,1143,19044.25,265465.25,24981101,0.8744,0.8776,0.0487,0.754,0.8378,0.9135,0.9779,0.0557,24981101,1143,0.9786
1,196_T1,NC_059444.1,57,579228,10161.8947,991,29996.1763,141,750,1532,163481,0.1286,0.1423,0.0784,0.0031,0.0638,0.1945,0.2628,0.6092,163481,141,0.0055
2,196_T1,NC_059444.1,78,668417,8569.4487,1482.5,25520.2134,93,715.25,4816.25,153750,0.4414,0.4417,0.0926,0.2657,0.3759,0.5099,0.6504,0.2098,153750,93,0.0064
3,196_T1,NC_059444.1,74,1640805,22173.0405,9529,33855.554,94,4649.25,21861.75,161015,0.8112,0.8226,0.0433,0.6939,0.7824,0.8472,0.8711,0.0533,161015,94,0.0157
4,196_T1,NC_059444.1,57,101806586,1786080.4561,67267,5078225.5066,510,16120,480277,31199183,0.9056,0.9021,0.0204,0.8731,0.891,0.923,0.9553,0.0225,31199183,510,0.9724
1,196_T1,NC_059445.1,9,218061,24229,2762,58587.7702,470,2022,10682,179880,0.042,0.0485,0.0249,0.0036,0.0226,0.0562,0.0731,0.5929,179880,470,0.0024
2,196_T1,NC_059445.1,20,294449,14722.45,1879,27026.3938,269,1057.25,13688.25,106751,0.4169,0.3982,0.1721,0.155,0.2834,0.5536,0.7583,0.4129,106751,269,0.0033
3,196_T1,NC_059445.1,28,89391060,3192537.8571,858729.5,4581422.8536,369,79410,5151849.25,15527365,0.9077,0.909,0.0228,0.845,0.8954,0.9235,0.9449,0.0251,15527365,369,0.9943
