seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,150_T1,NC_059442.1,26,1493660,57448.4615,27728,79048.1016,155,2606.75,79007.5,295048,0.5094,0.497,0.1492,0.2053,0.4237,0.6325,0.7803,0.2928,295048,155,0.0086
2,150_T1,NC_059442.1,20,172401039,8620051.95,5202448.5,11087331.7012,6200,1832786.25,11632135.75,43446913,0.9101,0.9135,0.0164,0.8717,0.9051,0.9226,0.9289,0.018,43446913,6200,0.9914
1,150_T1,NC_059443.1,31,258241,8330.3548,1864,22342.8855,132,885.5,7789.5,123945,0.0663,0.0638,0.0549,0,0.0127,0.107,0.1669,0.8282,123945,132,0.0027
2,150_T1,NC_059443.1,70,2202231,31460.4429,5883.5,82878.2286,127,1872.75,18580,455170,0.4182,0.4258,0.1075,0.1948,0.3369,0.489,0.6819,0.257,455170,127,0.0234
3,150_T1,NC_059443.1,98,91797731,936711.5408,56886,2304126.6616,421,20737.25,480996,15703268,0.8724,0.8779,0.0514,0.7443,0.8337,0.9121,0.9755,0.0589,15703268,421,0.9739
1,150_T1,NC_059444.1,41,323952,7901.2683,871,24385.257,141,700,1481,122027,0.0904,0.0912,0.0546,0.0041,0.0433,0.1424,0.1728,0.6044,122027,141,0.0031
2,150_T1,NC_059444.1,91,1034985,11373.4615,1384,43553.51,107,775,4381.5,290804,0.3837,0.3819,0.1076,0.1877,0.2997,0.4492,0.6811,0.2806,290804,107,0.0099
3,150_T1,NC_059444.1,127,103595186,815710.126,25066,2965322.1675,409,8724.5,96276,20466150,0.8532,0.8619,0.054,0.7002,0.8161,0.8913,0.9457,0.0633,20466150,409,0.9871
1,150_T1,NC_059445.1,31,802945,25901.4516,2315,45193.097,350,824,28854.5,180046,0.331,0.3548,0.2346,0,0.0895,0.4777,0.8353,0.7087,180046,350,0.0089
2,150_T1,NC_059445.1,28,89176837,3184887.0357,831882.5,4542865.6821,9266,111955,5344283.5,16666266,0.9068,0.9071,0.0163,0.8722,0.8949,0.9199,0.9389,0.0179,16666266,9266,0.9911
1,150_T1,NC_059446.1,25,2035048,81401.92,8482,174442.6174,113,752,70572,833585,0.3102,0.2787,0.1906,0.0031,0.1545,0.4811,0.651,0.6145,833585,113,0.0222
2,150_T1,NC_059446.1,25,89699400,3587976,1252577,6945195.2682,10736,445123,2012210,31161005,0.9055,0.9088,0.0215,0.8651,0.8915,0.9206,0.9483,0.0238,31161005,10736,0.9778
1,150_T1,NC_059447.1,19,728066,38319.2632,35375,40141.1931,1237,5106,55631.5,146685,0.3086,0.2995,0.2298,0.0069,0.1323,0.4989,0.7386,0.7447,146685,1237,0.0076
2,150_T1,NC_059447.1,20,94520384,4726019.2,3682017.5,5297770.4188,54884,1391307.75,5509799.25,22613411,0.9127,0.9144,0.0181,0.883,0.901,0.9227,0.9506,0.0198,22613411,54884,0.9924
1,150_T1,NC_059448.1,17,504181,29657.7059,13639,54575.5399,1215,1840,32712,231592,0.2435,0.1985,0.1574,0.0239,0.1155,0.3894,0.5019,0.6464,231592,1215,0.0073
2,150_T1,NC_059448.1,18,68207664,3789314.6667,1262570,5135284.0973,564,156778,5809788.75,16955541,0.8988,0.904,0.0343,0.8177,0.8817,0.9191,0.9504,0.0381,16955541,564,0.9927
1,150_T1,NC_059449.1,61,962982,15786.5902,3088,36881.2926,127,1550,5937,173620,0.4345,0.4335,0.233,0.006,0.2905,0.5965,0.8601,0.5362,173620,127,0.0338
2,150_T1,NC_059449.1,20,27550153,1377507.65,274937.5,2651608.6778,4914,61126.75,550812,7624919,0.9043,0.9105,0.0175,0.8641,0.892,0.9162,0.9299,0.0194,7624919,4914,0.9662
1,150_T1,NC_059450.1,24,1448073,60336.375,11998,80135.5338,103,1514.25,112591.25,307331,0.4225,0.4757,0.2126,0,0.2717,0.5732,0.7043,0.5032,307331,103,0.009
2,150_T1,NC_059450.1,24,158738709,6614112.875,4437432.5,7134877.5034,1219,796213,10104398.5,27815679,0.9093,0.9138,0.0203,0.8589,0.9001,0.9232,0.9472,0.0223,27815679,1219,0.991
1,150_T1,NC_059451.1,15,2012624,134174.9333,44055,361128.4067,154,1335,59814,1421642,0.4777,0.4684,0.2839,0,0.3268,0.6745,0.8865,0.5942,1421642,154,0.0161
2,150_T1,NC_059451.1,12,123084624,10257052,8889465.5,8695600.9593,420374,4344323.5,13998561,29049591,0.9244,0.9223,0.0084,0.9134,0.9174,0.9324,0.938,0.0091,29049591,420374,0.9839
1,150_T1,NC_059452.1,18,3903313,216850.7222,21446,524435.1517,334,4216.5,158130,2216536,0.4763,0.4983,0.259,0,0.3563,0.6784,0.8331,0.5438,2216536,334,0.0353
2,150_T1,NC_059452.1,15,106517477,7101165.1333,2584508,8556319.7188,17630,1192769,9427244.5,29431668,0.9056,0.9144,0.0273,0.8464,0.8951,0.9224,0.9451,0.0301,29431668,17630,0.9647
1,150_T1,NC_059453.1,34,776340,22833.5294,3220,44006.5584,93,1453.5,21303.75,210223,0.3787,0.3364,0.2727,0.0099,0.1354,0.6039,0.8474,0.7201,210223,93,0.0077
2,150_T1,NC_059453.1,23,100006512,4348109.2174,1384494,7541101.2049,4514,401077,5229916.5,35701077,0.9073,0.9117,0.0197,0.8609,0.8961,0.9201,0.9387,0.0218,35701077,4514,0.9923
1,150_T1,NC_059454.1,25,1296630,51865.2,43541,52094.9199,364,1338,94859,185283,0.3592,0.4043,0.217,0.0252,0.1661,0.5155,0.7808,0.604,185283,364,0.0114
2,150_T1,NC_059454.1,22,112645664,5120257.4545,1881280.5,6815633.5205,532,14340.5,8990446.25,23220204,0.9121,0.9158,0.0204,0.869,0.9049,0.9242,0.9468,0.0223,23220204,532,0.9886
1,150_T1,NC_059455.1,27,1176989,43592.1852,10516,71574.6767,123,2069.5,27296.5,246105,0.3569,0.3739,0.2125,0.0063,0.2059,0.544,0.6578,0.5956,246105,123,0.0116
2,150_T1,NC_059455.1,22,100132483,4551476.5,1639233,5990581.1481,123,675760.25,5611626,21908730,0.9002,0.9124,0.0397,0.8187,0.8815,0.9231,0.9506,0.0441,21908730,123,0.9884
1,150_T1,NC_059456.1,19,785857,41360.8947,5384,63794.5298,166,713,58669.5,191341,0.2822,0.2656,0.1446,0.0632,0.203,0.3852,0.5505,0.5124,191341,166,0.0071
2,150_T1,NC_059456.1,6,4987,831.1667,632.5,438.4023,481,578.5,943,1634,0.7864,0.779,0.0453,0.7314,0.762,0.8032,0.8617,0.0577,1634,481,0
3,150_T1,NC_059456.1,14,109286250,7806160.7143,7462119,7584055.722,375,1937703.75,11557999,27763813,0.9179,0.9191,0.0117,0.8963,0.9106,0.9274,0.9361,0.0128,27763813,375,0.9928
1,150_T1,NC_059457.1,6,33507,5584.5,2174,7861.8044,1075,1265.25,4954,21241,0.0433,0.032,0.0425,0,0.0106,0.0782,0.0988,0.9817,21241,1075,4e-04
2,150_T1,NC_059457.1,10,1131783,113178.3,2462.5,243086.5918,162,749,22423.25,722434,0.5208,0.5055,0.1312,0.3255,0.4452,0.6287,0.6932,0.2519,722434,162,0.0119
3,150_T1,NC_059457.1,15,94108692,6273912.8,1750804,11051472.7776,3648,197446,5906802,40713628,0.8963,0.9057,0.0343,0.8264,0.8696,0.9238,0.9332,0.0383,40713628,3648,0.9878
1,150_T1,NC_059458.1,4,8054,2013.5,2189.5,726.0645,1066,1634.5,2568.5,2609,0.0249,0.0252,0.0103,0.0138,0.0175,0.0326,0.0353,0.4123,2609,1066,1e-04
2,150_T1,NC_059458.1,25,1563543,62541.72,4531,141920.5774,48,998,25491,513577,0.5167,0.5105,0.192,0.0903,0.3444,0.6552,0.8486,0.3715,513577,48,0.018
3,150_T1,NC_059458.1,22,85365634,3880256.0909,696538,6173575.5606,5922,222607.25,4411448.5,21378996,0.9097,0.9113,0.0171,0.8763,0.8974,0.9189,0.9381,0.0188,21378996,5922,0.9819
1,150_T1,NC_059459.1,13,625053,48081,13241,69370.7373,525,1893,61337,235017,0.095,0.0952,0.0722,0,0.039,0.1577,0.198,0.7602,235017,525,0.0075
2,150_T1,NC_059459.1,32,650922,20341.3125,2381,64291.964,130,648.25,11559,351771,0.5007,0.5083,0.1019,0.2977,0.4278,0.5443,0.7205,0.2036,351771,130,0.0078
