seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,797_T2,NC_059442.1,36,4432231,123117.5278,9863.5,536861.1453,113,449.5,35613.5,3233392,0.5226,0.5238,0.1653,0.1346,0.3892,0.6269,0.8513,0.3162,3233392,113,0.0255
2,797_T2,NC_059442.1,24,169334125,7055588.5417,4400046.5,9024547.2508,759,1187368.25,8780976.25,33063759,0.8999,0.9011,0.0165,0.868,0.8912,0.9073,0.9441,0.0183,33063759,759,0.9745
1,797_T2,NC_059443.1,19,97395,5126.0526,1563,9517.9225,132,561.5,3755.5,31775,0.0365,0.0331,0.0247,0,0.0146,0.0589,0.0852,0.6747,31775,132,0.001
2,797_T2,NC_059443.1,86,2227289,25898.7093,5799.5,62254.4793,108,1697.75,18784.75,370921,0.3756,0.3946,0.1479,0.0886,0.2834,0.4678,0.6952,0.3937,370921,108,0.0237
3,797_T2,NC_059443.1,92,91819807,998041.3804,71531.5,3175406.4764,586,19503.75,400550.75,25016532,0.8448,0.8485,0.0551,0.7126,0.8106,0.883,0.9754,0.0652,25016532,586,0.9753
1,797_T2,NC_059444.1,138,1038291,7523.8478,1426,20828.1859,141,755.75,4291.75,165668,0.3042,0.3033,0.1591,0.0045,0.1764,0.432,0.6643,0.5231,165668,141,0.0099
2,797_T2,NC_059444.1,126,103875192,824406.2857,23971.5,3054805.3093,227,7639,79109.5,20368617,0.8216,0.8198,0.0592,0.6737,0.7814,0.8672,0.9411,0.0721,20368617,227,0.9901
1,797_T2,NC_059445.1,31,1227246,39588.5806,2632,77406.5987,56,1199.5,16791.5,281490,0.2605,0.2129,0.2042,0.0132,0.0821,0.358,0.733,0.7839,281490,56,0.0137
2,797_T2,NC_059445.1,26,88587829,3407224.1923,731986.5,5492386.2897,9103,88831.5,5086809.75,18920970,0.882,0.8814,0.0177,0.8387,0.873,0.8896,0.921,0.02,18920970,9103,0.9863
1,797_T2,NC_059446.1,24,1505558,62731.5833,5350,96245.8196,113,544.75,85551,322684,0.3203,0.3556,0.1951,0.0269,0.1428,0.4885,0.6022,0.6091,322684,113,0.0164
