seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,6_T1,NC_059442.1,23,1635695,71117.1739,20543,90524.1755,115,3321,102730,279053,0.4899,0.5109,0.1451,0.1893,0.4415,0.5808,0.6964,0.2962,279053,115,0.0094
2,6_T1,NC_059442.1,19,172067815,9056200.7895,6669617,10546841.5318,6200,2704449.5,9618454,40921350,0.9104,0.913,0.0157,0.87,0.9028,0.9192,0.9331,0.0172,40921350,6200,0.9906
1,6_T1,NC_059443.1,20,83017,4150.85,1246.5,7450.4689,132,436.5,2705,31041,0.0255,0.0167,0.0228,0,0.0071,0.0431,0.0652,0.8952,31041,132,9e-04
2,6_T1,NC_059443.1,79,1511688,19135.2911,4867,33568.5847,113,1621.5,25635,165089,0.4145,0.4225,0.1558,0.1334,0.3135,0.5023,0.7595,0.3759,165089,113,0.0159
3,6_T1,NC_059443.1,84,93327774,1111044.9286,84342,2970217.643,868,17110.5,499679,17179499,0.8786,0.8854,0.0409,0.7785,0.8512,0.9092,0.9513,0.0465,17179499,868,0.9832
1,6_T1,NC_059444.1,143,1352109,9455.3077,1458,30105.552,71,713.5,4936.5,277655,0.3408,0.3422,0.1812,0.0021,0.2141,0.4897,0.7254,0.5317,277655,71,0.0129
2,6_T1,NC_059444.1,131,103334838,788815.5573,26405,2825493.4975,200,7328.5,87352,20375313,0.8548,0.8595,0.0494,0.7407,0.8187,0.8928,0.9449,0.0577,20375313,200,0.9871
1,6_T1,NC_059445.1,36,1524582,42349.5,2944.5,80467.5405,118,815,42542.5,343662,0.3339,0.3409,0.2287,0.018,0.1179,0.488,0.8263,0.685,343662,118,0.0169
2,6_T1,NC_059445.1,31,88662735,2860088.2258,835499,4370289.1794,9345,104870,4017154,15513667,0.9086,0.9122,0.0189,0.8672,0.8954,0.9225,0.9431,0.0208,15513667,9345,0.9831
1,6_T1,NC_059446.1,25,1020926,40837.04,6943,71910.114,113,2768,26780,263947,0.3607,0.3304,0.2289,0.0088,0.1887,0.5703,0.8008,0.6347,263947,113,0.0111
2,6_T1,NC_059446.1,23,91021838,3957471.2174,1711433,4894129.4298,3041,893538,5427232.5,20839425,0.899,0.9059,0.0227,0.8484,0.8849,0.9185,0.9328,0.0253,20839425,3041,0.9889
1,6_T1,NC_059447.1,14,1011062,72218.7143,38794.5,80296.8675,947,7573,132213.25,212830,0.2506,0.185,0.2338,0,0.0708,0.4142,0.6864,0.9328,212830,947,0.0106
2,6_T1,NC_059447.1,15,94336578,6289105.2,4019781,8057952.4012,81058,1580584,6014968,30664939,0.9146,0.9188,0.0141,0.8831,0.9081,0.9231,0.9377,0.0154,30664939,81058,0.9894
1,6_T1,NC_059448.1,20,1189844,59492.2,24159,111905.7065,321,1734,48329.5,474147,0.2648,0.2494,0.1679,0.0251,0.0806,0.393,0.5615,0.634,474147,321,0.0174
2,6_T1,NC_059448.1,21,67152959,3197759.9524,1438087,4163286.1107,564,218125,4006496,12671431,0.9072,0.9027,0.0262,0.8622,0.8905,0.9234,0.9613,0.0289,12671431,564,0.9826
1,6_T1,NC_059449.1,76,1204553,15849.3816,2173.5,43754.3592,222,991.5,3847.75,184932,0.4348,0.4292,0.2229,0.0019,0.266,0.5985,0.8553,0.5126,184932,222,0.042
2,6_T1,NC_059449.1,21,27478050,1308478.5714,267066,2416925.4686,4775,91162,637991,7385002,0.9053,0.9135,0.0171,0.8719,0.8888,0.9177,0.9281,0.0189,7385002,4775,0.958
1,6_T1,NC_059450.1,18,1015174,56398.5556,15332,84522.279,66,1204.5,76122.25,303943,0.3578,0.3964,0.2376,0.0061,0.1281,0.5164,0.8459,0.6641,303943,66,0.0063
2,6_T1,NC_059450.1,16,159626207,9976637.9375,9175989,8018132.6659,82967,4238430.75,13319019.5,25905488,0.92,0.9227,0.0118,0.8943,0.915,0.927,0.9368,0.0128,25905488,82967,0.9937
1,6_T1,NC_059451.1,3,86948,28982.6667,17603,35742.0159,316,8959.5,43316,69029,0.0476,0.0568,0.0321,0.0119,0.0344,0.0654,0.074,0.6738,69029,316,7e-04
2,6_T1,NC_059451.1,16,871179,54448.6875,38184.5,57840.0329,226,8585.5,80045.25,185998,0.5422,0.5146,0.1271,0.3352,0.4436,0.6547,0.7235,0.2344,185998,226,0.007
3,6_T1,NC_059451.1,2,1565233,782616.5,782616.5,898674.029,147158,464887.25,1100345.75,1418075,0.88,0.88,7e-04,0.8795,0.8798,0.8803,0.8805,8e-04,1418075,147158,0.0125
4,6_T1,NC_059451.1,18,122475458,6804192.1111,2898362,11131269.5789,420078,1673350.5,5935040.5,48146379,0.9263,0.9266,0.0116,0.9065,0.9195,0.9322,0.9487,0.0125,48146379,420078,0.9798
1,6_T1,NC_059452.1,5,265562,53112.4,6025,104713.2897,141,2487,16829,240080,0.112,0.0907,0.092,0,0.0567,0.2016,0.2109,0.8216,240080,141,0.0024
2,6_T1,NC_059452.1,13,510177,39244.3846,11968,86920.4589,38,4162,18610,320996,0.5992,0.6155,0.0928,0.4184,0.5354,0.6903,0.7043,0.1549,320996,38,0.0046
3,6_T1,NC_059452.1,5,7048950,1409790,1504169,917579.2621,43562,1126582,1868718,2505919,0.8479,0.8452,0.0062,0.8406,0.8449,0.8529,0.8557,0.0073,2505919,43562,0.0638
4,6_T1,NC_059452.1,14,102639255,7331375.3571,2960052,9626922.6451,17078,740305.75,10089198.75,28767188,0.9119,0.9167,0.0197,0.871,0.8976,0.9262,0.9367,0.0216,28767188,17078,0.9292
