seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,164_T1,NC_059442.1,28,1900095,67860.5357,31698,92048.4918,115,4799,88390.25,375628,0.4913,0.4849,0.1345,0.1666,0.4071,0.5572,0.7529,0.2737,375628,115,0.0109
2,164_T1,NC_059442.1,24,171843606,7160150.25,3982996.5,9512006.9376,6199,2252266.75,7358028.75,44650046,0.9033,0.9101,0.0217,0.8452,0.896,0.9155,0.9443,0.024,44650046,6199,0.9891
1,164_T1,NC_059443.1,34,366793,10788.0294,1802,24557.7157,132,855,8511,123945,0.0705,0.0657,0.0559,0,0.0199,0.1207,0.1703,0.7919,123945,132,0.0039
2,164_T1,NC_059443.1,72,1541102,21404.1944,5322.5,56141.9783,113,1425.75,18247.5,439415,0.4561,0.464,0.1217,0.1945,0.3601,0.5252,0.7395,0.2669,439415,113,0.0163
3,164_T1,NC_059443.1,93,92582481,995510.5484,80285,3015306.114,868,21090,568234,24981101,0.8638,0.8709,0.0474,0.7452,0.8292,0.9007,0.9598,0.0549,24981101,868,0.9798
1,164_T1,NC_059444.1,37,200742,5425.4595,880,16973.6751,141,640,1699,90110,0.0794,0.0662,0.0454,0.0029,0.0455,0.1196,0.155,0.5717,90110,141,0.0019
2,164_T1,NC_059444.1,98,1035095,10562.1939,1895,35730.031,155,1023.75,4993.75,273326,0.4148,0.4145,0.1407,0.1732,0.3113,0.5154,0.7258,0.3392,273326,155,0.0099
3,164_T1,NC_059444.1,51,1391503,27284.3725,13840,38741.1389,1577,5606,27988.5,187643,0.8019,0.8066,0.0232,0.7417,0.7862,0.8174,0.8429,0.0289,187643,1577,0.0133
4,164_T1,NC_059444.1,66,102146128,1547668.6061,64545.5,3938620.5455,329,18624.75,227723.75,20466150,0.8903,0.8922,0.0266,0.8461,0.8695,0.9102,0.9538,0.0299,20466150,329,0.9749
1,164_T1,NC_059445.1,13,390594,30045.6923,3497,55123.9364,269,2309,15562,179880,0.0867,0.0861,0.047,0.0171,0.0426,0.1231,0.1578,0.5421,179880,269,0.0043
