seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,83_T1,NC_059442.1,29,8959770,308957.5862,22708,1111634.0731,155,5225,68791,5966027,0.5074,0.4998,0.2078,0.1325,0.3638,0.6211,0.8739,0.4095,5966027,155,0.0517
2,83_T1,NC_059442.1,18,164509723,9139429.0556,6051924,10859532.8583,6200,2819139,12063898.75,46404362,0.9163,0.9177,0.0116,0.8905,0.9111,0.9228,0.9347,0.0126,46404362,6200,0.9483
1,83_T1,NC_059443.1,41,400833,9776.4146,1756,22692.5446,107,880,4980,123945,0.0921,0.0863,0.071,0,0.0207,0.1465,0.2198,0.7709,123945,107,0.0042
2,83_T1,NC_059443.1,55,1078007,19600.1273,8094,28970.0433,145,3136,21889,137889,0.4562,0.4502,0.089,0.2911,0.3977,0.5195,0.6669,0.195,137889,145,0.0114
3,83_T1,NC_059443.1,32,2973699,92928.0938,55075,120536.0525,868,25931,114488.5,629493,0.8061,0.8194,0.0461,0.7024,0.785,0.8458,0.8597,0.0572,629493,868,0.0315
4,83_T1,NC_059443.1,61,89933538,1474320.2951,85955,3849847.2918,96,18764,697280,25032680,0.9055,0.9066,0.0239,0.8619,0.8877,0.9214,0.965,0.0264,25032680,96,0.9528
1,83_T1,NC_059444.1,22,174219,7919.0455,959.5,21782.1197,182,667.25,1621.25,90110,0.0455,0.0432,0.0227,0,0.0325,0.0595,0.0845,0.4989,90110,182,0.0017
2,83_T1,NC_059444.1,116,1352142,11656.3966,1795.5,36662.8762,63,945,5129.75,290804,0.3743,0.3913,0.1449,0.0879,0.2678,0.4814,0.7107,0.3871,290804,63,0.0129
3,83_T1,NC_059444.1,130,103188656,793758.8923,23884,2866012.0442,510,7883.5,96395.75,20368549,0.8607,0.8646,0.0521,0.7347,0.8289,0.901,0.9918,0.0606,20368549,510,0.9854
1,83_T1,NC_059445.1,9,216286,24031.7778,2491,58690.5295,474,1986,7698,180046,0.0488,0.0516,0.0261,0.0134,0.0274,0.0693,0.0848,0.534,180046,474,0.0024
2,83_T1,NC_059445.1,21,985943,46949.6667,3746,80408.4864,263,822,54421,258922,0.4461,0.4489,0.1823,0.1205,0.3778,0.5253,0.8232,0.4086,258922,263,0.0109
3,83_T1,NC_059445.1,27,88991265,3295972.7778,1098732,4383085.5216,9102,126711.5,5617266.5,16666229,0.9096,0.9094,0.0177,0.8619,0.9022,0.9218,0.9407,0.0195,16666229,9102,0.9867
1,83_T1,NC_059446.1,23,912526,39675.0435,4528,76363.5758,113,936.5,39668.5,322741,0.3121,0.2823,0.2106,0.013,0.1295,0.476,0.6935,0.6747,322741,113,0.01
2,83_T1,NC_059446.1,23,90508050,3935132.6087,1379912,7143696.7859,84586,633588.5,3218999,31184120,0.9057,0.9111,0.0193,0.8633,0.8937,0.9176,0.9352,0.0213,31184120,84586,0.99
1,83_T1,NC_059447.1,16,786579,49161.1875,38868.5,44179.1152,1237,8180,90019,142311,0.2889,0.2489,0.2243,0,0.1145,0.4342,0.6632,0.7764,142311,1237,0.0083
2,83_T1,NC_059447.1,17,94393151,5552538.2941,3898582,6802963.022,45400,1866986,6133288,27604634,0.9172,0.916,0.0223,0.8804,0.9055,0.9285,0.9602,0.0243,27604634,45400,0.9917
1,83_T1,NC_059448.1,10,308808,30880.8,3905.5,71560.4743,181,1326.75,13140.5,231592,0.1023,0.1043,0.0616,0.01,0.0593,0.1404,0.1932,0.6017,231592,181,0.0045
2,83_T1,NC_059448.1,12,690814,57567.8333,36876,73812.0016,1120,21828,57962.75,273644,0.4125,0.4094,0.0705,0.2999,0.3807,0.4324,0.5634,0.171,273644,1120,0.0101
3,83_T1,NC_059448.1,23,67188079,2921220.8261,904076,4384971.4833,564,58658.5,3207109.5,15102967,0.9135,0.9131,0.0235,0.8648,0.9,0.9274,0.9559,0.0257,15102967,564,0.9853
1,83_T1,NC_059449.1,58,1148495,19801.6379,2556,72108.1865,126,929.25,5715.5,503970,0.3981,0.373,0.208,0,0.2692,0.5644,0.8077,0.5225,503970,126,0.0403
2,83_T1,NC_059449.1,23,27359843,1189558.3913,210844,2215299.2771,4212,82728,606331,7611185,0.8989,0.9092,0.0276,0.843,0.8759,0.9207,0.9367,0.0307,7611185,4212,0.9597
1,83_T1,NC_059450.1,21,1316700,62700,28886,75730.5629,103,1063,101876,235637,0.3954,0.3922,0.2408,0,0.2477,0.6011,0.8423,0.609,235637,103,0.0082
2,83_T1,NC_059450.1,19,159496055,8394529.2105,7945117,7078348.4212,47239,1906100,12931890,21332383,0.9182,0.9255,0.0176,0.879,0.9113,0.9274,0.9508,0.0192,21332383,47239,0.9918
1,83_T1,NC_059451.1,20,2393693,119684.65,5550.5,320201.4218,154,668.5,74953,1420715,0.4857,0.5184,0.2356,0.0264,0.3939,0.5887,0.8847,0.4851,1420715,154,0.0192
2,83_T1,NC_059451.1,17,122464864,7203815.5294,3854971,8549452.5066,399468,2421856,6686495,27461307,0.9281,0.9253,0.0103,0.9122,0.9208,0.933,0.9495,0.0111,27461307,399468,0.9808
1,83_T1,NC_059452.1,4,265598,66399.5,11515.5,115946.3917,2487,5273.25,72641.75,240080,0.0836,0.0682,0.0828,0,0.0501,0.1017,0.1981,0.9902,240080,2487,0.0024
2,83_T1,NC_059452.1,14,716499,51178.5,16813,76389.2416,85,2289.75,71557,271136,0.547,0.5075,0.0865,0.42,0.4958,0.5816,0.6937,0.1582,271136,85,0.0065
3,83_T1,NC_059452.1,6,14097256,2349542.6667,1313395,2793790.7433,705715,914372,1832718.75,7977560,0.8584,0.8545,0.0205,0.8329,0.8454,0.874,0.8853,0.0239,7977560,705715,0.1276
4,83_T1,NC_059452.1,13,95395409,7338108.3846,6310611,6863265.1558,17078,2025626,11023830,20026314,0.9248,0.9239,0.0106,0.9092,0.9205,0.9286,0.9456,0.0114,20026314,17078,0.8635
1,83_T1,NC_059453.1,11,156761,14251,2771,31933.9634,93,545.5,9273.5,108128,0.0708,0.0315,0.0715,0,0.0085,0.1432,0.1684,1.0105,108128,93,0.0016
2,83_T1,NC_059453.1,20,698595,34929.75,3416,59161.4275,352,1257,33533.5,226952,0.4828,0.4839,0.0816,0.3533,0.4184,0.5396,0.6196,0.1691,226952,352,0.0069
