seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,147_T1,NC_059442.1,23,1963772,85381.3913,31346,127260.579,115,5918.5,95120.5,476050,0.5085,0.5372,0.1468,0.1573,0.4321,0.6123,0.7151,0.2887,476050,115,0.0113
2,147_T1,NC_059442.1,20,171685311,8584265.55,3699507,14037192.8076,6200,1317498.75,11554440.25,58971494,0.9121,0.9181,0.017,0.8739,0.8995,0.9267,0.933,0.0187,58971494,6200,0.9887
1,147_T1,NC_059443.1,16,81112,5069.5,1475,8100.901,132,782.5,4549.25,30554,0.0316,0.0287,0.0209,0.0041,0.0124,0.0519,0.0656,0.6616,30554,132,9e-04
2,147_T1,NC_059443.1,62,1072754,17302.4839,4404.5,32846.2483,113,1482.25,18227.25,171867,0.369,0.3896,0.1495,0.0836,0.2538,0.4879,0.6849,0.4053,171867,113,0.0113
3,147_T1,NC_059443.1,77,93483106,1214066.3117,85077,3030460.9129,1165,14699,289386,15547263,0.8729,0.8747,0.0473,0.7571,0.8381,0.9095,0.9425,0.0542,15547263,1165,0.9878
1,147_T1,NC_059444.1,29,123137,4246.1034,862,16558.5417,182,603,1306,90110,0.0674,0.0717,0.0385,0.0024,0.0316,0.0992,0.1244,0.5707,90110,182,0.0012
2,147_T1,NC_059444.1,108,764783,7081.3241,1626.5,19900.5857,108,813.25,4555,141852,0.4069,0.4039,0.1394,0.1491,0.3017,0.5039,0.7314,0.3427,141852,108,0.0073
3,147_T1,NC_059444.1,115,103604667,900910.1478,26719,3696588.7362,509,9288,103713.5,31181467,0.861,0.8648,0.0476,0.7421,0.83,0.9008,0.9508,0.0553,31181467,509,0.9915
1,147_T1,NC_059445.1,32,935407,29231.4688,2914,54692.2173,145,905,26821.75,227027,0.3425,0.3777,0.2234,0,0.1688,0.4932,0.841,0.6522,227027,145,0.0104
2,147_T1,NC_059445.1,31,88767071,2863453.9032,603881,4810157.6817,515,88849.5,3542376.5,19928016,0.9189,0.9198,0.0205,0.8731,0.9055,0.9346,0.9526,0.0223,19928016,515,0.9896
1,147_T1,NC_059446.1,23,1484868,64559.4783,15622,127485.0109,356,2797,60570.5,560880,0.3903,0.3929,0.198,0.0212,0.2632,0.5562,0.8179,0.5073,560880,356,0.0161
2,147_T1,NC_059446.1,21,90519168,4310436.5714,1308000,7104293.7687,27551,604839,4466918,31107821,0.9113,0.9136,0.0228,0.8612,0.9003,0.9217,0.9569,0.0251,31107821,27551,0.9839
1,147_T1,NC_059447.1,13,551652,42434.7692,9323,63343.1533,504,2328,77458,188312,0.3463,0.3189,0.2205,0.0427,0.1554,0.4937,0.7217,0.6368,188312,504,0.0058
2,147_T1,NC_059447.1,14,94273791,6733842.2143,5078042,8157269.2479,49577,1768088.25,6868638,30249642,0.9147,0.919,0.0205,0.8714,0.9028,0.9261,0.953,0.0224,30249642,49577,0.9942
1,147_T1,NC_059448.1,20,284932,14246.6,7155.5,17069.3914,181,1485.75,18171.25,57924,0.2804,0.2892,0.1691,0,0.1712,0.4101,0.6002,0.603,57924,181,0.0042
2,147_T1,NC_059448.1,21,67935378,3235018,1703971,4981543.9771,564,83951,4006436,19342966,0.909,0.9132,0.0327,0.8184,0.8962,0.9291,0.9538,0.0359,19342966,564,0.9958
1,147_T1,NC_059449.1,33,382073,11577.9697,2157,24393.317,106,694,11301,123544,0.3274,0.3359,0.2051,0,0.1632,0.4782,0.7496,0.6265,123544,106,0.0134
2,147_T1,NC_059449.1,22,28148603,1279481.9545,135093,2560110.2402,628,25108.75,754367.25,7611185,0.8934,0.9026,0.0375,0.8115,0.8656,0.9202,0.9483,0.042,7611185,628,0.9866
1,147_T1,NC_059450.1,18,697416,38745.3333,8517.5,60748.4794,115,1576.25,28366.5,174041,0.3966,0.4863,0.2333,0.0242,0.1614,0.5834,0.6525,0.5881,174041,115,0.0043
2,147_T1,NC_059450.1,18,159634250,8868569.4444,9156339.5,7872377.503,10377,1884290.75,14852483.25,27787317,0.923,0.9244,0.0149,0.8872,0.917,0.9331,0.9504,0.0161,27787317,10377,0.9957
1,147_T1,NC_059451.1,16,840081,52505.0625,22927.5,64599.5512,225,3034.75,80432.5,181665,0.4582,0.4835,0.228,0.0237,0.3653,0.6579,0.7453,0.4974,181665,225,0.0067
2,147_T1,NC_059451.1,5,2850150,570030,420910,617005.6621,3480,28327,980047,1417386,0.8959,0.8945,0.0136,0.8788,0.8881,0.9046,0.9134,0.0152,1417386,3480,0.0228
3,147_T1,NC_059451.1,12,121460125,10121677.0833,5063170,10891368.264,613267,4399803,12202104,37721571,0.9301,0.9291,0.0059,0.922,0.9269,0.9345,0.9405,0.0063,37721571,613267,0.9705
1,147_T1,NC_059452.1,11,909121,82647.3636,6164,131692.2348,141,4098,108032.5,405483,0.3548,0.4279,0.1939,0,0.2465,0.4839,0.5836,0.5466,405483,141,0.0082
2,147_T1,NC_059452.1,10,256486,25648.6,14735,37424.5689,44,1311.75,28022.25,121141,0.6762,0.6744,0.0286,0.633,0.6673,0.6947,0.7264,0.0423,121141,44,0.0023
3,147_T1,NC_059452.1,9,18944984,2104998.2222,1504169,1945230.7769,438261,708165,1902029,5499515,0.8674,0.8725,0.0288,0.8297,0.8416,0.8887,0.908,0.0332,5499515,438261,0.1716
4,147_T1,NC_059452.1,13,90309929,6946917.6154,2572434,8774136.5064,17636,722618,10751790,28784150,0.9302,0.9274,0.0081,0.9198,0.926,0.9296,0.9478,0.0087,28784150,17636,0.8179
1,147_T1,NC_059453.1,9,76171,8463.4444,2703,13370.8724,362,553,3744,37074,0.0624,0.0699,0.0403,0.0108,0.0204,0.0808,0.1162,0.6463,37074,362,8e-04
2,147_T1,NC_059453.1,16,749492,46843.25,3184.5,90070.68,324,1494,28392.25,312059,0.4212,0.4053,0.1125,0.2381,0.3382,0.4897,0.6035,0.2672,312059,324,0.0074
3,147_T1,NC_059453.1,9,5152224,572469.3333,66648,1168839.9345,1588,11768,175069,3495401,0.8552,0.8534,0.0292,0.8103,0.8416,0.8826,0.8915,0.0342,3495401,1588,0.051
4,147_T1,NC_059453.1,15,95093030,6339535.3333,3862175,10613178.0106,3900,467556.5,6911376.5,42285236,0.9153,0.9148,0.01,0.9019,0.9083,0.9226,0.9355,0.0109,42285236,3900,0.9409
1,147_T1,NC_059454.1,23,885631,38505.6957,3715,74050.415,54,773,43517,274072,0.4377,0.4074,0.2032,0.0684,0.2799,0.6057,0.7573,0.4642,274072,54,0.0078
2,147_T1,NC_059454.1,20,113159701,5657985.05,30226,10457456.4766,533,6710,5359004,32482771,0.9065,0.9135,0.0296,0.8501,0.8884,0.9305,0.9447,0.0327,32482771,533,0.9922
1,147_T1,NC_059455.1,4,20386,5096.5,1361.5,8289.458,162,979.5,5478.5,17501,0.011,0.0131,0.0078,0,0.0082,0.0159,0.0177,0.7133,17501,162,2e-04
2,147_T1,NC_059455.1,17,1679138,98772.8235,24267,156217.2581,245,2254,82923,461581,0.4103,0.4143,0.2085,0.0554,0.2885,0.5729,0.7821,0.5081,461581,245,0.0166
3,147_T1,NC_059455.1,4,4563282,1140820.5,1154470.5,926695.1266,2789,751481,1543810,2251552,0.8728,0.8696,0.0072,0.8683,0.8691,0.8733,0.8835,0.0082,2251552,2789,0.0451
4,147_T1,NC_059455.1,14,94887261,6777661.5,5494977.5,7975861.4879,9320,3604127.25,7212453.75,32488715,0.9233,0.9247,0.0119,0.9053,0.9187,0.9304,0.9454,0.0129,32488715,9320,0.9381
1,147_T1,NC_059456.1,26,1014328,39012.6154,1508,79293.8043,166,573.25,26744.5,253214,0.4642,0.5068,0.2606,0.0709,0.2242,0.7006,0.8198,0.5614,253214,166,0.0092
2,147_T1,NC_059456.1,13,109121507,8393962.0769,8295383,6130868.0338,375,2226664,11774551,19418106,0.9245,0.9205,0.0134,0.9034,0.9184,0.9319,0.9473,0.0145,19418106,375,0.9908
1,147_T1,NC_059457.1,6,31902,5317,1887.5,8020.9117,432,990.5,4794.5,21240,0.0351,0.0112,0.0465,0,0.0025,0.0659,0.1045,1.3236,21240,432,3e-04
2,147_T1,NC_059457.1,14,1249486,89249,8270.5,147221.6943,84,861,74312.75,436041,0.5595,0.5565,0.1865,0.2737,0.438,0.7091,0.8345,0.3333,436041,84,0.0132
3,147_T1,NC_059457.1,17,93389132,5493478.3529,1316492,8348606.8957,3561,365151,6708802,29508962,0.9075,0.9152,0.0241,0.8657,0.8952,0.9279,0.9406,0.0265,29508962,3561,0.9865
1,147_T1,NC_059458.1,5,45639,9127.8,1824,16453.2362,1066,1615,2590,38544,0.0092,0.0082,0.0082,0,0.0025,0.0167,0.0184,0.8971,38544,1066,5e-04
2,147_T1,NC_059458.1,15,900588,60039.2,4836,135439.235,90,1206,30786,513553,0.5074,0.5184,0.1588,0.1764,0.4186,0.6325,0.7267,0.313,513553,90,0.0104
3,147_T1,NC_059458.1,21,85859176,4088532.1905,611393,6333330.7495,998,16958,4576938,20246340,0.8958,0.9059,0.0335,0.8281,0.8831,0.923,0.9383,0.0374,20246340,998,0.9891
1,147_T1,NC_059459.1,10,190915,19091.5,10682,28123.5595,525,1310.25,12413,83434,0.0697,0.0745,0.0543,0,0.0201,0.0965,0.1479,0.7799,83434,525,0.0023
2,147_T1,NC_059459.1,25,809992,32399.68,3952,81731.4389,148,1050,11572,360307,0.4416,0.4371,0.0803,0.2391,0.3982,0.5104,0.5758,0.1818,360307,148,0.0097
3,147_T1,NC_059459.1,14,837424,59816,3312.5,147404.7136,174,753,5927.5,525908,0.7525,0.7494,0.0576,0.6534,0.7132,0.8016,0.8365,0.0765,525908,174,0.0101
4,147_T1,NC_059459.1,24,81351422,3389642.5833,624602.5,5051727.8075,1440,73132.75,5245222.25,16405277,0.9117,0.9132,0.0262,0.8667,0.8899,0.9306,0.9595,0.0287,16405277,1440,0.9779
1,147_T1,NC_059460.1,16,675461,42216.3125,6126.5,67199.4697,459,796.75,47751.75,213354,0.4351,0.4088,0.269,0,0.2012,0.6401,0.8773,0.6182,213354,459,0.0077
2,147_T1,NC_059460.1,13,86874885,6682683.4615,6289251,6784439.5071,2140,790798,11011571,19130394,0.9272,0.9304,0.0136,0.9028,0.9191,0.937,0.9458,0.0146,19130394,2140,0.9923
1,147_T1,NC_059461.1,16,1977094,123568.375,78925.5,142592.6014,395,3688.75,163546.25,437383,0.4397,0.4783,0.2527,0.0083,0.1785,0.6377,0.8546,0.5747,437383,395,0.0206
2,147_T1,NC_059461.1,15,93997302,6266486.8,3426291,6339302.5727,4530,1043618.5,11471994.5,18838744,0.9297,0.9292,0.0131,0.9092,0.9221,0.9364,0.9577,0.014,18838744,4530,0.9794
