seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,863_T2,NC_059442.1,27,1686361,62457.8148,22627,97281.1113,155,1360,74096.5,411632,0.506,0.5174,0.1589,0.1172,0.3996,0.6015,0.7422,0.3141,411632,155,0.0097
2,863_T2,NC_059442.1,22,172227373,7828516.9545,3946849.5,11106794.2779,343,1774982.5,11249445,49578698,0.8997,0.901,0.0269,0.8468,0.8877,0.9102,0.9609,0.0299,49578698,343,0.9903
1,863_T2,NC_059443.1,19,66630,3506.8421,945,7162.0191,132,460.5,2245,31130,0.0356,0.0222,0.0302,0,0.0124,0.0653,0.083,0.8497,31130,132,7e-04
2,863_T2,NC_059443.1,81,2032177,25088.6049,3936,62663.4553,127,1026,20024,448831,0.3832,0.3732,0.1483,0.0986,0.2732,0.486,0.7024,0.3871,448831,127,0.0215
3,863_T2,NC_059443.1,89,92482980,1039134.6067,83211,2552855.8045,1165,21521,561296,15655832,0.8513,0.8632,0.0518,0.7282,0.8199,0.8881,0.9441,0.0609,15655832,1165,0.9778
1,863_T2,NC_059444.1,45,409005,9089,1032,28812.3845,182,748,1990,166639,0.1173,0.1152,0.0663,0.0128,0.059,0.1788,0.2267,0.5651,166639,182,0.0039
2,863_T2,NC_059444.1,82,852116,10391.6585,2187,34234.4339,71,822.25,6326.25,280900,0.4107,0.4071,0.093,0.2336,0.3384,0.4662,0.5915,0.2265,280900,71,0.0081
3,863_T2,NC_059444.1,121,103724310,857225.7025,21728,3442106.8377,510,7760,94820,25972141,0.8234,0.8242,0.0562,0.6932,0.7818,0.8684,0.9442,0.0682,25972141,510,0.988
1,863_T2,NC_059445.1,10,219737,21973.7,2914.5,55719.5611,474,2087.5,7012.5,180046,0.0439,0.0343,0.0309,0.0045,0.022,0.0679,0.0918,0.7039,180046,474,0.0024
2,863_T2,NC_059445.1,21,752621,35839.0952,6283,61921.4667,628,1221,49615,258922,0.424,0.4285,0.1521,0.166,0.3272,0.5566,0.6333,0.3588,258922,628,0.0084
3,863_T2,NC_059445.1,32,89064293,2783259.1562,840115.5,4213720.3407,324,79341,3785715.5,16666229,0.8845,0.8898,0.0303,0.8057,0.8714,0.9037,0.938,0.0343,16666229,324,0.9892
1,863_T2,NC_059446.1,27,1822191,67488.5556,8469,136660.6814,113,1537.5,51848,631106,0.3329,0.3136,0.198,0.0167,0.2069,0.49,0.7011,0.5949,631106,113,0.0199
2,863_T2,NC_059446.1,25,89941660,3597666.4,1257723,6718829.9961,3038,636200,2294804,31184930,0.8825,0.885,0.0185,0.8428,0.8725,0.8978,0.9164,0.0209,31184930,3038,0.9801
1,863_T2,NC_059447.1,14,883086,63077.5714,38786.5,66829.0211,1039,12150.75,99732.25,229271,0.2569,0.1898,0.2095,0,0.0672,0.4495,0.5966,0.8155,229271,1039,0.0093
