seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,207_T1,NC_059442.1,21,1388624,66124.9524,27508,96270.988,115,7181,68432,406760,0.4522,0.4551,0.1191,0.2297,0.357,0.5272,0.6427,0.2634,406760,115,0.008
2,207_T1,NC_059442.1,4,207247,51811.75,6429.5,92580.4258,3732,4578.75,53662.5,190656,0.7185,0.7201,0.0079,0.7078,0.715,0.7236,0.726,0.0111,190656,3732,0.0012
3,207_T1,NC_059442.1,20,172046276,8602313.8,3483538.5,12952863.2125,6200,1917962.75,9967462.75,57091911,0.9129,0.9163,0.0148,0.8757,0.9073,0.9211,0.9337,0.0162,57091911,6200,0.9908
1,207_T1,NC_059443.1,25,211322,8452.88,1756,24877.3899,132,879,2942,123945,0.0493,0.0326,0.0379,0.0074,0.0134,0.0886,0.1156,0.7689,123945,132,0.0022
2,207_T1,NC_059443.1,68,1181606,17376.5588,7242.5,25127.623,80,1815.5,24301,119936,0.4376,0.4314,0.1522,0.1418,0.3394,0.5323,0.7437,0.3479,119936,80,0.0125
3,207_T1,NC_059443.1,80,93198940,1164986.75,55127,3419232.5553,1345,23069.25,469234.25,25016532,0.8703,0.8734,0.0418,0.768,0.8467,0.9036,0.9544,0.048,25016532,1345,0.9853
1,207_T1,NC_059444.1,43,369063,8582.8605,1023,23186.7216,141,698.5,1867.5,106532,0.1077,0.1095,0.0603,0.006,0.0518,0.1732,0.1992,0.5605,106532,141,0.0035
2,207_T1,NC_059444.1,94,1163153,12373.9681,2162,40193.4369,160,875.75,5635.75,319424,0.4335,0.4518,0.1254,0.2037,0.3214,0.5112,0.7122,0.2892,319424,160,0.0111
3,207_T1,NC_059444.1,123,102969601,837151.2276,22226,2844438.8113,157,7580.5,101189.5,20368616,0.8558,0.8615,0.0518,0.7359,0.8281,0.8966,0.9482,0.0605,20368616,157,0.9853
1,207_T1,NC_059445.1,8,54396,6799.5,3001,8581.405,403,1920.5,7621.75,24364,0.0491,0.0515,0.0221,0.0159,0.0335,0.0611,0.0817,0.4498,24364,403,6e-04
2,207_T1,NC_059445.1,18,378957,21053.1667,1699,32223.8998,263,926,34418,106751,0.3675,0.3081,0.1774,0.1503,0.2557,0.4568,0.8004,0.4829,106751,263,0.0042
3,207_T1,NC_059445.1,25,89761592,3590463.68,1075632,5079134.5298,9345,90729,6468621,21257783,0.9042,0.9043,0.0181,0.8588,0.8987,0.9185,0.9337,0.02,21257783,9345,0.9952
1,207_T1,NC_059446.1,27,1885179,69821.4444,7150,139166.901,113,1033.5,61442,592484,0.3675,0.3501,0.2245,0.0121,0.2117,0.5486,0.7877,0.6108,592484,113,0.0206
2,207_T1,NC_059446.1,23,89643348,3897536.8696,1663007,5349056.496,129074,893538,4182896.5,20855686,0.9072,0.9122,0.024,0.8599,0.8926,0.9198,0.9629,0.0265,20855686,129074,0.9794
1,207_T1,NC_059447.1,15,1123650,74910,36688,93902.1126,947,4460.5,119717,289077,0.2487,0.1877,0.198,0,0.0913,0.4181,0.5832,0.7963,289077,947,0.0118
2,207_T1,NC_059447.1,16,94307632,5894227,4290933,7630990.7722,54789,1304675.25,5798867,30664939,0.9066,0.9087,0.0158,0.875,0.8932,0.9185,0.9275,0.0175,30664939,54789,0.9882
1,207_T1,NC_059448.1,19,439314,23121.7895,13792,27035.1963,214,1481,37437,94990,0.3038,0.2981,0.1804,0.0322,0.1424,0.418,0.6206,0.5939,94990,214,0.0064
