seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,882_T2,NC_059442.1,33,2292873,69481,20769,108579.0573,48,2233,77126,411632,0.5209,0.5118,0.1603,0.166,0.4165,0.625,0.8268,0.3078,411632,48,0.0132
2,882_T2,NC_059442.1,25,171185525,6847421,2506083,12049782.1119,343,38241,8604736,56259460,0.9038,0.9035,0.0239,0.8647,0.8896,0.9137,0.9669,0.0265,56259460,343,0.9868
1,882_T2,NC_059443.1,27,96854,3587.1852,1723,6278.3118,132,755,2727.5,30554,0.0602,0.056,0.0498,0,0.0142,0.1057,0.1433,0.8273,30554,132,0.001
2,882_T2,NC_059443.1,80,1862937,23286.7125,5134.5,62394.0662,81,1481,19174,492383,0.4128,0.4292,0.1179,0.1624,0.3152,0.5087,0.6965,0.2855,492383,81,0.0196
3,882_T2,NC_059443.1,102,92903090,910814.6078,52449.5,2303103.7239,1165,16585,389808.5,13263203,0.8483,0.8591,0.0523,0.7203,0.8154,0.8892,0.9323,0.0617,13263203,1165,0.9793
1,882_T2,NC_059444.1,63,460638,7311.7143,1077,20944.8521,182,771,2478,122027,0.1516,0.1648,0.0799,0.0053,0.0875,0.2134,0.2826,0.5267,122027,182,0.0044
2,882_T2,NC_059444.1,87,1177627,13535.9425,2322,45390.3633,93,846.5,5197.5,290791,0.4651,0.4624,0.0978,0.2909,0.3994,0.5302,0.6615,0.2103,290791,93,0.0113
3,882_T2,NC_059444.1,126,102844047,816222.5952,21653.5,2846854.5776,509,6592.75,99544.5,20368616,0.8249,0.828,0.0589,0.7033,0.776,0.8749,0.9307,0.0714,20368616,509,0.9843
1,882_T2,NC_059445.1,7,208086,29726.5714,2430,66470.6809,474,2357,10211,180046,0.0725,0.0743,0.0085,0.0568,0.0694,0.0776,0.0822,0.1171,180046,474,0.0023
2,882_T2,NC_059445.1,20,629004,31450.2,3310,61076.3561,258,1362.75,41496.5,259762,0.3466,0.369,0.1883,0.0179,0.2217,0.4678,0.7554,0.5432,259762,258,0.007
3,882_T2,NC_059445.1,26,89142075,3428541.3462,868025,5413900.3591,9284,97942,4715654.25,19928253,0.8869,0.887,0.0197,0.8532,0.8719,0.8976,0.9332,0.0222,19928253,9284,0.9907
1,882_T2,NC_059446.1,31,1281540,41340,6228,64855.253,113,1047.5,55675,253915,0.3429,0.3531,0.2026,0.0127,0.2051,0.4813,0.7085,0.5908,253915,113,0.014
2,882_T2,NC_059446.1,29,90253507,3112189.8966,1252556,5990045.1582,3446,310177,2835098,31161005,0.8877,0.8926,0.0262,0.8304,0.8688,0.9024,0.9392,0.0295,31161005,3446,0.986
1,882_T2,NC_059447.1,18,1035817,57545.3889,36083.5,62682.0753,183,2470,105783.25,185378,0.3519,0.3633,0.2234,0.0091,0.1742,0.5574,0.6341,0.6348,185378,183,0.0109
2,882_T2,NC_059447.1,19,94286959,4962471.5263,3159199,6599649.401,14092,1099416.5,5645819,27620670,0.9004,0.9018,0.0236,0.8501,0.8884,0.9137,0.9475,0.0262,27620670,14092,0.9891
1,882_T2,NC_059448.1,10,389413,38941.3,3699,74103.7203,886,1327.5,34031.75,231592,0.0886,0.0741,0.0531,0.0274,0.0617,0.1163,0.2039,0.5995,231592,886,0.0057
2,882_T2,NC_059448.1,10,1041729,104172.9,99410.5,98753.9119,214,24076.25,132493.75,321187,0.4157,0.4042,0.0696,0.3498,0.3655,0.4078,0.5443,0.1674,321187,214,0.0152
3,882_T2,NC_059448.1,21,67107641,3195601.9524,1703809,4533444.6616,564,262011,2165574,16678619,0.8802,0.8855,0.0267,0.8281,0.8616,0.892,0.9414,0.0304,16678619,564,0.9791
1,882_T2,NC_059449.1,62,586685,9462.6613,2438,25723.6184,337,1266.25,4401,163254,0.4227,0.4358,0.2058,0.0092,0.3234,0.5652,0.8008,0.4868,163254,337,0.0206
2,882_T2,NC_059449.1,25,27951685,1118067.4,169441,2404726.4236,571,52273,521758,7624913,0.8752,0.8851,0.0331,0.8134,0.8636,0.901,0.9239,0.0378,7624913,571,0.9794
1,882_T2,NC_059450.1,6,220054,36675.6667,6381,69606.4773,103,1415,24400.75,177022,0.1003,0.0765,0.0828,0,0.0519,0.1683,0.2064,0.8253,177022,103,0.0014
2,882_T2,NC_059450.1,15,1043058,69537.2,34631,99223.9158,66,4545.5,87698.5,388065,0.5123,0.5326,0.0936,0.3264,0.4668,0.5562,0.6912,0.1826,388065,66,0.0065
3,882_T2,NC_059450.1,10,69892892,6989289.2,6289459,7064562.9937,1170,204538,11767178.75,18052466,0.8923,0.8916,0.0047,0.8868,0.8895,0.8922,0.9012,0.0052,18052466,1170,0.4352
4,882_T2,NC_059450.1,11,89455596,8132326.9091,6693729,7727508.04,555237,3575600,9322849.5,27616485,0.9138,0.9138,0.0042,0.9065,0.9131,0.9162,0.9201,0.0046,27616485,555237,0.557
1,882_T2,NC_059451.1,21,2543547,121121.2857,23736,305875.1813,154,488,97018,1420715,0.4781,0.5058,0.2609,0,0.3673,0.699,0.8664,0.5456,1420715,154,0.0204
2,882_T2,NC_059451.1,18,122442885,6802382.5,4502662,8457844.5233,381821,1690601.75,5827537.75,31809475,0.9102,0.9108,0.014,0.8762,0.9049,0.9144,0.9397,0.0154,31809475,381821,0.9796
1,882_T2,NC_059452.1,5,282448,56489.6,16829,102828.5218,2487,6202,16850,240080,0.1103,0.0824,0.1009,0,0.0482,0.1667,0.2542,0.9143,240080,2487,0.0025
2,882_T2,NC_059452.1,16,388576,24286,11281.5,35581.6917,38,792,23270,124351,0.5654,0.5591,0.0716,0.4485,0.513,0.6229,0.6605,0.1266,124351,38,0.0035
3,882_T2,NC_059452.1,5,6352055,1270411,1126582,1273503.5763,7799,422164,1500248,3295262,0.815,0.8197,0.0209,0.7895,0.8006,0.8216,0.8438,0.0257,3295262,7799,0.0572
4,882_T2,NC_059452.1,17,103970047,6115885.1176,2805547,7030760.1487,17078,843649,8463411,21520458,0.9019,0.8984,0.0156,0.8698,0.8926,0.914,0.9315,0.0173,21520458,17078,0.9367
1,882_T2,NC_059453.1,38,670093,17634.0263,3617.5,37347.9854,153,1532.75,15392.25,210282,0.372,0.3514,0.2624,0,0.1486,0.5719,0.8095,0.7054,210282,153,0.0066
2,882_T2,NC_059453.1,23,100564262,4372359.2174,1278980,8185430.1144,1647,149428.5,5010865,35698986,0.8854,0.8876,0.0241,0.8405,0.8729,0.9001,0.9296,0.0272,35698986,1647,0.9934
1,882_T2,NC_059454.1,7,168137,24019.5714,1142,49358.6778,406,748.5,16028.5,133035,0.0757,0.0673,0.0356,0.0282,0.0537,0.0969,0.1335,0.4705,133035,406,0.0015
2,882_T2,NC_059454.1,21,1284880,61184.7619,37963,74595.1331,89,2405,102129,283960,0.4925,0.4793,0.1501,0.2241,0.387,0.6057,0.7998,0.3047,283960,89,0.0113
3,882_T2,NC_059454.1,27,112122861,4152698.5556,768924,6626958.6978,726,17923,6536580.5,22993763,0.8996,0.903,0.0281,0.8289,0.8827,0.9193,0.9527,0.0312,22993763,726,0.9872
1,882_T2,NC_059455.1,32,13700616,428144.25,24720,1669675.3417,67,5562,101853.5,9439559,0.4697,0.481,0.2733,0.0193,0.2518,0.6575,0.8719,0.5818,9439559,67,0.1355
2,882_T2,NC_059455.1,15,87404189,5826945.9333,4489032,5494199.9646,9320,1426261,8542095.5,17461921,0.9119,0.9124,0.0115,0.8929,0.9048,0.9189,0.9337,0.0126,17461921,9320,0.8645
