seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,831_T2,NC_059442.1,26,4392038,168924.5385,29438.5,506685.545,155,2974.5,86836,2602153,0.4916,0.502,0.1734,0.2019,0.3634,0.6222,0.8459,0.3528,2602153,155,0.0253
2,831_T2,NC_059442.1,20,168995092,8449754.6,3836366,13251101.7502,6200,1803410.75,7844985,57078574,0.9025,0.9059,0.0138,0.8731,0.8947,0.9103,0.9344,0.0153,57078574,6200,0.9747
1,831_T2,NC_059443.1,23,78535,3414.5652,1668,6582.6202,132,779.5,2250,31250,0.0588,0.0625,0.0409,0,0.0204,0.0913,0.1245,0.6946,31250,132,8e-04
2,831_T2,NC_059443.1,81,2594952,32036.4444,6248,88473.1449,127,1813,25235,604695,0.4027,0.4017,0.1402,0.1425,0.3013,0.5046,0.7114,0.3481,604695,127,0.0275
3,831_T2,NC_059443.1,91,91651011,1007153.967,64058,2489962.0851,1131,18247.5,469198,15472343,0.8537,0.8579,0.0502,0.7348,0.8197,0.8932,0.946,0.0588,15472343,1131,0.9717
1,831_T2,NC_059444.1,30,191943,6398.1,1102.5,18751.3396,161,644.25,1724.5,90110,0.0833,0.0824,0.0405,0.0082,0.0581,0.1163,0.1531,0.4861,90110,161,0.0018
2,831_T2,NC_059444.1,101,760787,7532.5446,1376,21132.5006,282,919,4905,166741,0.381,0.3955,0.1178,0.1611,0.3023,0.4733,0.6541,0.3093,166741,282,0.0073
3,831_T2,NC_059444.1,129,103667587,803624.7054,22226,2890078.8919,490,7273,92501,20368617,0.8251,0.8373,0.0628,0.6722,0.7812,0.8751,0.9512,0.0762,20368617,490,0.9909
1,831_T2,NC_059445.1,28,984189,35149.6071,2956,54917.6592,264,943.25,53719,180046,0.3088,0.3041,0.2072,0.0192,0.1181,0.4029,0.7891,0.6709,180046,264,0.0109
2,831_T2,NC_059445.1,27,88927081,3293595.5926,1211184,4624367.4463,9286,115192,5022534.5,16666266,0.8913,0.8896,0.0201,0.8577,0.8771,0.9077,0.9245,0.0226,16666266,9286,0.9891
1,831_T2,NC_059446.1,26,992888,38188,7736,56055.611,113,899.75,54796.25,187600,0.3438,0.3704,0.2181,0.0203,0.1428,0.5436,0.7116,0.6342,187600,113,0.0108
2,831_T2,NC_059446.1,24,91087652,3795318.8333,1096545.5,7718941.4503,2715,392235,2941921.5,35780723,0.8859,0.8901,0.0237,0.8353,0.869,0.8976,0.9228,0.0267,35780723,2715,0.9892
1,831_T2,NC_059447.1,6,95673,15945.5,6736.5,20139.4912,1237,2485.75,22400.75,52272,0.0747,0.0775,0.0143,0.0496,0.0705,0.0849,0.0884,0.191,52272,1237,0.001
2,831_T2,NC_059447.1,10,674976,67497.6,53811,54886.8235,8943,37852.25,85220,185378,0.4235,0.466,0.2013,0.1459,0.2323,0.5769,0.6984,0.4752,185378,8943,0.0071
3,831_T2,NC_059447.1,12,87376933,7281411.0833,3970201.5,9099787.5312,698545,2825993.25,5860936.25,30664939,0.8976,0.8963,0.0081,0.8859,0.8919,0.9032,0.9115,0.0091,30664939,698545,0.9175
4,831_T2,NC_059447.1,5,7081099,1416219.8,54789,2661837.3774,13555,13842,865625,6133288,0.888,0.8617,0.0462,0.8514,0.8535,0.9193,0.9539,0.0521,6133288,13555,0.0744
1,831_T2,NC_059448.1,21,665242,31678.1905,14933,53340.982,181,1416,34606,231592,0.2763,0.3316,0.1797,0,0.0972,0.4079,0.6219,0.6503,231592,181,0.0097
2,831_T2,NC_059448.1,22,67632457,3074202.5909,930660,4191750.2241,564,156978,5418519.5,15102967,0.889,0.8863,0.0254,0.8442,0.8724,0.9054,0.9487,0.0286,15102967,564,0.9903
1,831_T2,NC_059449.1,8,9160,1145,780.5,957.5261,337,451,1559.25,3119,0.0465,0.0373,0.0415,0,0.0133,0.0785,0.1148,0.8926,3119,337,3e-04
2,831_T2,NC_059449.1,34,367563,10810.6765,3022.5,31647.3747,716,2054,5456.5,176174,0.3688,0.3751,0.0778,0.2152,0.3305,0.4184,0.4943,0.2109,176174,716,0.0128
3,831_T2,NC_059449.1,21,46940,2235.2381,1226,2566.6756,198,702,2245,10111,0.6944,0.7038,0.0707,0.5567,0.6618,0.7435,0.8119,0.1018,10111,198,0.0016
4,831_T2,NC_059449.1,20,28310811,1415540.55,204886.5,2642560.7211,4775,88983.25,733506.25,7624866,0.8729,0.8805,0.0257,0.8287,0.8489,0.8949,0.9068,0.0295,7624866,4775,0.9853
1,831_T2,NC_059450.1,24,1252851,52202.125,8609,87067.6281,103,1199.5,91682,382089,0.4165,0.4717,0.2163,0.0182,0.2474,0.5498,0.8176,0.5193,382089,103,0.0078
2,831_T2,NC_059450.1,22,159368154,7244007,7129134.5,6892341.9284,1229,393763,11324416.75,22201249,0.9022,0.9029,0.0198,0.8618,0.8896,0.9169,0.9444,0.0219,22201249,1229,0.9922
1,831_T2,NC_059451.1,14,874285,62448.9286,50321,68851.8539,316,6254,75950.5,234093,0.4268,0.4708,0.2137,0.0134,0.294,0.5844,0.6929,0.5007,234093,316,0.007
2,831_T2,NC_059451.1,15,124424357,8294957.1333,4702226,8994210.2514,3811,2191004,10790417.5,27518272,0.906,0.9119,0.0156,0.8767,0.8928,0.9168,0.9268,0.0172,27518272,3811,0.993
1,831_T2,NC_059452.1,6,58664,9777.3333,10846,7473.7446,806,3409.25,16500.75,16850,0.2286,0.2379,0.2017,0,0.0513,0.3987,0.4545,0.8823,16850,806,5e-04
2,831_T2,NC_059452.1,5,601540,120308,73450,166753.2298,1076,4119,117444,405451,0.5433,0.5425,0.0018,0.5417,0.5422,0.5444,0.5459,0.0032,405451,1076,0.0055
3,831_T2,NC_059452.1,7,149426,21346.5714,2579,36730.0791,257,1156.5,22807.5,98662,0.6272,0.6337,0.0312,0.574,0.6124,0.6448,0.668,0.0497,98662,257,0.0014
4,831_T2,NC_059452.1,5,4823060,964612,822867,807367.8582,2007,438039,1616615,1943532,0.8223,0.8257,0.0116,0.8096,0.8121,0.8261,0.8381,0.0141,1943532,2007,0.0437
5,831_T2,NC_059452.1,5,13560108,2712021.6,2000715,2443659.9713,613200,843649,3544639,6557905,0.8777,0.8802,0.0106,0.8617,0.8732,0.8849,0.8886,0.0121,6557905,613200,0.1229
6,831_T2,NC_059452.1,9,91140169,10126685.4444,2121350,14374453.9421,17078,469880,10751790,40069462,0.9111,0.9069,0.01,0.8989,0.9059,0.9187,0.9278,0.011,40069462,17078,0.826
1,831_T2,NC_059453.1,38,963872,25365.0526,2796.5,49112.2353,93,984,20470,205305,0.419,0.3956,0.2499,0,0.2406,0.5978,0.7966,0.5965,205305,93,0.0095
2,831_T2,NC_059453.1,23,100145072,4354133.5652,1271920,8141295.1367,504,207698.5,4530574,35699106,0.8903,0.8941,0.0236,0.8394,0.8732,0.9013,0.9244,0.0265,35699106,504,0.9905
1,831_T2,NC_059454.1,27,1319720,48878.5185,8320,72125.0145,98,1523.5,80936.5,309037,0.4314,0.3982,0.2086,0.0404,0.3123,0.5364,0.8075,0.4836,309037,98,0.0116
2,831_T2,NC_059454.1,20,112608829,5630441.45,505661.5,8526354.4028,684,7162.5,9467622.5,28753218,0.888,0.8997,0.0324,0.8119,0.8707,0.9131,0.9295,0.0364,28753218,684,0.9884
1,831_T2,NC_059455.1,24,1014099,42254.125,10040.5,69353.4352,119,1083.5,39548.75,263181,0.3416,0.4041,0.2043,0.0134,0.1556,0.4677,0.6791,0.5982,263181,119,0.01
2,831_T2,NC_059455.1,8,3437228,429653.5,320796.5,490167.3845,2790,31986,563976,1330187,0.823,0.8228,0.0329,0.7766,0.8011,0.8468,0.8723,0.04,1330187,2790,0.0341
3,831_T2,NC_059455.1,17,96475333,5675019.5882,4466929,5026882.0544,9320,1835009,9107629,16768890,0.9084,0.9072,0.0137,0.8818,0.8974,0.9163,0.932,0.0151,16768890,9320,0.9559
1,831_T2,NC_059456.1,27,937182,34710.4444,728,74704.6895,69,448.5,24510,285115,0.4192,0.4116,0.2528,0.0321,0.2004,0.6432,0.8018,0.603,285115,69,0.0085
2,831_T2,NC_059456.1,14,109158554,7797039.5714,6185017.5,5901586.8905,1922222,3102698.25,9442298.75,22272180,0.9062,0.9054,0.0131,0.876,0.9025,0.9107,0.9318,0.0144,22272180,1922222,0.9915
1,831_T2,NC_059457.1,18,1516587,84254.8333,1702,182453.3984,162,896,18633.75,661403,0.346,0.3941,0.2416,0.0089,0.1303,0.5788,0.6419,0.698,661403,162,0.016
2,831_T2,NC_059457.1,17,93190336,5481784.4706,1750804,10101762.0051,3696,450671,3377918,38952025,0.8884,0.8952,0.0294,0.82,0.8762,0.9111,0.9268,0.0331,38952025,3696,0.984
1,831_T2,NC_059458.1,32,2190058,68439.3125,4326.5,133695.1564,90,2459.5,42518.5,513577,0.4383,0.4505,0.2201,0.0023,0.3293,0.5887,0.8206,0.5023,513577,90,0.0253
2,831_T2,NC_059458.1,25,84247024,3369880.96,1296722,4688875.4722,6013,268943,4967960,20237972,0.8944,0.8903,0.0232,0.8478,0.8802,0.9113,0.9457,0.026,20237972,6013,0.9747
1,831_T2,NC_059459.1,60,1354302,22571.7,5453,43512.94,146,1232,16654.75,230484,0.4338,0.4739,0.1974,0.0032,0.3425,0.5751,0.7661,0.4551,230484,146,0.0164
2,831_T2,NC_059459.1,41,81416297,1985763.3415,149081,3910573.537,87,19380,1939120,16440966,0.8702,0.8625,0.0507,0.7786,0.8411,0.9121,0.9681,0.0583,16440966,87,0.9836
1,831_T2,NC_059460.1,13,729884,56144.9231,7171,82948.193,189,754,117697,228056,0.3359,0.451,0.2198,0.0091,0.1207,0.487,0.7121,0.6542,228056,189,0.0083
2,831_T2,NC_059460.1,14,87050536,6217895.4286,4959726.5,7484486.6983,1997,916144.5,8058883,27828922,0.9155,0.9123,0.0181,0.8914,0.9047,0.9276,0.955,0.0197,27828922,1997,0.9917
1,831_T2,NC_059461.1,11,787193,71563,75446,64743.3828,395,19630.5,95063.5,200588,0.4107,0.4086,0.2321,0.0512,0.235,0.5985,0.7343,0.5651,200588,395,0.0082
2,831_T2,NC_059461.1,12,94966956,7913913,5766415,6033896.8896,4530,3381813,12189767,17725853,0.9149,0.9134,0.0063,0.9088,0.9113,0.9157,0.9283,0.0069,17725853,4530,0.9918
1,831_T2,NC_059462.1,13,602633,46356.3846,1752,69477.6862,87,709,86100,215230,0.3682,0.4351,0.2051,0.024,0.179,0.5631,0.617,0.5571,215230,87,0.0101
2,831_T2,NC_059462.1,14,58895954,4206853.8571,1943300.5,6024330.4501,7102,49058.75,5358157,17355245,0.9033,0.9078,0.0221,0.8486,0.8895,0.9152,0.9375,0.0244,17355245,7102,0.9899
1,831_T2,NC_059463.1,19,499887,26309.8421,381,54082.3017,126,214.5,23840,195019,0.3607,0.3209,0.2182,0.0111,0.1852,0.5503,0.7272,0.605,195019,126,0.0079
2,831_T2,NC_059463.1,22,62889998,2858636.2727,56788,4441478.4597,487,1365.5,3461633.25,12288014,0.8698,0.8771,0.0513,0.7604,0.8215,0.9098,0.9304,0.059,12288014,487,0.9921
1,831_T2,NC_059464.1,17,1297325,76313.2353,2682,192984.9089,208,730,27006,787451,0.5318,0.5881,0.1979,0.0033,0.4509,0.6368,0.8052,0.3721,787451,208,0.0249
2,831_T2,NC_059464.1,12,50857737,4238144.75,2407623,4278303.5965,73451,1491795.25,7635764.5,13210928,0.9026,0.9046,0.0165,0.8714,0.8977,0.91,0.9355,0.0183,13210928,73451,0.9751
1,831_T2,NC_059465.1,12,664010,55334.1667,7779,83105.3038,258,1166.25,86015.75,244502,0.3815,0.3978,0.213,0.0126,0.2647,0.5176,0.6661,0.5583,244502,258,0.0136
2,831_T2,NC_059465.1,13,48171231,3705479.3077,3151836,3923316.0382,2329,194800,5147136,11049240,0.9034,0.9152,0.0362,0.8328,0.8902,0.9271,0.9608,0.04,11049240,2329,0.9864
1,831_T2,NC_059466.1,12,800089,66674.0833,3990,130578.5043,291,1225.25,54082.5,420358,0.4454,0.4583,0.2355,0.0598,0.3072,0.6435,0.7533,0.5287,420358,291,0.0148
2,831_T2,NC_059466.1,11,53299102,4845372.9091,683027,10892712.557,1284,6867,1814013.5,35951878,0.8888,0.8837,0.0306,0.8293,0.8685,0.9139,0.9265,0.0345,35951878,1284,0.9852
1,831_T2,NC_059467.1,5,9254,1850.8,1548,1292.1257,581,980,2288,3857,0.0128,0.0049,0.014,0,0.0037,0.0245,0.031,1.0875,3857,581,2e-04
2,831_T2,NC_059467.1,18,1117921,62106.7222,3655,170135.3131,119,1209.25,8037,707031,0.3605,0.3731,0.171,0.0743,0.2255,0.4698,0.6511,0.4743,707031,119,0.0202
3,831_T2,NC_059467.1,22,54193405,2463336.5909,1285871.5,2846738.0224,1628,59367.75,3840457,9886800,0.8684,0.8757,0.0467,0.7872,0.8413,0.9033,0.9573,0.0538,9886800,1628,0.9796
1,831_T2,NC_059468.1,10,46315,4631.5,1937.5,6423.7896,143,647.5,4147.75,18478,0.4095,0.4597,0.2418,0.0721,0.1698,0.6061,0.6973,0.5904,18478,143,0.001
2,831_T2,NC_059468.1,11,45121015,4101910.4545,456139,8608659.9917,2149,14932,4169430.5,29126082,0.8763,0.8719,0.0302,0.8341,0.848,0.906,0.9141,0.0345,29126082,2149,0.999
1,831_T2,NC_059469.1,1,289015,289015,289015,,289015,289015,289015,289015,0.4723,0.4723,,0.4723,0.4723,0.4723,0.4723,,289015,289015,0.007
2,831_T2,NC_059469.1,1,1987,1987,1987,,1987,1987,1987,1987,0.5673,0.5673,,0.5673,0.5673,0.5673,0.5673,,1987,1987,0
3,831_T2,NC_059469.1,1,278793,278793,278793,,278793,278793,278793,278793,0.8767,0.8767,,0.8767,0.8767,0.8767,0.8767,,278793,278793,0.0067
4,831_T2,NC_059469.1,2,40775750,20387875,20387875,1348985.7902,19433998,19910936.5,20864813.5,21341752,0.9113,0.9113,0.0012,0.9104,0.9109,0.9117,0.9122,0.0013,21341752,19433998,0.9862
1,831_T2,NC_059470.1,1,47049,47049,47049,,47049,47049,47049,47049,0.0039,0.0039,,0.0039,0.0039,0.0039,0.0039,,47049,47049,0.0011
2,831_T2,NC_059470.1,1,5188,5188,5188,,5188,5188,5188,5188,0.1429,0.1429,,0.1429,0.1429,0.1429,0.1429,,5188,5188,1e-04
3,831_T2,NC_059470.1,1,254,254,254,,254,254,254,254,0.1723,0.1723,,0.1723,0.1723,0.1723,0.1723,,254,254,0
4,831_T2,NC_059470.1,1,116,116,116,,116,116,116,116,0.287,0.287,,0.287,0.287,0.287,0.287,,116,116,0
5,831_T2,NC_059470.1,1,26155,26155,26155,,26155,26155,26155,26155,0.8283,0.8283,,0.8283,0.8283,0.8283,0.8283,,26155,26155,6e-04
6,831_T2,NC_059470.1,1,733216,733216,733216,,733216,733216,733216,733216,0.874,0.874,,0.874,0.874,0.874,0.874,,733216,733216,0.017
7,831_T2,NC_059470.1,2,42201538,21100769,21100769,29805952.3127,24778,10562773.5,31638764.5,42176760,0.8919,0.8919,0.0045,0.8887,0.8903,0.8934,0.895,0.005,42176760,24778,0.9811
