seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,162_T1,NC_059442.1,21,11995819,571229.4762,30937,1586791.2703,155,4837,111250,5966027,0.5533,0.5831,0.1971,0.1551,0.4333,0.6683,0.8619,0.3563,5966027,155,0.069
2,162_T1,NC_059442.1,12,161819583,13484965.25,6581472,16886418.8552,6200,3141386.25,15112014.75,58971494,0.9125,0.9137,0.0088,0.8958,0.9061,0.9179,0.927,0.0096,58971494,6200,0.931
1,162_T1,NC_059443.1,21,88944,4235.4286,1148,7193.8576,132,444,2942,30554,0.0391,0.033,0.0347,0,0.0101,0.0623,0.1043,0.8884,30554,132,9e-04
2,162_T1,NC_059443.1,70,2355451,33649.3,4831.5,80929.9094,72,1589.5,18476.75,448831,0.3666,0.3743,0.1344,0.1086,0.2597,0.4826,0.6,0.3665,448831,72,0.0249
3,162_T1,NC_059443.1,51,8509662,166856.1176,54836,294279.5168,868,16429.5,130855.5,1592888,0.8238,0.8298,0.0554,0.7039,0.7928,0.862,0.9672,0.0672,1592888,868,0.0901
4,162_T1,NC_059443.1,41,83492047,2036391.3902,473121,3147813.5805,1687,33305,2593809,13263203,0.9102,0.9108,0.0148,0.8843,0.8971,0.9201,0.9406,0.0163,13263203,1687,0.884
1,162_T1,NC_059444.1,137,1335845,9750.6934,1228,33053.8322,69,700,3871,290804,0.3287,0.3331,0.1779,0.007,0.176,0.4529,0.6991,0.5413,290804,69,0.0128
2,162_T1,NC_059444.1,123,103321285,840010.4472,22279,3496989.1044,510,7173.5,95462,31240632,0.8519,0.8509,0.0536,0.7318,0.8155,0.8906,0.9754,0.0629,31240632,510,0.9872
1,162_T1,NC_059445.1,10,216990,21699,2539.5,55796.6013,794,2353,4749.25,180046,0.0479,0.0332,0.0237,0.0271,0.0291,0.0704,0.0854,0.4953,180046,794,0.0024
2,162_T1,NC_059445.1,21,892496,42499.8095,3746,75389.5578,98,751,56857,252955,0.4212,0.4117,0.1961,0.1609,0.2505,0.5041,0.8206,0.4656,252955,98,0.0099
3,162_T1,NC_059445.1,28,88682427,3167229.5357,998616.5,4550073.3862,9134,134235,4958808,16666266,0.9052,0.9065,0.0192,0.8727,0.8877,0.9166,0.9454,0.0212,16666266,9134,0.9876
1,162_T1,NC_059446.1,24,1505461,62727.5417,9501,134592.9578,113,677.75,50504,592484,0.3115,0.2866,0.2117,0.0077,0.1674,0.4858,0.7194,0.6797,592484,113,0.0164
2,162_T1,NC_059446.1,22,90506728,4113942.1818,1196812,7374584.6156,169022,654877.75,3131417,31143935,0.9009,0.9036,0.0227,0.8667,0.8821,0.916,0.9551,0.0252,31143935,169022,0.9836
1,162_T1,NC_059447.1,13,821615,63201.1538,40901,66721.4897,947,5548,96272,210868,0.2867,0.2563,0.2128,0.0437,0.0932,0.3822,0.7131,0.7421,210868,947,0.0086
2,162_T1,NC_059447.1,14,94587195,6756228.2143,5378630.5,7732245.2864,81042,2233104.5,6927877.25,30664939,0.9095,0.91,0.0143,0.8831,0.9013,0.9212,0.9321,0.0157,30664939,81042,0.9914
1,162_T1,NC_059448.1,19,773583,40714.8947,18867,58354.7464,448,1889.5,45806.5,231592,0.2946,0.3177,0.1573,0.0245,0.1796,0.4125,0.5941,0.5339,231592,448,0.0113
2,162_T1,NC_059448.1,20,67482166,3374108.3,1184290.5,5211394.2529,564,112541,2883455.75,16527360,0.8997,0.8985,0.0265,0.8454,0.8791,0.9135,0.9536,0.0295,16527360,564,0.9887
1,162_T1,NC_059449.1,59,1222092,20713.4237,3119,92902.0164,198,1027.5,6315,697932,0.435,0.4151,0.2217,0.004,0.3089,0.6104,0.8287,0.5097,697932,198,0.0428
2,162_T1,NC_059449.1,22,27324518,1242023.5455,236095.5,2464171.4315,4613,78934.5,571452.25,7625108,0.8972,0.9006,0.0271,0.8356,0.8755,0.917,0.9335,0.0302,7625108,4613,0.9572
1,162_T1,NC_059450.1,4,38879,9719.75,4520.5,13011.1291,1099,1430.5,12809.75,28739,0.0548,0.0521,0.0304,0.0276,0.0295,0.0774,0.0873,0.5556,28739,1099,2e-04
2,162_T1,NC_059450.1,17,930350,54726.4706,9834,66604.9592,115,1364,89387,215432,0.5297,0.5248,0.1352,0.3248,0.4075,0.6305,0.8372,0.2551,215432,115,0.0058
3,162_T1,NC_059450.1,17,160113709,9418453.4706,6706066,10286437.6387,57473,2455419,10023505,36371961,0.9129,0.9124,0.0138,0.8889,0.9017,0.9249,0.9359,0.0151,36371961,57473,0.994
1,162_T1,NC_059451.1,23,3859535,167805.8696,52436,345161.2797,154,3141,155512,1420715,0.505,0.5334,0.2624,0.0027,0.4144,0.6918,0.8908,0.5196,1420715,154,0.0308
2,162_T1,NC_059451.1,18,121269572,6737198.4444,4855845,5876427.472,420078,1929670.75,10332510.5,19569294,0.9247,0.925,0.0103,0.9082,0.9155,0.9303,0.9444,0.0112,19569294,420078,0.9692
1,162_T1,NC_059452.1,21,5773502,274928.6667,16850,535601.0106,1549,6202,153144,1943542,0.5032,0.5308,0.2546,0,0.4266,0.6337,0.8482,0.506,1943542,1549,0.0522
2,162_T1,NC_059452.1,14,104933680,7495262.8571,5253066.5,8068797.2457,17078,2169215.25,11159145.75,28301479,0.9159,0.9201,0.015,0.8894,0.904,0.9263,0.9404,0.0164,28301479,17078,0.9478
1,162_T1,NC_059453.1,33,923637,27989,3788,54612.0957,93,1940,18223,214151,0.3275,0.2857,0.2477,0.0145,0.1353,0.5045,0.775,0.7564,214151,93,0.0092
2,162_T1,NC_059453.1,24,99886028,4161917.8333,1035253,9172017.0152,4515,124474.5,4062168,42287085,0.9053,0.906,0.0255,0.8596,0.8864,0.9181,0.957,0.0282,42287085,4515,0.9908
1,162_T1,NC_059454.1,26,1477890,56841.9231,25664.5,99635.4294,614,1144.75,66656.25,494394,0.4033,0.4051,0.2168,0.0332,0.2524,0.5743,0.7015,0.5375,494394,614,0.013
2,162_T1,NC_059454.1,23,112172423,4877061.8696,136715,7978845.658,532,8745.5,6770330,31824374,0.9052,0.9101,0.03,0.8402,0.887,0.9262,0.9512,0.0332,31824374,532,0.987
1,162_T1,NC_059455.1,25,1200925,48037,12760,91759.1878,33,1553,30062,419810,0.3283,0.3254,0.2423,0.0036,0.102,0.5472,0.7906,0.738,419810,33,0.0119
