seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,802_T2,NC_059442.1,33,8690477,263347.7879,27531,1030947.9841,155,698,159775,5966027,0.5338,0.553,0.1564,0.1554,0.4148,0.6022,0.8417,0.293,5966027,155,0.05
2,802_T2,NC_059442.1,24,165001337,6875055.7083,3824908.5,8856724.8334,6200,1658232.5,11080498.25,40721676,0.8949,0.9001,0.0173,0.8558,0.8871,0.9082,0.9172,0.0194,40721676,6200,0.95
1,802_T2,NC_059443.1,12,11403,950.25,732,735.4963,132,440.75,1289,2564,0.0148,0.0145,0.0106,0,0.0069,0.02,0.0353,0.718,2564,132,1e-04
2,802_T2,NC_059443.1,93,1840718,19792.6667,4871,56189.2415,127,1450,13650,488447,0.3519,0.3761,0.1584,0.0454,0.2397,0.4627,0.6892,0.45,488447,127,0.0194
3,802_T2,NC_059443.1,96,92824260,966919.375,62000.5,2387877.1649,1137,14543,470575.75,13263576,0.847,0.8587,0.0542,0.7178,0.8134,0.8876,0.9679,0.064,13263576,1137,0.9804
1,802_T2,NC_059444.1,61,404955,6638.6066,1081,17619.5791,141,697,4102,90110,0.1529,0.1632,0.0866,0.0067,0.0763,0.216,0.2904,0.5668,90110,141,0.0039
2,802_T2,NC_059444.1,74,786448,10627.6757,1558.5,38494.5599,71,509.5,3652.5,245020,0.4467,0.4428,0.0806,0.2976,0.3889,0.4985,0.6461,0.1804,245020,71,0.0075
3,802_T2,NC_059444.1,127,103606800,815801.5748,26177,3333088.2564,93,7236,96257.5,28550492,0.8254,0.8297,0.0576,0.6884,0.7818,0.8696,0.9325,0.0698,28550492,93,0.9886
1,802_T2,NC_059445.1,33,1160072,35153.697,2762,55401.689,97,941,59772,179880,0.3048,0.3103,0.1967,0.011,0.122,0.4337,0.6714,0.6453,179880,97,0.0129
2,802_T2,NC_059445.1,32,88779238,2774351.1875,1114608.5,3736252.5831,9134,111149.25,4462211.25,14886531,0.8909,0.8924,0.0234,0.8315,0.8771,0.9132,0.9213,0.0262,14886531,9134,0.9871
1,802_T2,NC_059446.1,24,2193185,91382.7083,23333,166398.7383,113,2115.75,116063,727243,0.285,0.2881,0.1749,0.0167,0.1761,0.4526,0.5387,0.6136,727243,113,0.0239
2,802_T2,NC_059446.1,24,89580574,3732523.9167,1397268.5,6852728.3773,28342,588436,2643144.75,31161005,0.8863,0.891,0.0239,0.845,0.8688,0.9006,0.9472,0.027,31161005,28342,0.9761
1,802_T2,NC_059447.1,14,658119,47008.5,35035,58523.8383,947,6229.25,61550.75,210868,0.2169,0.1653,0.1756,0.0167,0.0739,0.3044,0.5965,0.8095,210868,947,0.0069
2,802_T2,NC_059447.1,15,94498779,6299918.6,3949771,8207870.8208,54789,1580584,6073979.5,30664939,0.8902,0.8919,0.02,0.851,0.8828,0.9051,0.9168,0.0225,30664939,54789,0.9931
1,802_T2,NC_059448.1,21,962159,45817.0952,15542,74532.0352,214,1436,45364,257085,0.2937,0.3558,0.1754,0.042,0.1303,0.4172,0.5923,0.5973,257085,214,0.014
2,802_T2,NC_059448.1,22,67597675,3072621.5909,932291,4874834.2593,564,66980,3043140.75,17815769,0.8857,0.8886,0.027,0.8086,0.8747,0.8983,0.9374,0.0305,17815769,564,0.986
1,802_T2,NC_059449.1,10,169330,16933,918.5,50001.5716,337,704.75,1611,159224,0.0506,0.0585,0.036,0.0083,0.0137,0.0758,0.1028,0.7117,159224,337,0.0059
2,802_T2,NC_059449.1,37,475239,12844.2973,3845,31204.7497,584,2091,5966,140634,0.3643,0.3629,0.1223,0.1294,0.2464,0.4448,0.6148,0.3358,140634,584,0.0166
3,802_T2,NC_059449.1,18,293389,16299.3889,2669,42449.8051,460,695.5,4093.5,163132,0.7431,0.732,0.047,0.6817,0.7172,0.7697,0.8376,0.0633,163132,460,0.0103
4,802_T2,NC_059449.1,18,27655808,1536433.7778,265506.5,2769293.3376,12208,103813.25,608146.25,7624919,0.887,0.8879,0.0172,0.8607,0.8734,0.9017,0.9159,0.0193,7624919,12208,0.9672
1,802_T2,NC_059450.1,12,545878,45489.8333,19339,55738.9404,103,1630.75,79743.25,177022,0.2334,0.251,0.1656,0,0.1082,0.3733,0.4767,0.7095,177022,103,0.0034
2,802_T2,NC_059450.1,10,454096,45409.6,7208.5,54820.7154,115,2107.75,101174.75,126548,0.5854,0.5832,0.0325,0.5405,0.5592,0.6139,0.6291,0.0555,126548,115,0.0028
3,802_T2,NC_059450.1,22,159549252,7252238.7273,7360258.5,7057026.8351,4888,1013447.5,11309364.75,27774351,0.8989,0.9024,0.0174,0.8677,0.8864,0.9109,0.9383,0.0194,27774351,4888,0.9938
1,802_T2,NC_059451.1,18,729808,40544.8889,23727,50592.4684,207,4035,55910.75,185998,0.4733,0.4889,0.1825,0.0226,0.4031,0.5985,0.7009,0.3856,185998,207,0.0058
2,802_T2,NC_059451.1,19,124414081,6548109.5263,5009374,5811377.9948,3811,1132240.5,9449684.5,17688061,0.9025,0.9091,0.019,0.8596,0.8885,0.9175,0.9248,0.0211,17688061,3811,0.9942
1,802_T2,NC_059452.1,3,25469,8489.6667,6202,7463.2623,2438,4320,11515.5,16829,0.0499,0.0563,0.047,0,0.0282,0.0748,0.0933,0.942,16829,2438,2e-04
2,802_T2,NC_059452.1,24,6348192,264508,13398,508123.7778,129,4035.75,231309.25,1943542,0.622,0.6078,0.1422,0.3269,0.5427,0.709,0.834,0.2287,1943542,129,0.0573
3,802_T2,NC_059452.1,16,104426542,6526658.875,2772947,8213554.7484,17598,759798,10627101,27984947,0.9002,0.9008,0.0183,0.8667,0.8855,0.9133,0.9333,0.0204,27984947,17598,0.9425
1,802_T2,NC_059453.1,46,4807794,104517.2609,5926,513004.6703,93,1968.75,21195,3489683,0.4358,0.4364,0.2564,0.0089,0.215,0.6316,0.8404,0.5884,3489683,93,0.0477
2,802_T2,NC_059453.1,25,95993320,3839732.8,1135175,6292874.8962,2968,159123,4660391,24221406,0.8932,0.8946,0.0208,0.8532,0.8798,0.9046,0.9322,0.0233,24221406,2968,0.9523
1,802_T2,NC_059454.1,27,1090847,40401.7407,16114,53839.4065,54,910.5,71732.5,185429,0.3772,0.3493,0.2023,0.0054,0.2318,0.5289,0.805,0.5362,185429,54,0.0096
2,802_T2,NC_059454.1,22,112263650,5102893.1818,807844,7375754.5491,532,11221.5,8910963.25,23628751,0.8886,0.8918,0.0243,0.8428,0.8691,0.9048,0.9347,0.0273,23628751,532,0.9904
1,802_T2,NC_059455.1,23,960645,41767.1739,12194,64170.7947,162,1003,47866,245454,0.3206,0.3637,0.2045,0,0.1466,0.4618,0.6559,0.6377,245454,162,0.0095
2,802_T2,NC_059455.1,6,1903318,317219.6667,221162,395922.7778,441,7720.75,447418.5,1001142,0.8023,0.8037,0.0182,0.7812,0.787,0.8148,0.8254,0.0226,1001142,441,0.0188
3,802_T2,NC_059455.1,18,98445773,5469209.6111,4336391,5484560.634,9260,918471.75,8749177,17435743,0.9007,0.9033,0.0195,0.8632,0.89,0.914,0.9305,0.0216,17435743,9260,0.9717
1,802_T2,NC_059456.1,31,1186618,38278,1564,70837.6617,84,450.5,45547.5,222739,0.4464,0.4608,0.2359,0.0429,0.2816,0.6311,0.8264,0.5285,222739,84,0.0108
2,802_T2,NC_059456.1,18,108391679,6021759.9444,5454319,5016231.8934,375,1612261.25,9269389.75,17660894,0.9091,0.91,0.018,0.8707,0.8974,0.9187,0.9463,0.0198,17660894,375,0.9892
1,802_T2,NC_059457.1,22,3049508,138614,4215,237748.4718,131,1037,138860.75,724022,0.4375,0.45,0.2385,0.0191,0.3147,0.5625,0.8493,0.5452,724022,131,0.0321
