seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,781_T2,NC_059442.1,28,2995923,106997.25,54925.5,157098.0382,115,11606.75,131332,774466,0.5055,0.5108,0.1478,0.1806,0.4239,0.6093,0.8018,0.2923,774466,115,0.0173
2,781_T2,NC_059442.1,25,170014825,6800593,4646181,9242956.5891,2188,1789659,7283412,46074448,0.8922,0.8996,0.0223,0.8421,0.8707,0.909,0.9268,0.025,46074448,2188,0.9827
1,781_T2,NC_059443.1,41,699970,17072.439,1993,58646.0406,127,906,9671,365533,0.1082,0.097,0.0785,0,0.0407,0.1781,0.2613,0.725,365533,127,0.0074
2,781_T2,NC_059443.1,50,1183326,23666.52,3999,67209.8998,281,1245.25,16955.75,448831,0.4384,0.4212,0.0774,0.2934,0.3881,0.5133,0.5573,0.1766,448831,281,0.0125
3,781_T2,NC_059443.1,92,92861986,1009369.413,61383.5,2605385.6864,831,17587,481291.25,15547624,0.8368,0.8487,0.0684,0.6324,0.7999,0.889,0.9701,0.0818,15547624,831,0.9801
1,781_T2,NC_059444.1,129,1112670,8625.3488,1437,24240.7599,158,791,4559,180219,0.3097,0.3104,0.1671,0.0093,0.1853,0.4505,0.637,0.5396,180219,158,0.0106
2,781_T2,NC_059444.1,127,103501861,814975.2835,23984,2814003.9474,148,7607.5,98445,17514701,0.8241,0.8374,0.0651,0.6776,0.7767,0.8778,0.9372,0.079,17514701,148,0.9894
1,781_T2,NC_059445.1,32,738759,23086.2188,2331,43280.8863,324,1057.25,18783,180046,0.3303,0.3202,0.2109,0.0065,0.1342,0.4913,0.7834,0.6384,180046,324,0.0082
2,781_T2,NC_059445.1,29,89204811,3076027.9655,1075632,4364743.883,370,90904,5150967,16666266,0.8862,0.8907,0.0215,0.8455,0.8709,0.9027,0.9258,0.0242,16666266,370,0.9918
1,781_T2,NC_059446.1,28,1372268,49009.5714,4789,83927.5202,113,692.25,60878.25,368595,0.3395,0.3136,0.1979,0.0118,0.1834,0.4865,0.6067,0.583,368595,113,0.0149
2,781_T2,NC_059446.1,28,90525007,3233035.9643,1153109.5,6086716.1918,10375,586237,3154691.75,31143935,0.8872,0.8871,0.0259,0.8319,0.8729,0.9033,0.9419,0.0292,31143935,10375,0.9851
1,781_T2,NC_059447.1,20,854860,42743,31153,45948.6702,1119,9408.5,58305.5,146686,0.3642,0.3203,0.2548,0.0204,0.1767,0.6014,0.816,0.6997,146686,1119,0.009
2,781_T2,NC_059447.1,19,94589604,4978400.2105,3440472,6821775.5989,1539,1369091.5,5633811,30663565,0.9,0.9005,0.0253,0.8421,0.8844,0.9118,0.9563,0.0281,30663565,1539,0.991
1,781_T2,NC_059448.1,22,892512,40568.7273,11182.5,58829.0788,213,1571.25,55273.5,231592,0.3208,0.3823,0.1848,0.0195,0.1918,0.4698,0.6121,0.576,231592,213,0.013
2,781_T2,NC_059448.1,23,67580985,2938303.6957,935091,3930429.0489,564,113999.5,4475050.5,15102958,0.8823,0.884,0.0337,0.8034,0.8633,0.8918,0.9792,0.0382,15102958,564,0.987
1,781_T2,NC_059449.1,70,632087,9029.8143,2242.5,26737.907,199,922.25,3937.25,163243,0.4318,0.4299,0.2188,0,0.2961,0.6322,0.8194,0.5068,163243,199,0.0222
2,781_T2,NC_059449.1,21,27876533,1327453.9524,222155,2596501.3588,4775,76835,516452,7624919,0.8848,0.8905,0.026,0.8427,0.8633,0.9036,0.9335,0.0294,7624919,4775,0.9778
1,781_T2,NC_059450.1,19,1320131,69480.5789,32235,86759.0676,66,1476,104492.5,280517,0.3798,0.4199,0.2199,0,0.2438,0.5199,0.8277,0.5789,280517,66,0.0082
2,781_T2,NC_059450.1,17,159512931,9383113.5882,9867797,6855138.1529,80834,4862041,11741252,27814543,0.9028,0.9055,0.0174,0.8767,0.8872,0.916,0.9386,0.0193,27814543,80834,0.9918
1,781_T2,NC_059451.1,19,1173966,61787.6842,23736,84039.9657,316,5068.5,73206,276810,0.4595,0.513,0.2073,0.013,0.3401,0.5984,0.841,0.4512,276810,316,0.0094
2,781_T2,NC_059451.1,18,123596244,6866458,4056251.5,8078403.6081,139688,1458785,8083968.25,31809496,0.9068,0.9099,0.018,0.8684,0.9008,0.9178,0.9407,0.0199,31809496,139688,0.9906
1,781_T2,NC_059452.1,4,505159,126289.75,11515.5,235645.8857,2487,5273.25,132532,479641,0.0901,0.0805,0.0879,0,0.0316,0.139,0.1993,0.9758,479641,2487,0.0045
2,781_T2,NC_059452.1,14,720385,51456.0714,8564.5,107402.0128,225,1354.5,46104.5,405483,0.539,0.513,0.0891,0.4188,0.4685,0.6277,0.6838,0.1654,405483,225,0.0065
3,781_T2,NC_059452.1,5,8659149,1731829.8,1500248,1101589.4121,438239,1126541,2301489,3292632,0.8231,0.8242,0.0103,0.8073,0.8201,0.83,0.8338,0.0125,3292632,438239,0.0779
4,781_T2,NC_059452.1,14,101332253,7238018.0714,3531637,8493386.3686,17078,1417698.75,10078360.75,27985394,0.9024,0.9,0.0139,0.8813,0.8926,0.914,0.9289,0.0154,27985394,17078,0.9111
1,781_T2,NC_059453.1,40,1121100,28027.5,5364.5,51842.2324,109,1466.5,25202.5,210223,0.3938,0.4357,0.2316,0.0067,0.1823,0.577,0.771,0.5882,210223,109,0.0112
2,781_T2,NC_059453.1,29,99159720,3419300.6897,1271970,6942386.6597,3863,179944,3862570,36462439,0.886,0.8935,0.0315,0.8201,0.8679,0.906,0.93,0.0355,36462439,3863,0.9888
1,781_T2,NC_059454.1,21,1297660,61793.3333,26160,74969.4177,309,1171,108266,233617,0.3689,0.4135,0.1834,0.038,0.2335,0.5608,0.601,0.4971,233617,309,0.0114
2,781_T2,NC_059454.1,22,112412223,5109646.5,189215.5,8858158.8419,533,8725.25,4200991.5,31638632,0.8884,0.8974,0.0328,0.8134,0.8727,0.9108,0.9302,0.0369,31638632,533,0.9886
1,781_T2,NC_059455.1,8,152697,19087.125,6638.5,33141.386,162,2003.5,15339,98518,0.0737,0.0762,0.0488,0.012,0.0381,0.1128,0.1369,0.6623,98518,162,0.0015
2,781_T2,NC_059455.1,11,504391,45853.7273,16330,77263.2977,123,2127,49839.5,263181,0.417,0.4118,0.1245,0.236,0.3416,0.5381,0.5893,0.2985,263181,123,0.005
3,781_T2,NC_059455.1,3,1337371,445790.3333,419775,456564.2279,2790,211282.5,667290.5,914806,0.8055,0.807,0.0145,0.7903,0.7987,0.8131,0.8192,0.018,914806,2790,0.0132
4,781_T2,NC_059455.1,17,99156266,5832721.5294,4292235,5593265.0655,9320,1037270,10798873,15079848,0.9033,0.9058,0.0176,0.8714,0.8931,0.9122,0.9354,0.0195,15079848,9320,0.9803
1,781_T2,NC_059456.1,28,1083403,38692.9643,3205,79249.5496,166,558,52904,400058,0.4393,0.4693,0.2243,0.0413,0.246,0.5627,0.8027,0.5106,400058,166,0.0099
2,781_T2,NC_059456.1,17,108738115,6396359.7059,7275240,4400372.4168,242938,1984149,9959312,13428268,0.9069,0.9069,0.0148,0.8734,0.9005,0.9162,0.9323,0.0163,13428268,242938,0.9901
1,781_T2,NC_059457.1,8,43871,5483.875,1233.5,7446.6888,404,770.25,8320.5,21241,0.1021,0.1078,0.0723,0.0306,0.0405,0.1156,0.2525,0.7077,21241,404,5e-04
2,781_T2,NC_059457.1,8,1393128,174141,1179,269242.8638,166,639.25,312384,725953,0.5352,0.5439,0.0953,0.4,0.4571,0.6172,0.6399,0.178,725953,166,0.0146
3,781_T2,NC_059457.1,5,9107285,1821457,651686,2108786.1406,25913,572583,2754628,5102475,0.8635,0.8635,0.0139,0.8493,0.8508,0.8725,0.8816,0.0161,5102475,25913,0.0956
4,781_T2,NC_059457.1,10,84690891,8469089.1,2232694,18159457.7351,3696,423160.5,6504770.75,59539641,0.9075,0.9079,0.0057,0.8985,0.9029,0.9112,0.9159,0.0063,59539641,3696,0.8893
1,781_T2,NC_059458.1,4,7060,1765,1762,688.5458,927,1506.75,2020.25,2609,0.0196,0.013,0.0251,0,0,0.0327,0.0525,1.2789,2609,927,1e-04
2,781_T2,NC_059458.1,33,2989060,90577.5758,7271,149525.5572,68,2999,101769,524840,0.5345,0.5071,0.1413,0.2831,0.4244,0.6236,0.8142,0.2643,524840,68,0.0345
3,781_T2,NC_059458.1,28,83731636,2990415.5714,856779,4810081.8164,6042,457853,2664587,20239061,0.8944,0.8965,0.0202,0.8494,0.8808,0.905,0.9335,0.0226,20239061,6042,0.9655
1,781_T2,NC_059459.1,56,952831,17014.8393,6275.5,34335.0062,157,931.25,16189,221614,0.413,0.4392,0.1979,0.0022,0.2736,0.5689,0.7359,0.4792,221614,157,0.0115
2,781_T2,NC_059459.1,41,82215096,2005246.2439,119211,4257309.2373,86,11399,797769,16439261,0.8518,0.8479,0.047,0.7629,0.8272,0.8898,0.9451,0.0551,16439261,86,0.9885
1,781_T2,NC_059460.1,16,474874,29679.625,4751,44391.4742,189,1183.75,45615,122458,0.3791,0.3792,0.2204,0,0.185,0.5853,0.7129,0.5813,122458,189,0.0054
2,781_T2,NC_059460.1,17,87208190,5129893.5294,4364628,5416871.3637,1997,120735,8041734,18031966,0.9067,0.914,0.022,0.8592,0.8966,0.917,0.9386,0.0243,18031966,1997,0.9946
1,781_T2,NC_059461.1,5,503761,100752.2,77203,82435.3449,5035,58459,145293,217771,0.2417,0.2613,0.1397,0.0942,0.1026,0.3527,0.3976,0.5783,217771,5035,0.0052
2,781_T2,NC_059461.1,6,446710,74451.6667,37624.5,122549.6279,1372,12264,42747.75,321823,0.5797,0.5763,0.0423,0.5154,0.5632,0.607,0.6343,0.073,321823,1372,0.0046
3,781_T2,NC_059461.1,3,11797716,3932572,4339337,1257877.9923,2521645,3430491,4638035.5,4936734,0.8973,0.8971,3e-04,0.8971,0.8971,0.8973,0.8976,3e-04,4936734,2521645,0.1227
4,781_T2,NC_059461.1,9,83409551,9267727.8889,10296250,4861044.8219,1472653,6957112,11756580,15952019,0.9113,0.9099,0.0078,0.9023,0.9062,0.9151,0.9261,0.0086,15952019,1472653,0.8674
1,781_T2,NC_059462.1,11,503001,45727.3636,31810,41917.8012,747,16150,65708.5,124237,0.3809,0.4408,0.27,0.0183,0.1604,0.5704,0.8263,0.7089,124237,747,0.0085
2,781_T2,NC_059462.1,10,58856352,5885635.2,2822525.5,6420741.8864,46426,1712037.5,7974720,17359763,0.8997,0.9047,0.013,0.8733,0.8916,0.9094,0.9126,0.0145,17359763,46426,0.9915
1,781_T2,NC_059463.1,19,368799,19410.4737,385,39033.8529,154,228.5,10357.5,145961,0.3515,0.2857,0.2114,0.0051,0.1867,0.5383,0.7007,0.6012,145961,154,0.0058
2,781_T2,NC_059463.1,20,63023479,3151173.95,31668.5,6096232.4684,487,1987.25,3301110.25,25184483,0.8691,0.8687,0.0413,0.8055,0.8372,0.9059,0.932,0.0475,25184483,487,0.9942
