seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,254_T1,NC_059442.1,31,3448181,111231.6452,34702,251463.177,155,5305.5,96295,1380693,0.5261,0.5355,0.1799,0.1544,0.411,0.6229,0.9656,0.342,1380693,155,0.0198
2,254_T1,NC_059442.1,21,170369465,8112831.6667,3245666,11132034.1935,6200,1698060,9597660,44698682,0.9064,0.9071,0.0158,0.8751,0.8947,0.9188,0.9292,0.0175,44698682,6200,0.9802
1,254_T1,NC_059443.1,30,622848,20761.6,2261,67744.2707,132,981.25,10565.75,373419,0.082,0.0736,0.061,0,0.0231,0.1371,0.1844,0.7438,373419,132,0.0066
2,254_T1,NC_059443.1,47,3358011,71447.0426,4740,205361.2245,79,1267,21135,847173,0.4075,0.4186,0.0955,0.2268,0.3335,0.472,0.5987,0.2345,847173,79,0.0357
3,254_T1,NC_059443.1,19,2010685,105825.5263,58344,120967.5098,3815,28351.5,138735.5,475160,0.7804,0.791,0.043,0.699,0.757,0.8136,0.8331,0.0551,475160,3815,0.0214
4,254_T1,NC_059443.1,59,88075951,1492812.7288,134288,3281523.5806,868,15241,1141174.5,20180559,0.8904,0.8907,0.0283,0.8401,0.8663,0.9125,0.9479,0.0318,20180559,868,0.9363
1,254_T1,NC_059444.1,57,331489,5815.5965,1228,15590.6579,130,826,2467,90110,0.1284,0.1365,0.0655,0.0024,0.0732,0.1927,0.2282,0.5098,90110,130,0.0032
2,254_T1,NC_059444.1,71,822491,11584.3803,1320,34830.3651,120,666.5,4868,226419,0.4002,0.4048,0.0873,0.2474,0.3242,0.4548,0.593,0.2182,226419,120,0.0079
3,254_T1,NC_059444.1,31,507987,16386.6774,7166,17908.6706,218,3065,29690.5,69471,0.7429,0.7517,0.049,0.6363,0.7001,0.7882,0.8014,0.0659,69471,218,0.0049
4,254_T1,NC_059444.1,97,103001600,1061872.1649,31110,3778314.7746,510,10770,103075,25972141,0.8747,0.8761,0.0371,0.8118,0.8475,0.9055,0.9504,0.0425,25972141,510,0.9841
1,254_T1,NC_059445.1,35,1048109,29945.9714,3497,47901.2838,268,943.5,43693,179880,0.3221,0.2942,0.2249,0,0.1433,0.4873,0.8251,0.6984,179880,268,0.0117
2,254_T1,NC_059445.1,32,88765974,2773936.6875,1184795,3575158.0509,9345,111667,5015294.75,14886531,0.9063,0.9096,0.0256,0.8338,0.8924,0.9261,0.9452,0.0282,14886531,9345,0.9883
1,254_T1,NC_059446.1,31,2378617,76729.5806,15622,135716.0583,113,1290.5,67030.5,592484,0.3562,0.3852,0.2118,0.0126,0.1771,0.5436,0.6745,0.5947,592484,113,0.0261
2,254_T1,NC_059446.1,29,88887130,3065073.4483,1538022,5935384.8401,27550,356707,2294804,31184120,0.9103,0.9137,0.0256,0.861,0.893,0.9212,0.9785,0.0282,31184120,27550,0.9739
1,254_T1,NC_059447.1,16,584299,36518.6875,11548.5,55347.8663,666,2824.5,37852.25,210868,0.2773,0.2402,0.2079,0,0.1171,0.4584,0.6401,0.7498,210868,666,0.0061
2,254_T1,NC_059447.1,17,94718841,5571696.5294,3440549,7556102.9728,54789,1332672,5429741,30663565,0.9096,0.9136,0.0217,0.867,0.9004,0.9227,0.9597,0.0238,30663565,54789,0.9939
1,254_T1,NC_059448.1,19,668513,35184.8947,15542,55843.5546,1282,3905.5,31359.5,231592,0.246,0.1864,0.1791,0.0244,0.0788,0.4226,0.5453,0.7283,231592,1282,0.0098
2,254_T1,NC_059448.1,20,67507295,3375364.75,1072942,5444738.7613,564,132658.75,2616201.75,17913552,0.9087,0.9045,0.0354,0.8052,0.8914,0.9271,0.9594,0.039,17913552,564,0.9902
1,254_T1,NC_059449.1,52,1014870,19516.7308,3022.5,46683.5541,337,948,8943,225538,0.3983,0.3827,0.2366,0.0065,0.2554,0.5524,0.843,0.5941,225538,337,0.0356
2,254_T1,NC_059449.1,21,27506007,1309809.8571,210844,2600614.1989,4775,70297,524987,7611185,0.91,0.914,0.0191,0.8692,0.8961,0.9226,0.9412,0.021,7611185,4775,0.9644
1,254_T1,NC_059450.1,7,151036,21576.5714,7500,28305.8492,168,1375,31596,77426,0.1387,0.1212,0.0654,0.0259,0.1127,0.1963,0.2059,0.4717,77426,168,9e-04
2,254_T1,NC_059450.1,15,1273799,84919.9333,79794,93239.2928,115,6277,138402,303943,0.5401,0.5839,0.0902,0.3879,0.4676,0.6007,0.6904,0.167,303943,115,0.0079
3,254_T1,NC_059450.1,22,159394139,7245188.1364,7040807.5,6284391.8624,38675,2494814,9873573.25,22185013,0.9157,0.9198,0.0166,0.867,0.9104,0.9266,0.9364,0.0181,22185013,38675,0.9911
1,254_T1,NC_059451.1,15,760171,50678.0667,27391,58693.9324,189,3141,69482.5,181665,0.4129,0.4243,0.2358,0.0194,0.2326,0.6178,0.7272,0.5711,181665,189,0.0061
2,254_T1,NC_059451.1,16,124530790,7783174.375,2517963,15377542.8996,6272,883628.75,6576784.25,62699405,0.9171,0.9216,0.0214,0.8778,0.9072,0.9308,0.9528,0.0233,62699405,6272,0.9939
1,254_T1,NC_059452.1,14,6441531,460109.3571,11515.5,1270246.1565,141,1783.5,216107.25,4803633,0.4553,0.5341,0.2762,0,0.2425,0.582,0.8574,0.6065,4803633,141,0.058
2,254_T1,NC_059452.1,11,104570209,9506382.6364,2006072,11851031.6857,17078,1251559,14756890.5,34524719,0.9136,0.9172,0.0153,0.8828,0.9062,0.9239,0.934,0.0168,34524719,17078,0.942
1,254_T1,NC_059453.1,5,4676,935.2,571,1112.1602,93,271,892,2849,0.0238,0.026,0.0118,0.0052,0.0206,0.0318,0.0352,0.4969,2849,93,0
2,254_T1,NC_059453.1,30,780186,26006.2,5164,47132.962,108,2343.75,31069,210223,0.4492,0.4409,0.2109,0.0815,0.3003,0.5982,0.7927,0.4696,210223,108,0.0077
3,254_T1,NC_059453.1,24,99993538,4166397.4167,1331737,7970008.1125,460,220345.5,4382789.5,35840258,0.9053,0.9068,0.0239,0.8572,0.8932,0.9188,0.9427,0.0264,35840258,460,0.9922
1,254_T1,NC_059454.1,5,137658,27531.6,1142,59036.3922,873,939,1566,133138,0.0572,0.0594,0.0298,0.0234,0.0328,0.0741,0.0962,0.5214,133138,873,0.0012
2,254_T1,NC_059454.1,25,1900232,76009.28,26160,164167.8887,109,1153,94859,823357,0.507,0.5193,0.1442,0.1855,0.4137,0.602,0.8096,0.2844,823357,109,0.0167
3,254_T1,NC_059454.1,27,111975346,4147235.037,876487,5996168.9425,533,8977.5,6444415.5,20519697,0.9084,0.9143,0.0295,0.8376,0.8836,0.9298,0.9527,0.0325,20519697,533,0.9821
1,254_T1,NC_059455.1,6,36226,6037.6667,1590,11045.9759,162,1306.75,2775.5,28501,0.0223,0.0221,0.0131,0.004,0.0161,0.0269,0.0431,0.5877,28501,162,4e-04
2,254_T1,NC_059455.1,18,1357553,75419.6111,31982.5,81964.0883,210,18492.25,131118.25,263171,0.3906,0.3948,0.138,0.1388,0.3025,0.4983,0.6019,0.3532,263171,210,0.0135
3,254_T1,NC_059455.1,5,37224,7444.8,1653,9356.0678,267,1122,12675,21507,0.6748,0.6744,0.0043,0.6711,0.6715,0.6754,0.6817,0.0063,21507,267,4e-04
4,254_T1,NC_059455.1,6,3238493,539748.8333,418245,521603.819,19840,148754.5,849350,1330187,0.8389,0.8411,0.0274,0.79,0.8339,0.858,0.8657,0.0326,1330187,19840,0.0322
5,254_T1,NC_059455.1,18,95836073,5324226.2778,4194978.5,5145516.9647,2790,1200248,8098616.75,17461921,0.9184,0.9166,0.0145,0.8909,0.9078,0.9236,0.9439,0.0157,17461921,2790,0.9535
1,254_T1,NC_059456.1,18,490394,27244.1111,2274.5,52786.0266,166,309.25,37991.25,217673,0.2886,0.2761,0.1619,0.0097,0.1742,0.4113,0.5583,0.561,217673,166,0.0045
2,254_T1,NC_059456.1,8,10517,1314.625,632.5,2014.0407,101,433.5,1058.5,6227,0.7514,0.7496,0.0336,0.6922,0.7343,0.7804,0.7886,0.0448,6227,101,1e-04
3,254_T1,NC_059456.1,13,109453089,8419468.3846,7388421,7408032.0145,204205,2232727,9712900,27636168,0.9173,0.9147,0.0146,0.8922,0.9105,0.9221,0.949,0.0159,27636168,204205,0.9954
1,254_T1,NC_059457.1,19,1935692,101878.5263,4709,200496.7233,142,1209,64843.5,650091,0.4357,0.4789,0.2804,0.0359,0.1701,0.6602,0.8381,0.6436,650091,142,0.0204
2,254_T1,NC_059457.1,16,93130037,5820627.3125,2216156,8228350.9699,3696,539298.75,7596195.75,29508948,0.9024,0.9044,0.0201,0.8693,0.8867,0.9164,0.9338,0.0223,29508948,3696,0.9796
1,254_T1,NC_059458.1,5,87840,17568,2554,34425.0644,1066,1824,3264,79132,0.0305,0.0315,0.0239,0,0.0144,0.0489,0.0578,0.7815,79132,1066,0.001
2,254_T1,NC_059458.1,18,1029501,57194.5,4556.5,125921.5524,47,2369.5,34649.25,513553,0.4866,0.4919,0.1506,0.1911,0.4108,0.5778,0.7903,0.3094,513553,47,0.0119
3,254_T1,NC_059458.1,22,85720832,3896401.4545,1179920.5,6098334.6059,4532,251766.75,3640161.25,20253297,0.9047,0.9093,0.0284,0.8534,0.8947,0.9181,0.9539,0.0314,20253297,4532,0.9871
1,254_T1,NC_059459.1,48,700740,14598.75,5942,24156.159,130,1240.5,13420,134275,0.4134,0.4573,0.2239,0.0031,0.2458,0.5612,0.7852,0.5415,134275,130,0.0084
2,254_T1,NC_059459.1,31,82436054,2659227.5484,177686,5090330.3593,263,8627,1358182.5,16453999,0.8926,0.8981,0.0398,0.8148,0.8566,0.9226,0.9568,0.0446,16453999,263,0.9916
1,254_T1,NC_059460.1,17,736991,43352.4118,18185,57840.7546,189,1120,51901,177343,0.352,0.4158,0.1769,0.0027,0.1881,0.4778,0.631,0.5027,177343,189,0.0084
2,254_T1,NC_059460.1,18,86748604,4819366.8889,5465666,3695521.7253,1997,1464025.5,6735777,12351875,0.9265,0.9309,0.0172,0.889,0.9152,0.9346,0.9528,0.0186,12351875,1997,0.9916
1,254_T1,NC_059461.1,10,357017,35701.7,21780,38352.4429,395,2139.5,64426.25,97020,0.3642,0.4411,0.1958,0.0453,0.2148,0.5121,0.5606,0.5375,97020,395,0.0037
2,254_T1,NC_059461.1,11,95960471,8723679.1818,6674522,6833274.4782,4406,3217256,15988503,17709208,0.9221,0.9193,0.0164,0.8997,0.9142,0.9239,0.9656,0.0178,17709208,4406,0.9963
1,254_T1,NC_059462.1,8,197955,24744.375,3785,39629.937,148,1703,28435.75,109900,0.2925,0.2431,0.2014,0.0279,0.1576,0.4056,0.6276,0.6884,109900,148,0.0033
2,254_T1,NC_059462.1,9,59323328,6591480.8889,2641958,7279813.1425,7102,49688,11930143,17358329,0.9153,0.9173,0.0219,0.8669,0.9098,0.9267,0.9465,0.0239,17358329,7102,0.9967
1,254_T1,NC_059463.1,27,590616,21874.6667,713,45997.9233,126,237,13763,172951,0.444,0.4977,0.2206,0.0176,0.2523,0.6059,0.8142,0.4968,172951,126,0.0093
2,254_T1,NC_059463.1,24,62620566,2609190.25,994276,3383149.0185,872,8316.25,3611125.25,10897390,0.9017,0.908,0.03,0.8411,0.8791,0.9211,0.948,0.0333,10897390,872,0.9907
1,254_T1,NC_059464.1,6,181719,30286.5,2879,45757.4892,730,1266,51424,106897,0.2757,0.3248,0.1759,0,0.1731,0.4109,0.4422,0.638,106897,730,0.0035
2,254_T1,NC_059464.1,25,1081300,43252,2390,159139.8199,177,535,4654,787391,0.6781,0.6656,0.0863,0.5277,0.6224,0.7244,0.8674,0.1273,787391,177,0.0208
3,254_T1,NC_059464.1,18,50647420,2813745.5556,1316753.5,3979653.4791,3679,110362.5,3347439.25,12745952,0.9186,0.9175,0.0158,0.8834,0.9115,0.9239,0.9469,0.0172,12745952,3679,0.9757
1,254_T1,NC_059465.1,10,297265,29726.5,15258.5,37888.3715,355,4937.25,33356.75,115067,0.4,0.4423,0.1796,0.056,0.279,0.5263,0.6554,0.449,115067,355,0.0061
2,254_T1,NC_059465.1,11,48540778,4412798,4097414,4795193.6165,100,266594.5,6238189,14036619,0.9228,0.9262,0.0203,0.8878,0.9166,0.9326,0.9499,0.022,14036619,100,0.9939
1,254_T1,NC_059466.1,11,708178,64379.8182,4519,128049.3414,239,1385.5,52883.5,420358,0.403,0.3711,0.1891,0.076,0.2923,0.5484,0.6594,0.4691,420358,239,0.0131
2,254_T1,NC_059466.1,4,24613,6153.25,4535,5646.8613,1625,2162,8526.25,13918,0.8416,0.8495,0.0285,0.8006,0.8361,0.8549,0.8666,0.0339,13918,1625,5e-04
3,254_T1,NC_059466.1,8,53489466,6686183.25,1603280.5,12762597.0357,4402,534222,5398169,37670425,0.9236,0.9253,0.0123,0.9017,0.9184,0.9278,0.9442,0.0133,37670425,4402,0.9865
1,254_T1,NC_059467.1,6,10038,1673,1264,1235.0498,581,833,2103,3857,0.0155,0.0087,0.0128,0.0049,0.0072,0.0254,0.0332,0.8207,3857,581,2e-04
2,254_T1,NC_059467.1,17,910294,53546.7059,4156,140350.5862,81,1647,22746,559033,0.4041,0.4028,0.1804,0.066,0.2791,0.4859,0.7555,0.4463,559033,81,0.0165
3,254_T1,NC_059467.1,22,54394803,2472491.0455,1090049,2790293.9736,1622,65743.75,4368326.75,9059860,0.9016,0.9067,0.0413,0.809,0.8717,0.9312,0.982,0.0459,9059860,1622,0.9834
1,254_T1,NC_059468.1,2,14726,7363,7363,9806.1568,429,3896,10830,14297,0.1115,0.1115,0.0132,0.1021,0.1068,0.1161,0.1208,0.1186,14297,429,3e-04
2,254_T1,NC_059468.1,2,31778,15889,15889,18932.077,2502,9195.5,22582.5,29276,0.2396,0.2396,0.0019,0.2382,0.2389,0.2402,0.2409,0.008,29276,2502,7e-04
3,254_T1,NC_059468.1,1,1503,1503,1503,,1503,1503,1503,1503,0.3876,0.3876,,0.3876,0.3876,0.3876,0.3876,,1503,1503,0
4,254_T1,NC_059468.1,2,4475,2237.5,2237.5,2443.0539,510,1373.75,3101.25,3965,0.5432,0.5432,8e-04,0.5426,0.5429,0.5434,0.5437,0.0014,3965,510,1e-04
5,254_T1,NC_059468.1,2,1374,687,687,325.2691,457,572,802,917,0.6456,0.6456,0.0082,0.6398,0.6427,0.6485,0.6514,0.0127,917,457,0
6,254_T1,NC_059468.1,2,6973,3486.5,3486.5,1839.1847,2186,2836.25,4136.75,4787,0.8273,0.8273,0.0118,0.819,0.8231,0.8314,0.8356,0.0142,4787,2186,2e-04
7,254_T1,NC_059468.1,2,456740,228370,228370,310632.009,8720,118545,338195,448020,0.8902,0.8902,0.0033,0.8879,0.889,0.8913,0.8925,0.0037,448020,8720,0.0101
8,254_T1,NC_059468.1,5,44644573,8928914.6,5970773,12485281.0603,12430,26274,8359212,30275884,0.9044,0.9072,0.005,0.8989,0.899,0.9079,0.9091,0.0056,30275884,12430,0.9879
9,254_T1,NC_059468.1,1,28384,28384,28384,,28384,28384,28384,28384,0.9403,0.9403,,0.9403,0.9403,0.9403,0.9403,,28384,28384,6e-04
1,254_T1,NC_059469.1,1,138018,138018,138018,,138018,138018,138018,138018,0.3295,0.3295,,0.3295,0.3295,0.3295,0.3295,,138018,138018,0.0033
2,254_T1,NC_059469.1,1,2277,2277,2277,,2277,2277,2277,2277,0.5429,0.5429,,0.5429,0.5429,0.5429,0.5429,,2277,2277,1e-04
3,254_T1,NC_059469.1,1,278237,278237,278237,,278237,278237,278237,278237,0.902,0.902,,0.902,0.902,0.902,0.902,,278237,278237,0.0067
4,254_T1,NC_059469.1,2,40864659,20432329.5,20432329.5,1411853.947,19433998,19933163.75,20931495.25,21430661,0.9209,0.9209,0.0017,0.9197,0.9203,0.9216,0.9222,0.0019,21430661,19433998,0.9899
1,254_T1,NC_059470.1,1,30644,30644,30644,,30644,30644,30644,30644,0.0042,0.0042,,0.0042,0.0042,0.0042,0.0042,,30644,30644,7e-04
2,254_T1,NC_059470.1,1,254,254,254,,254,254,254,254,0.1682,0.1682,,0.1682,0.1682,0.1682,0.1682,,254,254,0
3,254_T1,NC_059470.1,1,5376,5376,5376,,5376,5376,5376,5376,0.2156,0.2156,,0.2156,0.2156,0.2156,0.2156,,5376,5376,1e-04
4,254_T1,NC_059470.1,1,628855,628855,628855,,628855,628855,628855,628855,0.3797,0.3797,,0.3797,0.3797,0.3797,0.3797,,628855,628855,0.0147
5,254_T1,NC_059470.1,1,157,157,157,,157,157,157,157,0.4375,0.4375,,0.4375,0.4375,0.4375,0.4375,,157,157,0
6,254_T1,NC_059470.1,1,26156,26156,26156,,26156,26156,26156,26156,0.8571,0.8571,,0.8571,0.8571,0.8571,0.8571,,26156,26156,6e-04
7,254_T1,NC_059470.1,1,4530628,4530628,4530628,,4530628,4530628,4530628,4530628,0.8854,0.8854,,0.8854,0.8854,0.8854,0.8854,,4530628,4530628,0.1062
8,254_T1,NC_059470.1,1,733220,733220,733220,,733220,733220,733220,733220,0.8932,0.8932,,0.8932,0.8932,0.8932,0.8932,,733220,733220,0.0172
9,254_T1,NC_059470.1,2,36703825,18351912.5,18351912.5,25933942.352,13846,9182879.25,27520945.75,36689979,0.9203,0.9203,0.0059,0.9161,0.9182,0.9224,0.9245,0.0064,36689979,13846,0.8604
