seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,865_T2,NC_059442.1,28,2203550,78698.2143,25798,118235.8164,155,2313.25,83992.75,411632,0.4941,0.5024,0.1509,0.1743,0.3937,0.5918,0.7851,0.3053,411632,155,0.0127
2,865_T2,NC_059442.1,23,171601771,7460946.5652,2820325,9841424.0545,6200,1249119.5,12382938,37607779,0.8988,0.9025,0.0218,0.8509,0.8828,0.9099,0.9459,0.0243,37607779,6200,0.9873
1,865_T2,NC_059443.1,30,164262,5475.4,1761,9262.0931,132,729.25,3650,32954,0.0771,0.0759,0.0582,0,0.017,0.1257,0.1851,0.7543,32954,132,0.0017
2,865_T2,NC_059443.1,64,1351658,21119.6562,4965,41231.7759,81,1344.75,26632.75,246859,0.4093,0.4219,0.1062,0.1964,0.3362,0.4908,0.6332,0.2594,246859,81,0.0143
3,865_T2,NC_059443.1,93,93030598,1000329.0108,58216,2601074.69,1165,17543,479781,15519742,0.8443,0.8524,0.0581,0.6927,0.8115,0.8877,0.9549,0.0688,15519742,1165,0.984
1,865_T2,NC_059444.1,47,238403,5072.4043,862,16052.3349,141,675.5,1334,90110,0.1094,0.101,0.0599,0.0094,0.0658,0.1644,0.2069,0.5474,90110,141,0.0023
2,865_T2,NC_059444.1,97,1249064,12876.9485,1674,46858.131,71,850,4156,339405,0.4033,0.4007,0.1041,0.2134,0.3198,0.4743,0.6366,0.2582,339405,71,0.0119
3,865_T2,NC_059444.1,111,19353438,174355.2973,18016,841772.1512,94,6373,51076.5,7714801,0.8059,0.8096,0.0555,0.6646,0.7699,0.8464,0.9298,0.0689,7714801,94,0.1846
4,865_T2,NC_059444.1,23,84005773,3652424.913,587914,7245085.9587,2585,34153,2808304,31195783,0.8997,0.9,0.0064,0.8896,0.8953,0.9035,0.9126,0.0071,31195783,2585,0.8012
1,865_T2,NC_059445.1,33,972312,29464,5368,45300.4348,263,1553,46536,180046,0.3495,0.3759,0.2122,0.0167,0.1686,0.4729,0.7584,0.6071,180046,263,0.0108
2,865_T2,NC_059445.1,30,88955801,2965193.3667,1241021,3901241.9819,7633,124576.75,5273113.25,16666266,0.8899,0.8891,0.022,0.8604,0.874,0.8991,0.9471,0.0247,16666266,7633,0.9892
1,865_T2,NC_059446.1,30,1235095,41169.8333,14803.5,56457.9462,113,1200.75,63346,208061,0.3497,0.3692,0.2126,0.0179,0.1689,0.52,0.7559,0.6081,208061,113,0.0135
2,865_T2,NC_059446.1,28,90265117,3223754.1786,1242935,6090996.0191,9448,406084.75,3137467.75,31161005,0.8922,0.8933,0.0235,0.8403,0.8761,0.9075,0.9608,0.0263,31161005,9448,0.9865
1,865_T2,NC_059447.1,17,1167268,68662.8235,36688,113024.3486,947,5937,91849,469556,0.3162,0.2798,0.2253,0.0138,0.1557,0.5348,0.6443,0.7126,469556,947,0.0123
2,865_T2,NC_059447.1,18,93998453,5222136.2778,3545317.5,6712054.0032,54788,1205632.25,5833376.5,27620604,0.8902,0.8967,0.0293,0.8297,0.8786,0.9063,0.9475,0.0329,27620604,54788,0.9877
1,865_T2,NC_059448.1,20,1098770,54938.5,15308,75485.3337,679,1386.5,97228.5,231592,0.2846,0.3295,0.1819,0.041,0.0804,0.4196,0.5662,0.6391,231592,679,0.016
2,865_T2,NC_059448.1,21,67365652,3207888.1905,965168,5679242.9965,564,162292,2152702,20693405,0.8883,0.888,0.0303,0.8388,0.8704,0.8991,0.965,0.0341,20693405,564,0.984
1,865_T2,NC_059449.1,61,811753,13307.4262,2805,51635.8469,138,845,5041,381455,0.4287,0.4222,0.2154,0,0.2661,0.6175,0.8061,0.5024,381455,138,0.0286
2,865_T2,NC_059449.1,24,27581877,1149244.875,309870.5,1875177.8807,571,61347,1087992.5,7549551,0.8701,0.8743,0.0266,0.8291,0.8442,0.8908,0.9236,0.0306,7549551,571,0.9714
1,865_T2,NC_059450.1,20,1207705,60385.25,45170,68498.9173,103,1763.25,87194,207132,0.3824,0.4369,0.2262,0.0083,0.1976,0.585,0.6838,0.5916,207132,103,0.0075
2,865_T2,NC_059450.1,18,159561935,8864551.9444,6462398,8383345.9395,80776,2469762,14219572,27856800,0.9081,0.9082,0.0141,0.8853,0.8978,0.9126,0.9416,0.0155,27856800,80776,0.9925
1,865_T2,NC_059451.1,20,1830699,91534.95,70164.5,78459.0898,503,21719.5,162931.75,234069,0.4469,0.4807,0.2101,0.0131,0.3722,0.5671,0.8186,0.4702,234069,503,0.0146
2,865_T2,NC_059451.1,19,123184077,6483372.4737,4797776,5244384.2645,618058,3142633.5,10012837.5,19538419,0.9062,0.9149,0.0197,0.8642,0.8976,0.9189,0.9288,0.0217,19538419,618058,0.9854
1,865_T2,NC_059452.1,28,8785414,313764.7857,27561.5,581663.5289,141,4463.25,260309,2005844,0.5291,0.5674,0.228,0,0.4462,0.6642,0.837,0.431,2005844,141,0.0792
2,865_T2,NC_059452.1,19,102154878,5376572.5263,2669015,7087028.804,20428,928514.5,6438001,27946559,0.9067,0.9032,0.0192,0.8737,0.8946,0.9192,0.9468,0.0212,27946559,20428,0.9208
1,865_T2,NC_059453.1,40,906514,22662.85,3234.5,59828.9015,93,1887.25,11844.75,319147,0.4283,0.4769,0.2494,0.0064,0.2391,0.5753,0.8155,0.5822,319147,93,0.009
2,865_T2,NC_059453.1,25,100200948,4008037.92,798555,7929849.0472,601,66730,4676741,35699177,0.8858,0.8833,0.024,0.8412,0.8674,0.9046,0.9228,0.0271,35699177,601,0.991
1,865_T2,NC_059454.1,24,1067780,44490.8333,6103,84476.2869,143,1146.75,54172.5,392854,0.3933,0.4202,0.2052,0.0387,0.2352,0.5481,0.7796,0.5217,392854,143,0.0094
2,865_T2,NC_059454.1,6,37002,6167,5638.5,5907.8438,470,1356.5,8679.25,15633,0.8471,0.8457,0.0091,0.8361,0.8413,0.8526,0.8603,0.0107,15633,470,3e-04
3,865_T2,NC_059454.1,15,112947639,7529842.6,4424305,7948987.5852,7783,175402,11154642,23629207,0.9048,0.9018,0.0138,0.8756,0.8978,0.9168,0.924,0.0152,23629207,7783,0.9903
1,865_T2,NC_059455.1,24,2010943,83789.2917,12368,202101.9857,162,3230.75,27867.25,914806,0.3939,0.3915,0.2705,0.0174,0.1381,0.6245,0.8173,0.6866,914806,162,0.0199
2,865_T2,NC_059455.1,19,99078366,5214650.8421,4025270,5664855.4895,2384,194647,6986405,17465575,0.8994,0.9024,0.0231,0.8614,0.8824,0.9139,0.9406,0.0257,17465575,2384,0.9801
1,865_T2,NC_059456.1,22,677577,30798.9545,1779.5,52090.2705,79,373,50769.75,217606,0.3343,0.3225,0.1545,0.099,0.2071,0.4662,0.5852,0.4623,217606,79,0.0062
2,865_T2,NC_059456.1,9,10310,1145.5556,496,2053.6628,158,303,616,6590,0.7699,0.7472,0.044,0.7228,0.7377,0.8011,0.8528,0.0572,6590,158,1e-04
3,865_T2,NC_059456.1,14,109302355,7807311.0714,8009468.5,5073067.1909,1922172,4432118.25,9893996.5,21288163,0.9072,0.9046,0.0142,0.8762,0.9016,0.9165,0.9326,0.0157,21288163,1922172,0.9937
1,865_T2,NC_059457.1,19,1846481,97183.2105,1665,274048.8383,147,1106,43313.5,1171637,0.4152,0.4712,0.2714,0,0.1361,0.651,0.7269,0.6536,1171637,147,0.0194
2,865_T2,NC_059457.1,20,93240270,4662013.5,1201245,7764733.5081,3696,27546.5,5074580,30460935,0.887,0.898,0.0301,0.8278,0.8673,0.911,0.9252,0.0339,30460935,3696,0.9806
1,865_T2,NC_059458.1,31,2504075,80776.6129,5092,144116.427,45,2727,92139,513577,0.4059,0.4566,0.1782,0.0202,0.3373,0.5378,0.659,0.439,513577,45,0.0289
2,865_T2,NC_059458.1,32,84108000,2628375,1720245,4165885.0322,3260,227488.25,3001224,20238120,0.8857,0.8918,0.0305,0.8088,0.8635,0.906,0.9416,0.0345,20238120,3260,0.9711
1,865_T2,NC_059459.1,10,179249,17924.9,12589,22646.7165,525,1399,16232.5,61337,0.1106,0.1237,0.0816,0.002,0.0273,0.1894,0.1936,0.7378,61337,525,0.0022
2,865_T2,NC_059459.1,37,635081,17164.3514,2532,38583.097,146,1251,15405,221576,0.4663,0.4589,0.0842,0.2897,0.4078,0.5234,0.6137,0.1806,221576,146,0.0076
3,865_T2,NC_059459.1,46,82440105,1792176.1957,72894.5,4035578.3455,87,5898.75,1079727.25,16439284,0.8441,0.863,0.0749,0.6755,0.795,0.9046,0.9558,0.0888,16439284,87,0.9902
1,865_T2,NC_059460.1,18,474327,26351.5,1521,50545.7502,122,665.25,16069.25,172925,0.4005,0.4205,0.2098,0,0.2163,0.5647,0.7967,0.5239,172925,122,0.0054
2,865_T2,NC_059460.1,17,87249096,5132299.7647,4364628,6376953.7551,2140,125695,6859798,26080159,0.9074,0.9082,0.0193,0.8733,0.8913,0.9198,0.9354,0.0213,26080159,2140,0.9946
1,865_T2,NC_059461.1,7,535139,76448.4286,66489,72272.1769,395,31277,93965,217771,0.2303,0.2231,0.1513,0.047,0.0984,0.38,0.3852,0.6568,217771,395,0.0056
2,865_T2,NC_059461.1,5,558009,111601.8,5266,149333.6823,399,1998,273630,276716,0.6297,0.6435,0.0353,0.5877,0.6,0.6438,0.6738,0.056,276716,399,0.0058
3,865_T2,NC_059461.1,13,95058830,7312217.6923,4188488,6742933.0723,4530,2221638,9845756,20599527,0.913,0.915,0.011,0.8975,0.906,0.9171,0.9397,0.012,20599527,4530,0.9886
1,865_T2,NC_059462.1,11,287640,26149.0909,7733,35811.7996,137,2166.5,33669.5,109900,0.3369,0.2593,0.2038,0.032,0.1871,0.4989,0.6667,0.6049,109900,137,0.0048
2,865_T2,NC_059462.1,12,59082374,4923531.1667,2037275.5,6504680.7951,7102,43644.5,8745016,17368771,0.8995,0.9033,0.0261,0.8429,0.8926,0.9097,0.9487,0.029,17368771,7102,0.9952
1,865_T2,NC_059463.1,17,481552,28326.5882,435,58135.8073,150,261,25629,210273,0.3147,0.2914,0.1782,0.006,0.1982,0.4251,0.6892,0.5664,210273,150,0.0076
2,865_T2,NC_059463.1,18,63137688,3507649.3333,9325.5,5221719.1339,486,1283.75,6029245.5,18149408,0.8705,0.8726,0.0378,0.7946,0.8435,0.9,0.9265,0.0434,18149408,486,0.9924
1,865_T2,NC_059464.1,24,673652,28068.8333,2895,43837.3552,178,729.25,33364.75,135177,0.5626,0.5656,0.1907,0.0088,0.4924,0.6384,0.8587,0.339,135177,178,0.013
2,865_T2,NC_059464.1,15,51336802,3422453.4667,2147434,4205786.6747,1202,265871,5204113,13320314,0.9045,0.9054,0.0149,0.8764,0.8995,0.9136,0.9345,0.0165,13320314,1202,0.987
1,865_T2,NC_059465.1,12,528964,44080.3333,18729.5,72920.0196,355,4812,45100.25,259547,0.4225,0.4382,0.1779,0.0799,0.3139,0.5538,0.6733,0.4211,259547,355,0.0108
2,865_T2,NC_059465.1,13,48400582,3723121.6923,1240737,4456938.2218,2314,33017,7291067,11049287,0.9149,0.9127,0.0251,0.8647,0.9078,0.9254,0.9641,0.0274,11049287,2314,0.9892
1,865_T2,NC_059466.1,16,860625,53789.0625,4062,116829.1974,618,1353.75,28512.5,420358,0.5562,0.5682,0.1716,0.2368,0.4646,0.643,0.8496,0.3085,420358,618,0.016
2,865_T2,NC_059466.1,13,52846961,4065150.8462,1578399,5116193.3096,293,4381,7052773,13254613,0.9152,0.9167,0.0212,0.8755,0.9071,0.924,0.9558,0.0232,13254613,293,0.984
1,865_T2,NC_059467.1,6,9515,1585.8333,1264,1200.9489,581,833,1710.75,3857,0.0144,0.0153,0.0106,0,0.0067,0.0222,0.0271,0.7382,3857,581,2e-04
2,865_T2,NC_059467.1,20,557106,27855.3,4841,71946.6701,177,1640.75,15884,316440,0.4679,0.444,0.1652,0.1257,0.36,0.5794,0.7708,0.3531,316440,177,0.01
3,865_T2,NC_059467.1,21,54975894,2617899.7143,1995533,2755541.7295,3871,83554,3740163,9505986,0.8852,0.8956,0.0344,0.8122,0.8711,0.9096,0.9322,0.0389,9505986,3871,0.9898
1,865_T2,NC_059468.1,2,15109,7554.5,7554.5,9535.3349,812,4183.25,10925.75,14297,0.1472,0.1472,0.0012,0.1463,0.1467,0.1476,0.148,0.0082,14297,812,3e-04
2,865_T2,NC_059468.1,3,30730,10243.3333,11072,8678.7221,1180,6126,14775,18478,0.2433,0.2487,0.0408,0.2,0.2244,0.2649,0.2811,0.1677,18478,1180,7e-04
3,865_T2,NC_059468.1,4,4885,1221.25,346,1867.5593,180,182.25,1385,4013,0.5275,0.5167,0.0793,0.4423,0.4969,0.5473,0.6341,0.1504,4013,180,1e-04
4,865_T2,NC_059468.1,3,1183451,394483.6667,5301,675603.7299,3547,4424,589952,1174603,0.8174,0.8254,0.0233,0.7911,0.8083,0.8305,0.8356,0.0285,1174603,3547,0.0262
5,865_T2,NC_059468.1,2,470007,235003.5,235003.5,314766.4623,12430,123716.75,346290.25,457577,0.866,0.866,0.0018,0.8647,0.8654,0.8666,0.8673,0.0021,457577,12430,0.0104
6,865_T2,NC_059468.1,5,43475990,8695198,5861938,11677242.5191,28384,2476898,6007669,29101101,0.8964,0.8962,0.002,0.8945,0.8953,0.8965,0.8997,0.0022,29101101,28384,0.9623
1,865_T2,NC_059469.1,1,304914,304914,304914,,304914,304914,304914,304914,0.39,0.39,,0.39,0.39,0.39,0.39,,304914,304914,0.0074
2,865_T2,NC_059469.1,1,85332,85332,85332,,85332,85332,85332,85332,0.5615,0.5615,,0.5615,0.5615,0.5615,0.5615,,85332,85332,0.0021
3,865_T2,NC_059469.1,1,2278,2278,2278,,2278,2278,2278,2278,0.5871,0.5871,,0.5871,0.5871,0.5871,0.5871,,2278,2278,1e-04
4,865_T2,NC_059469.1,1,296804,296804,296804,,296804,296804,296804,296804,0.6924,0.6924,,0.6924,0.6924,0.6924,0.6924,,296804,296804,0.0072
5,865_T2,NC_059469.1,1,278237,278237,278237,,278237,278237,278237,278237,0.8814,0.8814,,0.8814,0.8814,0.8814,0.8814,,278237,278237,0.0067
6,865_T2,NC_059469.1,2,36186959,18093479.5,18093479.5,1861163.7379,16777438,17435458.75,18751500.25,19409521,0.9138,0.9138,0,0.9138,0.9138,0.9138,0.9139,0,19409521,16777438,0.8747
7,865_T2,NC_059469.1,1,2914562,2914562,2914562,,2914562,2914562,2914562,2914562,0.919,0.919,,0.919,0.919,0.919,0.919,,2914562,2914562,0.0704
8,865_T2,NC_059469.1,1,1303949,1303949,1303949,,1303949,1303949,1303949,1303949,0.9285,0.9285,,0.9285,0.9285,0.9285,0.9285,,1303949,1303949,0.0315
1,865_T2,NC_059470.1,1,47308,47308,47308,,47308,47308,47308,47308,0.0037,0.0037,,0.0037,0.0037,0.0037,0.0037,,47308,47308,0.0011
2,865_T2,NC_059470.1,1,5375,5375,5375,,5375,5375,5375,5375,0.1474,0.1474,,0.1474,0.1474,0.1474,0.1474,,5375,5375,1e-04
3,865_T2,NC_059470.1,1,254,254,254,,254,254,254,254,0.1954,0.1954,,0.1954,0.1954,0.1954,0.1954,,254,254,0
4,865_T2,NC_059470.1,1,116,116,116,,116,116,116,116,0.2872,0.2872,,0.2872,0.2872,0.2872,0.2872,,116,116,0
5,865_T2,NC_059470.1,1,26081,26081,26081,,26081,26081,26081,26081,0.8296,0.8296,,0.8296,0.8296,0.8296,0.8296,,26081,26081,6e-04
6,865_T2,NC_059470.1,1,762340,762340,762340,,762340,762340,762340,762340,0.8873,0.8873,,0.8873,0.8873,0.8873,0.8873,,762340,762340,0.0177
7,865_T2,NC_059470.1,2,42190606,21095303,21095303,29813682.404,13846,10554574.5,31636031.5,42176760,0.8935,0.8935,6e-04,0.8931,0.8933,0.8937,0.8939,6e-04,42176760,13846,0.9804
