seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,830_T2,NC_059442.1,38,20047191,527557.6579,33081,1869645.3294,48,2033,196448.25,10674722,0.5676,0.5683,0.1807,0.2078,0.4524,0.6484,0.9589,0.3184,10674722,48,0.1158
2,830_T2,NC_059442.1,23,153059847,6654775.9565,2828388,7838085.7635,6200,1449880.5,8812214.5,24498659,0.8939,0.8982,0.0135,0.8631,0.8834,0.9038,0.9187,0.0151,24498659,6200,0.8842
1,830_T2,NC_059443.1,26,219007,8423.3462,1599,24463.5819,165,586,2863,123945,0.0554,0.0415,0.0448,0,0.0141,0.0969,0.1329,0.8093,123945,165,0.0023
2,830_T2,NC_059443.1,80,2114586,26432.325,7895,69542.3741,127,2343,19716.25,458515,0.4068,0.4192,0.1333,0.1497,0.3056,0.5012,0.7002,0.3276,458515,127,0.0224
3,830_T2,NC_059443.1,95,91999884,968419.8316,66372,2396850.1926,681,21180,478467,15484291,0.8392,0.8469,0.054,0.7106,0.7988,0.8799,0.9509,0.0643,15484291,681,0.9753
1,830_T2,NC_059444.1,136,1104391,8120.5221,1404,21960.3817,71,771.75,4913,166639,0.3157,0.3278,0.1739,0.0073,0.1773,0.442,0.6733,0.5508,166639,71,0.0105
2,830_T2,NC_059444.1,120,103719142,864326.1833,25055,3590623.1799,510,8636.5,94251,31195783,0.8187,0.8243,0.0582,0.6826,0.7767,0.8632,0.9197,0.0711,31195783,510,0.9895
1,830_T2,NC_059445.1,9,222070,24674.4444,2340,58839.6112,474,2315,4205,180046,0.0462,0.0475,0.0248,0.0149,0.0224,0.0632,0.0884,0.5359,180046,474,0.0025
2,830_T2,NC_059445.1,19,766156,40324,4183,65785.2085,118,1207,58314.5,258922,0.3232,0.3018,0.1203,0.1361,0.228,0.4129,0.5378,0.3722,258922,118,0.0085
3,830_T2,NC_059445.1,2,26270,13135,13135,17943.5417,447,6791,19479,25823,0.7722,0.7722,0.0078,0.7667,0.7694,0.7749,0.7777,0.0101,25823,447,3e-04
4,830_T2,NC_059445.1,27,89232450,3304905.5556,1211145,4408655.036,8999,126580.5,5022491.5,16666229,0.8785,0.8792,0.0215,0.8432,0.8611,0.8918,0.9228,0.0245,16666229,8999,0.9888
1,830_T2,NC_059446.1,26,1971047,75809.5,26328.5,123110.4209,113,1404.75,111318,558897,0.2891,0.3209,0.1868,0.0064,0.0948,0.4088,0.6214,0.6459,558897,113,0.0215
2,830_T2,NC_059446.1,26,89518524,3443020.1538,1655459.5,6174997.1028,10337,685864,3791968,31184917,0.8767,0.8884,0.0294,0.8177,0.8515,0.8958,0.917,0.0335,31184917,10337,0.9785
1,830_T2,NC_059447.1,4,225083,56270.75,6489,103149.6209,1237,2080.75,60679,210868,0.0433,0.0422,0.0109,0.0331,0.0348,0.0508,0.0559,0.2526,210868,1237,0.0024
2,830_T2,NC_059447.1,10,517112,51711.2,38868.5,43193.8496,2984,21145,79192.25,139178,0.3573,0.3163,0.1639,0.1607,0.2211,0.4524,0.6401,0.4586,139178,2984,0.0054
3,830_T2,NC_059447.1,3,6205422,2068474,80674,3465411.8315,54789,67731.5,3075316.5,6069959,0.8482,0.8484,0.0026,0.8455,0.8469,0.8495,0.8506,0.003,6069959,54789,0.0651
4,830_T2,NC_059447.1,4,37537069,9384267.25,6248514.5,6654450.6638,5683013,6024929,9607852.75,19357027,0.8801,0.88,0.0051,0.8747,0.8765,0.8836,0.8857,0.0058,19357027,5683013,0.3939
5,830_T2,NC_059447.1,8,50809536,6351192,2635584.5,10073473.6939,700538,1217573.5,5376507.5,30664939,0.9015,0.9004,0.0047,0.8962,0.8985,0.9031,0.91,0.0053,30664939,700538,0.5332
1,830_T2,NC_059448.1,23,1113259,48402.5652,5558,71273.0899,181,1050.5,85789.5,231592,0.3,0.2944,0.1921,0,0.109,0.4451,0.6128,0.6402,231592,181,0.0163
2,830_T2,NC_059448.1,24,67281918,2803413.25,1038627.5,3935267.5248,564,208347.75,3337681.5,15102958,0.8761,0.8758,0.0291,0.8062,0.8669,0.8851,0.9502,0.0332,15102958,564,0.9837
1,830_T2,NC_059449.1,61,946196,15511.4098,2863,39477.4477,199,1354,5944,176122,0.4127,0.4038,0.204,0.0102,0.3069,0.5681,0.773,0.4944,176122,199,0.0332
2,830_T2,NC_059449.1,24,27552232,1148009.6667,143667,2443729.688,4212,61347,374557.25,7624919,0.8724,0.8773,0.032,0.8146,0.8528,0.892,0.9468,0.0367,7624919,4212,0.9668
1,830_T2,NC_059450.1,20,1316531,65826.55,31758.5,83678.6428,65,970.75,99457,281227,0.4079,0.4673,0.2208,0.0101,0.2877,0.5693,0.7128,0.5413,281227,65,0.0082
2,830_T2,NC_059450.1,20,159197609,7959880.45,6414861,8727181.6861,7211,520094.25,11549856,29785278,0.8908,0.8937,0.0189,0.8498,0.8868,0.9003,0.9257,0.0212,29785278,7211,0.9918
1,830_T2,NC_059451.1,21,1514013,72095.8571,44065,85637.2429,228,875,146593,244969,0.4817,0.4951,0.2032,0.0039,0.343,0.6288,0.8352,0.4218,244969,228,0.0121
2,830_T2,NC_059451.1,18,123423838,6856879.8889,4878253,6189787.5379,381821,1497038.25,9465932.5,21838782,0.8986,0.9024,0.0175,0.8606,0.8891,0.909,0.9246,0.0195,21838782,381821,0.9879
1,830_T2,NC_059452.1,21,11579325,551396.4286,16829,1332732.666,161,4119,126136,5295728,0.4934,0.5228,0.2511,0,0.3759,0.6491,0.839,0.5088,5295728,161,0.1043
2,830_T2,NC_059452.1,14,99476171,7105440.7857,4309508,7105505.7483,17078,1520568,10186483,20718192,0.8966,0.9021,0.0192,0.8647,0.8842,0.9056,0.9346,0.0215,20718192,17078,0.8957
1,830_T2,NC_059453.1,16,156311,9769.4375,2791,16903.5163,93,850.5,9831,65570,0.1081,0.096,0.0757,0.0043,0.047,0.159,0.2381,0.7004,65570,93,0.0015
2,830_T2,NC_059453.1,11,117319,10665.3636,3640,17437.8672,207,2861,8544,60846,0.543,0.55,0.1409,0.3733,0.3965,0.636,0.7598,0.2595,60846,207,0.0012
3,830_T2,NC_059453.1,22,100963233,4589237.8636,1091417.5,7833890.0987,125,64338.5,5440978,31271789,0.8714,0.8754,0.0322,0.8031,0.8517,0.892,0.926,0.0369,31271789,125,0.9973
1,830_T2,NC_059454.1,28,1994587,71235.25,38099,88929.5483,364,1047.75,100687.25,283960,0.4025,0.418,0.1913,0.0276,0.3131,0.5443,0.6874,0.4753,283960,364,0.0176
2,830_T2,NC_059454.1,23,111283224,4838401.0435,1810525,6994704.8942,681,12714.5,7390174.5,23567065,0.8875,0.8936,0.0296,0.8204,0.8807,0.9088,0.9307,0.0334,23567065,681,0.9824
1,830_T2,NC_059455.1,28,5187301,185260.75,10040,479735.7082,162,2058.25,105877.75,2391950,0.417,0.4467,0.2505,0.0105,0.2681,0.6049,0.8235,0.6006,2391950,162,0.0511
2,830_T2,NC_059455.1,19,96245382,5065546.4211,3797994,5405129.6963,3901,192792.5,7770524.5,17461735,0.8914,0.8956,0.0209,0.8518,0.8781,0.9053,0.9267,0.0234,17461735,3901,0.9489
1,830_T2,NC_059456.1,35,1957479,55927.9714,4592,127567.5363,69,547.5,56207,655375,0.4799,0.4823,0.2168,0.0645,0.3315,0.6474,0.8078,0.4517,655375,69,0.0178
2,830_T2,NC_059456.1,20,107873873,5393693.65,5767329.5,3631925.6471,202151,1838270,8844992.75,11802973,0.8999,0.9038,0.0162,0.8726,0.8897,0.912,0.9263,0.018,11802973,202151,0.9822
1,830_T2,NC_059457.1,6,33244,5540.6667,2174,7892.6482,812,1265.25,4954,21241,0.0575,0.0434,0.0559,0.0045,0.02,0.0751,0.1557,0.9732,21241,812,3e-04
2,830_T2,NC_059457.1,17,5034058,296121.0588,2220,677951.8894,166,1267,370393,2754638,0.5596,0.5788,0.1406,0.3189,0.4739,0.6213,0.8155,0.2512,2754638,166,0.0529
