seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,79_T1,NC_059442.1,30,2129825,70994.1667,19114,111732.2901,115,4004.75,80068.25,423995,0.5274,0.5323,0.1524,0.192,0.4436,0.634,0.7968,0.2891,423995,115,0.0123
2,79_T1,NC_059442.1,12,21605991,1800499.25,896489.5,2148348.8933,343,29722.75,2982623.5,5922452,0.9026,0.8961,0.0486,0.8278,0.8706,0.9426,0.9774,0.0538,5922452,343,0.1245
3,79_T1,NC_059442.1,12,149833447,12486120.5833,6705700.5,14902722.8934,6200,4497669.5,13018690.5,54741491,0.9188,0.918,0.0042,0.9124,0.9158,0.9226,0.9247,0.0046,54741491,6200,0.8632
1,79_T1,NC_059443.1,32,258631,8082.2188,1734,22578.575,132,478.5,2955.25,123945,0.056,0.0407,0.0434,0.003,0.0175,0.0984,0.1424,0.775,123945,132,0.0027
2,79_T1,NC_059443.1,71,2141323,30159.4789,4751,99484.7266,93,1182.5,13786.5,720456,0.4247,0.4206,0.122,0.1745,0.3425,0.5048,0.7057,0.2871,720456,93,0.0227
3,79_T1,NC_059443.1,94,91920988,977882.8511,68106,2379009.6766,854,21716.75,540760.75,15703390,0.8633,0.8714,0.0548,0.7333,0.8294,0.9037,0.9493,0.0634,15703390,854,0.9746
1,79_T1,NC_059444.1,31,358524,11565.2903,874,28519.6078,141,618,1651,122027,0.0729,0.0633,0.0458,0,0.0355,0.1162,0.1478,0.6287,122027,141,0.0034
2,79_T1,NC_059444.1,108,717516,6643.6667,1707.5,25578.4292,71,951.75,4966.5,229220,0.4147,0.4082,0.141,0.151,0.3052,0.5127,0.7272,0.3399,229220,71,0.0068
3,79_T1,NC_059444.1,120,103694178,864118.15,24052,3984522.3224,771,9229.25,95121.75,37116947,0.852,0.856,0.0483,0.7366,0.8171,0.8865,0.9477,0.0567,37116947,771,0.9897
1,79_T1,NC_059445.1,15,448185,29879,3498,52330.2276,474,1744,37667,179880,0.1124,0.087,0.0755,0.0055,0.0605,0.1837,0.2411,0.6718,179880,474,0.005
