seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,751_T2,NC_059442.1,38,13197241,347295.8158,52789.5,1033655.3758,155,3449,230723.5,5966027,0.5437,0.5645,0.1799,0.1827,0.4353,0.6542,0.8447,0.3308,5966027,155,0.076
2,751_T2,NC_059442.1,25,160532677,6421307.08,3828330,9048681.6738,6200,1935820,5544337,41552109,0.9012,0.8998,0.015,0.8693,0.8939,0.9102,0.9314,0.0166,41552109,6200,0.924
1,751_T2,NC_059443.1,26,319259,12279.1923,1642,45705.4217,132,525,2809,234198,0.049,0.0346,0.0392,0,0.0132,0.0918,0.1117,0.8,234198,132,0.0034
2,751_T2,NC_059443.1,79,1925024,24367.3924,5008,64737.118,108,1779,20293,448831,0.4013,0.4087,0.1318,0.1331,0.3123,0.499,0.7035,0.3283,448831,108,0.0204
3,751_T2,NC_059443.1,94,91995959,978680.4149,74673.5,2466006.4662,767,17612.25,477582.5,15519742,0.8456,0.8515,0.0519,0.7128,0.8076,0.8809,0.9463,0.0614,15519742,767,0.9762
1,751_T2,NC_059444.1,130,1003031,7715.6231,1472,21679.8386,104,804.75,4257.25,142877,0.3054,0.3278,0.1608,0.0111,0.1851,0.4365,0.6271,0.5266,142877,104,0.0096
2,751_T2,NC_059444.1,120,103939219,866160.1583,25779.5,3460578.5134,140,7624.25,95193,25971301,0.8168,0.8201,0.0604,0.6808,0.7722,0.8658,0.9256,0.074,25971301,140,0.9904
1,751_T2,NC_059445.1,11,267493,24317.5455,2757,54798.0526,239,2357,4590,179880,0.0731,0.065,0.0352,0.0237,0.0504,0.0865,0.1429,0.4821,179880,239,0.003
2,751_T2,NC_059445.1,25,898562,35942.48,6283,47607.5651,135,1096,63991,146140,0.4327,0.4247,0.1671,0.1712,0.3523,0.5558,0.7667,0.3863,146140,135,0.01
3,751_T2,NC_059445.1,33,88477958,2681150.2424,1211184,3633530.3968,8999,148087,4321198,14886531,0.8831,0.8787,0.0212,0.8449,0.8711,0.8996,0.9271,0.024,14886531,8999,0.987
1,751_T2,NC_059446.1,27,3285825,121697.2222,25524,270992.8887,113,1066,93468,1317050,0.3443,0.3101,0.2286,0.0141,0.1759,0.4891,0.8076,0.6639,1317050,113,0.0357
2,751_T2,NC_059446.1,23,88688064,3856002.7826,1663007,6513953.1841,158335,893538,4312641.5,31143934,0.8851,0.8825,0.022,0.848,0.8723,0.8979,0.9346,0.0249,31143934,158335,0.9643
1,751_T2,NC_059447.1,19,820617,43190.3684,27275,53039.7201,344,4149.5,67970.5,204557,0.3206,0.2696,0.2319,0,0.1061,0.5553,0.6441,0.7231,204557,344,0.0086
2,751_T2,NC_059447.1,20,94400488,4720024.4,3736075,5083126.2566,11732,1076929,5947372.75,19332807,0.892,0.8931,0.0205,0.8584,0.8796,0.9038,0.9448,0.023,19332807,11732,0.9914
1,751_T2,NC_059448.1,23,1108633,48201.4348,15643,73029.9358,374,1628,58745.5,322585,0.311,0.364,0.2023,0.0417,0.1115,0.4255,0.7939,0.6503,322585,374,0.0163
2,751_T2,NC_059448.1,22,66945210,3042964.0909,945895,4718750.0371,863,308887.25,2134939.5,17064098,0.887,0.8821,0.0221,0.8494,0.8744,0.8967,0.9475,0.0249,17064098,863,0.9837
1,751_T2,NC_059449.1,40,372974,9324.35,2152.5,24357.171,403,1348.25,6295.5,140634,0.308,0.3467,0.1604,0.0124,0.2304,0.3916,0.6919,0.5207,140634,403,0.0131
2,751_T2,NC_059449.1,13,34565,2658.8462,2194,2165.2505,268,1019,4350,5937,0.6386,0.6431,0.017,0.607,0.6301,0.6508,0.6602,0.0266,5937,268,0.0012
3,751_T2,NC_059449.1,24,28127534,1171980.5833,130934.5,2462026.4706,467,29249.5,589572.25,7624866,0.8578,0.8677,0.0383,0.7706,0.8395,0.889,0.9043,0.0446,7624866,467,0.9857
1,751_T2,NC_059450.1,20,996116,49805.8,11860.5,67353.4623,103,2733,69735.25,224049,0.3889,0.4472,0.2097,0.0051,0.2016,0.5754,0.6835,0.5393,224049,103,0.0062
2,751_T2,NC_059450.1,20,159679970,7983998.5,6282353,7278928.1017,34473,2338854.25,10452544.25,27773214,0.8976,0.8967,0.0125,0.8737,0.892,0.9066,0.9158,0.0139,27773214,34473,0.9938
1,751_T2,NC_059451.1,18,2693759,149653.2778,56814,326085.5191,181,4086.25,165506.75,1420715,0.4677,0.4979,0.2368,0.0393,0.3225,0.6143,0.8583,0.5064,1420715,181,0.0215
2,751_T2,NC_059451.1,15,122529222,8168614.8,5009374,9161049.8519,399396,2331907,9575765,35845065,0.9108,0.9105,0.0146,0.882,0.905,0.9222,0.9376,0.0161,35845065,399396,0.9785
1,751_T2,NC_059452.1,4,265555,66388.75,11515.5,115954.2943,2444,5262.5,72641.75,240080,0.076,0.0577,0.0802,0,0.0359,0.0979,0.1885,1.0554,240080,2444,0.0024
2,751_T2,NC_059452.1,16,631496,39468.5,7754,57604.3879,929,1959.5,58374.75,178345,0.5396,0.5438,0.0669,0.4133,0.4962,0.5785,0.6496,0.124,178345,929,0.0057
3,751_T2,NC_059452.1,21,109639992,5220952,1944104,6407298.8148,17078,1126582,6310334,21521187,0.8804,0.8957,0.0392,0.7938,0.8544,0.909,0.9258,0.0445,21521187,17078,0.9919
