seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,870_T2,NC_059442.1,25,1859723,74388.92,7181,124320.9978,155,1898,77126,420144,0.4883,0.5217,0.1523,0.1862,0.3608,0.6143,0.7035,0.3119,420144,155,0.0107
2,870_T2,NC_059442.1,18,171868848,9548269.3333,2655028,20564087.8716,6200,523551.25,11363285.75,88644814,0.8958,0.8996,0.0185,0.8524,0.8852,0.9075,0.9258,0.0207,88644814,6200,0.9893
1,870_T2,NC_059443.1,30,286568,9552.2667,1833,23478.0148,165,894.5,4474.25,123945,0.0716,0.082,0.0504,0,0.0215,0.1067,0.1472,0.7033,123945,165,0.003
2,870_T2,NC_059443.1,75,2784296,37123.9467,5617,99527.7072,107,1317,35990.5,741314,0.4626,0.4627,0.1514,0.1753,0.3435,0.5422,0.7449,0.3272,741314,107,0.0295
3,870_T2,NC_059443.1,80,91386255,1142328.1875,88258,2637049.7051,1112,21150.75,708226,15465944,0.8649,0.8682,0.0388,0.7765,0.834,0.8919,0.9782,0.0449,15465944,1112,0.9675
1,870_T2,NC_059444.1,133,905798,6810.5113,1413,17884.0663,125,758,4884,131481,0.316,0.32,0.1721,0.0124,0.1805,0.4478,0.6867,0.5447,131481,125,0.0086
2,870_T2,NC_059444.1,119,103915839,873242.3445,22991,3108095.8699,94,8139.5,102288.5,20368549,0.8282,0.8285,0.0528,0.7015,0.789,0.8685,0.9368,0.0637,20368549,94,0.9914
1,870_T2,NC_059445.1,30,1248052,41601.7333,3678,65911.2684,448,1496.5,73747.75,258922,0.3141,0.3518,0.2087,0,0.0937,0.4748,0.7326,0.6644,258922,448,0.0139
2,870_T2,NC_059445.1,29,88755420,3060531.7241,1430577,3808690.0181,9134,338626,4894215,14886494,0.8919,0.8899,0.0277,0.8248,0.8701,0.9066,0.9411,0.0311,14886494,9134,0.9861
1,870_T2,NC_059446.1,25,1451342,58053.68,9145,88216.3754,306,1343,104509,328619,0.3603,0.3819,0.2131,0.0055,0.1863,0.5419,0.7411,0.5913,328619,306,0.0158
2,870_T2,NC_059446.1,23,90452290,3932708.2609,1657117,6635965.8052,10375,541286.5,4307318,31184917,0.8868,0.8848,0.0257,0.8325,0.8809,0.8999,0.946,0.029,31184917,10375,0.9842
1,870_T2,NC_059447.1,14,828287,59163.3571,36746,61363.5094,947,7072.25,103507.75,184202,0.2234,0.194,0.1859,0,0.0639,0.3472,0.5871,0.8321,184202,947,0.0087
2,870_T2,NC_059447.1,15,94281288,6285419.2,4772182,7703429.1198,54789,1580595.5,6626824,30663284,0.8911,0.8948,0.0191,0.8544,0.883,0.9054,0.9153,0.0215,30663284,54789,0.9913
