seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,875_T2,NC_059442.1,31,1730183,55812.3548,15966,78689.7988,155,2255.5,95088,304582,0.4969,0.5105,0.1435,0.1808,0.4473,0.5939,0.7253,0.2888,304582,155,0.01
2,875_T2,NC_059442.1,25,171943327,6877733.08,4602644,7963654.2697,6200,2602153,6580807,30461268,0.896,0.9016,0.0222,0.8432,0.8792,0.9067,0.9459,0.0247,30461268,6200,0.99
1,875_T2,NC_059443.1,33,526136,15943.5152,1736,63300.5113,132,946,5093,365533,0.0711,0.0672,0.0492,0,0.0293,0.0977,0.1706,0.6921,365533,132,0.0056
2,875_T2,NC_059443.1,75,2286726,30489.68,4964,74801.788,108,1059,19029,449272,0.4365,0.4386,0.1007,0.1968,0.3722,0.491,0.6768,0.2306,449272,108,0.0242
3,875_T2,NC_059443.1,99,91567762,924926.8889,58479,2639399.6364,421,22196.5,450353.5,20145155,0.8458,0.8507,0.0593,0.6945,0.8027,0.8922,0.9671,0.0701,20145155,421,0.9702
1,875_T2,NC_059444.1,138,1718320,12451.5942,1289,48496.3729,71,743.75,4367.25,431893,0.3289,0.3281,0.1759,0.0063,0.1757,0.4579,0.695,0.5349,431893,71,0.0164
2,875_T2,NC_059444.1,122,103004513,844299.2869,21306,3579156.9125,157,6740.5,103784.25,31240564,0.8249,0.8263,0.0556,0.6983,0.7849,0.8679,0.9226,0.0674,31240564,157,0.9836
1,875_T2,NC_059445.1,30,1037262,34575.4,3525,48038.4728,369,1973.5,59043.25,179925,0.3399,0.3743,0.2206,0.0301,0.1222,0.4746,0.8094,0.6491,179925,369,0.0115
2,875_T2,NC_059445.1,27,88985706,3295766.8889,1075632,5123878.8654,8999,155375.5,5022666.5,19556780,0.8901,0.8858,0.0224,0.847,0.8743,0.9056,0.9263,0.0251,19556780,8999,0.9885
1,875_T2,NC_059446.1,29,3543520,122190.3448,19853,215317.4511,355,1425,124900,848705,0.3392,0.3632,0.2019,0.0068,0.1912,0.5186,0.6342,0.595,848705,355,0.0386
