seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,169_T1,NC_059442.1,25,2043740,81749.6,32979,107594.3112,115,7947,96278,437848,0.4905,0.5113,0.1606,0.1416,0.3729,0.6224,0.7741,0.3275,437848,115,0.0118
2,169_T1,NC_059442.1,22,171612451,7800565.9545,4811099,10617974.8364,6200,2087478.25,8152345.75,47498400,0.9124,0.9175,0.0169,0.8691,0.9064,0.9232,0.9388,0.0185,47498400,6200,0.9882
1,169_T1,NC_059443.1,22,120502,5477.3636,1247,10259.4,132,525,2847.5,38850,0.0316,0.0239,0.0255,0,0.0119,0.0478,0.0802,0.8082,38850,132,0.0013
2,169_T1,NC_059443.1,81,1724867,21294.6543,4893,40846.9571,108,1165,22616,246859,0.4062,0.4299,0.1629,0.0859,0.2652,0.5151,0.7366,0.401,246859,108,0.0182
3,169_T1,NC_059443.1,92,92728654,1007920.1522,76635.5,2527989.9763,1078,21475.5,500303.75,15703427,0.8714,0.8795,0.0493,0.7542,0.8423,0.9127,0.9674,0.0566,15703427,1078,0.9805
1,169_T1,NC_059444.1,29,175283,6044.2414,874,19140.5674,141,651,1376,90110,0.0635,0.0611,0.0342,0.0062,0.0419,0.0852,0.1263,0.5383,90110,141,0.0017
2,169_T1,NC_059444.1,108,751475,6958.1019,1647.5,17262.7754,71,909.75,5487.75,106093,0.4091,0.4046,0.1431,0.1308,0.2911,0.5306,0.7265,0.3498,106093,71,0.0072
3,169_T1,NC_059444.1,127,103913097,818213.3622,22170,2948460.0968,510,7934,93710,20371909,0.8593,0.8654,0.0491,0.7356,0.8219,0.9023,0.9444,0.0572,20371909,510,0.9912
1,169_T1,NC_059445.1,11,436898,39718,4071,65603.9563,794,2706,39782,180046,0.0825,0.0796,0.0461,0.0216,0.0464,0.1116,0.1585,0.5594,180046,794,0.0049
2,169_T1,NC_059445.1,24,1130767,47115.2917,3254,80197.0566,264,1057,64282.75,283896,0.4574,0.4433,0.1316,0.204,0.3588,0.5849,0.6734,0.2877,283896,264,0.0126
3,169_T1,NC_059445.1,34,88240574,2595311,1046767.5,3405754.4904,9266,101725,5087149.25,14886680,0.9098,0.9083,0.0187,0.8521,0.8995,0.9219,0.9474,0.0206,14886680,9266,0.9825
1,169_T1,NC_059446.1,22,833822,37901,10050,62005.4649,356,1161,36453,191554,0.3351,0.3577,0.2052,0.0339,0.1555,0.4907,0.68,0.6121,191554,356,0.0091
2,169_T1,NC_059446.1,20,90819087,4540954.35,2007353,7162677.1096,129447,588420.75,5081784.5,31184120,0.9015,0.9048,0.024,0.8607,0.8823,0.9148,0.9604,0.0266,31184120,129447,0.9909
1,169_T1,NC_059447.1,15,885565,59037.6667,36836,63842.4839,1237,7417,85268.5,212830,0.2365,0.1945,0.1735,0.035,0.094,0.3387,0.5539,0.7335,212830,1237,0.0093
2,169_T1,NC_059447.1,16,94412596,5900787.25,4344284,7430790.862,54789,1706060,5947372.75,30664939,0.9104,0.9144,0.0165,0.8832,0.8964,0.9244,0.9335,0.0181,30664939,54789,0.9907
1,169_T1,NC_059448.1,16,331277,20704.8125,6716,33382.6697,127,1277.25,22732.5,103964,0.2199,0.1982,0.1538,0.0038,0.0696,0.3375,0.4786,0.6995,103964,127,0.0049
2,169_T1,NC_059448.1,17,67812367,3988962.7647,1549613,5986798.5038,564,218125,2403623,17980617,0.8975,0.9009,0.0309,0.8113,0.8859,0.9089,0.9442,0.0344,17980617,564,0.9951
1,169_T1,NC_059449.1,57,659308,11566.807,2318,35824.4834,198,927,5629,184175,0.4061,0.3981,0.2088,0,0.3091,0.5808,0.7954,0.5141,184175,198,0.0232
2,169_T1,NC_059449.1,22,27749375,1261335.2273,279901.5,2421726.3971,4613,43454,679268.5,7611185,0.9002,0.9111,0.0286,0.8434,0.8793,0.918,0.9398,0.0318,7611185,4613,0.9768
1,169_T1,NC_059450.1,19,1137585,59872.8947,21269,86104.3763,65,1121,87802.5,303943,0.3736,0.4003,0.2115,0,0.2728,0.5383,0.6731,0.566,303943,65,0.0071
2,169_T1,NC_059450.1,19,159677669,8404087.8421,7945072,7079047.9375,1425,2111145,11090468.5,21988428,0.9122,0.9167,0.0173,0.8735,0.9032,0.9249,0.9388,0.0189,21988428,1425,0.9929
1,169_T1,NC_059451.1,19,1639818,86306.2105,62175,91034.0674,1500,23426,119292,371338,0.4503,0.4541,0.2266,0.0565,0.3004,0.6161,0.7374,0.5031,371338,1500,0.0131
2,169_T1,NC_059451.1,20,123731140,6186557,2925130,9320642.0416,147145,1587314,7585630,41349684,0.9229,0.9264,0.018,0.8806,0.9178,0.9349,0.9501,0.0195,41349684,147145,0.9869
1,169_T1,NC_059452.1,23,6537583,284242.7391,15104,726928.8147,140,3225,94460.5,3217987,0.5128,0.5686,0.2376,0,0.435,0.6513,0.8521,0.4633,3217987,140,0.0588
2,169_T1,NC_059452.1,18,104614691,5811927.2778,2536318.5,6932583.2627,17078,533077.75,7956010.5,21180313,0.9139,0.9193,0.0171,0.8796,0.9045,0.9229,0.9404,0.0187,21180313,17078,0.9412
1,169_T1,NC_059453.1,34,527176,15505.1765,2942,37177.3461,93,1497.25,17364.75,210223,0.3905,0.4,0.2673,0.0082,0.1676,0.5976,0.8152,0.6844,210223,93,0.0052
2,169_T1,NC_059453.1,23,100669043,4376914.913,1278980,8173235.2125,573,106517.5,5179262.5,35700955,0.9088,0.9079,0.0216,0.8606,0.9019,0.9195,0.9562,0.0237,35700955,573,0.9948
1,169_T1,NC_059454.1,24,1313635,54734.7917,38169.5,63578.3303,53,1113,95684.5,230743,0.3632,0.3798,0.1925,0.0423,0.2003,0.5329,0.714,0.5301,230743,53,0.0116
2,169_T1,NC_059454.1,23,112143562,4875807.0435,1131995,7157130.632,3062,26139.5,7829779,23567034,0.9104,0.9167,0.0283,0.8388,0.9035,0.9279,0.9539,0.0311,23567034,3062,0.9884
1,169_T1,NC_059455.1,27,3577886,132514.2963,25173,454004.3056,162,2069.5,37341,2358657,0.3889,0.3907,0.2637,0,0.1883,0.5737,0.8533,0.6782,2358657,162,0.0354
2,169_T1,NC_059455.1,20,97594292,4879714.6,4165974,4619707.8203,9320,1239763.75,7000613.5,15780790,0.9151,0.9178,0.0198,0.8758,0.9056,0.9275,0.9489,0.0216,15780790,9320,0.9646
1,169_T1,NC_059456.1,19,819702,43142.2105,2985,70067.0827,166,399,55538.5,238464,0.302,0.2842,0.1651,0.0581,0.1673,0.4252,0.6205,0.5466,238464,166,0.0074
2,169_T1,NC_059456.1,7,109828,15689.7143,677,39294.5859,481,608,1328.5,104797,0.7789,0.7869,0.0437,0.7091,0.7575,0.7963,0.8487,0.056,104797,481,0.001
3,169_T1,NC_059456.1,15,109207844,7280522.9333,6190554,6958695.6821,375,2107340.5,9151283,27763813,0.9242,0.9219,0.0129,0.9058,0.916,0.9369,0.9433,0.0139,27763813,375,0.9916
1,169_T1,NC_059457.1,15,1417808,94520.5333,2735,201608.3883,142,980,77691.5,727048,0.3235,0.3222,0.2347,0.0276,0.104,0.4983,0.7275,0.7255,727048,142,0.015
2,169_T1,NC_059457.1,16,93144974,5821560.875,1852414.5,8486169.6299,3696,479237.5,7596195.75,29522599,0.9083,0.9136,0.0213,0.8629,0.8964,0.9242,0.9351,0.0235,29522599,3696,0.985
1,169_T1,NC_059458.1,5,87792,17558.4,2555,34430.0521,1066,1824,3215,79132,0.0374,0.0238,0.0282,0.0135,0.0147,0.0598,0.0749,0.754,79132,1066,0.001
2,169_T1,NC_059458.1,19,1391386,73230.8421,4773,158983.0169,88,2854,38366,513553,0.5137,0.463,0.1775,0.2504,0.4315,0.5914,0.8539,0.3456,513553,88,0.0161
3,169_T1,NC_059458.1,19,85131806,4480621.3684,867683,6573892.4119,24721,293980.5,5222146.5,20253297,0.9129,0.9107,0.0163,0.8861,0.9025,0.9221,0.9546,0.0179,20253297,24721,0.9829
1,169_T1,NC_059459.1,11,180952,16450.1818,11156,21808.1711,525,1657.5,13548,61323,0.0725,0.0799,0.0462,0,0.0444,0.0925,0.1452,0.6376,61323,525,0.0022
2,169_T1,NC_059459.1,44,1800886,40929.2273,6862,84094.8287,115,1725,28444,351830,0.4988,0.5146,0.135,0.1931,0.3894,0.5901,0.7564,0.2707,351830,115,0.0217
3,169_T1,NC_059459.1,42,81178926,1932831.5714,181604,3452226.46,503,29369.25,2246690.5,13542054,0.8835,0.897,0.0501,0.7946,0.844,0.9228,0.9627,0.0567,13542054,503,0.9762
1,169_T1,NC_059460.1,24,994959,41456.625,6348.5,91457.8765,189,753.5,33316.75,420123,0.4809,0.5598,0.2482,0.0072,0.2913,0.6625,0.8508,0.5161,420123,189,0.0114
2,169_T1,NC_059460.1,21,86551194,4121485.4286,3158813,4001277.9772,272,76320,7906655,11893427,0.9231,0.9254,0.0181,0.8838,0.9102,0.9314,0.9626,0.0196,11893427,272,0.9886
1,169_T1,NC_059461.1,12,1202789,100232.4167,86227.5,92337.2817,395,7336,168366.5,273630,0.3896,0.3798,0.1917,0.0818,0.2328,0.5187,0.6651,0.492,273630,395,0.0125
2,169_T1,NC_059461.1,13,94966466,7305112.7692,4188488,7633487.137,4530,906387,15974606,20089495,0.9257,0.9264,0.0179,0.8827,0.9183,0.9358,0.9612,0.0193,20089495,4530,0.9875
1,169_T1,NC_059462.1,9,493156,54795.1111,18357,83451.0143,196,1718,73410,253306,0.2801,0.2327,0.1841,0.0235,0.1706,0.472,0.5497,0.6572,253306,196,0.0083
2,169_T1,NC_059462.1,10,58907864,5890786.4,2124294.5,6870441.6518,38611,478788.5,9608320,17358329,0.9157,0.9176,0.0185,0.8711,0.9124,0.9282,0.9354,0.0202,17358329,38611,0.9917
1,169_T1,NC_059463.1,21,633728,30177.5238,481,64067.3073,125,261,33114,256703,0.3727,0.3546,0.2046,0.0042,0.2175,0.5338,0.7179,0.549,256703,125,0.01
2,169_T1,NC_059463.1,22,62896272,2858921.4545,481311.5,4134586.1999,430,2765.5,4987761.25,11794622,0.8928,0.905,0.042,0.8074,0.8673,0.9239,0.9478,0.047,11794622,430,0.99
1,169_T1,NC_059464.1,24,1458126,60755.25,3307.5,161916.1841,208,732.25,51137.25,787451,0.5738,0.6007,0.1951,0.0043,0.4856,0.6815,0.8811,0.34,787451,208,0.0281
2,169_T1,NC_059464.1,15,50508291,3367219.4,2155049,4599033.2703,42765,570332,3486260,17363952,0.9164,0.9155,0.01,0.9035,0.9085,0.9207,0.9404,0.0109,17363952,42765,0.9719
1,169_T1,NC_059465.1,14,784102,56007.2857,26059,73107.7911,355,5680.25,74349.25,247189,0.4509,0.4791,0.2021,0.0948,0.3347,0.5989,0.7495,0.4483,247189,355,0.0161
2,169_T1,NC_059465.1,15,47912070,3194138,973119,3867479.1769,2329,103537,4806087,11049280,0.9243,0.9251,0.0209,0.8916,0.9092,0.9402,0.9624,0.0226,11049280,2329,0.9839
1,169_T1,NC_059466.1,9,561787,62420.7778,5763,161274.4536,239,1156,16169,491513,0.3511,0.3623,0.1456,0.1611,0.2549,0.3751,0.6266,0.4147,491513,239,0.0104
2,169_T1,NC_059466.1,5,95857,19171.4,2361,38407.7192,1284,1289,3059,87864,0.8661,0.864,0.0338,0.8184,0.8556,0.8829,0.9096,0.039,87864,1284,0.0018
