seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,838_T2,NC_059442.1,29,10657234,367490.8276,16499,1179566.1353,155,678,158654,5966013,0.5461,0.5564,0.1654,0.1452,0.4115,0.6498,0.8356,0.3028,5966013,155,0.0613
2,838_T2,NC_059442.1,18,163085412,9060300.6667,2798318,14823280.9846,6200,1058700.5,11855347.5,58685673,0.8925,0.8961,0.017,0.8589,0.8814,0.9055,0.9223,0.019,58685673,6200,0.9387
1,838_T2,NC_059443.1,38,267371,7036.0789,1697.5,13917.026,119,854,4856.5,72254,0.102,0.0778,0.0811,0.0084,0.0193,0.1549,0.2534,0.7956,72254,119,0.0028
2,838_T2,NC_059443.1,61,2697973,44229.0656,5357,117178.1562,62,1517,33843,748204,0.4251,0.4351,0.0774,0.257,0.3755,0.4805,0.5481,0.1822,748204,62,0.0287
3,838_T2,NC_059443.1,102,90918374,891356.6078,68827,2273185.9219,1005,17697.25,371567,13263353,0.8345,0.8414,0.0658,0.6273,0.7919,0.8831,0.964,0.0789,13263353,1005,0.9684
1,838_T2,NC_059444.1,144,1334130,9264.7917,1366,31971.7026,182,769.75,4166.5,280900,0.3094,0.3062,0.1675,0.0045,0.174,0.434,0.6448,0.5414,280900,182,0.0127
2,838_T2,NC_059444.1,132,103525014,784280.4091,21886.5,3435656.3321,194,6719.25,95141,31240564,0.8195,0.8226,0.0637,0.6803,0.7722,0.8708,0.9579,0.0778,31240564,194,0.9873
1,838_T2,NC_059445.1,15,336184,22412.2667,2910,51202.0979,206,1240.5,7406,180046,0.1155,0.1092,0.0612,0.0093,0.0705,0.1744,0.1977,0.5296,180046,206,0.0037
2,838_T2,NC_059445.1,14,470099,33578.5,1513,52375.1112,231,777,52091.5,156543,0.5026,0.4608,0.1525,0.3191,0.4054,0.5761,0.8036,0.3034,156543,231,0.0052
3,838_T2,NC_059445.1,26,89393441,3438209.2692,826748.5,5486608.4376,8968,122841.75,4584226,21257895,0.8817,0.8834,0.0178,0.8512,0.8671,0.8891,0.9255,0.0201,21257895,8968,0.9911
1,838_T2,NC_059446.1,30,3699984,123332.8,29046,215055.9304,102,1801.25,153258.25,903508,0.3764,0.4367,0.2078,0.0076,0.1953,0.5406,0.7048,0.552,903508,102,0.0403
2,838_T2,NC_059446.1,28,88008403,3143157.25,1312101,5979194.7213,149911,608275,2797431.25,31167860,0.8781,0.8815,0.0252,0.8299,0.8566,0.8962,0.9205,0.0287,31167860,149911,0.9597
1,838_T2,NC_059447.1,19,1349890,71046.8421,60449,70761.6762,119,5424,110432,229271,0.3527,0.3063,0.2281,0.0526,0.1684,0.5439,0.8081,0.6467,229271,119,0.0142
2,838_T2,NC_059447.1,18,93866027,5214779.2778,3689877.5,6689931.577,3925,1355952.75,5264850.25,27620670,0.8947,0.8916,0.0254,0.8429,0.8823,0.9107,0.9483,0.0283,27620670,3925,0.9858
1,838_T2,NC_059448.1,10,349339,34933.9,5120,71533.4289,886,1625.25,31829,231593,0.1069,0.1061,0.0393,0.0464,0.0787,0.1334,0.1763,0.3677,231593,886,0.0051
2,838_T2,NC_059448.1,12,867917,72326.4167,16610.5,119081.7181,214,8584.75,50046.75,326169,0.4144,0.4108,0.0874,0.2515,0.3781,0.4978,0.5281,0.2108,326169,214,0.0127
3,838_T2,NC_059448.1,23,66956331,2911144.8261,1007267,3756699.4514,564,158988.5,4947784,13208760,0.8772,0.8799,0.0358,0.8103,0.8504,0.8978,0.9545,0.0408,13208760,564,0.9821
1,838_T2,NC_059449.1,10,14797,1479.7,933.5,1309.2181,337,651.25,1701,3910,0.0391,0.0417,0.0203,0.0102,0.0217,0.0538,0.0704,0.5194,3910,337,5e-04
2,838_T2,NC_059449.1,33,682515,20682.2727,3532,39541.3721,466,2157,6077,173726,0.3327,0.3577,0.0809,0.1567,0.2861,0.3936,0.4507,0.243,173726,466,0.024
3,838_T2,NC_059449.1,26,212952,8190.4615,1456.5,31642.0679,245,712.75,2725,163082,0.6286,0.6286,0.075,0.5003,0.5686,0.6797,0.7896,0.1192,163082,245,0.0075
4,838_T2,NC_059449.1,22,27545492,1252067.8182,112392,2594619.4888,4381,32323,472523.5,7719772,0.8728,0.8721,0.0338,0.798,0.8515,0.8981,0.9432,0.0388,7719772,4381,0.968
1,838_T2,NC_059450.1,19,938918,49416.7368,28886,58660.9475,115,1663,91572,200918,0.3962,0.4191,0.1669,0.0745,0.3533,0.5309,0.5704,0.4213,200918,115,0.0058
2,838_T2,NC_059450.1,19,159847126,8413006.6316,6353124,8412640.8349,7196,2196144.5,13388725,28435996,0.8967,0.8991,0.0223,0.8454,0.8898,0.9076,0.9445,0.0249,28435996,7196,0.9942
1,838_T2,NC_059451.1,19,1233651,64929,43666,71810.6408,316,4256.5,90090.5,220035,0.4376,0.4379,0.2338,0.0117,0.349,0.6111,0.8339,0.5344,220035,316,0.0098
2,838_T2,NC_059451.1,16,124111509,7756969.3125,4878246.5,7500314.8031,387143,2879370.75,10803951,27921488,0.903,0.9086,0.02,0.8639,0.8979,0.9165,0.9309,0.0221,27921488,387143,0.9902
1,838_T2,NC_059452.1,5,265713,53142.6,6176,104696.3347,141,2487,16829,240080,0.0937,0.1005,0.0684,0,0.0587,0.13,0.1794,0.7297,240080,141,0.0024
2,838_T2,NC_059452.1,22,12002832,545583.2727,7993,1277762.6164,38,3270,295583.75,5169499,0.599,0.5798,0.1262,0.4206,0.4996,0.6364,0.848,0.2106,5169499,38,0.1081
3,838_T2,NC_059452.1,20,98779344,4938967.2,1809617,6463700.5658,17078,688229,6819558,18952290,0.8976,0.8971,0.0159,0.8691,0.8835,0.9102,0.9228,0.0178,18952290,17078,0.8895
1,838_T2,NC_059453.1,35,745957,21313.0571,4818,36126.7557,151,1392,20270.5,129619,0.3831,0.4077,0.2444,0.0046,0.1667,0.5635,0.7841,0.6379,129619,151,0.0074
2,838_T2,NC_059453.1,24,100141889,4172578.7083,1025723,7511577.4168,3900,66583.5,3574607.75,24234293,0.8811,0.8846,0.0322,0.8198,0.8645,0.9015,0.9324,0.0366,24234293,3900,0.9926
1,838_T2,NC_059454.1,27,1475408,54644.7407,23681,63320.0066,227,1523,112047,196897,0.3866,0.3864,0.1963,0.0026,0.239,0.5434,0.7947,0.5079,196897,227,0.013
2,838_T2,NC_059454.1,24,111815432,4658976.3333,1065734.5,6545051.9134,532,19214,8504887,22991244,0.8905,0.8916,0.0262,0.8328,0.878,0.9091,0.9327,0.0294,22991244,532,0.987
1,838_T2,NC_059455.1,28,1900980,67892.1429,9596.5,117344.8828,162,1416.25,76696.75,419743,0.3764,0.4087,0.2203,0.0067,0.1617,0.544,0.7724,0.5853,419743,162,0.0188
2,838_T2,NC_059455.1,25,99185560,3967422.4,1307896,5193408.8687,28,143410,5259216,17474617,0.8788,0.8951,0.0412,0.7916,0.8388,0.9103,0.9322,0.0469,17474617,28,0.9812
1,838_T2,NC_059456.1,27,1106392,40977.4815,1564,81248.4575,166,509.5,44940,334800,0.4121,0.4053,0.2488,0.0522,0.1984,0.6211,0.7731,0.6038,334800,166,0.01
2,838_T2,NC_059456.1,16,109246225,6827889.0625,6189041,6114508.2057,373,1793101.25,10012017.25,22399846,0.9038,0.9007,0.0171,0.8648,0.8951,0.9146,0.9372,0.0189,22399846,373,0.99
1,838_T2,NC_059457.1,6,33131,5521.8333,2187,7906.5304,803,1167.75,4960.5,21241,0.0554,0.0467,0.0432,0.014,0.0211,0.0775,0.1246,0.7801,21241,803,3e-04
2,838_T2,NC_059457.1,18,1310605,72811.3889,2871,171483.5455,162,801.75,33638.25,661403,0.5215,0.5696,0.1351,0.3023,0.4169,0.6087,0.7904,0.2591,661403,162,0.0138
3,838_T2,NC_059457.1,19,93848820,4939411.5789,651686,8037805.9327,3696,194737,5859491,29508961,0.893,0.9029,0.0357,0.8247,0.871,0.912,0.9571,0.04,29508961,3696,0.9859
1,838_T2,NC_059458.1,32,1452831,45400.9688,4050.5,90568.1253,90,1634.5,37209,374416,0.3934,0.4088,0.2049,0.0053,0.3125,0.5092,0.8003,0.5207,374416,90,0.0168
2,838_T2,NC_059458.1,29,85022912,2931824.5517,1716425,4298600.9176,4531,236111,4967960,20238051,0.8848,0.8883,0.0215,0.8295,0.872,0.9028,0.9149,0.0243,20238051,4531,0.9832
1,838_T2,NC_059459.1,68,1522555,22390.5147,4088,52700.2887,130,955,14741.25,351830,0.441,0.4579,0.2031,0.0046,0.3529,0.5894,0.7633,0.4604,351830,130,0.0184
2,838_T2,NC_059459.1,47,81219662,1728077.9149,164877,3296265.3445,253,36074.5,1647506,12983333,0.8612,0.8612,0.0474,0.7647,0.8223,0.9052,0.9486,0.055,12983333,253,0.9816
1,838_T2,NC_059460.1,21,1126727,53653.6667,5036,98700.4796,127,753,34300,340319,0.507,0.5897,0.2687,0,0.3332,0.7218,0.8588,0.5299,340319,127,0.0128
2,838_T2,NC_059460.1,16,86750970,5421935.625,5359929.5,4684845.0087,1997,1108917.25,8218002.25,16933468,0.9075,0.9113,0.0136,0.8789,0.9,0.9164,0.9286,0.015,16933468,1997,0.9872
1,838_T2,NC_059461.1,14,1048579,74898.5,59114.5,78301.3044,395,7423,105310,256990,0.3819,0.3869,0.2087,0.0861,0.1904,0.5709,0.6997,0.5467,256990,395,0.0109
2,838_T2,NC_059461.1,15,94881736,6325449.0667,2512026,6191938.835,4530,1189578,10833095.5,17709391,0.909,0.9077,0.0147,0.8761,0.9027,0.9178,0.9313,0.0162,17709391,4530,0.9891
1,838_T2,NC_059462.1,14,830597,59328.3571,15568.5,87686.4393,94,1861.25,91272.75,253306,0.3834,0.4327,0.2059,0.0167,0.2405,0.5562,0.6797,0.5372,253306,94,0.0141
2,838_T2,NC_059462.1,15,58249552,3883303.4667,2012155,5314208.1405,38822,354735.5,4516076.5,16815234,0.9023,0.8996,0.0249,0.8422,0.8944,0.9129,0.9575,0.0275,16815234,38822,0.9859
1,838_T2,NC_059463.1,14,200790,14342.1429,291,43055.8231,154,232.25,924.5,160848,0.2268,0.2511,0.0994,0.0038,0.1764,0.2601,0.4371,0.4384,160848,154,0.0032
2,838_T2,NC_059463.1,9,174302,19366.8889,740,25140.3011,199,327,40314,63949,0.6188,0.6329,0.0355,0.5535,0.6197,0.6409,0.6502,0.0574,63949,199,0.0027
3,838_T2,NC_059463.1,24,63287373,2636973.875,31570,4627795.9237,484,2013.5,3440002,17888470,0.8727,0.879,0.0431,0.7941,0.8413,0.9044,0.9345,0.0494,17888470,484,0.9941
