seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,225_T1,NC_059442.1,21,928859,44231.381,20699,63041.8247,155,3728,81024,248845,0.4777,0.5324,0.1834,0.1809,0.333,0.6332,0.7288,0.3839,248845,155,0.0053
2,225_T1,NC_059442.1,18,173035095,9613060.8333,5581001.5,13841018.3188,6200,2175758.75,12034809.25,58993149,0.9182,0.92,0.0191,0.8792,0.9132,0.9232,0.9665,0.0208,58993149,6200,0.9947
1,225_T1,NC_059443.1,25,116507,4660.28,1723,8567.6092,132,679,2942,32987,0.0476,0.031,0.0358,0,0.0195,0.0702,0.1072,0.7504,32987,132,0.0012
2,225_T1,NC_059443.1,76,2411159,31725.7763,5708.5,79100.7206,106,1867.5,27612.5,604695,0.4114,0.4073,0.1282,0.1438,0.331,0.5171,0.6954,0.3115,604695,106,0.0256
3,225_T1,NC_059443.1,33,2675746,81083.2121,44547,87484.4044,1165,24570,95114,320400,0.8142,0.8258,0.0402,0.7165,0.7768,0.848,0.8611,0.0494,320400,1165,0.0284
4,225_T1,NC_059443.1,63,89075453,1413896.0794,148597,2881421.9613,1687,23654,1201146.5,15703268,0.9063,0.9088,0.0242,0.862,0.8876,0.9211,0.9551,0.0267,15703268,1687,0.9448
1,225_T1,NC_059444.1,28,319055,11394.8214,866.5,31664.0231,182,638.25,1990.5,139055,0.0549,0.0527,0.0283,0.0078,0.037,0.0737,0.103,0.5164,139055,182,0.003
2,225_T1,NC_059444.1,111,1151189,10371.0721,1642,29899.6376,71,899,6940.5,229220,0.4148,0.4323,0.1677,0.1157,0.2668,0.5419,0.7587,0.4043,229220,71,0.011
3,225_T1,NC_059444.1,90,15348982,170544.2444,17232,645911.3004,89,5652.25,57071.25,4684304,0.8545,0.8567,0.0366,0.7826,0.8281,0.88,0.9848,0.0428,4684304,89,0.1465
4,225_T1,NC_059444.1,29,87969546,3033432.6207,81844,5210856.3581,4658,27382,3267098,17519995,0.9191,0.9191,0.0092,0.9049,0.9117,0.9242,0.9378,0.01,17519995,4658,0.8395
1,225_T1,NC_059445.1,13,345330,26563.8462,2430,60941.4742,174,604,4049,205063,0.0914,0.0568,0.0747,0,0.0452,0.1451,0.2159,0.8168,205063,174,0.0038
2,225_T1,NC_059445.1,20,645627,32281.35,2486,59073.2716,165,802.5,51425.5,252741,0.5101,0.5391,0.1191,0.2709,0.409,0.5905,0.6973,0.2335,252741,165,0.0072
3,225_T1,NC_059445.1,34,88973873,2616878.6176,548449,4057054.7291,370,66296.75,3918125,16666266,0.9039,0.9104,0.0247,0.8457,0.8892,0.9212,0.9359,0.0273,16666266,370,0.989
1,225_T1,NC_059446.1,24,5718629,238276.2083,9869.5,933980.521,113,725.75,50504,4602168,0.3285,0.3593,0.2198,0.0082,0.1827,0.4644,0.8474,0.6693,4602168,113,0.0625
2,225_T1,NC_059446.1,22,85816070,3900730.4545,1450151,6761427.5627,10184,651182.75,4964120.75,31167859,0.9105,0.913,0.0157,0.8762,0.9021,0.9209,0.9351,0.0172,31167859,10184,0.9375
1,225_T1,NC_059447.1,15,574181,38278.7333,36688,34588.1015,1039,8276.5,53228,106954,0.2528,0.1766,0.2187,0,0.0858,0.3613,0.7054,0.8648,106954,1039,0.006
2,225_T1,NC_059447.1,16,94609154,5913072.125,4376549,6817544.0332,54789,1725154,6374065.5,27620670,0.9148,0.9156,0.0182,0.8853,0.9075,0.9275,0.9545,0.0198,27620670,54789,0.994
1,225_T1,NC_059448.1,10,125036,12503.6,3905.5,17629.3827,127,1327.5,18674,53965,0.0937,0.0753,0.0662,0,0.0639,0.1361,0.1979,0.7066,53965,127,0.0018
2,225_T1,NC_059448.1,9,352138,39126.4444,32074,37763.1141,1018,12760,39147,103965,0.4087,0.3991,0.0626,0.3304,0.378,0.4517,0.5214,0.1532,103965,1018,0.0052
3,225_T1,NC_059448.1,20,67453567,3372678.35,1040621,5441195.1181,564,176615,2616320.25,17889753,0.9121,0.9123,0.0291,0.8563,0.8981,0.9315,0.9775,0.0319,17889753,564,0.993
1,225_T1,NC_059449.1,60,729894,12164.9,2901.5,30077.4951,198,1318.75,6026.5,167694,0.4493,0.4331,0.2189,0.0098,0.338,0.6222,0.8437,0.4872,167694,198,0.0255
2,225_T1,NC_059449.1,22,27875369,1267062.2273,183468.5,2470500.2069,4435,97702.5,615241.25,7629436,0.9057,0.9119,0.0247,0.8552,0.8914,0.9207,0.9512,0.0272,7629436,4435,0.9745
1,225_T1,NC_059450.1,5,39337,7867.4,1541,12096.1215,103,1307,7500,28886,0.0461,0.0477,0.0366,0,0.027,0.0575,0.0983,0.7935,28886,103,2e-04
2,225_T1,NC_059450.1,20,1530589,76529.45,65678.5,86062.7628,66,217.75,111663.75,303943,0.5108,0.5203,0.1301,0.2528,0.4304,0.639,0.7051,0.2547,303943,66,0.0095
3,225_T1,NC_059450.1,25,159006148,6360245.92,5146501,5825013.6956,49227,1550795,9864976,21363074,0.919,0.9218,0.0187,0.8781,0.9112,0.9313,0.9517,0.0203,21363074,49227,0.9902
1,225_T1,NC_059451.1,15,1181952,78796.8,62319,87624.7435,154,896.5,138621,234093,0.4047,0.465,0.2352,0,0.238,0.5788,0.6886,0.5812,234093,154,0.0094
