seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,817_T2,NC_059442.1,38,19017588,500462.8421,31928.5,1288437.1739,48,4571.75,150619.25,5940205,0.5822,0.5772,0.2123,0.1904,0.425,0.7677,0.9389,0.3646,5940205,48,0.1096
2,817_T2,NC_059442.1,17,154577969,9092821.7059,6080627,13684689.6861,6200,2828478,8296465,58993149,0.9085,0.9086,0.0068,0.8971,0.9033,0.9118,0.9231,0.0074,58993149,6200,0.8904
1,817_T2,NC_059443.1,25,218414,8736.56,1757,24869.6721,132,679,3956,123945,0.0454,0.035,0.0329,0,0.0197,0.0685,0.0963,0.7248,123945,132,0.0023
2,817_T2,NC_059443.1,75,2143973,28586.3067,9672,74890.5335,182,1742.5,23584.5,455170,0.4294,0.4159,0.1622,0.121,0.3153,0.5247,0.7403,0.3778,455170,182,0.0227
3,817_T2,NC_059443.1,79,91896938,1163252.3797,80001,2843468.3999,1194,23173.5,520527,15519742,0.8623,0.8635,0.0426,0.7575,0.8313,0.8936,0.9439,0.0494,15519742,1194,0.9749
1,817_T2,NC_059444.1,133,1512049,11368.7895,1436,37468.5903,182,790,4499,280900,0.3062,0.3138,0.1722,0,0.1673,0.4454,0.6704,0.5623,280900,182,0.0144
2,817_T2,NC_059444.1,127,103173556,812390.2047,19861,3806337.4619,510,7460.5,98410.5,31195885,0.8276,0.8296,0.0612,0.6891,0.7871,0.8775,0.9405,0.074,31195885,510,0.9856
1,817_T2,NC_059445.1,31,903344,29140.129,2322,60215.6381,145,816.5,26666.5,270251,0.2849,0.2943,0.1983,0.01,0.1036,0.4336,0.7447,0.6963,270251,145,0.01
2,817_T2,NC_059445.1,30,89239320,2974644,875367.5,4399834.1941,4670,96603.25,4715484.5,16666229,0.896,0.8935,0.0201,0.8627,0.883,0.9031,0.9377,0.0224,16666229,4670,0.99
1,817_T2,NC_059446.1,32,2132234,66632.3125,8118,126723.3367,358,1494.5,74275.75,631106,0.3946,0.4201,0.1732,0.0144,0.3283,0.5116,0.7212,0.439,631106,358,0.0234
2,817_T2,NC_059446.1,30,89122866,2970762.2,981961.5,5912444.263,3055,189267.5,2356745.75,31184120,0.8946,0.8938,0.026,0.8445,0.8802,0.9079,0.9598,0.0291,31184120,3055,0.9766
1,817_T2,NC_059447.1,6,167538,27923,8276.5,41370.6981,1165,3243.75,33044,106954,0.0654,0.067,0.0265,0.0238,0.0537,0.0848,0.0947,0.4048,106954,1165,0.0018
2,817_T2,NC_059447.1,9,439659,48851,40901,50354.1349,504,2984,78688,146486,0.3961,0.3447,0.1534,0.1838,0.3193,0.4569,0.6509,0.3873,146486,504,0.0046
3,817_T2,NC_059447.1,2,130965,65482.5,65482.5,22004.4559,49923,57702.75,73262.25,81042,0.8355,0.8355,5e-04,0.8351,0.8353,0.8357,0.8358,6e-04,81042,49923,0.0014
4,817_T2,NC_059447.1,14,94483188,6748799.1429,5112045.5,6996434.7367,1145331,3186415.25,6078169.5,27662569,0.8972,0.8963,0.0239,0.865,0.8861,0.908,0.9523,0.0266,27662569,1145331,0.9922
1,817_T2,NC_059448.1,23,852086,37047.2174,7874,60071.2128,181,1357,42828,231592,0.2795,0.2736,0.1954,0,0.1107,0.4645,0.5952,0.6991,231592,181,0.0125
2,817_T2,NC_059448.1,24,67300341,2804180.875,972847.5,4420128.1782,564,251054.5,2188355.75,17889587,0.8911,0.8945,0.0285,0.8187,0.878,0.9083,0.9382,0.032,17889587,564,0.9875
1,817_T2,NC_059449.1,71,760113,10705.8169,2245,37691.573,66,841.5,4209.5,278379,0.4279,0.4258,0.2054,0.006,0.3128,0.607,0.7464,0.4799,278379,66,0.0269
2,817_T2,NC_059449.1,20,27500809,1375040.45,148286.5,2588304.6827,3625,67798,733535.5,7624913,0.8732,0.8733,0.0281,0.8245,0.852,0.8984,0.9168,0.0322,7624913,3625,0.9731
1,817_T2,NC_059450.1,7,332441,47491.5714,7500,79069.4795,103,1548.5,53156,215429,0.1077,0.0758,0.0961,0,0.0492,0.1663,0.2474,0.8919,215429,103,0.0021
2,817_T2,NC_059450.1,8,592384,74048,95931,42209.1513,6841,41943.5,104113.75,113684,0.5342,0.5252,0.0683,0.4446,0.4896,0.5777,0.6552,0.1278,113684,6841,0.0037
3,817_T2,NC_059450.1,15,160016121,10667741.4,6705067,11894508.8622,34489,2165494,12860664,41164253,0.9083,0.9105,0.0081,0.8943,0.9011,0.9151,0.9195,0.0089,41164253,34489,0.9943
1,817_T2,NC_059451.1,4,329218,82304.5,62838.5,85981.3475,316,42565,102578,203225,0.1153,0.1208,0.085,0.012,0.0674,0.1687,0.2076,0.7377,203225,316,0.0026
2,817_T2,NC_059451.1,18,1587022,88167.8889,43228,109451.8221,373,7207,153099.75,371287,0.5355,0.5322,0.092,0.3822,0.481,0.5941,0.6902,0.1718,371287,373,0.0127
3,817_T2,NC_059451.1,23,123291208,5360487.3043,3281412,5976322.4225,3809,1204392,7990944,19563234,0.907,0.9153,0.0213,0.8586,0.8954,0.921,0.936,0.0235,19563234,3809,0.9847
1,817_T2,NC_059452.1,4,265598,66399.5,11515.5,115946.3917,2487,5273.25,72641.75,240080,0.0916,0.0927,0.0799,0,0.0418,0.1425,0.1811,0.8715,240080,2487,0.0024
2,817_T2,NC_059452.1,20,1138610,56930.5,5315,114762.0253,62,957.5,81871.75,505686,0.5645,0.5455,0.0883,0.4259,0.5108,0.6209,0.7304,0.1564,505686,62,0.0103
3,817_T2,NC_059452.1,7,10639128,1519875.4286,1126582,1306859.9163,347222,760962.5,1724150.5,4195098,0.8405,0.841,0.0197,0.806,0.8341,0.8508,0.8666,0.0234,4195098,347222,0.0965
4,817_T2,NC_059452.1,18,98208385,5456021.3889,1968297.5,7018551.6085,4973,808002.5,7645689,19779180,0.9042,0.903,0.0133,0.8833,0.8945,0.918,0.9265,0.0148,19779180,4973,0.8908
1,817_T2,NC_059453.1,35,573492,16385.4857,3440,29708.1624,93,1570,15331.5,123102,0.3605,0.3439,0.2518,0.003,0.1346,0.5664,0.7792,0.6984,123102,93,0.0057
2,817_T2,NC_059453.1,22,100368385,4562199.3182,1331737,8554440.9971,3900,193821.75,4205857.75,36468006,0.8969,0.8973,0.0279,0.8418,0.8812,0.9184,0.9514,0.0312,36468006,3900,0.9943
