seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,202_T1,NC_059442.1,23,1508898,65604.2609,20458,107318.2907,155,4296.5,60148,375628,0.4783,0.4667,0.1524,0.1769,0.3757,0.6127,0.7231,0.3185,375628,155,0.0087
2,202_T1,NC_059442.1,18,172466147,9581452.6111,4000255.5,14718126.8873,6200,1588947.5,11812357.75,58918184,0.9051,0.9107,0.0202,0.8579,0.8935,0.9181,0.9353,0.0223,58918184,6200,0.9913
1,202_T1,NC_059443.1,28,220510,7875.3571,1617.5,23571.5166,132,888.25,2705,123945,0.0569,0.0465,0.0439,0,0.0186,0.0976,0.136,0.7706,123945,132,0.0023
2,202_T1,NC_059443.1,68,1300810,19129.5588,5801,50886.4014,130,2201.5,15052.25,403460,0.4062,0.3931,0.1315,0.1464,0.3139,0.4966,0.6965,0.3237,403460,130,0.0138
3,202_T1,NC_059443.1,20,2340023,117001.15,45307,160715.7263,3586,21519.75,147862.25,637589,0.7821,0.7832,0.0276,0.736,0.77,0.8033,0.8302,0.0353,637589,3586,0.0248
4,202_T1,NC_059443.1,71,90625664,1276417.8028,65540,3078129.1596,1164,21529,872151,20177546,0.8886,0.8889,0.0303,0.8332,0.8625,0.916,0.9632,0.0341,20177546,1164,0.9591
1,202_T1,NC_059444.1,28,168673,6024.0357,721,19519.123,182,508,966.75,90110,0.0576,0.0603,0.0274,0.0082,0.0406,0.0784,0.1023,0.4759,90110,182,0.0016
2,202_T1,NC_059444.1,106,1108856,10460.9057,1521,34630.1483,124,785.5,4691.5,283107,0.3726,0.3866,0.1413,0.1158,0.2415,0.4754,0.6828,0.3793,283107,124,0.0106
3,202_T1,NC_059444.1,124,103529264,834913.4194,23197,3340663.5926,510,7871,101072.5,25972089,0.8538,0.8561,0.0546,0.7301,0.8174,0.8917,0.9534,0.064,25972089,510,0.9878
1,202_T1,NC_059445.1,13,448721,34517,5041,54989.4109,350,2315,59772,179880,0.0745,0.0692,0.0412,0,0.0523,0.105,0.139,0.5524,179880,350,0.005
2,202_T1,NC_059445.1,19,360864,18992.8421,1490,31586.9189,121,871.5,19493.5,92890,0.5069,0.4873,0.1981,0.1881,0.3774,0.6253,0.8576,0.3908,92890,121,0.004
