seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,199_T1,NC_059442.1,33,1799856,54541.0909,6241,98202.7541,48,342,63719,375628,0.5164,0.5078,0.1712,0.1591,0.4069,0.6537,0.8242,0.3314,375628,48,0.0104
2,199_T1,NC_059442.1,26,172058681,6617641.5769,2674326.5,8909650.4447,3822,1044765.25,7094090.25,32230921,0.9077,0.9149,0.0255,0.8565,0.8948,0.9224,0.9744,0.0281,32230921,3822,0.9896
1,199_T1,NC_059443.1,21,63349,3016.619,933,6669.1067,132,431,1802,30554,0.0229,0.0229,0.0157,0,0.0103,0.0378,0.0485,0.6825,30554,132,7e-04
2,199_T1,NC_059443.1,79,2537910,32125.443,4802,99721.8529,72,1741,13465,720431,0.3653,0.3728,0.1548,0.0721,0.258,0.4754,0.7099,0.4236,720431,72,0.0268
3,199_T1,NC_059443.1,45,5606834,124596.3111,44979,215513.6729,3839,14279,116898,1207036,0.8109,0.8161,0.0351,0.7282,0.7898,0.8334,0.8665,0.0432,1207036,3839,0.0592
4,199_T1,NC_059443.1,50,86475699,1729513.98,72914,4228846.4429,868,16585.75,1287007.5,25016523,0.9069,0.9043,0.0227,0.8739,0.8879,0.9252,0.9527,0.025,25016523,868,0.9133
1,199_T1,NC_059444.1,31,277618,8955.4194,813,25479.5893,182,562.5,1275,103140,0.0565,0.0487,0.0297,0.0066,0.0319,0.0854,0.1054,0.5254,103140,182,0.0026
2,199_T1,NC_059444.1,112,1299925,11606.4732,1597,36419.6398,79,844.5,5838.25,299259,0.4049,0.432,0.1448,0.135,0.2907,0.5137,0.7248,0.3576,299259,79,0.0124
3,199_T1,NC_059444.1,127,103224196,812788.9449,30412,3185246.7473,320,9206.5,96523.5,28550492,0.8512,0.858,0.0516,0.7303,0.8136,0.8896,0.9625,0.0606,28550492,320,0.9849
1,199_T1,NC_059445.1,16,385254,24078.375,2411,50938.2753,174,824.25,6598,180046,0.0993,0.0707,0.0657,0,0.0573,0.1546,0.1961,0.6615,180046,174,0.0043
2,199_T1,NC_059445.1,17,557933,32819.5882,11659,49077.3819,118,811,37771,155806,0.5421,0.4992,0.1892,0.2757,0.3881,0.6635,0.8364,0.349,155806,118,0.0062
3,199_T1,NC_059445.1,26,88660642,3410024.6923,1184795,4321639.8674,4670,189732,5749453.75,16666266,0.9033,0.9037,0.0193,0.864,0.8871,0.9188,0.9361,0.0214,16666266,4670,0.9895
1,199_T1,NC_059446.1,4,2115,528.75,502.5,168.9958,358,427.75,603.5,752,0.0174,0.0185,0.0069,0.0083,0.0142,0.0217,0.0243,0.3968,752,358,0
2,199_T1,NC_059446.1,20,2283845,114192.25,20573,225487.792,240,4035.5,59549.25,833585,0.3851,0.3978,0.1857,0.0541,0.2289,0.5125,0.7321,0.4822,833585,240,0.0249
3,199_T1,NC_059446.1,10,17247570,1724757,1463026.5,1139853.678,356695,875483.75,2224065.5,4133893,0.8732,0.8731,0.013,0.8481,0.8657,0.882,0.8932,0.0149,4133893,356695,0.1884
4,199_T1,NC_059446.1,12,72009460,6000788.3333,1835830.5,8942406.9132,129074,873215,8101101.25,31161005,0.912,0.9117,0.0053,0.9034,0.9096,0.9147,0.9198,0.0058,31161005,129074,0.7866
1,199_T1,NC_059447.1,5,193214,38642.8,10616,59690.6793,1237,2362,36688,142311,0.0256,0.0238,0.0155,0.0093,0.0158,0.0291,0.0498,0.608,142311,1237,0.002
2,199_T1,NC_059447.1,10,386359,38635.9,36107.5,27250.6881,5937,17494.25,51185.5,91849,0.406,0.4198,0.1923,0.143,0.2621,0.5649,0.6638,0.4736,91849,5937,0.0041
