seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,219_T1,NC_059442.1,27,1660751,61509.2963,20699,112516.3767,113,2532.5,60363.5,420144,0.4709,0.4893,0.1564,0.1586,0.3684,0.5436,0.7723,0.332,420144,113,0.0096
2,219_T1,NC_059442.1,20,172035691,8601784.55,5412257,9058912.5659,6200,1821545.75,13036546.5,33063837,0.9155,0.9165,0.017,0.8748,0.9037,0.9219,0.9519,0.0186,33063837,6200,0.9904
1,219_T1,NC_059443.1,32,114295,3571.7188,1427,6338.5377,132,829.75,2888,30554,0.0509,0.0343,0.0425,0,0.0159,0.088,0.125,0.8353,30554,132,0.0012
2,219_T1,NC_059443.1,75,1988910,26518.8,4622,66353.8033,81,1209,21453.5,403460,0.4379,0.4469,0.1406,0.155,0.3412,0.5363,0.7317,0.321,403460,81,0.021
3,219_T1,NC_059443.1,92,92595275,1006470.3804,81925.5,2459348.6021,1005,21920.25,500142.5,15697029,0.8665,0.8742,0.0471,0.763,0.8263,0.9038,0.937,0.0543,15697029,1005,0.9778
1,219_T1,NC_059444.1,64,563877,8810.5781,1188,23715.4493,182,795.25,3723.25,133091,0.141,0.1374,0.0777,0.0056,0.079,0.2004,0.274,0.5508,133091,182,0.0054
2,219_T1,NC_059444.1,83,1085744,13081.253,2305,34711.1829,63,936,7363.5,231146,0.4551,0.4526,0.0964,0.2844,0.3997,0.5174,0.6925,0.2117,231146,63,0.0104
3,219_T1,NC_059444.1,137,102501387,748185.3066,22731,2709164.7182,190,7867,81844,20469774,0.8534,0.8586,0.0526,0.7194,0.8167,0.8956,0.9501,0.0616,20469774,190,0.9842
1,219_T1,NC_059445.1,9,198485,22053.8889,2392,59269.6812,174,794,4072,180046,0.0365,0.0379,0.0242,0,0.0272,0.0606,0.0615,0.6646,180046,174,0.0022
2,219_T1,NC_059445.1,24,641639,26734.9583,7251,37704.6427,269,1057.25,43233.75,126283,0.4201,0.3969,0.2014,0.1187,0.3121,0.5075,0.8178,0.4795,126283,269,0.0071
3,219_T1,NC_059445.1,28,89042426,3180086.6429,830621,4580678.0979,9134,80439.25,5153345.5,15527288,0.9035,0.9071,0.0177,0.8669,0.8904,0.9155,0.9357,0.0195,15527288,9134,0.9907
1,219_T1,NC_059446.1,26,1135010,43654.2308,6408.5,70997.4306,156,526.25,63353.75,264990,0.3237,0.2807,0.2105,0,0.1804,0.4573,0.8152,0.6502,264990,156,0.0124
2,219_T1,NC_059446.1,24,90367459,3765310.7917,1457440,6444661.9758,158335,589909.75,4708714.5,31143935,0.9055,0.9099,0.022,0.8534,0.8914,0.9164,0.9498,0.0243,31143935,158335,0.9876
1,219_T1,NC_059447.1,12,538852,44904.3333,33854.5,47783.3481,920,5043.25,73857.25,142311,0.1346,0.1284,0.1082,0,0.0375,0.2162,0.3347,0.8036,142311,920,0.0056
2,219_T1,NC_059447.1,2,75703,37851.5,37851.5,38060.0225,10939,24395.25,51307.75,64764,0.6104,0.6104,0.0089,0.6041,0.6073,0.6135,0.6167,0.0145,64764,10939,8e-04
3,219_T1,NC_059447.1,2,6188077,3094038.5,3094038.5,4298147.8623,54789,1574413.75,4613663.25,6133288,0.8731,0.8731,4e-04,0.8728,0.8729,0.8732,0.8733,4e-04,6133288,54789,0.0649
4,219_T1,NC_059447.1,13,88570751,6813134.6923,5157990,7958002.6816,80792,3101704,6154425,30663565,0.912,0.9099,0.0105,0.8984,0.9045,0.9229,0.9261,0.0115,30663565,80792,0.9287
1,219_T1,NC_059448.1,22,1105413,50246.0455,17832,82362.0395,564,1537,37591.5,321180,0.2949,0.3007,0.2098,0.0294,0.1031,0.4204,0.8189,0.7114,321180,564,0.0162
2,219_T1,NC_059448.1,21,66984885,3189756.4286,1016529,4471328.4895,863,162251,4006863,15083061,0.9029,0.9009,0.0182,0.8722,0.8896,0.9179,0.9386,0.0201,15083061,863,0.9838
1,219_T1,NC_059449.1,47,574306,12219.2766,2056,30772.1086,140,867,7779,159224,0.329,0.3402,0.1964,0,0.1765,0.513,0.7501,0.5971,159224,140,0.02
2,219_T1,NC_059449.1,23,28179100,1225178.2609,265816,2482742.0494,629,113729,695989,7624866,0.8877,0.8947,0.0349,0.8039,0.8704,0.9147,0.9269,0.0393,7624866,629,0.98
1,219_T1,NC_059450.1,22,1103541,50160.9545,33979.5,52681.3439,103,1987,83160.25,178376,0.3941,0.4172,0.2353,0,0.2724,0.5372,0.838,0.5969,178376,103,0.0069
2,219_T1,NC_059450.1,20,159736881,7986844.05,5611430,8048007.4132,34472,3046308.5,10405087.25,30385889,0.9148,0.9145,0.014,0.8914,0.9056,0.924,0.9496,0.0153,30385889,34472,0.9931
1,219_T1,NC_059451.1,16,1446422,90401.375,59401.5,99982.6694,162,3325.75,135556,288207,0.4126,0.4782,0.2045,0.0101,0.2605,0.5529,0.7132,0.4955,288207,162,0.0115
2,219_T1,NC_059451.1,17,123807310,7282782.9412,5009356,7411854.7071,5865,1547023,9931389,28181935,0.9187,0.9218,0.014,0.8879,0.9154,0.9283,0.9363,0.0152,28181935,5865,0.9885
1,219_T1,NC_059452.1,4,359147,89786.75,58314.5,108996.8862,2438,13231.25,134870,240080,0.0713,0.0594,0.0324,0.049,0.0491,0.0816,0.1176,0.4534,240080,2438,0.0032
2,219_T1,NC_059452.1,17,2089735,122925.5882,19941,222235.7819,141,4204,81513,705858,0.5683,0.5711,0.1279,0.3487,0.4794,0.644,0.8123,0.2251,705858,141,0.0189
3,219_T1,NC_059452.1,7,6070143,867163.2857,601312,970471.9668,6564,113611.5,1364572.5,2505899,0.8483,0.8528,0.0095,0.8338,0.8415,0.8542,0.8603,0.0111,2505899,6564,0.0549
4,219_T1,NC_059452.1,13,102030322,7848486.3077,2804200,9397288.4784,17636,1683430,10742489,32252262,0.913,0.9151,0.0143,0.889,0.9029,0.9251,0.9334,0.0157,32252262,17636,0.9229
1,219_T1,NC_059453.1,31,1709802,55154.9032,3788,175695.8046,93,2204.5,37776,969606,0.3116,0.3071,0.2199,0.0065,0.1482,0.4447,0.7701,0.7058,969606,93,0.017
2,219_T1,NC_059453.1,28,98766001,3527357.1786,1273289.5,6717917.3494,487,119642.25,3977035.75,31271789,0.904,0.9071,0.0208,0.8517,0.8918,0.9181,0.9341,0.023,31271789,487,0.983
1,219_T1,NC_059454.1,7,168713,24101.8571,1050,49314.1136,364,906,16226,133035,0.0606,0.0789,0.0403,0,0.0297,0.0929,0.1,0.6653,133035,364,0.0015
2,219_T1,NC_059454.1,16,1248683,78042.6875,28145.5,124747.7978,197,1083.5,95208.75,426211,0.4699,0.4472,0.1219,0.2286,0.417,0.5562,0.687,0.2595,426211,197,0.011
3,219_T1,NC_059454.1,22,111879677,5085439.8636,490586,8600820.7332,533,8659.75,4213909.5,26052755,0.8989,0.905,0.0267,0.8434,0.8876,0.9173,0.9326,0.0297,26052755,533,0.9875
