seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,244_T1,NC_059442.1,23,1884295,81925.8696,31346,124073.6761,155,6688.5,103811,485098,0.4836,0.5019,0.1565,0.1852,0.3846,0.6011,0.7291,0.3237,485098,155,0.0109
2,244_T1,NC_059442.1,20,171613062,8580653.1,3510267,13188083.272,6200,1883486.5,8364546.25,54721922,0.8981,0.9087,0.0243,0.8482,0.8867,0.9164,0.924,0.0271,54721922,6200,0.9891
1,244_T1,NC_059443.1,14,47644,3403.1429,909,8111.848,165,488,1460.75,31041,0.0109,0.011,0.0078,0,0.0052,0.0165,0.0217,0.7158,31041,165,5e-04
2,244_T1,NC_059443.1,94,2717939,28914.2447,4011.5,92511.4203,81,1295.75,21284.75,741314,0.3892,0.4266,0.1858,0.0333,0.2336,0.5272,0.7573,0.4774,741314,81,0.0289
3,244_T1,NC_059443.1,87,91246031,1048804.954,67508,3160825.54,644,24917,481851,24981101,0.8707,0.8747,0.0454,0.7597,0.8417,0.9043,0.9617,0.0521,24981101,644,0.9706
1,244_T1,NC_059444.1,36,193228,5367.4444,877,17212.8418,182,649.5,1410.5,90110,0.0899,0.0956,0.0492,0.0038,0.0494,0.1277,0.1803,0.5472,90110,182,0.0018
2,244_T1,NC_059444.1,106,758466,7155.3396,1434,20493.0774,120,777,5566,180414,0.3937,0.4051,0.1184,0.1831,0.3052,0.4888,0.6797,0.3007,180414,120,0.0072
3,244_T1,NC_059444.1,43,643318,14960.8837,8900,20691.1775,548,4979.5,17203.5,129803,0.7778,0.7762,0.0318,0.7091,0.7491,0.8057,0.828,0.0409,129803,548,0.0061
4,244_T1,NC_059444.1,95,103261415,1086962.2632,34059,3376157.5374,510,11031.5,102541,20466174,0.8823,0.8802,0.03,0.83,0.8584,0.9057,0.9447,0.034,20466174,510,0.9848
1,244_T1,NC_059445.1,29,887553,30605.2759,3050,59853.0996,145,1096,34138,258922,0.2842,0.2228,0.2107,0.007,0.0727,0.4236,0.815,0.7414,258922,145,0.0099
2,244_T1,NC_059445.1,28,89113490,3182624.6429,846888,4592001.2495,9103,87150.25,5148907.75,15527365,0.9059,0.906,0.0186,0.8705,0.8933,0.9167,0.9407,0.0205,15527365,9103,0.9901
1,244_T1,NC_059446.1,30,2287308,76243.6,5619.5,144172.1983,113,1383.5,62774.75,634151,0.3574,0.4009,0.2026,0.0222,0.2052,0.5042,0.7404,0.567,634151,113,0.0249
2,244_T1,NC_059446.1,28,89702540,3203662.1429,1014007,6514714.4559,28342,423056.5,2544129.25,33529370,0.905,0.9072,0.0199,0.8673,0.8926,0.9196,0.9338,0.022,33529370,28342,0.9751
1,244_T1,NC_059447.1,15,1021600,68106.6667,35375,74239.1433,947,3629.5,136037,229248,0.2814,0.2375,0.213,0.0233,0.1366,0.3994,0.6953,0.7571,229248,947,0.0107
2,244_T1,NC_059447.1,16,94466392,5904149.5,3689902,8030465.6787,49970,1401829.5,5716949.5,30664939,0.9099,0.9135,0.0169,0.8705,0.9024,0.9217,0.931,0.0186,30664939,49970,0.9893
1,244_T1,NC_059448.1,23,1376270,59837.8261,20127,75167.7658,422,7512,104046,247441,0.3015,0.3192,0.1811,0.0307,0.1519,0.4176,0.6389,0.6006,247441,422,0.0202
2,244_T1,NC_059448.1,24,66737164,2780715.1667,874305.5,4649038.2061,564,111561.25,2323446.5,17084515,0.9089,0.9091,0.028,0.8474,0.8957,0.9163,0.9779,0.0308,17084515,564,0.9798
1,244_T1,NC_059449.1,10,57836,5783.6,1219,12105.5815,337,721.25,2789.25,39506,0.0702,0.0831,0.0421,0.0106,0.0358,0.0991,0.1205,0.5988,39506,337,0.002
2,244_T1,NC_059449.1,35,942579,26930.8286,3366,71097.8095,346,2181.5,8716.5,372795,0.4049,0.3983,0.0776,0.221,0.3502,0.4612,0.5452,0.1916,372795,346,0.033
3,244_T1,NC_059449.1,19,266657,14034.5789,1892,51251.7476,222,812,4254,225532,0.7127,0.7196,0.0704,0.5989,0.6642,0.7481,0.8396,0.0987,225532,222,0.0093
4,244_T1,NC_059449.1,23,27281839,1186166.913,210844,2228228.3531,4816,100165,581452,7632309,0.9052,0.9146,0.0194,0.8672,0.8867,0.917,0.942,0.0214,7632309,4816,0.9556
1,244_T1,NC_059450.1,20,728045,36402.25,2109,53454.1718,103,377.75,57762.75,177022,0.3749,0.3521,0.2338,0.0053,0.2166,0.5474,0.7981,0.6236,177022,103,0.0045
2,244_T1,NC_059450.1,18,160160035,8897779.7222,5771481.5,9818447.8772,4352,907515.25,11684694.75,28287888,0.9107,0.9178,0.0204,0.8664,0.9,0.9221,0.9482,0.0224,28287888,4352,0.9955
1,244_T1,NC_059451.1,18,2353353,130741.8333,33450.5,332681.3486,154,2098.75,73923,1430289,0.4693,0.5456,0.2617,0.0031,0.2474,0.662,0.8696,0.5576,1430289,154,0.0188
2,244_T1,NC_059451.1,17,122740795,7220046.7647,4747668,8864111.8838,420438,1765613,8890930,36482323,0.9192,0.9175,0.0115,0.8925,0.9133,0.9266,0.9411,0.0125,36482323,420438,0.9812
1,244_T1,NC_059452.1,19,3115058,163950.4211,16850,502437.9671,237,5747,69729.5,2217371,0.4586,0.5241,0.231,0,0.355,0.6304,0.8051,0.5038,2217371,237,0.0282
2,244_T1,NC_059452.1,18,107379373,5965520.7222,2371962.5,7590285.7064,7799,914382.25,8014400.75,28280187,0.9029,0.9141,0.0313,0.8475,0.8915,0.9245,0.9425,0.0347,28280187,7799,0.9718
1,244_T1,NC_059453.1,13,115260,8866.1538,2811,14494.8528,93,892,3816,43425,0.103,0.1334,0.0651,0.0116,0.0335,0.153,0.1993,0.6323,43425,93,0.0011
2,244_T1,NC_059453.1,19,857214,45116.5263,8963,67471.9058,726,4177,60672.5,214147,0.5327,0.5015,0.1437,0.2737,0.4356,0.6453,0.8068,0.2697,214147,726,0.0085
3,244_T1,NC_059453.1,25,99813834,3992553.36,798599,8601450.1321,228,179944,4301571,42433522,0.907,0.9105,0.0251,0.8639,0.8915,0.9274,0.9569,0.0277,42433522,228,0.9904
1,244_T1,NC_059454.1,22,874629,39755.8636,9653.5,50839.0185,135,954.25,66554.75,158413,0.4352,0.4557,0.2251,0.0305,0.2375,0.5772,0.8524,0.5173,158413,135,0.0077
2,244_T1,NC_059454.1,17,112808907,6635818.0588,880142,9598224.315,3062,20517,10922830,32479530,0.9164,0.9168,0.0163,0.8805,0.9059,0.9299,0.9445,0.0178,32479530,3062,0.9923
1,244_T1,NC_059455.1,27,2478978,91814,14169,142652.9143,123,2439.5,103279.5,456621,0.3968,0.4281,0.235,0.0023,0.2499,0.5366,0.8399,0.5922,456621,123,0.0245
2,244_T1,NC_059455.1,22,98848325,4493105.6818,2749060.5,4854123.7845,205,720191,6482493.75,15099827,0.9146,0.9175,0.0182,0.8738,0.9006,0.9243,0.9444,0.0199,15099827,205,0.9755
1,244_T1,NC_059456.1,29,942077,32485.4138,1962,57266.7506,166,600,48384,201278,0.4543,0.4739,0.2253,0.0938,0.2876,0.6499,0.7944,0.4959,201278,166,0.0086
2,244_T1,NC_059456.1,18,108915961,6050886.7222,5753983,4696457.2766,204205,1997917,8769934,19418180,0.9167,0.9168,0.0153,0.8873,0.9051,0.9287,0.9479,0.0167,19418180,204205,0.9914
1,244_T1,NC_059457.1,22,2095709,95259.5,1821.5,187477.663,169,884.75,71262,649855,0.3854,0.4517,0.2531,0.0081,0.1517,0.6004,0.8215,0.6566,649855,169,0.022
2,244_T1,NC_059457.1,17,93108450,5476967.6471,651686,10373119.7771,840,303170,5102475,39794941,0.9048,0.9136,0.0271,0.8516,0.8908,0.9246,0.94,0.0299,39794941,840,0.978
1,244_T1,NC_059458.1,23,2249943,97823.6087,4275,170503.0105,47,2379,91204,513553,0.3528,0.4198,0.1947,0.0058,0.2539,0.4656,0.6324,0.5518,513553,47,0.0259
2,244_T1,NC_059458.1,24,84580525,3524188.5417,1296279,5047624.2653,4531,405804,4524922,20246812,0.9065,0.9118,0.0232,0.8508,0.89,0.924,0.9456,0.0256,20246812,4531,0.9741
1,244_T1,NC_059459.1,12,260626,21718.8333,11681,28367.211,516,1698.75,24271.75,83434,0.0784,0.0745,0.0584,0.0064,0.0278,0.106,0.1883,0.7452,83434,516,0.0031
2,244_T1,NC_059459.1,29,632730,21818.2759,7319,47392.801,130,2171,15496,221614,0.456,0.4524,0.0677,0.2955,0.407,0.5087,0.5731,0.1486,221614,130,0.0076
3,244_T1,NC_059459.1,18,14762071,820115.0556,6654.5,2143358.5106,261,2014.5,194118.75,6808805,0.7884,0.7994,0.0577,0.6634,0.7446,0.8363,0.8719,0.0732,6808805,261,0.1784
4,244_T1,NC_059459.1,24,67097182,2795715.9167,294872,4966401.0343,86,20932.75,2119843,16442788,0.9168,0.9169,0.0187,0.8873,0.9006,0.9314,0.9541,0.0204,16442788,86,0.8108
1,244_T1,NC_059460.1,18,1378447,76580.3889,4635.5,168039.6062,180,672.75,102181,706642,0.415,0.4425,0.2513,0,0.2003,0.5919,0.8451,0.6057,706642,180,0.0157
2,244_T1,NC_059460.1,15,86300487,5753365.8,5605814,4994725.6243,1997,1078954,10045841.5,13631657,0.9261,0.9286,0.0167,0.9025,0.9126,0.9384,0.9536,0.0181,13631657,1997,0.9843
1,244_T1,NC_059461.1,12,1098439,91536.5833,33460.5,116318.9743,1091,4387,151559.5,311979,0.4355,0.4612,0.1711,0.0929,0.3404,0.5694,0.6368,0.3929,311979,1091,0.0114
2,244_T1,NC_059461.1,13,94937234,7302864.1538,6675234,6160247.7671,4510,1472653,13098353,16105450,0.9251,0.9205,0.0148,0.9118,0.9161,0.9276,0.9661,0.016,16105450,4510,0.9886
1,244_T1,NC_059462.1,6,319474,53245.6667,66139,44225.4052,137,15187.25,75751.5,109900,0.2755,0.2455,0.2035,0.0042,0.1607,0.4319,0.5318,0.7386,109900,137,0.0054
2,244_T1,NC_059462.1,7,59133636,8447662.2857,8893609,7242110.8721,132133,2013771,14360294.5,17359763,0.9184,0.915,0.0088,0.9108,0.9135,0.9201,0.9359,0.0096,17359763,132133,0.9946
1,244_T1,NC_059463.1,12,67107,5592.25,262,18290.8883,154,201.25,333,63669,0.2266,0.2415,0.1102,0,0.1818,0.2853,0.3923,0.4864,63669,154,0.0011
2,244_T1,NC_059463.1,9,544063,60451.4444,33114,68838.8794,231,2922,91297,185579,0.5521,0.5548,0.101,0.414,0.4857,0.642,0.7011,0.1828,185579,231,0.0086
3,244_T1,NC_059463.1,15,23121987,1541465.8,2339,3282561.9718,542,976.5,8932.5,10120932,0.8677,0.8717,0.0313,0.7993,0.8497,0.8901,0.9091,0.0361,10120932,542,0.3665
4,244_T1,NC_059463.1,7,39358560,5622651.4286,3533692,5100503.6628,952516,1748235,8485756,14404370,0.9255,0.9251,0.0015,0.9233,0.9246,0.9263,0.928,0.0017,14404370,952516,0.6238
1,244_T1,NC_059464.1,20,1377212,68860.6,2276,179359.2249,178,635.25,34971.75,787479,0.5352,0.5576,0.2006,0.0069,0.4642,0.6483,0.87,0.3747,787479,178,0.0264
2,244_T1,NC_059464.1,15,50722477,3381498.4667,2227531,3934747.2883,3679,571245,3812505.5,13210928,0.9148,0.9143,0.0125,0.8931,0.9049,0.9234,0.9352,0.0137,13210928,3679,0.9736
1,244_T1,NC_059465.1,9,303761,33751.2222,14421,48930.7455,355,1427,34781,146963,0.3254,0.3354,0.1527,0.0812,0.2015,0.4264,0.5269,0.4692,146963,355,0.0062
2,244_T1,NC_059465.1,10,48697242,4869724.2,4601840,4790472.7203,2329,867020.25,6754752.75,14036706,0.9189,0.9229,0.02,0.8873,0.9119,0.9255,0.9522,0.0217,14036706,2329,0.9938
1,244_T1,NC_059466.1,11,520884,47353.0909,4561,124838.5764,384,1288,11987.5,420358,0.3545,0.3472,0.2208,0.0575,0.1977,0.4603,0.7559,0.6228,420358,384,0.0097
2,244_T1,NC_059466.1,10,53397849,5339784.9,505564.5,11627231.0348,353,1863,1932197.75,36743725,0.8999,0.9119,0.0421,0.815,0.8762,0.9335,0.9423,0.0468,36743725,353,0.9903
1,244_T1,NC_059467.1,20,359502,17975.1,1597.5,52567.9771,103,717.5,4205.5,218658,0.2444,0.2383,0.1937,0.0042,0.0606,0.3975,0.6153,0.7928,218658,103,0.0065
2,244_T1,NC_059467.1,21,55028305,2620395.4762,1370754,2834664.5317,1622,62545,3889819,9505986,0.8979,0.9093,0.0305,0.8439,0.8664,0.9208,0.9361,0.034,9505986,1622,0.9935
1,244_T1,NC_059468.1,3,15998,5332.6667,1104,7767.4781,597,850.5,7700.5,14297,0.1853,0.1865,0.0109,0.1739,0.1802,0.191,0.1956,0.0588,14297,597,4e-04
2,244_T1,NC_059468.1,7,5926,846.5714,448,1391.4671,143,181.5,495,3982,0.5902,0.6015,0.0779,0.4553,0.5581,0.6316,0.6952,0.1319,3982,143,1e-04
3,244_T1,NC_059468.1,11,45146326,4104211.4545,381344,8589183.7743,2167,10575,4285169,29101101,0.8909,0.8995,0.0231,0.847,0.877,0.9099,0.9136,0.0259,29101101,2167,0.9995
1,244_T1,NC_059469.1,1,2222,2222,2222,,2222,2222,2222,2222,0.5062,0.5062,,0.5062,0.5062,0.5062,0.5062,,2222,2222,1e-04
2,244_T1,NC_059469.1,2,41427751,20713875.5,20713875.5,28900357.1225,278237,10496056.25,30931694.75,41149514,0.9147,0.9147,0.0029,0.9126,0.9137,0.9157,0.9167,0.0032,41149514,278237,0.9999
1,244_T1,NC_059470.1,1,47308,47308,47308,,47308,47308,47308,47308,0.0036,0.0036,,0.0036,0.0036,0.0036,0.0036,,47308,47308,0.0011
2,244_T1,NC_059470.1,1,254,254,254,,254,254,254,254,0.2448,0.2448,,0.2448,0.2448,0.2448,0.2448,,254,254,0
3,244_T1,NC_059470.1,1,16460,16460,16460,,16460,16460,16460,16460,0.3332,0.3332,,0.3332,0.3332,0.3332,0.3332,,16460,16460,4e-04
4,244_T1,NC_059470.1,1,157,157,157,,157,157,157,157,0.4194,0.4194,,0.4194,0.4194,0.4194,0.4194,,157,157,0
5,244_T1,NC_059470.1,1,699297,699297,699297,,699297,699297,699297,699297,0.4274,0.4274,,0.4274,0.4274,0.4274,0.4274,,699297,699297,0.0164
6,244_T1,NC_059470.1,1,26156,26156,26156,,26156,26156,26156,26156,0.8467,0.8467,,0.8467,0.8467,0.8467,0.8467,,26156,26156,6e-04
7,244_T1,NC_059470.1,1,4492891,4492891,4492891,,4492891,4492891,4492891,4492891,0.8811,0.8811,,0.8811,0.8811,0.8811,0.8811,,4492891,4492891,0.1051
8,244_T1,NC_059470.1,1,762341,762341,762341,,762341,762341,762341,762341,0.884,0.884,,0.884,0.884,0.884,0.884,,762341,762341,0.0178
9,244_T1,NC_059470.1,2,36703438,18351719,18351719,25934216.0023,13459,9182589,27520849,36689979,0.9204,0.9204,0.0093,0.9139,0.9172,0.9237,0.927,0.0101,36689979,13459,0.8586
