seg.group,sample,chromosome,n_segments,total_bp,mean_length,median_length,sd_length,min_length,q25_length,q75_length,max_length,mean_meth,median_meth,sd_meth,min_meth,q25_meth,q75_meth,max_meth,cv_meth,largest_segment,smallest_segment,prop_genome
1,826_T2,NC_059442.1,5,129795,25959,20699,33114.011,155,361,27531,81049,0.265,0.2402,0.0381,0.2345,0.2376,0.3004,0.3125,0.1437,81049,155,7e-04
2,826_T2,NC_059442.1,11,1147813,104346.6364,34726,122460.5095,4433,17548.5,167161,375628,0.4904,0.4778,0.0302,0.4404,0.4707,0.5176,0.5336,0.0617,375628,4433,0.0066
3,826_T2,NC_059442.1,9,715538,79504.2222,3491,113821.7542,169,489,142669,270595,0.6497,0.663,0.0363,0.5923,0.6156,0.6774,0.6948,0.0559,270595,169,0.0041
5,826_T2,NC_059442.1,22,171379574,7789980.6364,3073760,11128599.2458,343,619227,11993766.25,47052881,0.8957,0.8932,0.0247,0.8418,0.8814,0.9055,0.9531,0.0276,47052881,343,0.9885
1,826_T2,NC_059443.1,28,290947,10390.9643,1617.5,25036.9221,127,478.5,4227.75,123945,0.0522,0.041,0.0409,0,0.0154,0.0825,0.1295,0.7831,123945,127,0.0031
2,826_T2,NC_059443.1,67,2058846,30729.0448,4628,103499.2858,127,957,19365.5,720431,0.3969,0.4055,0.1161,0.1502,0.3176,0.4868,0.645,0.2925,720431,127,0.0218
3,826_T2,NC_059443.1,25,2067166,82686.64,27513,134930.1542,57,14384,108416,636854,0.7475,0.7486,0.0272,0.6915,0.7247,0.7735,0.787,0.0364,636854,57,0.0218
4,826_T2,NC_059443.1,67,90195906,1346207.5522,112119,3026418.7255,1143,22439.5,779692,15547633,0.8641,0.8641,0.0346,0.797,0.8364,0.8904,0.9534,0.04,15547633,1143,0.9533
1,826_T2,NC_059444.1,138,1158040,8391.5942,1369,20355.768,115,778.25,6116.75,134440,0.3155,0.306,0.1836,0,0.1607,0.4773,0.6688,0.5821,134440,115,0.0111
2,826_T2,NC_059444.1,120,103214579,860121.4917,25474.5,3537582.2605,510,8594.5,96127.5,33038110,0.8231,0.8288,0.0589,0.694,0.7758,0.8711,0.9346,0.0716,33038110,510,0.9889
1,826_T2,NC_059445.1,34,1126557,33134.0294,2619,62203.8586,165,800.5,34224.25,283896,0.3349,0.3232,0.2098,0,0.1499,0.4935,0.7522,0.6266,283896,165,0.0125
2,826_T2,NC_059445.1,31,88882222,2867168.4516,897674,4251549.8189,4233,102211.5,3633471,14848859,0.8801,0.8798,0.0238,0.8287,0.8674,0.8979,0.9335,0.0271,14848859,4233,0.9875
1,826_T2,NC_059446.1,32,1716285,53633.9062,3885.5,116306.7381,113,1433,59397.25,565788,0.3677,0.3678,0.2193,0.012,0.1785,0.5181,0.7821,0.5963,565788,113,0.0187
2,826_T2,NC_059446.1,26,89988900,3461111.5385,1268845,6211004.1001,28342,685864,3806089,31161005,0.883,0.8902,0.0285,0.8175,0.8637,0.9015,0.9418,0.0322,31161005,28342,0.9813
1,826_T2,NC_059447.1,19,1071003,56368.5789,35431,55068.0456,947,9955,104446.5,155203,0.3125,0.254,0.2357,0.0033,0.112,0.5541,0.6883,0.7543,155203,947,0.0113
2,826_T2,NC_059447.1,20,93741793,4687089.65,3271088,6888502.3204,14074,692349.75,5670447.75,30664939,0.8938,0.8987,0.0204,0.8462,0.882,0.9094,0.9186,0.0229,30664939,14074,0.9887
1,826_T2,NC_059448.1,8,347816,43477,4778.5,82504.1781,886,1485,29651.25,231592,0.0613,0.0669,0.0226,0.02,0.0495,0.0744,0.0906,0.369,231592,886,0.0051
2,826_T2,NC_059448.1,10,598407,59840.7,42798,58509.4731,482,6905.75,103572.5,157596,0.3496,0.3746,0.133,0.166,0.2466,0.3988,0.6003,0.3805,157596,482,0.0088
3,826_T2,NC_059448.1,19,67408396,3547810.3158,938417,5754156.9642,564,173665,3499758,19404791,0.8826,0.8797,0.0279,0.8389,0.8678,0.8921,0.9531,0.0316,19404791,564,0.9862
1,826_T2,NC_059449.1,13,214805,16523.4615,956,47794.1932,337,694,1821,173620,0.0875,0.0912,0.0687,0.0056,0.0271,0.1252,0.1999,0.7854,173620,337,0.0075
2,826_T2,NC_059449.1,25,365962,14638.48,5503,33964.5213,868,3023,8664,163284,0.3416,0.3424,0.0421,0.286,0.3036,0.3701,0.4185,0.1233,163284,868,0.0128
3,826_T2,NC_059449.1,19,65030,3422.6316,1789,4474.415,342,632.5,5068,18780,0.6412,0.6469,0.0853,0.4988,0.5581,0.71,0.7721,0.133,18780,342,0.0023
4,826_T2,NC_059449.1,22,28007682,1273076.4545,234442,2545212.0161,4774,97693,486983.25,7629533,0.874,0.8814,0.0281,0.8181,0.8542,0.8934,0.9204,0.0322,7629533,4774,0.9775
1,826_T2,NC_059450.1,22,1003992,45636,10512.5,60010.6927,66,1115,73759.75,223907,0.4423,0.4963,0.2028,0.0493,0.4272,0.566,0.8288,0.4584,223907,66,0.0062
2,826_T2,NC_059450.1,20,159870009,7993500.45,7318911,6669049.3985,34490,2507446.5,11889239,21988324,0.8916,0.8926,0.015,0.8578,0.8809,0.9004,0.9211,0.0168,21988324,34490,0.9938
1,826_T2,NC_059451.1,15,1059130,70608.6667,55214,73126.0881,372,13552.5,93923,221716,0.3647,0.4117,0.1699,0.0491,0.2776,0.5056,0.5556,0.4658,221716,372,0.0084
2,826_T2,NC_059451.1,5,13196816,2639363.2,618140,5000326.2752,4216,6239,1017138,11551083,0.8586,0.8731,0.0322,0.8017,0.8636,0.8763,0.8781,0.0376,11551083,4216,0.1053
3,826_T2,NC_059451.1,11,111085061,10098641.9091,5009374,9697430.1557,356022,4150191.5,13896220.5,31848435,0.9116,0.9117,0.0055,0.9033,0.9078,0.9143,0.9225,0.006,31848435,356022,0.8863
1,826_T2,NC_059452.1,26,10761060,413886.9231,18344,861407.3995,141,3460.5,420660.25,3897530,0.5152,0.5386,0.2262,0,0.4256,0.6521,0.8429,0.4391,3897530,141,0.097
2,826_T2,NC_059452.1,17,100192385,5893669.7059,2848766,6110034.0765,294386,1683401,8430861,20225401,0.8972,0.9045,0.0171,0.8676,0.8845,0.9083,0.922,0.0191,20225401,294386,0.903
1,826_T2,NC_059453.1,41,1440761,35140.5122,3654,75173.1833,93,578,31006,328797,0.4106,0.4338,0.2373,0.0134,0.2048,0.5877,0.796,0.578,328797,93,0.0143
2,826_T2,NC_059453.1,26,99436939,3824497.6538,1275475,5464570.944,504,148325.5,5380534.75,24023296,0.8803,0.8854,0.0276,0.8252,0.8645,0.8982,0.9186,0.0313,24023296,504,0.9857
1,826_T2,NC_059454.1,26,818880,31495.3846,1162,54973.0367,53,648.75,37332,215134,0.3986,0.417,0.1762,0.052,0.3243,0.5314,0.6401,0.442,215134,53,0.0072
2,826_T2,NC_059454.1,25,113052255,4522090.2,34732,8228892.3369,685,7929,4426638,32256290,0.874,0.8846,0.0391,0.7873,0.8525,0.8956,0.9283,0.0447,32256290,685,0.9928
1,826_T2,NC_059455.1,5,44230,8846,1797,11965.4949,162,1709,12061,28501,0.0384,0.0418,0.0162,0.0134,0.0325,0.0517,0.0528,0.4225,28501,162,4e-04
2,826_T2,NC_059455.1,27,3140793,116325.6667,25173,221543.1601,177,3905,79625,996550,0.516,0.5348,0.1982,0.1383,0.3914,0.6392,0.8344,0.3842,996550,177,0.031
3,826_T2,NC_059455.1,19,98031641,5159560.0526,3884870,5292681.9156,2384,609455,8062394,17464859,0.8987,0.9007,0.0162,0.8619,0.893,0.906,0.9304,0.018,17464859,2384,0.9685
1,826_T2,NC_059456.1,13,301333,23179.4615,1080,46883.7642,166,266,7265,158189,0.1909,0.1819,0.0739,0.0688,0.1269,0.2545,0.2762,0.3874,158189,166,0.0027
